t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8004,3.1583,-89.997,0.7976,3.1551,-90.166,0.0032,-0.0028,0.0043,-0.169,0.7955,3.1538,0.021,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0121,1.6556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8004,3.1583,-89.997,0.7957,3.1540,-89.994,0.0043,-0.0047,0.0064,0.003,0.7945,3.1499,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0120,1.6358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8004,3.1583,-89.997,0.7955,3.1538,-89.976,0.0045,-0.0049,0.0067,0.021,0.7945,3.1499,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8004,3.1583,-89.997,0.7955,3.1538,-89.976,0.0045,-0.0049,0.0067,0.021,0.7945,3.1499,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8004,3.1583,-89.997,0.7955,3.1538,-89.976,0.0045,-0.0049,0.0067,0.021,0.7945,3.1499,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8004,3.1583,-89.997,0.7955,3.1538,-89.976,0.0045,-0.0049,0.0067,0.021,0.7945,3.1499,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8004,3.1583,-89.997,0.7955,3.1538,-89.976,0.0045,-0.0049,0.0067,0.021,0.7945,3.1499,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8004,3.1583,-89.997,0.7955,3.1538,-89.976,0.0045,-0.0049,0.0067,0.021,0.7945,3.1499,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0.000,0.8004,3.1583,-89.997,0.7955,3.1538,-89.976,0.0045,-0.0049,0.0067,0.021,0.7945,3.1499,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8004,3.1583,-89.997,0.7953,3.1533,-89.954,0.0050,-0.0051,0.0071,0.043,0.7945,3.1499,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0117,1.6026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8004,3.1583,-89.997,0.7945,3.1499,-89.806,0.0084,-0.0059,0.0103,0.191,0.7934,3.1498,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0105,1.4276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8004,3.1583,-89.997,0.7945,3.1499,-89.806,0.0084,-0.0059,0.0103,0.191,0.7934,3.1498,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0105,1.4183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8004,3.1583,-89.997,0.7945,3.1499,-89.806,0.0084,-0.0059,0.0103,0.191,0.7934,3.1498,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0105,1.4183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8004,3.1583,-89.997,0.7945,3.1499,-89.806,0.0084,-0.0059,0.0103,0.191,0.7934,3.1498,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0105,1.4183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8004,3.1583,-89.997,0.7945,3.1499,-89.806,0.0084,-0.0059,0.0103,0.191,0.7934,3.1498,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0105,1.4183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8004,3.1583,-89.997,0.7945,3.1499,-89.806,0.0084,-0.0059,0.0103,0.191,0.7934,3.1498,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0105,1.4183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8004,3.1583,-89.997,0.7945,3.1499,-89.806,0.0084,-0.0059,0.0103,0.191,0.7934,3.1498,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0105,1.4183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8004,3.1583,-89.997,0.7945,3.1499,-89.806,0.0084,-0.0059,0.0103,0.191,0.7934,3.1498,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0105,1.4183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.900,0.000,0.8004,3.1583,-89.997,0.7943,3.1499,-89.821,0.0084,-0.0061,0.0104,0.176,0.7934,3.1498,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0108,1.4575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.950,0.000,0.8004,3.1583,-89.997,0.7934,3.1498,-89.883,0.0085,-0.0070,0.0110,0.114,0.7913,3.1497,0.155,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0120,1.6144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000,0.000,0.8004,3.1583,-89.997,0.7934,3.1498,-89.889,0.0085,-0.0070,0.0111,0.108,0.7913,3.1497,0.155,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0120,1.6209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050,0.000,0.8004,3.1583,-89.997,0.7934,3.1498,-89.889,0.0085,-0.0070,0.0111,0.108,0.7913,3.1497,0.155,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0120,1.6209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100,0.000,0.8004,3.1583,-89.997,0.7934,3.1498,-89.889,0.0085,-0.0070,0.0111,0.108,0.7913,3.1497,0.155,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0120,1.6209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150,0.000,0.8004,3.1583,-89.997,0.7934,3.1498,-89.889,0.0085,-0.0070,0.0111,0.108,0.7913,3.1497,0.155,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0120,1.6209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200,0.000,0.8004,3.1583,-89.997,0.7934,3.1498,-89.889,0.0085,-0.0070,0.0111,0.108,0.7913,3.1497,0.155,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0120,1.6209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250,0.000,0.8004,3.1583,-89.997,0.7934,3.1498,-89.889,0.0085,-0.0070,0.0111,0.108,0.7913,3.1497,0.155,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0120,1.6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300,0.000,0.8004,3.1583,-89.997,0.7934,3.1498,-89.889,0.0085,-0.0070,0.0111,0.108,0.7913,3.1497,0.155,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0120,1.6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350,0.000,0.8004,3.1583,-89.997,0.7932,3.1498,-89.884,0.0085,-0.0072,0.0112,0.113,0.7932,3.1497,0.156,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0121,1.6234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400,0.000,0.8004,3.1583,-89.997,0.7913,3.1497,-89.842,0.0086,-0.0091,0.0125,0.155,0.7932,3.1497,0.156,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0129,1.7338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.450,0.000,0.8004,3.1583,-89.997,0.7913,3.1497,-89.842,0.0086,-0.0091,0.0125,0.155,0.7932,3.1497,0.156,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0129,1.7338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500,0.000,0.8004,3.1583,-89.997,0.7913,3.1497,-89.842,0.0086,-0.0091,0.0125,0.155,0.7932,3.1497,0.156,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0129,1.7338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.550,0.000,0.8004,3.1583,-89.997,0.7913,3.1497,-89.842,0.0086,-0.0091,0.0125,0.155,0.7932,3.1497,0.156,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0129,1.7338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
