t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8007,3.1583,-89.997,0.7986,3.1553,-90.135,0.0030,-0.0021,0.0037,-0.138,0.7980,3.1560,-0.004,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0111,1.4935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8007,3.1583,-89.997,0.7980,3.1560,-90.000,0.0023,-0.0027,0.0035,-0.004,0.7955,3.1597,0.242,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0108,1.4545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8007,3.1583,-89.997,0.7980,3.1560,-90.000,0.0023,-0.0027,0.0035,-0.004,0.7955,3.1597,0.242,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0108,1.4545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8008,3.1583,-89.997,0.7980,3.1560,-90.000,0.0023,-0.0028,0.0036,-0.004,0.7955,3.1597,0.242,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0108,1.4933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8008,3.1583,-89.997,0.7980,3.1560,-90.000,0.0023,-0.0028,0.0036,-0.004,0.7955,3.1597,0.242,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0109,1.5000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8008,3.1583,-89.997,0.7980,3.1560,-90.000,0.0023,-0.0028,0.0036,-0.004,0.7955,3.1597,0.242,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0109,1.4901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8008,3.1583,-89.997,0.7980,3.1560,-90.000,0.0023,-0.0028,0.0036,-0.004,0.7955,3.1597,0.242,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0109,1.4901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8008,3.1583,-89.997,0.7980,3.1560,-90.000,0.0023,-0.0028,0.0036,-0.004,0.7955,3.1597,0.242,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0109,1.4901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0.000,0.8008,3.1583,-89.997,0.7980,3.1560,-90.000,0.0023,-0.0028,0.0036,-0.004,0.7955,3.1597,0.242,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0109,1.4901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8008,3.1583,-89.997,0.7974,3.1569,-89.943,0.0014,-0.0034,0.0036,0.054,0.7955,3.1597,0.242,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0108,1.4768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
