t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip
0.000,0.000,0.8006,3.1583,-89.997,0.7977,3.1561,-89.965,0.0022,-0.0029,0.0036,0.032,0.7988,3.1589,-0.116,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0107,1.4416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8006,3.1583,-89.997,0.7977,3.1562,-89.949,0.0021,-0.0029,0.0036,0.048,0.7988,3.1589,-0.116,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0106,1.4286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8006,3.1583,-89.997,0.7977,3.1562,-89.949,0.0021,-0.0029,0.0036,0.048,0.7988,3.1589,-0.116,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0106,1.4286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8006,3.1583,-89.997,0.7977,3.1562,-89.949,0.0021,-0.0029,0.0036,0.048,0.7988,3.1589,-0.116,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0106,1.4286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8006,3.1583,-89.997,0.7977,3.1562,-89.949,0.0021,-0.0029,0.0036,0.048,0.7988,3.1589,-0.116,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0106,1.4286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8006,3.1583,-89.997,0.7977,3.1562,-89.949,0.0021,-0.0029,0.0036,0.048,0.7988,3.1589,-0.116,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0106,1.4286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8006,3.1583,-89.997,0.7977,3.1562,-89.949,0.0021,-0.0029,0.0036,0.048,0.7988,3.1589,-0.116,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0106,1.4286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8007,3.1583,-89.997,0.7981,3.1571,-90.004,0.0012,-0.0026,0.0029,-0.007,0.7994,3.1615,-0.088,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0108,1.4867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0.000,0.8007,3.1583,-89.997,0.7988,3.1589,-90.113,-0.0006,-0.0019,0.0020,-0.116,0.7994,3.1615,-0.088,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8007,3.1583,-89.997,0.7988,3.1589,-90.113,-0.0006,-0.0019,0.0020,-0.116,0.7994,3.1615,-0.088,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8007,3.1583,-89.997,0.7988,3.1589,-90.113,-0.0006,-0.0019,0.0020,-0.116,0.7994,3.1615,-0.088,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8007,3.1583,-89.997,0.7988,3.1589,-90.113,-0.0006,-0.0019,0.0020,-0.116,0.7994,3.1615,-0.088,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8007,3.1583,-89.997,0.7988,3.1589,-90.113,-0.0006,-0.0019,0.0020,-0.116,0.7994,3.1615,-0.088,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8007,3.1583,-89.997,0.7988,3.1589,-90.113,-0.0006,-0.0019,0.0020,-0.116,0.7994,3.1615,-0.088,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8007,3.1583,-89.997,0.7988,3.1589,-90.113,-0.0006,-0.0019,0.0020,-0.116,0.7994,3.1615,-0.088,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8007,3.1583,-89.997,0.7988,3.1589,-90.113,-0.0006,-0.0019,0.0020,-0.116,0.7994,3.1615,-0.088,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8007,3.1583,-89.997,0.7992,3.1603,-90.098,-0.0020,-0.0015,0.0025,-0.101,0.7987,3.1601,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0103,1.4200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8007,3.1583,-89.997,0.7994,3.1615,-90.085,-0.0032,-0.0013,0.0034,-0.088,0.7987,3.1601,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0099,1.3576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.900,0.000,0.8007,3.1583,-89.997,0.7994,3.1615,-90.085,-0.0032,-0.0013,0.0034,-0.088,0.7987,3.1601,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0100,1.3642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.950,0.000,0.8007,3.1583,-89.997,0.7994,3.1615,-90.085,-0.0032,-0.0013,0.0034,-0.088,0.7987,3.1601,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0100,1.3642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000,0.000,0.8007,3.1583,-89.997,0.7994,3.1615,-90.085,-0.0032,-0.0013,0.0034,-0.088,0.7987,3.1601,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0100,1.3642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050,0.000,0.8007,3.1583,-89.997,0.7994,3.1615,-90.085,-0.0032,-0.0013,0.0034,-0.088,0.7987,3.1601,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0100,1.3642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100,0.000,0.8007,3.1583,-89.997,0.7994,3.1615,-90.085,-0.0032,-0.0013,0.0034,-0.088,0.7987,3.1601,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0100,1.3642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150,0.000,0.8007,3.1583,-89.997,0.7994,3.1615,-90.085,-0.0032,-0.0013,0.0034,-0.088,0.7987,3.1601,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0100,1.3642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200,0.000,0.8007,3.1583,-89.997,0.7994,3.1615,-90.085,-0.0032,-0.0013,0.0034,-0.088,0.7987,3.1601,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0100,1.3642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250,0.000,0.8007,3.1583,-89.997,0.7990,3.1605,-90.108,-0.0022,-0.0017,0.0028,-0.112,0.7984,3.1589,0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300,0.000,0.8007,3.1583,-89.997,0.7987,3.1601,-90.119,-0.0018,-0.0020,0.0026,-0.122,0.7984,3.1589,0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350,0.000,0.8007,3.1583,-89.997,0.7987,3.1601,-90.119,-0.0018,-0.0020,0.0026,-0.122,0.7984,3.1589,0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400,0.000,0.8007,3.1583,-89.997,0.7987,3.1601,-90.119,-0.0018,-0.0020,0.0026,-0.122,0.7984,3.1589,0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.450,0.000,0.8007,3.1583,-89.997,0.7987,3.1601,-90.119,-0.0018,-0.0020,0.0026,-0.122,0.7984,3.1589,0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500,0.000,0.8007,3.1583,-89.997,0.7987,3.1601,-90.119,-0.0018,-0.0020,0.0026,-0.122,0.7984,3.1589,0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5099,0.0001,0.0000,nan,3.7944,0.6001,0.0238,0.4659,0.8000,-0.1639,-0.2064,-0.2405,3.1262,0.1500
1.550,0.000,0.8007,3.1583,-89.997,0.7987,3.1601,-90.119,-0.0018,-0.0020,0.0026,-0.122,0.7984,3.1589,0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5099,0.0001,0.0000,nan,3.7944,0.6001,0.0238,0.4659,0.8000,-0.1639,-0.2064,-0.2405,3.1262,0.1500
1.600,0.000,0.8007,3.1582,-89.997,0.7987,3.1584,-90.116,-0.0002,-0.0020,0.0020,-0.120,0.7984,3.1589,0.023,0.0000,-0.0017,-89.994,0.020,0.0008,0.002,0.0016,0.0073,0.0108,1.4834,0.2906,0.0316,nan,3.7944,0.8906,0.0353,0.4677,0.8000,-0.1643,-0.2064,-0.2405,3.1262,0.1500
1.650,0.010,0.8007,3.1489,-89.781,0.7988,3.1297,-89.382,0.0192,-0.0020,0.0193,0.400,0.7984,3.1589,0.023,0.0001,-0.0304,-89.259,0.311,0.1822,0.030,0.0210,0.0070,0.0071,1.0208,0.5697,0.5327,nan,3.8362,1.1697,0.0463,0.4157,0.8000,-0.1698,-0.1780,-0.2320,3.1957,0.1500
1.700,0.035,0.8009,3.1237,-88.731,0.7993,3.0987,-87.603,0.0250,-0.0022,0.0251,1.128,0.7984,3.1589,0.023,0.0008,-0.0605,-87.592,0.575,0.4449,0.060,0.0259,0.0061,0.0102,1.6660,0.9345,0.5425,nan,3.8362,1.5345,0.0608,0.4044,0.8000,-0.1751,-0.1485,-0.2320,3.1957,0.1500
1.750,0.075,0.8024,3.0831,-86.994,0.8016,3.0525,-85.719,0.0305,-0.0024,0.0306,1.275,0.7984,3.1589,0.023,0.0032,-0.1064,-85.742,0.840,0.5734,0.106,0.0312,0.0054,0.0134,2.4868,1.3036,0.8125,nan,3.8783,1.9036,0.0754,0.3383,0.8000,-0.1811,-0.1003,-0.2235,3.2651,0.1500
1.800,0.129,0.8063,3.0291,-84.956,0.8070,2.9922,-83.561,0.0369,-0.0026,0.0370,1.395,0.7975,3.1594,0.094,0.0085,-0.1667,-83.584,1.099,0.7254,0.167,0.0376,0.0055,0.0152,2.7497,1.6690,1.0996,nan,3.9209,2.2690,0.0899,0.2270,0.9179,-0.1858,-0.0481,-0.2151,3.3346,0.1500
1.850,0.200,0.8140,2.9587,-82.356,0.8179,2.9112,-81.064,0.0476,-0.0025,0.0476,1.292,0.7975,3.1594,0.094,0.0194,-0.2477,-81.086,1.405,0.7868,0.249,0.0484,0.0058,0.0079,1.3773,2.0353,1.4888,nan,3.9638,2.6353,0.1044,0.0572,1.1194,-0.1872,0.0098,-0.2067,3.4041,0.1500
1.900,0.287,0.8274,2.8731,-79.718,0.8356,2.8136,-78.757,0.0600,-0.0025,0.0601,0.960,0.7975,3.1594,0.094,0.0371,-0.3453,-78.780,1.719,0.7759,0.348,0.0610,0.0025,0.0090,3.5625,2.0353,1.4888,nan,3.9638,2.6353,0.1044,0.0159,1.1194,-0.1872,0.0492,-0.2067,3.4041,0.1500
1.950,0.287,0.8274,2.8731,-79.718,0.8356,2.8136,-76.535,0.0600,-0.0025,0.0601,3.183,0.7976,3.1584,0.212,0.0371,-0.3453,-76.558,1.719,0.7759,0.348,0.0610,0.0025,0.0305,12.1237,2.3886,1.7393,nan,4.0071,2.9886,0.1184,-0.0645,1.3137,-0.1826,0.1030,-0.1984,3.4735,0.1500
2.000,0.394,0.8484,2.7686,-77.525,0.8619,2.6950,-75.173,0.0747,-0.0027,0.0748,2.352,0.7976,3.1584,0.212,0.0633,-0.4638,-75.195,2.064,0.6137,0.469,0.0758,0.0011,0.0276,24.7400,2.7495,2.2131,nan,4.0948,3.3495,0.1327,-0.1126,1.5122,-0.1694,0.1540,-0.1819,3.6125,0.1500
2.050,0.517,0.8762,2.6483,-76.969,0.8931,2.5606,-76.968,0.0893,-0.0033,0.0893,0.001,0.7994,3.1512,-0.427,0.0944,-0.5983,-76.990,2.405,-0.0063,0.607,0.0903,0.0000,0.0039,nan,3.1243,2.4222,1.1035,4.1842,3.7243,0.1475,-0.1089,1.6000,-0.1499,0.1499,-0.1655,3.7514,0.1500
2.100,0.673,0.9106,2.4963,-77.820,0.9297,2.3914,-78.839,0.1066,-0.0035,0.1066,-1.019,0.8010,3.1429,-0.235,0.1310,-0.7675,-78.862,2.766,-0.4270,0.780,0.1076,0.0060,0.0067,1.1169,3.5261,2.5984,1.2994,4.3210,4.1261,0.1634,-0.1069,1.6000,-0.1236,0.1512,-0.1410,3.9598,0.1500
2.150,0.868,0.9490,2.3045,-79.778,0.9676,2.1813,-80.838,0.1246,-0.0035,0.1246,-1.060,0.7952,3.1370,0.194,0.1689,-0.9777,-80.860,3.122,-0.5387,0.994,0.1256,0.0041,0.0132,3.1785,3.9074,3.7016,1.5277,4.4611,4.4611,0.1767,-0.1031,1.6000,-0.0926,0.1437,-0.1167,4.1683,0.1384
2.200,1.053,0.9792,2.1228,-81.568,0.9973,1.9818,-82.524,0.1421,-0.0028,0.1421,-0.956,0.8027,3.1280,-0.312,0.1984,-1.1771,-82.546,3.432,-0.5816,1.196,0.1430,0.0059,0.0144,2.4440,4.2790,3.6276,1.7068,4.6038,4.6038,0.1823,-0.0979,1.6000,-0.0646,0.1363,-0.0925,4.3767,0.0759
2.250,1.251,1.0055,1.9264,-83.459,1.0229,1.7649,-84.204,0.1625,-0.0012,0.1625,-0.746,0.8027,3.1280,-0.312,0.2234,-1.3946,-84.275,3.753,-0.6142,1.415,0.1638,0.0069,0.0055,0.7952,4.2308,3.6276,1.5927,4.6038,4.6038,0.1823,-0.0765,1.6000,-0.0644,0.1080,-0.0925,4.3767,0.0882
2.300,1.251,1.0055,1.9264,-83.459,1.0231,1.7651,-85.939,0.1622,-0.0009,0.1622,-2.480,0.7924,3.1263,0.207,0.2234,-1.3946,-86.033,3.753,-0.6142,1.415,0.1638,0.0069,0.0276,4.0166,4.5757,3.9023,1.7662,4.7482,4.7482,0.1880,-0.0679,1.6000,-0.0364,0.0937,-0.0683,4.5851,0.0377
2.350,1.483,1.0281,1.6955,-85.598,1.0448,1.5109,-87.768,0.1853,0.0025,0.1854,-2.170,0.7921,3.1380,0.135,0.2429,-1.6487,-87.919,4.083,-0.6251,1.669,0.1865,0.0070,0.0271,3.8848,4.8348,4.3674,1.9613,4.9408,4.9408,0.1957,-0.0547,1.6000,-0.0082,0.0766,-0.0418,4.8630,0.0219
2.400,1.731,1.0431,1.4478,-87.726,1.0581,1.2473,-89.126,0.2010,0.0070,0.2011,-1.400,0.7872,3.1388,0.279,0.2534,-1.9121,-89.338,4.305,-0.5158,1.933,0.2019,0.0094,0.0202,2.1414,5.0586,4.3717,2.1444,5.0823,5.0823,0.2013,-0.0433,1.6000,0.0155,0.0595,-0.0244,5.0714,0.0047
2.450,1.986,1.0501,1.1925,-89.247,1.0565,0.9756,-90.324,0.2170,0.0036,0.2170,-1.077,0.7767,3.1438,0.545,0.2569,-2.1810,-90.362,4.491,-0.4004,2.202,0.2153,0.0029,0.0136,4.6274,5.2607,4.8027,2.3143,5.2651,5.2651,0.2085,-0.0281,1.6000,0.0278,0.0425,-0.0016,5.3492,0.0008
2.500,2.224,1.0511,0.9544,-90.413,1.0376,0.7171,-91.834,0.2374,-0.0118,0.2377,-1.422,0.7909,3.1382,0.063,0.2551,-2.4314,-91.430,4.651,-0.3938,2.452,0.2275,0.0040,0.0457,11.5774,5.3450,4.6711,2.4541,5.4384,5.4384,0.2154,0.0028,1.6000,0.0178,0.0123,0.0214,5.6271,0.0175
2.550,2.490,1.0471,0.6893,-91.426,1.0368,0.4339,-92.214,0.2556,-0.0040,0.2556,-0.788,0.8103,3.1229,-0.396,0.2482,-2.7089,-91.955,4.807,-0.2455,2.730,0.2399,0.0059,0.0387,6.6014,5.5432,4.8490,2.8780,5.5979,5.5979,0.2217,0.0093,1.6000,0.0279,-0.0040,0.0398,5.9050,0.0099
2.600,2.769,1.0385,0.4101,-92.083,1.0383,0.1365,-92.077,0.2734,0.0098,0.2736,0.006,0.8168,3.1125,-0.481,0.2375,-3.0025,-92.154,4.980,-0.0366,3.024,0.2543,0.0086,0.0120,1.3942,5.7042,5.4579,3.1604,5.7456,5.7456,0.2275,0.0089,1.6000,0.0370,-0.0138,0.0365,6.1829,0.0073
2.650,3.047,1.0284,0.1319,-91.999,1.0203,-0.1632,-92.033,0.2952,0.0022,0.2952,-0.034,0.8042,3.1144,-0.200,0.2273,-3.2941,-91.913,5.134,0.0598,3.316,0.2677,0.0073,0.0265,3.6268,5.8602,4.9631,3.1351,5.7456,5.7456,0.2275,0.0137,1.6000,0.0331,-0.0176,0.0365,6.1829,-0.0196
2.700,3.329,1.0188,-0.1496,-91.783,1.0126,-0.4623,-91.735,0.3127,0.0035,0.3127,0.049,0.7733,3.1104,0.403,0.2182,-3.5892,-91.686,5.283,0.0740,3.611,0.2813,0.0114,0.0289,2.5319,5.8010,4.9631,3.3967,5.9223,5.9223,0.2345,0.0142,1.6000,0.0256,-0.0208,0.0289,6.5303,0.0209
2.750,3.329,1.0188,-0.1496,-91.783,1.0217,-0.4578,-91.294,0.3079,0.0125,0.3082,0.489,0.7733,3.1104,0.403,0.2182,-3.5892,-91.474,5.283,0.0740,3.771,0.2813,0.0114,0.0119,1.0458,5.9178,5.6557,3.6394,6.0584,6.0584,0.2399,0.0067,1.6000,0.0298,-0.0185,0.0228,6.8081,0.0238
2.800,3.635,1.0097,-0.4554,-91.536,1.0120,-0.7703,-90.961,0.3147,0.0108,0.3149,0.575,0.8145,3.1262,-0.270,0.2096,-3.9091,-91.129,5.431,0.1060,3.931,0.2954,0.0198,0.0147,0.7412,5.9667,5.7128,3.8806,6.1901,6.1901,0.2452,0.0074,1.6000,0.0196,-0.0187,0.0167,7.0860,0.0374
2.850,3.936,1.0024,-0.7564,-91.158,1.0116,-1.0793,-90.555,0.3227,0.0157,0.3231,0.604,0.8595,3.1481,-0.978,0.2033,-4.2196,-90.850,5.515,0.0867,4.241,0.3049,0.0192,0.0216,1.1216,6.1354,5.6490,4.2058,6.3485,6.3485,0.2514,0.0006,1.6000,0.0178,-0.0161,0.0090,7.4334,0.0347
2.900,4.250,0.9964,-1.0704,-90.962,1.0173,-1.4051,-90.224,0.3343,0.0265,0.3353,0.737,0.9009,3.1822,-1.518,0.1977,-4.5507,-90.759,5.687,0.0616,4.572,0.3220,0.0140,0.0327,2.3343,6.2781,6.0723,4.3214,6.2396,6.2396,0.2471,-0.0114,1.6000,0.0211,-0.0120,0.0013,7.7807,-0.0061
2.950,4.561,0.9916,-1.3817,-90.781,0.9923,-1.7380,-90.584,0.3562,0.0056,0.3563,0.197,0.8966,3.2035,-1.369,0.1933,-4.8772,-90.697,5.830,0.0302,4.899,0.3372,0.0078,0.0172,2.2125,6.4318,5.5763,4.5539,5.9769,5.9769,0.2367,-0.0073,1.6000,-0.0029,-0.0164,-0.0055,8.0586,-0.0707
3.000,4.934,0.9867,-1.7543,-90.749,0.9672,-2.1409,-91.167,0.3869,-0.0144,0.3871,-0.418,0.8889,3.2238,-1.145,0.1882,-5.2664,-90.874,5.979,-0.0559,5.288,0.3538,0.0025,0.0243,9.8923,6.4488,6.4999,4.8358,5.5957,5.5957,0.2216,-0.0078,1.6000,-0.0304,-0.0211,-0.0220,8.4754,-0.1323
3.050,5.264,0.9817,-2.0841,-91.061,0.9523,-2.4872,-91.665,0.4036,-0.0219,0.4042,-0.604,0.8576,3.2455,-0.750,0.1820,-5.6017,-91.210,6.003,-0.0799,5.624,0.3593,0.0054,0.0542,10.0179,6.3228,5.9616,5.1351,5.2962,5.3744,0.2128,-0.0182,1.6000,-0.0459,-0.0188,-0.0441,8.8228,-0.1500
3.100,5.598,0.9751,-2.4178,-91.276,0.9509,-2.8173,-91.707,0.3999,-0.0153,0.4002,-0.432,0.8261,3.2297,-0.393,0.1747,-5.9299,-91.383,5.913,-0.0691,5.952,0.3538,0.0103,0.0438,4.2644,6.0451,5.9076,5.2096,5.0153,5.1383,0.2035,-0.0488,1.6000,-0.0427,-0.0008,-0.0678,9.1701,-0.1500
3.150,5.917,0.9675,-2.7370,-91.510,0.9652,-3.1209,-91.600,0.3839,0.0078,0.3840,-0.090,0.7336,3.2731,0.685,0.1667,-6.2338,-91.679,5.712,-0.1278,6.256,0.3385,0.0065,0.0386,5.9114,5.9889,5.9076,4.9990,5.0153,5.0906,0.2016,-0.0578,1.6000,-0.0225,0.0022,-0.0678,9.1701,-0.1500
3.200,5.917,0.9675,-2.7370,-91.510,0.9711,-3.1166,-91.910,0.3794,0.0136,0.3796,-0.401,0.7336,3.2731,0.685,0.1667,-6.2338,-92.045,5.712,-0.1278,6.553,0.3385,0.0065,0.0364,5.5761,5.6665,5.6208,5.1000,4.8041,4.8165,0.1908,-0.0951,1.6000,-0.0063,0.0193,-0.0894,9.4480,-0.1500
3.250,6.230,0.9582,-3.0502,-92.025,0.9293,-3.3990,-93.549,0.3496,-0.0166,0.3500,-1.524,0.7184,3.2846,0.841,0.1562,-6.5306,-93.069,5.493,-0.2722,6.553,0.3222,0.0064,0.0584,9.0910,5.3321,5.2947,5.3836,4.6045,4.6045,0.1824,-0.0997,1.6000,-0.0289,0.0193,-0.1109,9.7259,-0.1365
3.300,6.526,0.9453,-3.3452,-93.279,0.8788,-3.6551,-95.970,0.3132,-0.0487,0.3170,-2.691,0.7258,3.2958,0.723,0.1402,-6.8088,-94.880,5.262,-0.4573,6.832,0.3054,0.0111,0.0881,7.9580,4.9597,4.9869,5.4446,4.4155,4.4155,0.1749,-0.0944,1.6000,-0.0554,0.0115,-0.1325,10.0038,-0.1097
3.350,6.812,0.9245,-3.6306,-95.605,0.8292,-3.8908,-99.553,0.2682,-0.0694,0.2771,-3.947,0.7795,3.3209,0.264,0.1141,-7.0748,-98.052,4.981,-0.7649,7.099,0.2861,0.0164,0.1223,7.4481,4.5902,4.8379,5.4087,4.2359,4.2359,0.1678,-0.0739,1.6000,-0.0774,-0.0107,-0.1542,10.2817,-0.0772
3.400,7.083,0.8933,-3.9001,-98.017,0.7998,-4.1238,-101.426,0.2345,-0.0614,0.2424,-3.408,0.7844,3.2990,0.139,0.0786,-7.3269,-100.053,4.725,-0.7018,7.353,0.2688,0.0112,0.0961,8.5566,4.2732,4.6075,5.3803,4.1065,4.1065,0.1626,-0.0972,1.6000,-0.0677,-0.0099,-0.1706,10.4901,-0.0390
3.450,7.341,0.8532,-4.1550,-100.160,0.7690,-4.3467,-102.757,0.2035,-0.0491,0.2094,-2.597,0.7975,3.3060,0.042,0.0355,-7.5675,-101.569,4.506,-0.5462,7.598,0.2547,0.0115,0.0847,7.3378,3.9847,4.3890,5.3339,3.9808,3.9808,0.1577,-0.1274,1.6000,-0.0529,0.0033,-0.1872,10.6985,-0.0010
3.500,7.583,0.8076,-4.3930,-101.782,0.7369,-4.5535,-104.010,0.1716,-0.0364,0.1754,-2.229,0.7834,3.2719,0.126,-0.0116,-7.7932,-103.135,4.316,-0.5895,7.828,0.2426,0.0154,0.0764,4.9467,3.7302,4.2035,5.2817,3.8582,3.8582,0.1528,-0.1618,1.6000,-0.0334,0.0221,-0.2040,10.9069,0.0320
3.550,7.820,0.7558,-4.6241,-103.841,0.6974,-4.7767,-105.845,0.1621,-0.0202,0.1633,-2.004,0.7328,3.2625,0.506,-0.0660,-8.0140,-105.302,4.150,-0.7456,8.056,0.2326,0.0225,0.0731,3.2557,3.4919,4.0701,5.2208,3.6989,3.6989,0.1465,-0.1973,1.6000,-0.0077,0.0507,-0.2269,11.1848,0.0518
3.600,8.044,0.6981,-4.8406,-106.374,0.6733,-4.9708,-107.637,0.1319,0.0130,0.1326,-1.263,0.7152,3.2584,0.625,-0.1270,-8.2216,-107.774,4.004,-0.8828,8.272,0.2241,0.0182,0.0269,1.4812,3.2896,3.8336,5.3866,3.6206,3.6206,0.1434,-0.2347,1.6000,0.0322,0.0513,-0.2386,11.3237,0.0827
3.650,8.260,0.6323,-5.0464,-109.497,0.6405,-5.1431,-110.169,0.0884,0.0400,0.0970,-0.672,0.7307,3.2641,0.534,-0.1968,-8.4190,-110.917,3.860,-1.0542,8.481,0.2161,0.0221,0.0114,0.5169,3.2717,3.8336,5.0860,3.6206,3.6206,0.1434,-0.2136,1.6000,0.0592,0.0193,-0.2386,11.3237,0.0872
3.700,8.471,0.5563,-5.2434,-113.206,0.6422,-5.1330,-113.132,-0.1353,0.0355,0.1399,0.074,0.7307,3.2641,0.534,-0.1968,-8.4190,-113.938,3.697,-1.2146,8.686,0.0505,0.0284,0.0360,1.2651,3.0292,3.8582,4.9374,3.5042,3.5042,0.1388,-0.2193,1.6000,0.0686,0.0098,-0.2567,11.5322,0.1188
3.750,8.471,0.5563,-5.2434,-113.206,0.5542,-5.3084,-117.271,0.0606,0.0237,0.0651,-4.065,0.7503,3.2391,0.350,-0.2772,-8.6065,-117.906,3.697,-1.2146,8.686,0.2074,0.0284,0.0612,2.1536,2.8381,3.6427,4.8745,3.4273,3.4273,0.1357,-0.2148,1.5610,0.0620,-0.0246,-0.2692,11.6711,0.1473
