t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8002,3.1583,-89.997,0.7979,3.1549,-90.203,0.0034,-0.0023,0.0041,-0.206,0.7979,3.1549,-0.206,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0122,1.2953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8002,3.1583,-89.997,0.7958,3.1543,-90.621,0.0040,-0.0044,0.0060,-0.624,0.7958,3.1543,-0.624,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0163,1.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8002,3.1583,-89.997,0.7958,3.1543,-90.621,0.0040,-0.0044,0.0060,-0.624,0.7958,3.1543,-0.624,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0163,1.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8002,3.1583,-89.997,0.7958,3.1543,-90.621,0.0040,-0.0044,0.0060,-0.624,0.7958,3.1543,-0.624,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0163,1.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8002,3.1583,-89.997,0.7958,3.1543,-90.621,0.0040,-0.0044,0.0060,-0.624,0.7958,3.1543,-0.624,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0163,1.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8002,3.1583,-89.997,0.7958,3.1543,-90.621,0.0040,-0.0044,0.0060,-0.624,0.7958,3.1543,-0.624,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0163,1.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8002,3.1583,-89.997,0.7958,3.1543,-90.621,0.0040,-0.0044,0.0060,-0.624,0.7958,3.1543,-0.624,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0163,1.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8002,3.1583,-89.997,0.7958,3.1543,-90.621,0.0040,-0.0044,0.0060,-0.624,0.7958,3.1543,-0.624,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0163,1.7368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0.000,0.8002,3.1583,-89.997,0.7933,3.1515,-90.696,0.0068,-0.0069,0.0097,-0.699,0.7933,3.1515,-0.699,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0181,1.9304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8002,3.1583,-89.997,0.7933,3.1515,-90.696,0.0068,-0.0069,0.0097,-0.699,0.7933,3.1515,-0.699,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0181,1.9304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8002,3.1583,-89.997,0.7933,3.1515,-90.696,0.0068,-0.0069,0.0097,-0.699,0.7933,3.1515,-0.699,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0181,1.9304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8002,3.1583,-89.997,0.7933,3.1515,-90.696,0.0068,-0.0069,0.0097,-0.699,0.7933,3.1515,-0.699,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0181,1.9304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8002,3.1583,-89.997,0.7933,3.1515,-90.696,0.0068,-0.0069,0.0097,-0.699,0.7933,3.1515,-0.699,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0181,1.9304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8002,3.1583,-89.997,0.7933,3.1515,-90.696,0.0068,-0.0069,0.0097,-0.699,0.7933,3.1515,-0.699,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0181,1.9304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8002,3.1583,-89.997,0.7933,3.1515,-90.696,0.0068,-0.0069,0.0097,-0.699,0.7933,3.1515,-0.699,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0181,1.9304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8002,3.1583,-89.997,0.7933,3.1515,-90.696,0.0068,-0.0069,0.0097,-0.699,0.7933,3.1515,-0.699,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0181,1.9304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8002,3.1583,-89.997,0.7933,3.1515,-90.696,0.0068,-0.0069,0.0097,-0.699,0.7933,3.1515,-0.699,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0181,1.9304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8002,3.1583,-89.997,0.7941,3.1494,-90.658,0.0089,-0.0061,0.0108,-0.662,0.7941,3.1494,-0.662,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0173,1.8450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.900,0.000,0.8002,3.1583,-89.997,0.7941,3.1494,-90.658,0.0089,-0.0061,0.0108,-0.662,0.7941,3.1494,-0.662,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0094,0.0173,1.8450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
