t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio
8.650,20.202,-2.2777,-3.8105,65.830,-2.0339,-3.5582,60.769,0.3300,-0.1192,0.3508,-5.061,-2.3945,4.5426,-2.252,0.6041,-8.0778,65.830,4.196,-0.3236,20.991,0.1607,0.0490,0.0882,1.7984
8.700,20.443,-2.1777,-3.5915,65.244,-1.9185,-3.3382,60.421,0.3386,-0.1293,0.3624,-4.823,-2.5645,4.5329,-1.119,0.7095,-7.8494,65.244,4.391,-0.0276,21.242,0.1667,0.0463,0.0952,2.0555
8.750,20.692,-2.0738,-3.3650,65.747,-1.7999,-3.1067,61.166,0.3480,-0.1436,0.3765,-4.581,-2.6761,4.5187,-0.359,0.8182,-7.6081,65.747,4.630,0.2963,21.507,0.1734,0.0447,0.1048,2.3415
8.800,20.947,-1.9712,-3.1316,67.215,-1.6967,-2.8798,62.948,0.3385,-0.1555,0.3725,-4.267,-2.8151,4.5034,0.616,0.9165,-7.3740,67.215,4.628,0.5729,21.761,0.1694,0.0426,0.1128,2.6469
8.850,21.198,-1.8779,-2.8986,69.731,-1.7061,-2.8724,63.247,0.0842,-0.1521,0.1738,-6.485,-2.9457,4.4822,1.557,0.9165,-7.3740,67.215,4.510,0.8970,22.005,0.2149,0.0408,0.1174,2.8778
8.900,21.198,-1.8779,-2.8986,69.731,-1.6239,-2.6392,66.232,0.3314,-0.1484,0.3631,-3.500,-2.9457,4.4822,1.557,1.0011,-7.1448,69.731,4.510,0.8970,22.005,0.1602,0.0408,0.1150,2.8182
8.950,21.456,-1.7948,-2.6550,73.186,-1.5522,-2.4011,70.038,0.3132,-0.1588,0.3512,-3.148,-3.0128,4.4782,2.110,1.0732,-6.9062,73.186,4.394,1.1342,22.254,0.1485,0.0352,0.1221,3.4709
9.000,21.720,-1.7261,-2.3995,77.366,-1.5025,-2.1395,74.717,0.3026,-0.1613,0.3429,-2.649,-3.0112,4.4874,2.103,1.1320,-6.6443,77.366,4.427,1.2554,22.523,0.1398,0.0388,0.1178,3.0375
9.050,22.250,-1.2591,-2.1485,68.307,-1.4068,-1.9125,65.727,0.1646,0.2245,0.2784,-2.579,-2.8989,4.5082,1.171,1.2276,-6.4038,68.307,0.090,-0.0089,22.782,0.2352,0.2120,0.1524,0.7188
9.100,22.269,-1.2519,-2.1312,68.620,-1.3125,-1.6656,66.324,0.4115,0.2262,0.4695,-2.296,-2.1427,4.6706,-4.795,1.3232,-6.1598,68.620,0.497,0.1240,23.044,0.2851,0.0202,0.1150,5.7038
9.150,22.304,-1.2397,-2.0988,69.113,-1.2634,-1.4279,67.837,0.6183,0.2613,0.6713,-1.276,-1.8426,4.7145,-7.103,1.4100,-5.9322,69.113,0.778,0.2247,23.286,0.4457,0.0185,0.1196,6.4638
9.200,22.356,-1.2216,-2.0494,70.575,-1.1989,-1.1667,69.966,0.8400,0.2722,0.8830,-0.609,-1.9274,4.7085,-6.363,1.5009,-5.6744,70.575,1.063,0.6142,23.560,0.6483,0.0192,0.1444,7.5242
9.250,22.425,-1.2001,-1.9840,72.950,-1.1611,-0.9025,73.221,1.0454,0.2798,1.0822,0.271,-2.0599,4.6854,-5.142,1.5793,-5.4189,72.950,1.347,0.8629,23.827,0.8405,0.0214,0.1808,8.4397
9.300,22.504,-1.1789,-1.9084,75.871,-1.1387,-0.6298,76.987,1.2498,0.2731,1.2792,1.116,-2.1650,4.6317,-4.383,1.6457,-5.1550,75.871,1.606,1.1089,24.099,1.0320,0.0256,0.2329,9.1043
9.350,22.504,-1.1789,-1.9084,75.871,-1.1678,-0.6207,77.655,1.2514,0.3036,1.2877,1.784,-2.1650,4.6317,-4.383,1.6457,-5.1550,75.871,1.606,1.1089,24.099,1.0320,0.0256,0.2113,8.2613
9.400,22.600,-1.1584,-1.8148,79.730,-1.1400,-0.3437,81.838,1.4509,0.2441,1.4713,2.108,-2.2931,4.5996,-3.306,1.6937,-4.8900,79.730,1.874,1.3089,24.368,1.2053,0.0144,0.2904,20.1243
9.450,22.710,-1.1425,-1.7055,84.148,-1.1165,-0.0742,86.119,1.6255,0.1405,1.6315,1.971,-2.4077,4.5137,-2.182,1.7207,-4.6264,84.148,2.139,1.5075,24.633,1.3599,0.0166,0.3787,22.8645
9.500,22.840,-1.1345,-1.5761,89.370,-1.0857,0.1950,90.523,1.7715,-0.0293,1.7717,1.153,-2.4983,4.4150,-1.100,1.7238,-4.3493,89.370,2.412,1.6195,24.910,1.5064,0.0247,0.4808,19.4948
9.550,22.980,-1.1389,-1.4363,94.704,-0.8101,0.4865,90.319,1.8893,-0.4853,1.9507,-4.386,-2.7336,4.2911,1.791,1.6996,-4.0549,94.704,2.673,1.6645,25.206,1.6589,0.0333,0.3283,9.8688
9.600,23.134,-1.1579,-1.2834,100.146,-0.7126,0.7891,93.671,1.9616,-0.8034,2.1198,-6.475,-3.0134,4.1524,5.136,1.6453,-3.7518,100.146,2.926,1.8494,25.515,1.8068,0.0052,0.2010,38.4603
9.650,23.304,-1.1964,-1.1174,106.903,-0.7539,1.1092,100.294,2.0018,-1.0708,2.2702,-6.609,-3.0881,4.0890,6.309,1.5522,-3.4455,106.903,3.166,2.2515,25.835,1.9455,0.0145,0.2107,14.5012
9.700,23.487,-1.2599,-0.9453,114.736,-0.9070,1.4250,109.082,2.0052,-1.3124,2.3965,-5.654,-3.2822,4.0063,7.867,1.4143,-3.1460,114.736,3.392,2.5717,26.165,2.0732,0.0354,0.2771,7.8362
9.750,23.680,-1.3511,-0.7757,123.090,-1.0765,1.7078,118.351,1.9308,-1.5860,2.4986,-4.739,-3.3226,3.9617,7.401,1.2793,-2.8532,123.090,3.614,2.6839,26.487,2.1978,0.0523,0.3406,6.5164
9.800,23.884,-1.4729,-0.6117,131.612,-1.3293,1.9290,127.706,1.8042,-1.7947,2.5448,-3.906,-3.3226,3.9617,7.401,1.0735,-2.6214,131.612,3.828,2.5464,26.797,2.2704,0.0714,0.4347,6.0850
9.850,23.884,-1.4729,-0.6117,131.612,-1.3929,1.8984,128.675,1.8236,-1.7268,2.5114,-2.938,-3.3982,3.9168,7.027,1.0735,-2.6214,131.612,3.828,2.5464,26.797,2.2704,0.0714,0.4706,6.5872
9.900,24.107,-1.6277,-0.4521,138.405,-1.6456,2.0263,136.472,1.6587,-1.8416,2.4785,-1.933,-3.8771,3.7694,9.457,0.8656,-2.4369,138.405,4.094,1.7880,27.064,2.2999,0.0076,0.4790,62.7634
9.950,24.554,-1.2471,-0.6863,106.289,-1.7604,2.1813,105.608,2.8965,-0.3116,2.9132,-0.681,-3.5936,3.8079,9.584,0.7982,-2.2064,106.289,0.346,-0.0626,27.297,2.8350,0.0021,0.4601,221.0403
10.000,24.581,-1.2552,-0.6602,105.992,-1.9357,2.3165,107.834,3.0490,-0.1660,3.0535,1.841,-3.2766,3.9125,6.959,0.7383,-1.9973,105.992,0.639,-0.1451,27.514,3.0251,0.0022,0.3266,150.2388
10.050,24.625,-1.2674,-0.6180,104.869,-2.1502,2.4690,109.434,3.2102,0.0611,3.2108,4.565,-2.7862,4.0617,-1.403,0.6770,-1.7665,104.869,0.923,-0.3508,27.753,3.2200,0.0036,0.1999,56.1207
10.100,24.683,-1.2824,-0.5615,104.753,-2.2937,2.6280,110.833,3.3419,0.1658,3.3460,6.081,-2.5023,4.0540,-8.186,0.6194,-1.5477,104.753,1.201,-0.0365,27.979,3.3878,0.0008,0.1643,197.3056
10.150,24.758,-1.3014,-0.4888,103.778,-2.4958,2.7954,111.182,3.4742,0.3779,3.4946,7.404,-2.6517,3.8064,-12.160,0.5634,-1.3191,103.778,1.478,-0.4688,28.215,3.5480,0.0008,0.1996,239.7240
10.200,24.847,-1.3214,-0.4024,101.485,-2.6484,2.9456,109.063,3.5452,0.6339,3.6014,7.578,-2.6881,3.7404,-10.645,0.5167,-1.1109,101.485,1.742,-0.8737,28.410,3.6726,0.0032,0.2756,85.1088
10.250,24.950,-1.3395,-0.3009,98.103,-2.7601,3.0833,105.308,3.5506,0.9294,3.6702,7.205,-2.7115,3.6903,-9.184,0.4901,-0.9237,98.103,2.004,-1.2023,28.599,3.7579,0.0110,0.3540,32.0834
10.300,25.071,-1.3523,-0.1808,93.122,-3.0134,3.1672,101.156,3.4335,1.4763,3.7374,8.034,-2.7193,3.6476,-8.555,0.4813,-0.7633,93.122,2.325,-1.7483,28.760,3.7961,0.0308,0.5132,16.6415
10.350,25.071,-1.3523,-0.1808,93.122,-3.1859,3.1083,102.619,3.3841,1.6518,3.7657,9.498,-2.7193,3.6476,-8.555,0.4813,-0.7633,93.122,2.325,-1.7483,28.760,3.7961,0.0308,0.4925,15.9679
10.400,25.210,-1.3533,-0.0414,86.744,-2.9409,3.3317,95.696,3.2775,1.7767,3.7281,8.953,-2.6981,3.5971,-8.934,0.4915,-0.5849,86.744,2.645,-2.1399,28.939,3.8315,0.0035,0.5170,147.0687
10.450,25.360,-1.3367,0.1074,79.724,-2.6514,3.5671,85.598,3.1697,1.9109,3.7011,5.875,-2.6905,3.5417,-8.862,0.5213,-0.4203,79.724,2.792,-2.2970,29.106,3.8439,0.0163,0.3922,24.0502
10.500,26.165,-1.2459,-0.6927,106.120,-2.3429,3.7953,105.137,4.6161,-0.1922,4.6201,-0.983,-2.6551,3.5546,-10.680,0.4724,-0.2509,106.120,0.164,-0.1429,29.282,4.8207,0.4562,0.4020,0.8812
10.550,26.186,-1.2515,-0.6729,105.079,-2.1300,3.9034,97.930,4.6473,-0.3422,4.6599,-7.148,-2.7400,3.5361,-6.438,0.4314,-0.0988,105.079,0.522,-0.3771,29.440,4.9574,0.0027,0.4137,151.6053
10.600,26.223,-1.2605,-0.6365,103.522,-2.2317,3.8083,91.954,4.5487,-0.0950,4.5497,-11.568,-2.7814,3.4901,-3.805,0.3967,0.0455,103.522,0.809,-0.6251,29.588,5.0683,0.0006,0.3527,544.6477
10.650,26.275,-1.2714,-0.5856,101.001,-2.2803,3.8655,89.952,4.5619,0.1409,4.5640,-11.049,-2.7958,3.4171,-2.497,0.3702,0.1818,101.001,1.086,-0.8425,29.727,5.1551,0.0019,0.3308,178.7759
10.700,26.344,-1.2827,-0.5177,98.002,-2.3019,3.9856,88.252,4.6013,0.3824,4.6172,-9.749,-2.8073,3.3741,-1.875,0.3480,0.3397,98.002,1.369,-0.9143,29.887,5.2454,0.0066,0.3331,50.2087
10.750,26.435,-1.2928,-0.4271,94.533,-2.3052,4.1250,85.615,4.6179,0.6495,4.6634,-8.917,-2.8109,3.3413,-1.712,0.3344,0.5109,94.533,1.663,-1.1936,30.058,5.3249,0.0178,0.3434,19.3142
10.800,26.435,-1.2928,-0.4271,94.533,-2.3022,4.0802,85.815,4.5730,0.6500,4.6189,-8.718,-2.8109,3.3413,-1.712,0.3344,0.5109,94.533,1.663,-1.1936,30.058,5.3249,0.0178,0.3382,19.0216
10.850,26.544,-1.2975,-0.3186,89.986,-2.2664,4.2092,81.069,4.5276,0.9700,4.6303,-8.917,-2.8105,3.3233,-2.255,0.3278,0.6846,89.986,1.958,-1.5173,30.232,5.3892,0.0061,0.3467,57.2261
10.900,26.657,-1.2931,-0.2061,84.960,-2.2137,4.3021,75.666,4.4099,1.3131,4.6012,-9.294,-2.8100,3.2812,-2.796,0.3400,0.8230,84.960,2.262,-1.7430,30.371,5.4129,0.0138,0.3519,25.5745
10.951,26.785,-1.2757,-0.0785,79.110,-2.1388,4.4287,68.996,4.2630,1.6991,4.5891,-10.113,-2.8081,3.2337,-2.915,0.3655,0.9556,79.110,2.335,-1.8724,30.506,5.4162,0.0287,0.3557,12.4015
11.000,26.917,-1.2442,0.0496,73.011,-2.2140,4.5729,66.569,4.0426,2.2491,4.6261,-6.442,-2.8111,3.1992,-3.751,0.4063,1.0892,73.011,2.381,-1.9136,30.646,5.4198,0.0458,0.4279,9.3397
11.050,27.650,-1.2487,-0.6835,105.681,-2.3248,4.6849,101.686,5.4594,-0.4149,5.4752,-3.995,-2.8136,3.1855,-1.957,0.3696,1.2201,105.681,0.399,-0.3178,30.782,6.2747,0.0004,0.4671,1121.9742
11.100,27.681,-1.2564,-0.6538,104.284,-2.3946,4.7672,101.573,5.5343,-0.2345,5.5392,-2.711,-2.8068,3.1696,-0.188,0.3351,1.3555,104.284,0.688,-0.5821,30.922,6.3835,0.0012,0.4679,404.6082
11.150,27.727,-1.2666,-0.6094,101.997,-2.4432,4.8604,99.936,5.5949,0.0139,5.5949,-2.061,-2.7948,3.1472,1.818,0.3075,1.4854,101.997,0.964,-0.8804,31.054,6.4707,0.0049,0.4724,97.2766
11.200,27.786,-1.2773,-0.5506,97.863,-2.4744,4.9682,96.066,5.6307,0.4309,5.6471,-1.797,-2.7918,3.1459,3.414,0.2840,1.6195,97.863,1.209,-1.6583,31.191,6.5471,0.0198,0.4783,24.1102
11.251,27.862,-1.2840,-0.4755,91.916,-2.4735,4.9447,95.973,5.4569,1.0076,5.5492,4.057,-2.7783,3.1554,5.322,0.2840,1.6195,97.863,1.476,-2.0844,31.321,6.4720,0.0003,0.5118,1580.8471
11.300,27.862,-1.2840,-0.4755,91.916,-2.4578,5.0483,89.520,5.5600,0.9885,5.6472,-2.397,-2.7783,3.1554,5.322,0.2797,1.7493,91.916,1.476,-2.0844,31.321,6.6005,0.0003,0.4979,1537.8374
11.350,27.953,-1.2816,-0.3840,84.403,-2.4253,5.1339,81.585,5.3801,1.6765,5.6352,-2.818,-2.7524,3.1510,7.345,0.2923,1.8782,84.403,1.805,-2.4667,31.450,6.6356,0.0085,0.5177,60.5521
11.400,28.056,-1.2652,-0.2827,76.432,-2.3823,5.2114,73.432,5.0787,2.3748,5.6065,-3.001,-2.7375,3.1556,8.651,0.3219,2.0008,76.432,1.978,-2.7107,31.576,6.6542,0.0204,0.5490,26.9176
11.450,28.170,-1.2302,-0.1740,67.093,-2.2964,5.3001,63.349,4.6274,3.1128,5.5770,-3.744,-2.6894,3.1564,10.994,0.3764,2.1298,67.093,2.097,-3.0219,31.716,6.6709,0.0420,0.5820,13.8482
11.500,28.690,-1.2454,-0.6934,106.157,-2.3429,5.4295,103.953,6.1864,-0.6496,6.2204,-2.203,-2.6569,3.2021,14.289,0.3839,2.2585,106.157,0.093,-0.1736,31.853,7.3073,0.4484,0.5301,1.1823
11.550,28.708,-1.2505,-0.6764,104.705,-2.4335,5.5553,104.120,6.3279,-0.4376,6.3430,-0.585,-2.5943,3.1909,16.621,0.3505,2.3858,104.705,0.478,-0.5942,31.985,7.4206,0.0005,0.3886,763.8541
11.600,28.742,-1.2582,-0.6432,102.293,-2.5285,5.6709,103.509,6.4398,-0.1032,6.4406,1.216,-2.5398,3.1875,18.317,0.3232,2.5107,102.293,0.753,-0.9665,32.112,7.5142,0.0019,0.3661,197.8879
11.650,28.793,-1.2673,-0.5930,98.443,-2.6200,5.8038,101.256,6.5261,0.3988,6.5383,2.813,-2.4975,3.1528,18.879,0.3032,2.6457,98.443,1.038,-1.2768,32.249,7.5997,0.0101,0.3456,34.2264
11.700,28.856,-1.2743,-0.5301,93.996,-2.7049,5.9369,98.420,6.5510,0.9764,6.6233,4.424,-2.4824,3.1383,18.248,0.2944,2.7715,93.996,1.304,-1.5865,32.375,7.6622,0.0193,0.3415,17.7201
11.750,28.937,-1.2762,-0.4494,88.394,-2.7833,6.0794,94.554,6.4840,1.6895,6.7005,6.160,-2.4824,3.1383,18.248,0.2983,2.9106,88.394,1.584,-1.7405,32.514,7.7190,0.0350,0.3398,9.7067
11.800,28.937,-1.2762,-0.4494,88.394,-2.8444,6.0766,96.136,6.4795,1.7505,6.7118,7.742,-2.4739,3.0926,16.626,0.2983,2.9106,88.394,1.584,-1.7405,32.514,7.7190,0.0350,0.3270,9.3402
11.850,29.033,-1.2690,-0.3534,82.574,-2.9009,6.2047,91.768,6.2922,2.4658,6.7581,9.194,-2.5152,3.0892,14.354,0.3149,3.0377,82.574,1.922,-1.8581,32.642,7.7483,0.0029,0.3040,106.0151
11.900,29.149,-1.2485,-0.2388,76.857,-2.9722,6.3409,88.240,6.0154,3.1747,6.8018,11.384,-2.5245,3.0603,12.881,0.3465,3.1732,76.857,2.196,-1.7474,32.781,7.7674,0.0136,0.2912,21.4874
11.950,29.272,-1.2152,-0.1211,71.338,-3.0928,6.4901,85.592,5.6628,3.8943,6.8726,14.253,-2.5676,3.0364,10.198,0.3875,3.2945,71.338,2.259,-1.7453,32.910,7.7699,0.0241,0.3252,13.4752
12.000,29.843,-1.2463,-0.6918,106.099,-3.2283,6.5795,122.372,7.5357,-0.1120,7.5366,16.274,-2.5390,3.0017,9.666,0.3495,3.4263,106.099,0.222,-0.1748,33.047,8.4666,0.4674,0.6565,1.4046
12.050,29.865,-1.2522,-0.6705,105.111,-3.3468,6.6618,123.126,7.6248,0.1107,7.6256,18.015,-2.6137,2.9875,6.264,0.3161,3.5500,105.111,0.548,-0.3839,33.175,8.5717,0.0004,0.4023,1087.2379
12.100,29.904,-1.2615,-0.6328,103.594,-3.4255,6.7433,122.308,7.6781,0.3697,7.6870,18.714,-2.6396,2.9569,4.189,0.2816,3.6847,103.594,0.837,-0.4517,33.314,8.6713,0.0009,0.4180,451.8088
12.150,29.958,-1.2736,-0.5801,102.964,-3.4574,6.8373,121.462,7.7183,0.4641,7.7322,18.498,-2.5978,2.9141,3.530,0.2528,3.8099,102.964,1.119,-0.1867,33.442,8.7453,0.0010,0.4476,439.8580
12.200,30.029,-1.2889,-0.5111,102.284,-3.4457,6.9463,119.697,7.7456,0.5209,7.7631,17.413,-2.4962,2.8467,3.998,0.2232,3.9456,102.284,1.401,-0.2388,33.581,8.8133,0.0016,0.4500,277.9476
12.250,30.115,-1.3066,-0.4265,101.447,-3.4011,7.0669,117.108,7.7600,0.5658,7.7806,15.662,-2.3686,2.7545,5.153,0.1973,4.0737,101.447,1.679,-0.2753,33.712,8.8576,0.0032,nan,nan
12.300,30.115,-1.3066,-0.4265,101.447,-3.3113,7.0827,115.444,7.7576,0.4746,7.7722,13.997,-2.3686,2.7545,5.153,0.1973,4.0737,101.447,1.679,-0.2753,33.845,8.8576,0.0032,0.5747,180.0844
12.350,30.215,-1.3256,-0.3282,100.492,-3.2570,7.2002,112.733,7.7542,0.5282,7.7722,12.240,-2.2543,2.6860,6.430,0.1731,4.2045,100.492,1.977,-0.3463,33.845,8.8905,0.0006,0.8169,1471.8473
12.400,30.338,-1.3467,-0.2077,99.283,-3.1771,7.3263,109.413,7.7306,0.5911,7.7531,10.130,-2.1080,2.6160,8.441,0.1517,4.3352,99.283,2.272,-0.3858,33.977,8.9007,0.0017,0.9000,525.8982
12.450,30.453,-1.3642,-0.0938,98.173,-3.1605,7.4199,107.882,7.6927,0.7098,7.7254,9.709,-1.9584,2.5464,10.397,0.1343,4.4566,98.173,2.408,-0.4078,34.100,8.9081,0.0020,0.9435,474.3703
12.500,30.585,-1.3813,0.0368,96.783,-3.0110,7.5628,103.290,7.6658,0.7293,7.7004,6.506,-1.8251,2.4847,12.152,0.1184,4.5904,96.783,2.458,-0.4840,34.235,8.9111,0.0042,nan,nan
12.550,30.720,-1.3956,0.1713,95.226,-2.9056,7.6828,99.791,7.6178,0.8196,7.6618,4.565,-1.5885,2.4502,15.406,0.1059,4.7270,95.226,2.462,-0.4911,34.372,8.9129,0.0081,nan,nan
12.600,30.858,-1.4063,0.3087,93.640,-2.8265,7.7879,97.344,7.5543,0.9425,7.6129,3.704,-1.4598,2.4237,17.052,0.0970,4.8664,93.640,2.460,-0.5302,34.512,8.9147,0.0004,nan,nan
12.650,30.993,-1.4130,0.4433,91.946,-2.7755,7.8705,95.769,7.4692,1.1095,7.5511,3.824,-1.3822,2.4033,17.847,0.0923,5.0038,91.946,2.446,-0.5671,34.649,8.9171,0.0013,nan,nan
12.700,31.130,-1.4155,0.5805,90.114,-2.7522,7.9394,94.625,7.3615,1.3220,7.4793,4.511,-1.3543,2.3920,18.112,0.0921,5.1423,90.114,2.447,-0.5621,34.788,8.9182,0.0048,nan,nan
12.750,31.532,-1.7866,0.7367,106.859,-2.7882,7.9683,112.586,7.2113,-1.1387,7.3006,5.728,-1.4190,2.3625,17.021,0.0547,5.2655,106.859,0.398,-0.0927,34.916,8.8460,0.0012,nan,nan
12.800,31.563,-1.7951,0.7656,106.456,-2.8536,8.0097,113.588,7.2472,-1.0370,7.3210,7.132,-1.4190,2.3625,17.021,0.0187,5.3875,106.456,0.688,-0.1663,35.044,8.9414,0.0023,nan,nan
12.850,31.563,-1.7951,0.7656,106.456,-2.8893,7.9210,115.439,7.1723,-0.9776,7.2386,8.983,-1.4268,2.3528,16.736,0.0187,5.3875,106.456,0.688,-0.1663,35.044,8.9414,0.0023,nan,nan
12.900,31.610,-1.8083,0.8114,105.842,-2.9788,7.9455,116.660,7.1827,-0.8215,7.2295,10.818,1.4318,-3.8683,20.521,-0.0176,5.5152,105.842,0.980,-0.0614,35.176,9.0253,0.0012,nan,nan
12.950,31.680,-1.8270,0.8783,105.650,-3.0849,7.9916,118.266,7.1889,-0.7077,7.2237,12.615,-2.7738,-6.4972,-3.944,-0.0585,5.6612,105.650,1.289,-0.0465,35.328,9.1063,0.0026,nan,nan
13.000,31.758,-1.8481,0.9541,105.482,-3.2143,8.0185,120.680,7.1727,-0.5691,7.1953,15.198,-2.6978,-6.5110,-3.164,-0.0951,5.7937,105.482,1.564,-0.0523,35.465,9.1642,0.0035,nan,nan
13.050,31.854,-1.8734,1.0462,105.311,-3.3217,8.0563,122.265,7.1438,-0.4542,7.1582,16.954,-2.6956,-6.5108,-3.113,-0.1317,5.9270,105.311,1.849,-0.0470,35.604,9.2064,0.0014,nan,nan
13.100,31.970,-1.9038,1.1580,105.161,-3.3912,8.1148,122.905,7.1037,-0.3838,7.1141,17.744,-2.5867,-6.5127,-1.972,-0.1640,6.0465,105.161,2.173,-0.0107,35.727,9.2143,0.0031,nan,nan
13.150,32.093,-1.9360,1.2769,105.141,-3.4590,8.1979,123.189,7.0786,-0.3377,7.0866,18.048,-2.5071,-6.5186,-1.157,-0.1968,6.1676,105.141,2.353,-0.0011,35.853,9.2165,0.0041,nan,nan
13.200,32.227,-1.9709,1.4061,105.144,-3.5027,8.3168,122.527,7.0709,-0.3268,7.0784,17.383,-2.4099,-6.5175,-0.153,-0.2331,6.3019,105.144,2.425,0.0002,35.992,9.2218,0.0055,nan,nan
13.250,32.364,-2.0066,1.5382,105.145,-3.5476,8.4369,122.011,7.0618,-0.3149,7.0688,16.866,-2.2423,-6.4933,1.560,-0.2690,6.4346,105.145,2.531,0.0030,36.129,9.2223,0.0078,nan,nan
13.300,32.364,-2.0066,1.5382,105.145,-2.7680,6.4450,123.066,4.9353,-0.5470,4.9655,17.921,-2.2423,-6.4933,1.560,-0.2690,6.4346,105.145,2.531,0.0030,36.199,9.2223,0.0078,0.2850,36.6171
13.350,32.506,-2.0439,1.6757,105.162,-1.5713,1.7354,119.220,-0.0660,-0.4718,0.4764,14.058,-2.1545,-6.4867,2.428,-0.3055,6.5692,105.162,2.539,-0.0023,36.269,9.2194,0.0033,0.2980,89.4919
13.400,32.643,-2.0795,1.8075,105.149,-2.6540,0.2025,101.316,-1.3991,0.9740,1.7048,-3.833,-2.1073,-6.4809,2.930,-0.3393,6.6939,105.149,2.446,-0.0037,36.398,9.2122,0.0047,0.5583,118.3288
13.450,32.778,-2.1150,1.9386,105.132,-2.6942,0.3188,101.969,-1.4124,0.9820,1.7203,-3.163,-2.0058,-6.4629,3.953,-0.3733,6.8196,105.132,2.419,-0.0408,36.528,9.2066,0.0065,0.5484,84.3907
13.500,32.917,-2.1499,2.0728,102.968,-2.7262,0.4836,99.850,-1.4194,0.9182,1.6905,-3.118,-1.8918,-6.4381,5.038,-0.4108,6.9823,102.968,2.519,-1.2657,36.695,9.2353,0.0067,0.5532,83.0580
13.550,33.065,-2.1783,2.2183,98.385,-2.7680,0.6624,96.100,-1.4533,0.8103,1.6639,-2.285,-1.8863,-6.4235,5.174,-0.4374,7.1628,98.385,2.773,-1.5710,37.111,9.2698,0.0024,0.5077,214.6076
13.600,33.224,-2.1947,2.3760,92.326,-2.7974,0.8863,90.944,-1.4640,0.6626,1.6070,-1.382,-1.8372,-6.4167,5.645,-0.4468,7.3946,92.326,2.994,-2.1661,37.574,9.3428,0.0032,0.4723,149.3281
13.650,33.402,-2.1918,2.5538,84.821,-2.7999,1.1340,84.303,-1.4689,0.4774,1.5445,-0.518,-1.6726,-6.3931,7.066,-0.4238,7.6484,84.821,3.257,-2.3525,38.000,9.4163,0.0138,0.4542,32.8955
13.700,33.588,-2.1644,2.7381,77.286,-2.8014,1.3515,78.069,-1.4928,0.3162,1.5259,0.783,-1.3995,-6.3652,9.257,-0.3757,7.8616,77.286,3.491,-2.1115,38.214,9.4430,0.0243,0.4169,17.1441
13.750,33.780,-2.1129,2.9228,71.074,-2.7887,1.5409,73.023,-1.5264,0.1911,1.5383,1.950,-1.3995,-6.3652,9.257,-0.3123,8.0466,71.074,3.491,-1.6157,38.409,9.4421,0.0340,0.4026,11.8524
13.800,33.780,-2.1129,2.9228,71.074,-2.8131,1.5394,73.627,-1.5357,0.2137,1.5505,2.553,-1.1175,-6.3272,11.479,-0.3123,8.0466,71.074,3.491,-1.6157,38.609,9.4421,0.0340,0.3790,11.1596
13.850,34.613,-2.3572,2.1266,102.664,-2.8903,1.7325,105.730,-0.2677,0.6065,0.6630,3.067,-1.4213,-6.4085,9.125,-0.3561,8.2419,102.664,0.427,-0.1321,38.750,10.4135,0.0025,0.5335,210.4489
13.900,34.639,-2.3626,2.1527,102.199,-2.9943,1.9395,106.295,-0.0749,0.6625,0.6667,4.095,-1.5382,-6.4230,8.166,-0.4010,8.4494,102.199,0.678,-0.1833,38.892,10.5973,0.0025,0.5870,235.8952
13.950,34.685,-2.3719,2.1980,101.759,-3.1035,2.1896,106.706,0.1409,0.7179,0.7316,4.947,-1.4797,-6.3907,8.416,-0.4534,8.7013,101.759,0.967,-0.2034,39.218,10.8065,0.0035,0.6081,172.5278
14.000,34.746,-2.3836,2.2575,100.032,-3.1968,2.4767,105.199,0.3575,0.7626,0.8422,5.167,-1.7693,-6.4131,5.985,-0.5032,8.9828,100.032,1.230,-0.9310,39.504,11.0308,0.0025,0.6163,243.0885
14.050,34.821,-2.3944,2.3317,96.305,-3.2777,2.7222,101.862,0.4851,0.8351,0.9658,5.557,-2.7159,-6.4913,-1.139,-0.5396,9.2358,96.305,1.494,-1.3479,39.687,11.2110,0.0055,0.5965,107.8761
14.101,34.912,-2.4010,2.4228,91.504,-3.3578,2.9365,98.140,0.5386,0.9430,1.0860,6.636,-3.5897,-6.4019,-7.769,-0.5455,9.4632,91.504,1.765,-1.6749,39.827,11.3468,0.0152,0.5421,35.7261
14.150,35.022,-2.3985,2.5327,85.179,-3.4405,3.1004,93.578,0.4781,1.0861,1.1866,8.399,-4.4624,-6.1394,-14.926,-0.5291,9.6574,85.179,2.099,-2.0673,39.981,11.4299,0.0019,0.4553,236.7785
14.200,35.143,-2.3821,2.6519,78.389,-3.5143,3.2509,88.792,0.3589,1.2296,1.2809,10.403,-4.2305,-6.2051,-13.414,-0.4902,9.8469,78.389,2.352,-2.3510,40.174,11.4983,0.0051,0.3769,73.7863
14.250,35.281,-2.3457,2.7849,69.846,-3.4844,3.4363,80.318,0.2192,1.2934,1.3118,10.472,-3.9354,-6.3013,-11.608,-0.4187,10.0416,69.846,2.592,-2.8919,40.382,11.5574,0.0194,0.4040,20.8144
