t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip
1.200,0.000,0.8003,3.1583,-89.997,0.7973,3.1564,-89.930,0.0019,-0.0030,0.0036,0.067,0.7972,3.1556,0.037,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0105,1.4305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250,0.000,0.8003,3.1583,-89.997,0.7973,3.1563,-89.930,0.0020,-0.0030,0.0036,0.067,0.7956,3.1485,0.174,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0105,1.4305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300,0.000,0.8003,3.1583,-89.997,0.7972,3.1556,-89.957,0.0027,-0.0031,0.0041,0.040,0.7956,3.1485,0.174,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0108,1.4768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350,0.000,0.8003,3.1583,-89.997,0.7972,3.1556,-89.960,0.0027,-0.0031,0.0042,0.037,0.7956,3.1485,0.174,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0108,1.4641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400,0.000,0.8003,3.1583,-89.997,0.7972,3.1556,-89.960,0.0027,-0.0031,0.0042,0.037,0.7956,3.1485,0.174,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0108,1.4641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.450,0.000,0.8003,3.1583,-89.997,0.7972,3.1556,-89.960,0.0027,-0.0031,0.0042,0.037,0.7956,3.1485,0.174,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0108,1.4641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500,0.000,0.8003,3.1583,-89.997,0.7972,3.1556,-89.960,0.0027,-0.0031,0.0042,0.037,0.7956,3.1485,0.174,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0108,1.4641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.550,0.000,0.8003,3.1583,-89.997,0.7972,3.1556,-89.960,0.0027,-0.0031,0.0042,0.037,0.7956,3.1485,0.174,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0108,1.4641,0.0001,0.0000,nan,3.6359,0.6001,0.0238,0.4691,0.8000,-0.1664,-0.2036,-0.2405,3.1262,0.1500
1.600,0.000,0.8003,3.1583,-89.997,0.7972,3.1556,-89.960,0.0027,-0.0031,0.0042,0.037,0.7956,3.1485,0.174,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0108,1.4641,0.0001,0.0000,nan,3.6359,0.6001,0.0238,0.4691,0.8000,-0.1664,-0.2036,-0.2405,3.1262,0.1500
1.650,0.000,0.8003,3.1582,-89.997,0.7970,3.1520,-89.939,0.0062,-0.0033,0.0070,0.057,0.7956,3.1485,0.174,0.0000,-0.0029,-89.990,0.031,0.0019,0.003,0.0028,0.0074,0.0104,1.3987,0.2920,0.0524,nan,3.6359,0.8920,0.0353,0.4720,0.8000,-0.1670,-0.2036,-0.2405,3.1262,0.1500
1.700,0.010,0.8003,3.1482,-89.765,0.7958,3.1171,-88.971,0.0311,-0.0046,0.0314,0.794,0.7956,3.1485,0.174,0.0001,-0.0315,-89.142,0.321,0.1946,0.031,0.0214,0.0064,0.0087,1.3561,0.5799,0.5124,nan,3.6777,1.1799,0.0467,0.4239,0.8000,-0.1741,-0.1747,-0.2320,3.1957,0.1500
1.750,0.036,0.8006,3.1226,-88.683,0.7966,3.0868,-87.251,0.0357,-0.0048,0.0360,1.432,0.7956,3.1485,0.174,0.0008,-0.0617,-87.424,0.579,0.4522,0.062,0.0260,0.0061,0.0145,2.3513,0.9616,0.5284,nan,3.6777,1.5616,0.0618,0.4208,0.8000,-0.1800,-0.1490,-0.2320,3.1957,0.1500
1.800,0.076,0.8022,3.0820,-86.915,0.7991,3.0418,-85.308,0.0400,-0.0052,0.0403,1.607,0.7956,3.1485,0.174,0.0032,-0.1067,-85.482,0.821,0.5857,0.107,0.0304,0.0064,0.0117,1.8140,1.2989,0.8073,nan,3.6777,1.8989,0.0752,0.3924,0.8000,-0.1800,-0.1287,-0.2320,3.1957,0.1500
1.850,0.138,0.8067,3.0206,-84.538,0.8060,2.9727,-82.962,0.0477,-0.0053,0.0480,1.576,0.7953,3.1500,0.195,0.0099,-0.1759,-83.135,1.122,0.7717,0.176,0.0383,0.0043,0.0149,3.4922,1.2989,0.8073,nan,3.7199,1.8989,0.0752,0.3128,0.8000,-0.1853,-0.0727,-0.2235,3.2651,0.1500
1.900,0.210,0.8152,2.9491,-81.794,0.8181,2.8903,-80.523,0.0587,-0.0055,0.0589,1.271,0.7953,3.1500,0.195,0.0217,-0.2583,-80.696,1.427,0.7844,0.260,0.0495,0.0058,0.0171,2.9415,1.7035,1.1368,nan,3.7626,2.3035,0.0912,0.1533,0.9369,-0.1899,-0.0109,-0.2151,3.3346,0.1500
1.950,0.298,0.8296,2.8626,-79.300,0.8366,2.7941,-78.131,0.0686,-0.0059,0.0689,1.169,0.7953,3.1500,0.195,0.0399,-0.3545,-78.305,1.722,0.8399,0.357,0.0597,0.0052,0.0073,1.3889,2.0713,1.4559,nan,3.8058,2.6713,0.1058,0.0226,1.1392,-0.1900,0.0467,-0.2067,3.4041,0.1500
2.000,0.298,0.8296,2.8626,-79.300,0.8366,2.7941,-75.715,0.0686,-0.0059,0.0689,3.585,0.7947,3.1516,0.443,0.0399,-0.3545,-75.889,1.722,0.8399,0.357,0.0597,0.0052,0.0309,5.9086,2.2443,1.8207,nan,3.8935,2.8443,0.1126,-0.0581,1.2343,-0.1839,0.1177,-0.1901,3.5430,0.1500
2.050,0.404,0.8511,2.7581,-77.644,0.8631,2.6747,-76.175,0.0841,-0.0061,0.0843,1.469,0.7947,3.1516,0.443,0.0661,-0.4740,-76.348,2.077,0.3463,0.480,0.0754,0.0030,0.0168,5.6755,2.5699,2.1971,0.9708,3.9832,3.1699,0.1255,-0.0928,1.4135,-0.1702,0.1449,-0.1736,3.6820,0.1500
2.100,0.532,0.8789,2.6340,-77.305,0.8948,2.5358,-77.064,0.0993,-0.0060,0.0995,0.241,0.7987,3.1536,0.259,0.0974,-0.6129,-77.237,2.438,0.0199,0.622,0.0906,0.0014,0.0053,3.9286,2.9089,2.5544,1.1511,4.0747,3.5089,0.1390,-0.1088,1.5999,-0.1499,0.1589,-0.1573,3.8209,0.1500
2.150,0.676,0.9102,2.4930,-77.982,0.9284,2.3847,-78.863,0.1098,-0.0047,0.1099,-0.881,0.7953,3.1521,0.668,0.1305,-0.7642,-79.037,2.697,-0.3337,0.777,0.1010,0.0015,0.0085,5.5906,3.2288,2.8603,1.3141,4.1682,3.8288,0.1516,-0.1110,1.6000,-0.1251,0.1570,-0.1410,3.9598,0.1500
2.200,0.833,0.9413,2.3395,-79.286,0.9604,2.2185,-80.473,0.1224,-0.0037,0.1225,-1.187,0.7913,3.1589,0.688,0.1620,-0.9305,-80.647,2.972,-0.4867,0.946,0.1136,0.0029,0.0142,4.9236,3.5921,2.9994,1.4746,4.2634,4.1921,0.1660,-0.1097,1.6000,-0.0990,0.1512,-0.1248,4.0988,0.1500
2.250,1.005,0.9712,2.1701,-80.950,0.9930,2.0346,-82.079,0.1373,0.0002,0.1373,-1.129,0.7983,3.1607,0.117,0.1941,-1.1145,-82.253,3.258,-0.5646,1.133,0.1284,0.0064,0.0093,1.4429,3.9461,3.1957,1.3685,4.2634,4.2634,0.1688,-0.0916,1.6000,-0.0990,0.1269,-0.1248,4.0988,0.0793
2.300,1.221,1.0016,1.9561,-83.093,1.0220,1.8032,-83.923,0.1542,0.0019,0.1542,-0.830,0.7983,3.1607,0.117,0.2222,-1.3470,-84.111,3.573,-0.6173,1.367,0.1463,0.0063,0.0102,1.6170,3.9066,3.1957,1.5266,4.4092,4.4092,0.1746,-0.0863,1.6000,-0.0688,0.1205,-0.1006,4.3072,0.1257
2.350,1.221,1.0016,1.9561,-83.093,1.0221,1.8037,-85.679,0.1537,0.0020,0.1537,-2.586,0.7992,3.1645,-0.111,0.2222,-1.3470,-85.874,3.573,-0.6173,1.367,0.1463,0.0063,0.0317,5.0185,4.2816,3.8010,1.7235,4.5579,4.5579,0.1805,-0.0782,1.6000,-0.0382,0.1056,-0.0764,4.5156,0.0645
2.400,1.461,1.0262,1.7175,-85.395,1.0466,1.5457,-87.118,0.1729,0.0066,0.1730,-1.723,0.8082,3.1580,-0.476,0.2431,-1.6063,-87.421,3.893,-0.5455,1.627,0.1664,0.0067,0.0167,2.5103,4.6125,4.0732,1.9173,4.7581,4.7581,0.1884,-0.0662,1.6000,-0.0096,0.0913,-0.0479,4.7935,0.0316
2.450,1.706,1.0423,1.4723,-87.266,1.0647,1.2858,-88.423,0.1874,0.0135,0.1879,-1.157,0.8030,3.1688,-0.305,0.2556,-1.8678,-88.866,4.139,-0.5113,1.889,0.1823,0.0060,0.0122,2.0319,4.8476,4.3520,2.1105,4.9549,4.9549,0.1962,-0.0642,1.6000,0.0198,0.0816,-0.0244,5.0714,0.0221
2.500,1.944,1.0506,1.2353,-88.893,1.0707,1.0364,-89.798,0.1992,0.0163,0.1999,-0.905,0.7961,3.1626,-0.019,0.2604,-2.1175,-90.194,4.318,-0.4605,2.139,0.1948,0.0074,0.0116,1.5791,5.0519,4.5278,2.2613,5.0982,5.0982,0.2019,-0.0485,1.6000,0.0382,0.0609,-0.0073,5.2798,0.0092
2.550,2.190,1.0526,0.9884,-90.332,1.0705,0.7779,-91.136,0.2103,0.0192,0.2112,-0.804,0.8088,3.1682,-0.386,0.2589,-2.3769,-91.462,4.488,-0.4491,2.398,0.2071,0.0036,0.0057,1.5580,5.2379,4.6639,2.1467,5.0982,5.0982,0.2019,-0.0285,1.6000,0.0362,0.0356,-0.0073,5.2798,-0.0267
2.600,2.447,1.0482,0.7317,-91.772,1.0799,0.5085,-91.862,0.2221,0.0386,0.2255,-0.090,0.8100,3.1718,-0.470,0.2540,-2.6473,-92.532,4.667,-0.3708,2.669,0.2208,0.0061,0.0050,0.8167,5.1919,4.6639,2.4057,5.2810,5.2810,0.2091,-0.0173,1.6000,0.0551,0.0161,0.0156,5.5577,0.0172
2.650,2.737,1.0364,0.4418,-92.981,1.0649,0.2110,-92.615,0.2290,0.0405,0.2326,0.366,0.8250,3.1912,-0.918,0.2382,-2.9508,-93.303,4.834,-0.2106,2.973,0.2343,0.0137,0.0084,0.6131,5.3632,4.6564,2.6556,5.4500,5.4500,0.2158,-0.0074,1.6000,0.0674,-0.0070,0.0391,5.8355,0.0162
2.700,3.008,1.0214,0.1717,-93.396,1.0309,-0.0726,-93.273,0.2433,0.0239,0.2445,0.122,0.8250,3.1912,-0.918,0.2214,-3.2338,-93.495,4.989,-0.0807,3.256,0.2472,0.0077,0.0063,0.8206,5.5394,5.1365,2.9350,5.6036,5.6036,0.2219,0.0136,1.6000,0.0545,-0.0293,0.0379,6.1134,0.0116
2.750,3.008,1.0214,0.1717,-93.396,1.0188,-0.0709,-93.752,0.2423,0.0118,0.2426,-0.356,0.8253,3.1973,-0.929,0.2214,-3.2338,-93.726,4.989,-0.0807,3.256,0.2472,0.0077,0.0169,2.1980,5.7022,5.1348,3.1826,5.7505,5.7505,0.2277,0.0347,1.6000,0.0275,-0.0461,0.0320,6.3913,0.0085
2.800,3.292,1.0040,-0.1120,-93.562,0.9895,-0.3704,-93.681,0.2589,0.0015,0.2589,-0.120,0.8044,3.2199,-0.423,0.2028,-3.5313,-93.415,5.148,0.0404,3.554,0.2610,0.0146,0.0372,2.5431,5.8671,5.1305,3.6135,5.9274,5.9274,0.2347,0.0497,1.6000,0.0020,-0.0567,0.0243,6.7387,0.0103
2.850,3.580,0.9867,-0.3991,-93.209,0.9638,-0.6721,-93.239,0.2739,-0.0075,0.2740,-0.031,0.7982,3.2226,-0.238,0.1860,-3.8314,-92.804,5.290,0.1148,3.855,0.2740,0.0222,0.0348,1.5637,5.9279,5.8104,3.7195,6.0639,6.0639,0.2402,0.0596,1.6000,-0.0281,-0.0589,0.0182,7.0166,0.0229
2.900,3.875,0.9717,-0.6939,-92.343,0.9553,-0.9728,-91.488,0.2794,-0.0050,0.2794,0.855,0.7994,3.2234,-0.275,0.1734,-4.1404,-91.203,5.433,0.3605,4.164,0.2882,0.0191,0.0320,1.6727,6.0858,5.4803,4.0713,6.1960,6.1960,0.2454,0.0461,1.6000,-0.0402,-0.0385,0.0121,7.2944,0.0181
2.950,4.184,0.9620,-1.0026,-90.960,0.9621,-1.3021,-89.589,0.2995,0.0052,0.2995,1.371,0.8038,3.2522,-0.334,0.1679,-4.4648,-89.562,5.585,0.4904,4.489,0.3040,0.0171,0.0350,2.0474,6.2229,5.8529,4.3117,6.1528,6.1528,0.2437,0.0170,1.6000,-0.0380,-0.0115,0.0044,7.6418,-0.0113
3.000,4.495,0.9603,-1.3137,-89.336,0.9505,-1.6240,-88.542,0.3101,-0.0134,0.3104,0.794,0.7890,3.2407,-0.094,0.1717,-4.7905,-88.203,5.718,0.4527,4.814,0.3187,0.0086,0.0156,1.8082,6.3583,5.8177,4.5277,5.8183,5.8183,0.2304,-0.0067,1.6000,-0.0399,0.0115,-0.0036,7.9891,-0.0849
3.050,4.819,0.9671,-1.6378,-88.022,0.9529,-1.9587,-87.935,0.3203,-0.0253,0.3212,0.087,0.7971,3.2761,-0.115,0.1834,-5.1284,-87.487,5.843,0.2538,5.152,0.3327,0.0009,0.0183,20.8134,6.2893,5.8177,4.3540,5.8183,5.8183,0.2304,-0.0160,1.6000,-0.0510,0.0305,-0.0036,7.9891,-0.0749
3.100,5.148,0.9798,-1.9667,-87.545,0.9465,-2.2828,-88.359,0.3144,-0.0469,0.3179,-0.813,0.8003,3.2826,-0.121,0.1978,-5.4641,-87.622,5.890,-0.0408,5.488,0.3396,0.0019,0.0413,22.3416,6.3078,5.9396,4.5426,5.5573,5.5573,0.2201,-0.0315,1.6000,-0.0541,0.0362,-0.0114,8.2670,-0.1190
3.150,5.469,0.9928,-2.2873,-87.993,0.9408,-2.5862,-89.273,0.2969,-0.0624,0.3034,-1.280,0.7407,3.2941,0.556,0.2088,-5.7776,-88.350,5.781,-0.2315,5.802,0.3324,0.0072,0.0684,9.4835,6.1159,6.2335,4.7052,5.2456,5.2456,0.2077,-0.0338,1.6000,-0.0645,0.0262,-0.0309,8.6144,-0.1423
3.200,5.788,1.0020,-2.6059,-88.893,0.9531,-2.8806,-89.987,0.2737,-0.0542,0.2790,-1.094,0.7407,3.2941,0.556,0.2147,-6.0837,-89.239,5.609,-0.2904,6.108,0.3197,0.0093,0.0570,6.1649,5.8581,5.6059,5.0277,4.9535,4.9794,0.1972,-0.0460,1.6000,-0.0564,0.0223,-0.0530,8.9617,-0.1500
3.250,5.788,1.0020,-2.6059,-88.893,0.9774,-2.8644,-90.449,0.2580,-0.0296,0.2597,-1.556,0.7314,3.3142,0.710,0.2147,-6.0837,-90.072,5.609,-0.2904,6.108,0.3197,0.0093,0.0468,5.0605,5.5208,5.4541,5.1351,4.7347,4.7347,0.1875,-0.0818,1.6000,-0.0207,0.0301,-0.0733,9.2396,-0.1424
3.300,6.100,1.0060,-2.9184,-89.867,0.9865,-3.1567,-91.483,0.2383,-0.0201,0.2391,-1.616,0.7464,3.3304,0.613,0.2154,-6.3786,-91.238,5.368,-0.3634,6.403,0.3020,0.0047,0.0493,10.4492,5.1560,5.3576,5.1954,4.5290,4.5290,0.1794,-0.1148,1.6000,0.0064,0.0383,-0.0948,9.5175,-0.1216
3.350,6.383,1.0044,-3.2012,-91.047,0.9778,-3.4191,-92.935,0.2184,-0.0226,0.2196,-1.888,0.7649,3.3235,0.436,0.2105,-6.6440,-92.655,5.124,-0.4765,6.669,0.2845,0.0085,0.0533,6.2517,4.7962,4.6674,5.2261,4.3356,4.3356,0.1717,-0.1387,1.6000,0.0192,0.0477,-0.1163,9.7954,-0.0960
3.400,6.658,0.9957,-3.4756,-93.022,0.9604,-3.6520,-95.239,0.1780,-0.0259,0.1799,-2.217,0.7951,3.3167,0.113,0.1969,-6.9026,-94.906,4.887,-0.6257,6.928,0.2687,0.0125,0.0558,4.4637,4.5783,4.6030,5.1822,4.1980,4.1980,0.1663,-0.1450,1.6000,0.0251,0.0340,-0.1325,10.0038,-0.0831
3.450,6.924,0.9768,-3.7411,-95.666,0.9474,-3.9107,-98.213,0.1717,-0.0125,0.1722,-2.546,0.7363,3.3178,0.576,0.1721,-7.1525,-98.089,4.646,-0.8347,7.179,0.2531,0.0155,0.0595,3.8301,4.3775,4.8332,5.1778,4.0234,4.0234,0.1593,-0.1517,1.6000,0.0374,0.0242,-0.1542,10.2817,-0.0809
3.500,7.177,0.9461,-3.9927,-98.782,0.9163,-4.1227,-101.369,0.1330,-0.0096,0.1334,-2.587,0.7132,3.3107,0.757,0.1354,-7.3900,-101.259,4.420,-0.9903,7.419,0.2392,0.0119,0.0428,3.6034,4.0587,4.2193,4.9386,4.0662,4.0662,0.1610,-0.1275,1.6000,0.0455,-0.0220,-0.1487,10.2122,0.0019
3.550,7.415,0.9045,-4.2267,-101.868,0.8720,-4.3324,-104.198,0.1101,-0.0101,0.1106,-2.330,0.7474,3.3062,0.434,0.0886,-7.6127,-104.079,4.234,-0.9895,7.647,0.2283,0.0150,0.0492,3.2882,4.0198,4.2193,5.1235,3.9394,3.9394,0.1560,-0.1163,1.6000,0.0476,-0.0536,-0.1651,10.4206,-0.0200
3.600,7.642,0.8526,-4.4483,-104.926,0.8349,-4.5347,-106.224,0.0881,0.0052,0.0882,-1.298,0.6524,3.2977,1.142,0.0322,-7.8242,-106.493,4.066,-0.8426,7.865,0.2185,0.0206,0.0378,1.8349,3.7408,4.1565,5.0988,3.7768,3.7768,0.1496,-0.1230,1.6000,0.0521,-0.0513,-0.1872,10.6985,0.0090
3.650,7.869,0.7900,-4.6656,-107.496,0.7895,-4.7333,-108.067,0.0647,0.0199,0.0677,-0.571,0.5983,3.2959,1.524,-0.0349,-8.0369,-108.695,3.997,-0.7662,8.088,0.2144,0.0265,0.0268,1.0136,3.6423,3.8722,5.0717,3.6589,3.6589,0.1449,-0.1519,1.6000,0.0699,-0.0349,-0.2040,10.9069,0.0042
3.700,8.087,0.7204,-4.8729,-109.897,0.7276,-4.9144,-110.307,0.0366,0.0209,0.0421,-0.409,0.6340,3.2862,1.251,-0.1062,-8.2339,-110.981,3.826,-0.8232,8.298,0.2044,0.0175,0.0098,0.5590,3.3766,4.0473,4.9032,3.5820,3.5820,0.1419,-0.1690,1.6000,0.0715,-0.0399,-0.2153,11.0459,0.0513
3.750,8.293,0.6461,-5.0651,-112.700,0.7265,-4.9060,-112.772,-0.1779,0.0128,0.1783,-0.073,0.6340,3.2862,1.251,-0.1062,-8.2339,-113.339,3.679,-0.9394,8.497,0.0491,0.0230,0.0470,2.0460,3.1262,3.8547,4.7600,3.4687,3.4687,0.1374,-0.1745,1.6000,0.0653,-0.0400,-0.2327,11.2543,0.0856
