t,x,y,yaw,v_enc,imu_ax,imu_ay,imu_gz,throttle,steer,front
0.429976224899292,0.8002,2.9476,-1.57081946821809,24.750490005598543,5.1373,-0.0001,0.0,1.0,0.0,1.0796430110931396
0.4503748416900635,0.8002,2.9476,-1.57081946821809,24.750490005598543,4.9158,-0.0004,0.0,1.0,0.0,1.0796430110931396
0.4708850383758545,0.8002,2.9476,-1.57081946821809,24.953900047773264,4.9158,-0.0004,0.0,1.0,0.0,1.0796430110931396
0.49127888679504395,0.8002,2.9476,-1.57081946821809,24.950240705228133,4.9158,-0.0004,0.0,1.0,0.0,1.0796430110931396
0.5118036270141602,0.8002,2.9476,-1.57081946821809,24.950240705228133,4.9158,-0.0004,0.0,1.0,0.0,1.0795990228652954
0.5320532321929932,0.8002,2.9476,-1.57081946821809,24.950240705228133,4.9158,-0.0004,0.0,1.0,0.0,1.0795990228652954
0.5526742935180664,0.8002,2.7663,-1.5708045271767062,24.950240705228133,4.9158,-0.0004,0.0,1.0,0.0,1.0795990228652954
0.5730550289154053,0.8002,2.7663,-1.5708045271767062,24.950240705228133,4.7708,-0.0005,0.0,1.0,0.0,1.0795990228652954
0.5934486389160156,0.8002,2.7663,-1.5708045271767062,24.832873241717458,4.7708,-0.0005,0.0,1.0,0.0,1.0795990228652954
0.6137828826904297,0.8002,2.7663,-1.5708045271767062,24.808838057921797,4.7708,-0.0005,0.0,1.0,0.0,1.0795990228652954
0.6340429782867432,0.8002,2.7663,-1.5708045271767062,24.808838057921797,4.7708,-0.0005,0.0,1.0,0.0,1.0795990228652954
0.654721736907959,0.8002,2.5166,-1.5707963667964326,24.808838057921797,4.7708,-0.0005,0.0,1.0,0.0,1.0795990228652954
0.6751105785369873,0.8002,2.5166,-1.5707963667964326,24.808838057921797,4.6285,-0.0002,0.0,1.0,0.0,1.0795990228652954
0.6956300735473633,0.8002,2.5166,-1.5707963667964326,24.79531150612199,4.6285,-0.0002,0.0,1.0,0.0,1.0795990228652954
0.716529130935669,0.8002,2.5166,-1.5707963667964326,24.79531150612199,4.6285,-0.0002,0.0,1.0,0.0,1.0795780420303345
0.7368090152740479,0.8002,2.5166,-1.5707963667964326,24.79531150612199,4.6285,-0.0002,0.0,1.0,0.0,1.0795780420303345
0.7576243877410889,0.8003,2.2091,-1.5707928266748423,24.79531150612199,4.6285,-0.0002,0.0,1.0,0.0,1.0795780420303345
0.7780444622039795,0.8003,2.2091,-1.5707928266748423,24.79531150612199,4.4884,-0.0001,0.0,1.0,0.0,1.0795780420303345
0.798471212387085,0.8003,2.2091,-1.5707928266748423,25.16929009112436,4.4884,-0.0001,0.0,1.0,0.0,1.0795780420303345
0.8188872337341309,0.8003,2.2091,-1.5707928266748423,25.214017485341508,4.4884,-0.0001,0.0,1.0,0.0,1.0795780420303345
0.8393940925598145,0.8003,2.2091,-1.5707928266748423,25.214017485341508,4.4884,-0.0001,0.0,1.0,0.0,1.07955002784729
0.8597359657287598,0.8003,2.2091,-1.5707928266748423,25.214017485341508,4.4884,-0.0001,0.0,1.0,0.0,1.07955002784729
0.880467414855957,0.8003,1.6972,-1.5707896465832674,25.214017485341508,4.4884,-0.0001,0.0,1.0,0.0,1.07955002784729
0.9009857177734375,0.8003,1.6972,-1.5707896465832674,25.214017485341508,4.3723,0.0001,0.0,1.0,0.0,1.07955002784729
0.921464204788208,0.8003,1.6972,-1.5707896465832674,24.26220951300477,4.3723,0.0001,0.0,1.0,0.0,1.07955002784729
0.9418487548828125,0.8003,1.6972,-1.5707896465832674,24.022313611807675,4.3723,0.0001,0.0,1.0,0.0,1.07955002784729
0.9625945091247559,0.8003,1.6972,-1.5707896465832674,24.022313611807675,4.3723,0.0001,0.0,1.0,0.0,1.0795379877090454
0.9828841686248779,0.8003,1.6972,-1.5707896465832674,24.022313611807675,4.3723,0.0001,0.0,1.0,0.0,1.0795379877090454
1.0039026737213135,0.8003,1.2551,-1.5707886665597275,24.022313611807675,4.3723,0.0001,0.0,1.0,0.0,1.0795379877090454
1.0244317054748535,0.8003,1.2551,-1.5707886665597275,24.022313611807675,4.2428,-0.0007,0.0,1.0,0.0,1.0795379877090454
1.0450873374938965,0.8003,1.2551,-1.5707886665597275,24.805050701212526,4.2428,-0.0007,0.0,1.0,0.0,1.0795379877090454
1.0658316612243652,0.8003,1.2551,-1.5707886665597275,24.79428438462024,4.2428,-0.0007,0.0,1.0,0.0,1.0795379877090454
1.0865206718444824,0.8003,1.2551,-1.5707886665597275,24.79428438462024,4.2428,-0.0007,0.0,1.0,0.0,1.079514980316162
1.1069011688232422,0.8003,1.2551,-1.5707886665597275,24.79428438462024,4.2428,-0.0007,0.0,1.0,0.0,1.079514980316162
1.1280841827392578,0.8003,0.7645,-1.5707886665597275,24.79428438462024,4.2428,-0.0007,0.0,1.0,0.0,1.079514980316162
1.1488347053527832,0.8003,0.7645,-1.5707886665597275,24.79428438462024,4.1145,-0.0006,0.0,1.0,0.0,1.079514980316162
1.1697347164154053,0.8003,0.7645,-1.5707886665597275,24.751152295231783,4.1145,-0.0006,0.0,1.0,0.0,1.079514980316162
1.1902260780334473,0.8003,0.7645,-1.5707886665597275,25.012020737042583,4.1145,-0.0006,0.0,1.0,0.0,1.079514980316162
1.2110989093780518,0.8003,0.7645,-1.5707886665597275,25.012020737042583,4.1145,-0.0006,0.0,1.0,0.0,1.0794949531555176
1.2317748069763184,0.8003,0.7645,-1.5707886665597275,25.012020737042583,4.1145,-0.0006,0.0,1.0,0.0,1.0794949531555176
1.2527410984039307,0.8003,0.2232,-1.5707877265389532,25.012020737042583,4.1145,-0.0006,0.0,1.0,0.0,1.0794949531555176
1.273423194885254,0.8003,0.2232,-1.5707877265389532,25.012020737042583,3.931,-0.0006,0.0,1.0,0.0,1.0794949531555176
1.29416823387146,0.8003,0.2232,-1.5707877265389532,24.75024306420184,3.931,-0.0006,0.0,1.0,0.0,1.0794949531555176
1.3146452903747559,0.8003,0.2232,-1.5707877265389532,24.487259164039063,3.931,-0.0006,0.0,1.0,0.0,1.0794949531555176
1.3349261283874512,0.8003,0.2232,-1.5707877265389532,24.487259164039063,3.931,-0.0006,0.0,1.0,0.0,1.0794949531555176
1.3559927940368652,0.8003,-0.3673,-1.5707877265389532,24.487259164039063,3.931,-0.0006,0.0,1.0,0.0,1.0794949531555176
1.376680612564087,0.8003,-0.3673,-1.5707877265389532,24.487259164039063,3.8099,0.0001,0.0,1.0,0.0,1.0794949531555176
1.3972768783569336,0.8003,-0.3673,-1.5707877265389532,24.578009894731117,3.8099,0.0001,0.0,1.0,0.0,1.0794949531555176
1.4178433418273926,0.8003,-0.3673,-1.5707877265389532,24.66094773625198,3.8099,0.0001,0.0,1.0,0.0,1.0794949531555176
1.4385359287261963,0.8003,-0.3673,-1.5707877265389532,24.66094773625198,3.8099,0.0001,0.0,1.0,0.0,1.0794399976730347
1.4589004516601562,0.8003,-0.3673,-1.5707877265389532,24.66094773625198,3.8099,0.0001,0.0,1.0,0.0,1.0794399976730347
1.4797849655151367,0.8003,-1.0115,-1.5707877265389532,24.66094773625198,3.8099,0.0001,0.0,1.0,0.0,1.0794399976730347
1.500342607498169,0.8003,-1.0115,-1.5707877265389532,24.66094773625198,3.7086,-0.0001,0.0,1.0,0.0,1.0794399976730347
1.520885705947876,0.8003,-1.0115,-1.5707877265389532,24.887668983613395,3.7086,-0.0001,0.0,1.0,0.0,1.0794399976730347
1.5412297248840332,0.8003,-1.0115,-1.5707877265389532,25.250450373744734,3.7086,-0.0001,0.0,1.0,0.0,1.0794399976730347
1.561532974243164,0.8003,-1.0115,-1.5707877265389532,25.250450373744734,3.7086,-0.0001,0.0,1.0,0.0,1.0794399976730347
1.5821619033813477,0.8003,-1.6964,-1.5707877265389532,25.250450373744734,3.7086,-0.0001,0.0,1.0,0.0,1.0794399976730347
1.6025981903076172,0.8003,-1.6964,-1.5707877265389532,25.250450373744734,3.5853,-0.0003,0.0,1.0,0.0,1.0794399976730347
1.6230196952819824,0.8003,-1.6964,-1.5707877265389532,25.25701979242855,3.5853,-0.0003,0.0,1.0,0.0,1.0794399976730347
1.6435034275054932,0.8003,-1.6964,-1.5707877265389532,25.25701979242855,3.5853,-0.0003,0.0,1.0,0.0,1.079393982887268
1.663740873336792,0.8003,-1.6964,-1.5707877265389532,25.25701979242855,3.5853,-0.0003,0.0,1.0,0.0,1.079393982887268
1.6844313144683838,0.8004,-2.4194,-1.5707877265389532,25.25701979242855,3.5853,-0.0003,0.0,1.0,0.0,1.079393982887268
1.7048289775848389,0.8004,-2.4194,-1.5707877265389532,25.25701979242855,3.5394,0.0004,0.0,1.0,0.0,1.079393982887268
1.7252216339111328,0.8004,-2.4194,-1.5707877265389532,24.72395628143719,3.5394,0.0004,0.0,1.0,0.0,1.079393982887268
1.745591640472412,0.8004,-2.4194,-1.5707877265389532,24.132301714104727,3.5394,0.0004,0.0,1.0,0.0,1.079393982887268
1.7660317420959473,0.8004,-2.4194,-1.5707877265389532,24.132301714104727,3.5394,0.0004,0.0,1.0,0.0,1.0793349742889404
1.7865147590637207,0.8004,-2.4194,-1.5707877265389532,24.132301714104727,3.5394,0.0004,0.0,1.0,0.0,1.0793349742889404
1.807647943496704,0.8004,-3.1923,-1.5707877265389532,24.132301714104727,3.4247,-0.0008,0.0,0.0,0.0,1.0793349742889404
1.8283159732818604,0.8004,-3.1923,-1.5707877265389532,24.785220265764845,3.4247,-0.0008,0.0,0.0,0.0,1.0793349742889404
1.8488049507141113,0.8004,-3.1923,-1.5707877265389532,25.373644094240568,3.4247,-0.0008,0.0,0.0,0.0,1.0793349742889404
1.8691494464874268,0.8004,-3.1923,-1.5707877265389532,25.373644094240568,3.4247,-0.0008,0.0,0.0,0.0,1.0793349742889404
1.8897850513458252,0.8004,-4.0074,-1.5707886665597275,25.373644094240568,3.4247,-0.0008,0.0,0.0,0.0,1.0793349742889404
1.9103851318359375,0.8004,-4.0074,-1.5707886665597275,25.373644094240568,-7.4599,-0.0002,0.0,0.0,0.0,1.0793349742889404
1.9308900833129883,0.8004,-4.0074,-1.5707886665597275,18.417120543253237,-7.4599,-0.0002,0.0,0.0,0.0,1.0793349742889404
1.9514646530151367,0.8004,-4.0074,-1.5707886665597275,11.462162122850732,-7.4599,-0.0002,0.0,0.0,0.0,1.0793349742889404
1.9720969200134277,0.8004,-4.0074,-1.5707886665597275,11.462162122850732,-7.4599,-0.0002,0.0,0.0,0.0,1.079298973083496
1.9923803806304932,0.8004,-4.0074,-1.5707886665597275,11.462162122850732,-7.4599,-0.0002,0.0,0.0,0.0,1.079298973083496
2.013188123703003,0.8004,-4.7935,-1.5706747853377037,11.462162122850732,-7.4599,-0.0002,0.0,0.0,0.0,1.079298973083496
2.033625841140747,0.8004,-4.7935,-1.5706747853377037,11.462162122850732,-7.2032,0.0004,0.0,0.0,0.0,1.079298973083496
2.054036855697632,0.8004,-4.7935,-1.5706747853377037,5.730692048796445,-7.2032,0.0004,0.0,0.0,0.0,1.079298973083496
2.0744457244873047,0.8004,-4.7935,-1.5706747853377037,0.0,-7.2032,0.0004,0.0,0.0,0.0,1.079298973083496
2.09488844871521,0.8004,-4.7935,-1.5706747853377037,0.0,-7.2032,0.0004,0.0,0.0,0.0,1.0793089866638184
2.1151511669158936,0.8004,-4.7935,-1.5706747853377037,0.0,-7.2032,0.0004,0.0,0.0,0.0,1.0793089866638184
2.135791301727295,0.8005,-5.491,-1.5708752606971157,0.0,-7.2032,0.0004,0.0,0.0,0.0,1.0793089866638184
2.156162738800049,0.8005,-5.491,-1.5708752606971157,0.0,-6.8792,-0.0007,0.0,0.0,0.0,1.0793089866638184
2.176607370376587,0.8005,-5.491,-1.5708752606971157,0.0,-6.8792,-0.0007,0.0,0.0,0.0,1.0793089866638184
2.19701886177063,0.8005,-5.491,-1.5708752606971157,0.0,-6.8792,-0.0007,0.0,0.0,0.0,1.0793089866638184
2.217532157897949,0.8005,-5.491,-1.5708752606971157,0.0,-6.8792,-0.0007,0.0,0.0,0.0,1.079287052154541
2.2380928993225098,0.8005,-5.491,-1.5708752606971157,0.0,-6.8792,-0.0007,0.0,0.0,0.0,1.079287052154541
2.2591476440429688,0.8005,-6.1023,-1.5707494141260776,0.0,-6.8792,-0.0007,0.0,0.0,0.0,1.079287052154541
2.2796058654785156,0.8005,-6.1023,-1.5707494141260776,0.0,-6.6738,0.0,0.0,0.0,0.0,1.079287052154541
2.300220251083374,0.8005,-6.1023,-1.5707494141260776,0.0,-6.6738,0.0,0.0,0.0,0.0,1.079287052154541
2.3209424018859863,0.8005,-6.1023,-1.5707494141260776,0.0,-6.6738,0.0,0.0,0.0,0.0,1.079287052154541
2.341386079788208,0.8005,-6.1023,-1.5707494141260776,0.0,-6.6738,0.0,0.0,0.0,0.0,1.079287052154541
2.3624374866485596,0.8005,-6.6607,-1.5708524355617426,0.0,-6.6738,0.0,0.0,0.0,0.0,1.079287052154541
2.38297438621521,0.8005,-6.6607,-1.5708524355617426,0.0,-6.4639,-0.0005,0.0,0.0,0.0,1.079287052154541
2.4036495685577393,0.8005,-6.6607,-1.5708524355617426,0.0,-6.4639,-0.0005,0.0,0.0,0.0,1.079287052154541
2.42419695854187,0.8005,-6.6607,-1.5708524355617426,0.0,-6.4639,-0.0005,0.0,0.0,0.0,1.079287052154541
2.4448015689849854,0.8005,-6.6607,-1.5708524355617426,0.0,-6.4639,-0.0005,0.0,0.0,0.0,1.07927405834198
2.4651689529418945,0.8005,-6.6607,-1.5708524355617426,0.0,-6.4639,-0.0005,0.0,0.0,0.0,1.07927405834198
2.48612904548645,0.8005,-7.1024,-1.5706279467640165,0.0,-6.4639,-0.0005,0.0,0.0,0.0,1.07927405834198
2.506772041320801,0.8005,-7.1024,-1.5706279467640165,0.0,-6.2704,-0.0004,0.0,0.0,0.0,1.07927405834198
2.5272998809814453,0.8005,-7.1024,-1.5706279467640165,0.0,-6.2704,-0.0004,0.0,0.0,0.0,1.07927405834198
2.547673463821411,0.8005,-7.1024,-1.5706279467640165,0.0,-6.2704,-0.0004,0.0,0.0,0.0,1.07927405834198
2.5679943561553955,0.8005,-7.1024,-1.5706279467640165,0.0,-6.2704,-0.0004,0.0,0.0,0.0,1.07927405834198
2.588655710220337,0.8006,-7.4656,-1.5706658959178725,0.0,-6.2704,-0.0004,0.0,0.0,0.0,1.07927405834198
2.6090729236602783,0.8006,-7.4656,-1.5706658959178725,0.0,-6.0829,0.0002,0.0,0.0,0.0,1.07927405834198
2.6295018196105957,0.8006,-7.4656,-1.5706658959178725,0.0,-6.0829,0.0002,0.0,0.0,0.0,1.07927405834198
2.649958372116089,0.8006,-7.4656,-1.5706658959178725,0.0,-6.0829,0.0002,0.0,0.0,0.0,1.079272985458374
2.670300245285034,0.8006,-7.4656,-1.5706658959178725,0.0,-6.0829,0.0002,0.0,0.0,0.0,1.079272985458374
2.6909775733947754,0.8006,-7.7571,-1.5706891474560707,0.0,-6.0829,0.0002,0.0,0.0,0.0,1.079272985458374
2.7113518714904785,0.8006,-7.7571,-1.5706891474560707,0.0,-5.9885,-0.0001,0.0,0.0,0.0,1.079272985458374
2.7317230701446533,0.8006,-7.7571,-1.5706891474560707,0.0,-5.9885,-0.0001,0.0,0.0,0.0,1.079272985458374
2.752181053161621,0.8006,-7.7571,-1.5706891474560707,0.0,-5.9885,-0.0001,0.0,0.0,0.0,1.079272985458374
2.7726869583129883,0.8006,-7.7571,-1.5706891474560707,0.0,-5.9885,-0.0001,0.0,0.0,0.0,1.079259991645813
2.7929768562316895,0.8006,-7.7571,-1.5706891474560707,0.0,-5.9885,-0.0001,0.0,0.0,0.0,1.079259991645813
2.814028263092041,0.8006,-7.9658,-1.5707048364124099,0.0,-5.9885,-0.0001,0.0,0.0,0.0,1.079259991645813
2.8345131874084473,0.8006,-7.9658,-1.5707048364124099,0.0,-5.7248,-0.0003,0.0,0.0,0.0,1.079259991645813
2.8550639152526855,0.8006,-7.9658,-1.5707048364124099,0.0,-5.7248,-0.0003,0.0,0.0,0.0,1.079259991645813
2.875519037246704,0.8006,-7.9658,-1.5707048364124099,0.0,-5.7248,-0.0003,0.0,0.0,0.0,1.079259991645813
2.895834445953369,0.8006,-7.9658,-1.5707048364124099,0.0,-5.7248,-0.0003,0.0,0.0,0.0,1.079259991645813
2.916611433029175,0.8006,-8.1072,-1.5707127487576045,0.0,-5.7248,-0.0003,0.0,0.0,0.0,1.079259991645813
2.937143087387085,0.8006,-8.1072,-1.5707127487576045,0.0,-5.5529,-0.0002,0.0,0.0,0.0,1.079259991645813
2.9576053619384766,0.8006,-8.1072,-1.5707127487576045,0.0,-5.5529,-0.0002,0.0,0.0,0.0,1.079259991645813
2.9780447483062744,0.8006,-8.1072,-1.5707127487576045,0.0,-5.5529,-0.0002,0.0,0.0,0.0,1.079259991645813
2.9985129833221436,0.8006,-8.1072,-1.5707127487576045,0.0,-5.5529,-0.0002,0.0,0.0,0.0,1.0792490243911743
3.0187859535217285,0.8006,-8.1072,-1.5707127487576045,0.0,-5.5529,-0.0002,0.0,0.0,0.0,1.0792490243911743
3.039422035217285,0.8006,-8.1791,-1.5707127487576045,0.0,-5.5529,-0.0002,0.0,0.0,0.0,1.0792490243911743
3.059875249862671,0.8006,-8.1791,-1.5707127487576045,0.0,-0.238,0.001,0.0,0.0,0.0,1.0792490243911743
3.0802698135375977,0.8006,-8.1791,-1.5707127487576045,0.0,-0.238,0.001,0.0,0.0,0.0,1.0792490243911743
3.1006457805633545,0.8006,-8.1791,-1.5707127487576045,0.0,-0.238,0.001,0.0,0.0,0.0,1.0792490243911743
3.1209583282470703,0.8006,-8.1791,-1.5707127487576045,0.0,-0.238,0.001,0.0,0.0,0.0,1.0792490243911743
3.141782760620117,0.8006,-8.1861,-1.5708961735280267,0.0,-0.238,0.001,0.0,0.0,0.0,1.0792490243911743
3.1622774600982666,0.8006,-8.1861,-1.5708961735280267,0.0,0.0268,0.0001,0.0,0.0,0.0,1.0792490243911743
3.182664155960083,0.8006,-8.1861,-1.5708961735280267,0.0,0.0268,0.0001,0.0,0.0,0.0,1.0792490243911743
3.203068256378174,0.8006,-8.1861,-1.5708961735280267,0.0,0.0268,0.0001,0.0,0.0,0.0,1.0791419744491577
3.223322868347168,0.8006,-8.1861,-1.5708961735280267,0.0,0.0268,0.0001,0.0,0.0,0.0,1.0791419744491577
3.2443718910217285,0.8006,-8.1856,-1.570679620408218,0.0,0.0268,0.0001,0.0,0.0,0.0,1.0791419744491577
3.265190601348877,0.8006,-8.1856,-1.570679620408218,0.0,0.016,0.0003,0.0,0.0,0.0,1.0791419744491577
3.285994529724121,0.8006,-8.1856,-1.570679620408218,0.0,0.016,0.0003,0.0,0.0,0.0,1.0791419744491577
3.3065884113311768,0.8006,-8.1856,-1.570679620408218,0.0,0.016,0.0003,0.0,0.0,0.0,1.079110026359558
3.326878786087036,0.8006,-8.1856,-1.570679620408218,0.0,0.016,0.0003,0.0,0.0,0.0,1.079110026359558
3.3479559421539307,0.8006,-8.1853,-1.5708588684788474,0.0,0.016,0.0003,0.0,0.0,0.0,1.079110026359558
3.3684163093566895,0.8006,-8.1853,-1.5708588684788474,0.0,0.012,-0.0004,0.0,0.0,0.0,1.079110026359558
3.3889713287353516,0.8006,-8.1853,-1.5708588684788474,0.0,0.012,-0.0004,0.0,0.0,0.0,1.079110026359558
3.4095191955566406,0.8006,-8.1853,-1.5708588684788474,0.0,0.012,-0.0004,0.0,0.0,0.0,1.079110026359558
3.430211305618286,0.8006,-8.1853,-1.5708588684788474,0.0,0.012,-0.0004,0.0,0.0,0.0,1.079084038734436
3.4506747722625732,0.8006,-8.1853,-1.5708588684788474,0.0,0.012,-0.0004,0.0,0.0,0.0,1.079084038734436
3.4715423583984375,0.8006,-8.1851,-1.5708068332511136,0.0,0.012,-0.0004,0.0,0.0,0.0,1.079084038734436
3.492039918899536,0.8006,-8.1851,-1.5708068332511136,0.0,0.0047,0.0003,0.0,0.0,0.0,1.079084038734436
3.5124738216400146,0.8006,-8.1851,-1.5708068332511136,0.0,0.0047,0.0003,0.0,0.0,0.0,1.079084038734436
3.5329411029815674,0.8006,-8.1851,-1.5708068332511136,0.0,0.0047,0.0003,0.0,0.0,0.0,1.079084038734436
3.5533177852630615,0.8006,-8.1851,-1.5708068332511136,0.0,0.0047,0.0003,0.0,0.0,0.0,1.079084038734436
3.5740890502929688,0.8006,-8.185,-1.5707775357980316,0.0,0.0047,0.0003,0.0,0.0,0.0,1.079084038734436
3.5944769382476807,0.8006,-8.185,-1.5707775357980316,0.0,0.0043,-0.0001,0.0,0.0,0.0,1.079084038734436
3.6149230003356934,0.8006,-8.185,-1.5707775357980316,0.0,0.0043,-0.0001,0.0,0.0,0.0,1.079084038734436
3.63529372215271,0.8006,-8.185,-1.5707775357980316,0.0,0.0043,-0.0001,0.0,0.0,0.0,1.079084038734436
3.6557748317718506,0.8006,-8.185,-1.5707775357980316,0.0,0.0043,-0.0001,0.0,0.0,0.0,1.0790740251541138
3.6760430335998535,0.8006,-8.185,-1.5707775357980316,0.0,0.0043,-0.0001,0.0,0.0,0.0,1.0790740251541138
3.6967878341674805,0.8006,-8.1849,-1.5707588055391226,0.0,0.0043,-0.0001,0.0,0.0,0.0,1.0790740251541138
3.7171764373779297,0.8006,-8.1849,-1.5707588055391226,0.0,0.002,0.0,0.0,0.0,0.0,1.0790740251541138
3.7376246452331543,0.8006,-8.1849,-1.5707588055391226,0.0,0.002,0.0,0.0,0.0,0.0,1.0790740251541138
3.75808048248291,0.8006,-8.1849,-1.5707588055391226,0.0,0.002,0.0,0.0,0.0,0.0,1.0790740251541138
