t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8005,3.1583,-89.997,0.7959,3.1536,-89.944,0.0047,-0.0046,0.0066,0.053,0.7959,3.1536,0.053,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8005,3.1583,-89.997,0.7959,3.1536,-89.944,0.0047,-0.0046,0.0066,0.053,0.7959,3.1536,0.053,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8005,3.1583,-89.997,0.7959,3.1536,-89.944,0.0047,-0.0046,0.0066,0.053,0.7959,3.1536,0.053,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8005,3.1583,-89.997,0.7959,3.1536,-89.944,0.0047,-0.0046,0.0066,0.053,0.7959,3.1536,0.053,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8005,3.1583,-89.997,0.7959,3.1536,-89.944,0.0047,-0.0046,0.0066,0.053,0.7959,3.1536,0.053,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8005,3.1583,-89.997,0.7959,3.1536,-89.944,0.0047,-0.0046,0.0066,0.053,0.7959,3.1536,0.053,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8005,3.1583,-89.997,0.7959,3.1536,-89.944,0.0047,-0.0046,0.0066,0.053,0.7959,3.1536,0.053,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8005,3.1583,-89.997,0.7959,3.1536,-89.944,0.0047,-0.0046,0.0066,0.053,0.7959,3.1536,0.053,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0.000,0.8005,3.1583,-89.997,0.7959,3.1536,-89.944,0.0047,-0.0046,0.0066,0.053,0.7959,3.1536,0.053,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8005,3.1583,-89.997,0.7962,3.1518,-90.033,0.0065,-0.0043,0.0078,-0.036,0.7962,3.1518,-0.036,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0120,1.6424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8005,3.1583,-89.997,0.7962,3.1518,-90.033,0.0065,-0.0043,0.0078,-0.036,0.7962,3.1518,-0.036,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0120,1.6424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8005,3.1583,-89.997,0.7962,3.1518,-90.033,0.0065,-0.0043,0.0078,-0.036,0.7962,3.1518,-0.036,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0120,1.6316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8005,3.1583,-89.997,0.7962,3.1518,-90.033,0.0065,-0.0043,0.0078,-0.036,0.7962,3.1518,-0.036,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0120,1.6316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8005,3.1583,-89.997,0.7962,3.1518,-90.033,0.0065,-0.0043,0.0078,-0.036,0.7962,3.1518,-0.036,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0121,1.6275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8005,3.1583,-89.997,0.7962,3.1518,-90.033,0.0065,-0.0043,0.0078,-0.036,0.7962,3.1518,-0.036,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0121,1.6275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8005,3.1583,-89.997,0.7962,3.1518,-90.033,0.0065,-0.0043,0.0078,-0.036,0.7962,3.1518,-0.036,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0121,1.6275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8005,3.1583,-89.997,0.7962,3.1518,-90.033,0.0065,-0.0043,0.0078,-0.036,0.7962,3.1518,-0.036,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0121,1.6275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8005,3.1583,-89.997,0.7985,3.1522,-90.208,0.0061,-0.0020,0.0064,-0.211,0.7985,3.1522,-0.211,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0113,1.5294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
