t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate
9.200,21.871,-2.3392,2.7092,104.907,-3.4000,2.4897,113.339,0.0607,1.0815,1.0832,8.432,-0.3285,4.1204,9.432,-3.2995,-1.1385,104.907,4.079,0.0126
9.250,22.167,-2.4108,2.9967,102.240,-3.5197,2.7401,111.472,-0.0157,1.1381,1.1382,9.232,-0.2911,4.0586,7.432,-3.3594,-0.8621,102.240,3.811,-0.8578
9.300,22.413,-2.4560,3.2387,98.123,-3.6038,3.0204,107.554,-0.0540,1.1672,1.1684,9.432,-0.2911,4.0586,7.432,-3.3981,-0.5912,98.123,4.107,-1.2591
9.350,22.674,-2.4840,3.4984,93.624,-3.5838,2.9804,107.554,-0.4475,1.1304,1.2157,13.931,-0.2611,3.9686,7.432,-3.3981,-0.5912,98.123,4.261,-1.2334
9.400,22.674,-2.4840,3.4984,93.624,-3.6362,3.2988,101.056,-0.1264,1.1625,1.1693,7.432,-0.2608,3.9315,6.632,-3.4153,-0.3207,93.624,4.261,-1.2334
9.450,22.955,-2.4914,3.7791,88.645,-3.6542,3.4683,96.077,-0.3382,1.1551,1.2036,7.432,-0.2693,3.9396,6.432,-3.4112,-0.1503,88.645,3.774,-1.3016
9.500,23.176,-2.4785,3.9992,83.790,-3.6269,3.5040,91.222,-0.6165,1.0881,1.2506,7.432,-0.2954,4.0207,7.632,-3.3976,-0.0253,83.790,3.344,-1.4760
9.550,23.371,-2.4492,4.1920,77.942,-3.6163,3.6867,84.575,-0.7379,1.0358,1.2718,6.632,-0.2954,4.0207,7.632,-3.3614,0.1444,77.942,2.930,-1.8946
9.602,23.565,-2.3972,4.3795,69.892,-3.5687,3.9405,76.324,-0.8150,0.9492,1.2511,6.432,-0.2941,4.0672,7.232,-3.2786,0.3705,69.892,3.243,-2.3535
9.650,23.565,-2.3972,4.3795,69.892,-3.5687,3.9405,76.324,-0.8150,0.9492,1.2511,6.432,-0.3041,4.0355,7.032,-3.2786,0.3705,69.892,3.243,-2.3535
9.700,23.768,-2.3157,4.5650,61.729,-3.5121,4.1705,69.361,-0.9141,0.8668,1.2598,7.632,-0.3118,3.9453,5.432,-3.1683,0.5757,61.729,3.474,-2.3308
9.750,23.991,-2.1969,4.7542,53.301,-3.3977,4.4375,60.533,-0.9715,0.7735,1.2418,7.232,-0.3454,4.0038,7.432,-3.0323,0.7581,53.301,3.401,-2.2208
9.800,24.174,-2.0800,4.8941,46.263,-3.2977,4.5625,53.295,-1.0814,0.6506,1.2620,7.032,-0.3454,4.0038,7.432,-2.9065,0.8895,46.263,3.264,-2.2516
9.852,24.390,-1.9196,5.0399,37.506,-3.1210,4.7125,42.939,-1.1524,0.4717,1.2452,5.432,-0.3746,4.0783,9.632,-2.7239,1.0297,37.506,3.299,-2.2978
9.900,24.600,-1.7445,5.1560,37.506,-3.1796,4.6726,44.938,-1.4328,0.4902,1.5143,7.432,-0.3656,3.9992,7.032,-2.7239,1.0297,37.506,3.299,-2.2978
9.950,24.600,-1.7445,5.1560,29.084,-3.0219,4.8086,36.516,-1.2852,0.3174,1.3238,7.432,-0.3818,3.9908,6.632,-2.5499,1.1442,29.084,3.136,-1.9076
10.000,24.776,-1.5875,5.2337,23.237,-2.9256,4.8796,32.869,-1.3693,0.2025,1.3842,9.632,-0.3818,3.9908,6.632,-2.3809,1.2168,23.237,3.217,-1.8664
10.050,24.997,-1.3791,5.3092,16.233,-2.6714,5.0040,23.265,-1.3261,0.0682,1.3278,7.032,-0.3623,4.0798,8.432,-2.1654,1.2795,16.233,3.199,-1.7605
10.103,25.184,-1.1973,5.3518,9.365,-2.5244,5.0564,15.997,-1.3575,-0.0755,1.3596,6.632,-0.3623,4.0798,8.432,-2.0052,1.3059,9.365,2.765,-1.8330
10.150,25.184,-1.1973,5.3518,9.365,-2.5244,5.0564,15.997,-1.3575,-0.0755,1.3596,6.632,-0.3941,4.1063,9.432,-2.0052,1.3059,9.365,2.765,-1.8330
10.200,25.351,-1.0314,5.3700,3.015,-2.4006,5.0924,12.047,-1.3819,-0.2052,1.3971,9.032,-0.3841,4.1263,9.432,-1.8452,1.3144,3.015,2.546,-1.7465
10.250,25.497,-0.8854,5.3701,-2.901,-2.2458,5.1225,5.530,-1.3461,-0.3162,1.3828,8.432,-0.3954,4.1761,11.031,-1.7103,1.3075,-2.901,2.220,-1.5743
10.300,25.616,-0.7670,5.3588,-7.818,-2.1777,5.1192,1.614,-1.3650,-0.4292,1.4309,9.432,-0.3954,4.1761,11.031,-1.5935,1.2915,-7.818,2.127,-1.5386
10.350,25.751,-0.6344,5.3338,-13.404,-2.0374,5.1373,-3.647,-1.3193,-0.5164,1.4167,9.757,-0.4016,4.2269,12.431,-1.4576,1.2662,-13.404,2.163,-1.4790
10.400,25.888,-0.5029,5.2958,-18.742,-2.0683,5.1400,-2.372,-1.4323,-0.6505,1.5731,16.370,-0.3884,4.1837,10.831,-1.4576,1.2662,-13.404,2.253,-1.5506
10.450,25.888,-0.5029,5.2958,-18.742,-1.9268,5.1208,-7.711,-1.2922,-0.6232,1.4346,11.031,-0.3852,4.2033,11.631,-1.3223,1.2203,-18.742,2.253,-1.5506
10.500,26.037,-0.3639,5.2409,-24.559,-1.7940,5.1078,-12.128,-1.2454,-0.7155,1.4363,12.431,-0.3852,4.2033,11.631,-1.1702,1.1600,-24.559,2.466,-1.6368
10.551,26.194,-0.2246,5.1686,-30.493,-1.5995,5.0473,-19.661,-1.1232,-0.8022,1.3803,10.831,-0.3852,4.2033,11.631,-1.0272,1.0758,-30.493,2.580,-1.7167
10.600,26.370,-0.0779,5.0705,-37.803,-1.6082,5.0499,-18.861,-1.1965,-0.9543,1.5305,18.942,0.8789,4.0534,1.733,-1.0272,1.0758,-30.493,2.923,-2.1746
10.650,26.370,-0.0779,5.0705,-37.803,-1.3215,4.9541,-26.915,-0.9113,-0.8543,1.2491,10.888,0.8733,4.0027,-0.467,-0.8568,0.9436,-37.803,2.923,-2.1746
10.700,26.604,0.0948,4.9128,-47.957,-0.0174,4.7346,-45.808,0.0572,-0.2027,0.2106,2.149,0.8472,3.9647,-3.066,-0.6684,0.7346,-47.957,3.289,-2.4764
10.750,26.844,0.2406,4.7220,-58.458,0.3460,4.5276,-56.725,0.2208,-0.0118,0.2211,1.733,0.8472,3.9647,-3.066,-0.5183,0.4901,-58.458,3.578,-2.4795
10.800,27.077,0.3510,4.5174,-65.580,0.3590,4.4969,-58.924,0.0219,-0.0012,0.0220,6.656,0.8634,3.9537,-4.466,-0.5183,0.4901,-58.458,3.921,-1.8313
10.850,27.077,0.3510,4.5174,-65.580,0.4753,4.2352,-66.047,0.3084,-0.0035,0.3084,-0.467,0.8934,4.0504,-0.267,-0.3998,0.2293,-65.580,3.921,-1.8313
10.900,27.358,0.4573,4.2575,-69.390,0.5560,3.9120,-72.456,0.3581,-0.0293,0.3593,-3.066,0.8934,4.0504,-0.267,-0.2880,-0.0682,-69.390,4.314,-0.5414
10.950,27.638,0.5537,3.9948,-69.892,0.6489,3.6301,-74.358,0.3752,-0.0360,0.3769,-4.466,0.8849,4.1304,4.932,-0.1887,-0.3393,-69.892,4.431,-0.0018
11.000,27.905,0.6473,3.7438,-68.610,0.8046,3.4491,-68.876,0.3317,0.0390,0.3340,-0.267,0.8849,4.1304,4.932,-0.0860,-0.6017,-68.610,4.606,0.3538
11.050,27.905,0.6473,3.7438,-68.610,0.8469,3.4872,-66.677,0.3117,0.0922,0.3251,1.933,0.9002,4.1213,6.332,-0.0860,-0.6017,-68.610,4.606,0.3538
11.100,28.208,0.7549,3.4611,-70.858,0.9522,3.2138,-68.925,0.2983,0.1053,0.3164,1.933,0.9508,4.1262,2.933,0.0101,-0.8785,-70.858,4.433,-1.0301
11.150,28.501,0.8402,3.1806,-76.320,1.0735,2.9928,-71.388,0.2377,0.1823,0.2995,4.932,0.9524,4.1402,1.333,0.0901,-1.1496,-76.320,4.209,-1.5100
11.200,28.755,0.8900,2.9320,-81.586,1.1166,2.9886,-69.988,-0.0229,0.2324,0.2335,11.598,0.9524,4.1402,1.333,0.0901,-1.1496,-76.320,3.768,-1.3360
11.250,28.755,0.8900,2.9320,-81.586,1.1442,2.7600,-78.653,0.2073,0.2263,0.3070,2.933,0.9572,4.1420,0.733,0.1233,-1.3743,-81.586,3.768,-1.3360
11.300,29.030,0.9169,2.6583,-88.011,1.1677,2.4880,-85.078,0.1789,0.2447,0.3031,2.933,1.0116,4.1555,-0.467,0.1328,-1.6471,-88.011,3.613,-1.5675
11.350,29.274,0.9174,2.4139,-91.784,1.1213,2.2172,-90.451,0.1903,0.2099,0.2833,1.333,0.9346,4.1555,2.733,0.1241,-1.9264,-91.784,4.001,-0.9328
11.400,29.524,0.9031,2.1640,-95.050,1.0936,1.9543,-94.316,0.1922,0.2082,0.2833,0.733,0.9346,4.1555,2.733,0.1084,-2.1894,-95.050,4.177,-0.9514
11.451,29.745,0.8814,1.9442,-95.341,1.0818,1.7653,-95.807,0.1595,0.2162,0.2687,-0.467,0.9599,4.1770,2.333,0.0897,-2.3896,-95.341,3.855,0.2015
11.500,29.745,0.8814,1.9442,-95.341,1.0818,1.7653,-95.807,0.1595,0.2162,0.2687,-0.467,0.8587,4.1961,4.932,0.0897,-2.3896,-95.341,3.855,0.2015
11.550,29.968,0.8593,1.7225,-96.202,1.1273,1.5699,-93.469,0.1228,0.2829,0.3084,2.733,0.8587,4.2161,4.932,0.0692,-2.5919,-96.202,3.518,-0.1298
11.600,30.192,0.8366,1.4998,-94.817,1.1222,1.3666,-92.484,0.1088,0.2957,0.3151,2.333,0.7892,4.1770,6.532,0.0478,-2.8147,-94.817,3.502,0.2938
11.650,30.431,0.8166,1.2615,-94.857,1.1486,1.1444,-89.925,0.0886,0.3407,0.3520,4.932,0.7892,4.1770,6.532,0.0265,-3.0653,-94.857,3.717,0.1020
11.700,30.431,0.8166,1.2615,-94.857,1.1486,1.1644,-89.925,0.0687,0.3390,0.3459,4.932,0.8435,4.1342,5.332,0.0265,-3.0653,-94.857,3.717,0.1020
11.750,30.702,0.7951,0.9913,-94.156,1.1759,0.8530,-87.624,0.1103,0.3898,0.4051,6.532,0.8303,4.1619,5.732,0.0060,-3.3464,-94.156,3.892,-0.0652
11.800,30.959,0.7757,0.7349,-94.542,1.1851,0.5899,-88.010,0.1122,0.4196,0.4343,6.532,0.8303,4.1619,5.732,-0.0148,-3.6089,-94.542,3.987,0.0197
11.850,31.215,0.7558,0.4799,-94.272,1.1687,0.2916,-88.940,0.1570,0.4258,0.4538,5.332,0.8706,4.1764,4.932,-0.0333,-3.8562,-94.272,3.865,0.1595
11.905,31.443,0.7404,0.2525,-93.355,1.1907,0.1191,-87.623,0.1069,0.4574,0.4697,5.732,0.8401,4.1131,5.532,-0.0452,-4.0586,-93.355,3.430,0.1987
11.950,31.643,0.7298,0.0529,-92.690,1.1907,0.1191,-87.623,-0.0877,0.4573,0.4657,5.067,0.8114,4.1606,5.932,-0.0452,-4.0586,-93.355,3.260,0.1967
12.000,31.643,0.7298,0.0529,-92.690,1.1820,-0.0617,-87.757,0.0933,0.4571,0.4665,4.932,0.8114,4.1306,5.932,-0.0541,-4.2492,-92.690,3.260,0.1967
12.050,31.825,0.7223,-0.1289,-91.926,1.2074,-0.3039,-86.393,0.1586,0.4907,0.5157,5.532,0.8114,4.1406,5.932,-0.0603,-4.4318,-91.926,3.262,0.1994
12.100,32.061,0.7157,-0.3651,-91.212,1.2307,-0.5107,-85.279,0.1347,0.5180,0.5352,5.932,0.8114,4.1406,5.932,-0.0657,-4.6896,-91.212,3.630,0.0597
12.150,32.300,0.7107,-0.6038,-91.243,1.2511,-0.7889,-85.311,0.1734,0.5443,0.5712,5.932,0.7950,4.0891,6.132,-0.0711,-4.9386,-91.243,3.806,-0.0556
12.200,32.300,0.7107,-0.6038,-91.243,1.2511,-0.7789,-85.311,0.1634,0.5441,0.5681,5.932,0.8541,4.1650,5.332,-0.0711,-4.9386,-91.243,3.806,-0.0556
12.250,32.544,0.7035,-0.8483,-92.463,1.2669,-1.0398,-86.531,0.1671,0.5711,0.5950,5.932,0.9811,4.1034,3.933,-0.0823,-5.1997,-92.463,4.060,-0.3247
12.300,32.829,0.6887,-1.1324,-93.646,1.2816,-1.3883,-87.513,0.2177,0.6080,0.6458,6.132,0.9811,4.1034,3.933,-0.1014,-5.4981,-93.646,4.274,-0.2667
12.350,33.103,0.6694,-1.4054,-94.487,1.2683,-1.6015,-89.155,0.1486,0.6124,0.6302,5.332,0.9430,4.1513,4.333,-0.1235,-5.7800,-94.487,4.397,-0.0712
12.400,33.378,0.6487,-1.6804,-94.487,1.2544,-1.6715,-90.555,-0.0563,0.6031,0.6057,3.933,0.9229,4.1502,4.533,-0.1235,-5.7800,-94.487,4.397,-0.0712
12.450,33.378,0.6487,-1.6804,-93.946,1.2543,-1.9541,-90.013,0.2314,0.6230,0.6646,3.933,0.8064,4.2019,5.732,-0.1429,-6.0620,-93.946,4.481,0.2691
12.500,33.691,0.6312,-1.9930,-92.145,1.2704,-2.2171,-87.813,0.2000,0.6471,0.6773,4.333,0.8064,4.2019,5.732,-0.1547,-6.3749,-92.145,4.456,0.4805
12.550,33.968,0.6245,-2.2690,-90.441,1.2916,-2.4838,-85.908,0.2097,0.6687,0.7008,4.533,0.7062,4.1627,6.732,-0.1567,-6.6424,-90.441,4.316,0.2320
12.600,34.259,0.6235,-2.5603,-89.957,1.3139,-2.4230,-84.709,-0.1368,0.6905,0.7039,5.248,0.7062,4.1627,6.732,-0.1567,-6.6424,-90.441,4.158,-0.0146
12.650,34.259,0.6235,-2.5603,-89.957,1.3422,-2.7031,-84.225,0.1433,0.7186,0.7328,5.732,0.7217,4.2234,0.454,-0.1565,-6.9239,-89.957,4.158,-0.0146
12.700,34.508,0.6225,-2.8099,-90.691,1.3887,-2.9799,-83.959,0.1608,0.7682,0.7848,6.732,0.8121,4.2313,-0.346,-0.1595,-7.1734,-90.691,4.139,-0.0685
12.750,34.752,0.6194,-3.0530,-90.791,1.0383,-3.2200,-86.426,0.1612,0.4211,0.4509,4.365,0.7702,4.2626,0.054,-0.1625,-7.4069,-90.791,3.985,-0.0055
12.801,34.991,0.6166,-3.2923,-90.433,0.6179,-3.4171,-89.979,0.1248,0.0022,0.1248,0.454,0.7702,4.2626,0.054,-0.1643,-7.6394,-90.433,3.872,0.1156
12.851,35.225,0.6157,-3.5266,-89.963,0.6005,-3.6319,-90.309,0.1053,-0.0153,0.1064,-0.346,0.6898,4.2038,0.654,-0.1641,-7.8644,-89.963,3.711,0.0862
12.900,35.444,0.6145,-3.7450,-90.976,0.5955,-3.8500,-91.322,0.1053,-0.0172,0.1067,-0.346,0.6898,4.2438,0.654,-0.1679,-8.0825,-90.976,3.694,-0.3428
12.950,35.444,0.6145,-3.7450,-90.976,0.6099,-3.8201,-90.922,0.0751,-0.0033,0.0752,0.054,0.8218,4.2513,-0.346,-0.1679,-8.0825,-90.976,3.694,-0.3428
13.000,35.661,0.6114,-3.9626,-89.699,0.6179,-4.1037,-89.045,0.1412,0.0057,0.1413,0.654,0.8218,4.2513,-0.346,-0.1667,-8.3062,-89.699,3.779,0.5968
13.050,35.883,0.6134,-4.1839,-89.638,0.6218,-4.2841,-88.984,0.1002,0.0077,0.1005,0.654,0.7390,4.2234,0.254,-0.1653,-8.5266,-89.638,3.749,-0.1329
13.100,36.153,0.6128,-4.4543,-90.855,0.5990,-4.5605,-91.201,0.1064,-0.0122,0.1071,-0.346,0.7390,4.2234,0.254,-0.1696,-8.8131,-90.855,3.997,-0.4839
13.150,36.153,0.6128,-4.4543,-90.855,0.6033,-4.5683,-90.878,0.1141,-0.0078,0.1144,-0.022,0.8311,4.1917,-0.346,-0.1696,-8.8131,-90.855,3.997,-0.4839
13.200,36.413,0.6021,-4.7144,-95.001,0.6044,-4.8491,-93.732,0.1340,0.0140,0.1347,1.269,1.2229,4.1819,-2.946,-0.1916,-9.0651,-95.001,3.802,-1.4489
13.250,36.662,0.5694,-4.9606,-101.187,0.5496,-5.1177,-100.933,0.1580,0.0110,0.1584,0.254,1.3953,4.1984,-3.945,-0.2308,-9.3402,-101.187,4.060,-1.8056
13.300,36.895,0.5138,-5.1873,-107.330,0.4695,-5.3805,-107.676,0.1976,0.0152,0.1982,-0.346,1.3953,4.1984,-3.945,-0.3038,-9.5742,-107.330,4.120,-1.8229
13.351,37.158,0.4257,-5.4348,-112.223,0.3208,-5.5910,-115.169,0.1843,-0.0380,0.1882,-2.946,1.3151,4.2578,-3.345,-0.3987,-9.8064,-112.223,3.888,-1.2592
13.400,37.158,0.4257,-5.4348,-112.223,0.3229,-5.5574,-116.169,0.1523,-0.0489,0.1600,-3.945,1.2125,4.2373,-2.746,-0.3987,-9.8064,-112.223,3.888,-1.2592
13.450,37.417,0.3186,-5.6707,-117.016,0.1837,-5.7894,-120.961,0.1670,-0.0663,0.1797,-3.945,1.2125,4.2373,-2.746,-0.5216,-10.0475,-117.016,4.015,-1.1253
13.500,37.650,0.2069,-5.8749,-120.660,0.0884,-5.9196,-124.005,0.0989,-0.0792,0.1267,-3.345,0.8624,4.1950,0.764,-0.6308,-10.2316,-120.660,3.671,-1.0463
13.550,37.877,0.0834,-6.0661,-126.019,-0.0499,-6.1296,-128.764,0.1298,-0.0705,0.1477,-2.746,0.4348,4.2775,3.364,-0.7644,-10.4155,-126.019,3.569,-1.7594
13.600,38.105,-0.0601,-6.2429,-132.967,-0.1623,-6.3243,-134.992,0.1292,-0.0193,0.1306,-2.025,0.7343,4.2275,1.564,-0.9292,-10.5924,-132.967,3.650,-2.0276
13.651,38.299,-0.1988,-6.3781,-139.328,-0.1064,-6.5328,-138.901,0.0308,0.1775,0.1801,0.427,0.8015,4.2552,1.364,-1.0825,-10.7241,-139.328,3.666,-2.0481
13.700,38.506,-0.3619,-6.5062,-144.932,-0.0165,-6.4916,-135.964,-0.2910,0.1865,0.3457,8.968,0.7382,4.2836,1.964,-1.0825,-10.7241,-139.328,3.838,-1.7256
13.750,38.506,-0.3619,-6.5062,-144.932,-0.2355,-6.6564,-143.368,-0.0171,0.1955,0.1963,1.564,0.4624,4.3149,3.564,-1.2666,-10.8533,-144.932,3.838,-1.7256
13.800,38.732,-0.5529,-6.6276,-150.745,-0.3992,-6.7393,-149.381,-0.0795,0.1726,0.1901,1.364,0.4624,4.3149,3.564,-1.4621,-10.9628,-150.745,3.727,-1.6662
13.850,38.944,-0.7423,-6.7225,-156.641,-0.5312,-6.8219,-154.677,-0.1544,0.1750,0.2334,1.964,0.4227,4.2997,3.764,-1.6493,-11.0555,-156.641,3.598,-1.7755
13.900,39.132,-0.9175,-6.7891,-162.438,-0.6647,-6.8868,-158.874,-0.2115,0.1694,0.2710,3.564,0.4227,4.2997,3.764,-1.8213,-11.1099,-162.438,3.383,-1.8568
13.950,39.315,-1.0948,-6.8365,-168.092,-0.8783,-6.9537,-164.928,-0.1876,0.1594,0.2462,3.164,0.2263,4.3229,4.964,-2.0065,-11.1490,-168.092,3.411,-1.8290
14.000,39.511,-1.2886,-6.8671,-174.603,-1.0449,-6.9887,-170.839,-0.2312,0.1440,0.2724,3.764,0.2263,4.3229,4.964,-2.2054,-11.1678,-174.603,3.368,-1.9970
14.050,39.511,-1.2886,-6.8671,-174.603,-1.0145,-6.9830,-170.039,-0.2620,0.1411,0.2976,4.564,0.5029,4.2723,3.364,-2.2054,-11.1678,-174.603,3.368,-1.9970
14.100,39.732,-1.5091,-6.8739,177.341,-1.2396,-6.9904,-178.095,-0.2746,0.1039,0.2936,4.564,0.2759,4.3033,4.764,-2.4304,-11.1573,177.341,3.302,-2.1732
14.150,39.940,-1.7162,-6.8506,169.057,-1.4310,-6.9818,174.021,-0.3049,0.0747,0.3139,4.964,0.4339,4.2575,3.964,-2.6292,-11.1189,169.057,3.051,-2.2314
14.200,40.116,-1.8862,-6.8064,161.087,-1.6203,-6.9397,164.451,-0.2948,0.0399,0.2975,3.364,0.4339,4.2575,3.964,-2.7774,-11.0681,161.087,2.657,-2.2489
14.251,40.286,-2.0424,-6.7398,152.304,-1.7312,-6.8903,157.068,-0.3455,-0.0114,0.3457,4.764,0.5223,4.2224,3.564,-2.9297,-10.9882,152.304,2.516,-2.3136
14.300,40.286,-2.0424,-6.7398,152.304,-1.7292,-6.9069,156.268,-0.3550,0.0024,0.3550,3.964,0.2010,4.2606,5.364,-2.9297,-10.9882,152.304,2.516,-2.3136
14.350,40.443,-2.1762,-6.6566,143.750,-1.8651,-6.8211,147.713,-0.3481,-0.0513,0.3519,3.964,0.3172,4.2276,4.764,-3.0593,-10.8931,143.750,2.393,-2.2992
14.400,40.594,-2.2911,-6.5598,135.579,-1.9884,-6.7236,139.143,-0.3309,-0.0949,0.3442,3.564,-0.0083,4.2568,6.563,-3.1862,-10.7688,135.579,2.614,-2.2321
14.450,40.769,-2.4083,-6.4287,127.436,-2.1094,-6.6025,132.800,-0.3196,-0.1317,0.3457,5.364,-0.0083,4.2568,6.563,-3.3158,-10.5995,127.436,2.945,-2.1537
14.508,40.963,-2.5163,-6.2680,119.672,-2.2377,-6.4198,124.436,-0.2698,-0.1669,0.3172,4.764,0.2750,4.2025,4.964,-3.4304,-10.3984,119.672,3.271,-2.2228
14.550,41.157,-2.6022,-6.0942,112.198,-2.3303,-6.2785,118.762,-0.2734,-0.1821,0.3285,6.563,-0.0780,4.2357,6.963,-3.5110,-10.2009,112.198,3.405,-2.2763
14.600,41.157,-2.6022,-6.0942,112.198,-2.3303,-6.2785,118.762,-0.2734,-0.1821,0.3285,6.563,0.2676,4.1688,4.964,-3.5110,-10.2009,112.198,3.405,-2.2763
14.650,41.357,-2.6663,-5.9049,104.349,-2.4132,-6.0556,109.313,-0.2087,-0.2078,0.2945,4.964,0.1346,4.1561,5.764,-3.5657,-9.9870,104.349,3.506,-2.2314
14.700,41.574,-2.7099,-5.6924,98.444,-2.4917,-5.8534,105.408,-0.1913,-0.1922,0.2712,6.963,-0.3334,4.2154,8.363,-3.6190,-9.7221,98.444,3.847,-1.5994
14.750,41.782,-2.7343,-5.4852,94.819,-2.5374,-5.5933,99.783,-0.1243,-0.1871,0.2246,4.964,-0.6349,4.2111,10.163,-3.6392,-9.4828,94.819,4.165,-1.1951
14.801,42.021,-2.7462,-5.2467,90.111,-2.5589,-5.4008,95.874,-0.1544,-0.1870,0.2425,5.764,-0.6349,4.2111,10.163,-3.6396,-9.2380,90.111,4.183,-1.6336
14.850,42.021,-2.7462,-5.2467,90.111,-2.5907,-5.4538,98.474,-0.2074,-0.1551,0.2590,8.363,-0.2736,4.1979,7.963,-3.6396,-9.2380,90.111,4.183,-1.6336
14.900,42.301,-2.7318,-4.9675,83.301,-2.6034,-5.2597,93.464,-0.2752,-0.1616,0.3191,10.163,-0.2409,4.1496,7.763,-3.6087,-8.9748,83.301,3.861,-1.6208
14.950,42.555,-2.6898,-4.7168,77.232,-2.5922,-5.0137,87.395,-0.2680,-0.1608,0.3125,10.163,-0.2609,4.1696,7.763,-3.5543,-8.7347,77.232,3.653,-1.5431
15.000,42.777,-2.6308,-4.5030,71.357,-2.5427,-4.7282,79.321,-0.1852,-0.1555,0.2418,7.963,-0.2609,4.1696,7.763,-3.4838,-8.5257,71.357,3.544,-1.6644
15.052,42.966,-2.5631,-4.3257,66.260,-2.4835,-4.5675,74.023,-0.1893,-0.1702,0.2546,7.763,-0.0443,4.0915,6.163,-3.3996,-8.3343,66.260,3.739,-1.6672
15.100,42.966,-2.5631,-4.3257,66.260,-2.5035,-4.5475,74.023,-0.1791,-0.1438,0.2297,7.763,-0.2849,4.1576,7.763,-3.3996,-8.3343,66.260,3.739,-1.6672
15.150,43.258,-2.4362,-4.0627,62.874,-2.3974,-4.2454,70.637,-0.1449,-0.1179,0.1868,7.763,-0.4036,4.2098,8.363,-3.2536,-8.0493,62.874,4.121,-0.4718
15.200,43.528,-2.3101,-3.8242,61.444,-2.3048,-3.9932,67.608,-0.1459,-0.0855,0.1691,6.163,-0.4036,4.2098,8.363,-3.1154,-7.7953,61.444,4.396,-0.2424
15.251,43.808,-2.1769,-3.5778,62.393,-2.2217,-3.7179,70.156,-0.1449,-0.0253,0.1471,7.763,-0.9309,4.3068,11.962,-2.9828,-7.5417,62.393,4.470,0.2877
15.301,44.093,-2.0444,-3.3263,61.867,-2.1745,-3.4539,70.230,-0.1738,0.0546,0.1822,8.363,-1.1650,4.3715,13.562,-2.8667,-7.3247,61.867,3.932,-0.1544
15.350,44.093,-2.0444,-3.3263,61.867,-2.1745,-3.4539,70.230,-0.1738,0.0546,0.1822,8.363,-1.0567,4.3058,12.762,-2.8667,-7.3247,61.867,3.932,-0.1544
15.400,44.354,-1.9200,-3.0962,61.286,-2.1460,-3.2167,73.248,-0.2143,0.1403,0.2561,11.962,-0.9781,4.3038,12.162,-2.7482,-7.1082,61.286,3.667,-0.2645
15.452,44.591,-1.8045,-2.8894,60.315,-2.1011,-2.9459,73.877,-0.1960,0.2297,0.3019,13.562,-0.9781,4.3038,12.162,-2.6259,-6.8938,60.315,3.831,-0.1835
15.500,44.591,-1.8045,-2.8894,60.315,-2.0949,-2.9978,73.077,-0.2379,0.1986,0.3099,12.762,-0.8009,4.2345,10.763,-2.6259,-6.8938,60.315,3.831,-0.1835
15.550,44.866,-1.6696,-2.6499,61.342,-2.0119,-2.7156,73.505,-0.2217,0.2688,0.3485,12.162,-1.0415,4.2589,12.562,-2.4894,-6.6440,61.342,3.977,0.4332
15.600,45.137,-1.5454,-2.4093,64.796,-1.9518,-2.4564,76.959,-0.2157,0.3477,0.4092,12.162,-1.0415,4.2589,12.562,-2.3762,-6.4034,64.796,3.870,0.9597
15.650,45.351,-1.4594,-2.2125,69.019,-1.9055,-2.3114,79.781,-0.2521,0.3811,0.4570,10.763,-1.2407,4.2816,14.162,-2.3076,-6.2245,69.019,3.450,1.5283
15.701,45.569,-1.3911,-2.0058,75.003,-1.9312,-2.1119,87.566,-0.2423,0.4942,0.5504,12.562,-1.4230,4.3182,15.762,-2.2541,-6.0248,75.003,3.177,1.5674
15.750,45.569,-1.3911,-2.0058,75.003,-1.9312,-2.1119,87.566,-0.2423,0.4942,0.5504,12.562,-1.4573,4.2916,16.162,-2.2541,-6.0248,75.003,3.177,1.5674
15.800,45.752,-1.3518,-1.8268,80.999,-1.9673,-1.9447,95.161,-0.2128,0.5894,0.6267,14.162,-1.4573,4.2916,16.162,-2.2279,-5.8594,80.999,2.814,1.7605
15.850,45.965,-1.3314,-1.6156,88.549,-2.0360,-1.6890,104.311,-0.0912,0.7025,0.7084,15.762,-1.7742,4.3707,19.161,-2.2217,-5.6148,88.549,3.131,1.8912
15.905,46.154,-1.3359,-1.4259,94.999,-2.1227,-1.4759,111.161,0.0188,0.7882,0.7884,16.162,-1.7742,4.3707,19.161,-2.2445,-5.3543,94.999,3.422,1.8803
15.950,46.390,-1.3657,-1.1923,98.643,-2.1205,-1.4695,112.361,-0.1607,0.7879,0.8041,13.718,-1.5330,4.3054,17.161,-2.2445,-5.3543,94.999,3.824,0.3808
16.000,46.390,-1.3657,-1.1923,98.643,-2.2445,-1.2153,116.004,0.1093,0.8723,0.8791,17.361,-1.2423,4.2026,14.762,-2.2870,-5.0747,98.643,3.824,0.3808
16.050,46.635,-1.4028,-0.9503,98.217,-2.3850,-0.9491,117.378,0.1416,0.9720,0.9822,19.161,-0.9234,4.1625,11.362,-2.3231,-4.8246,98.217,3.942,-0.2718
