t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip
0.550,0.000,0.8004,3.1583,-89.997,0.7971,3.1525,-89.995,0.0058,-0.0033,0.0066,0.002,0.7948,3.1525,0.139,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8004,3.1583,-89.997,0.7971,3.1525,-89.995,0.0058,-0.0033,0.0066,0.002,0.7948,3.1525,0.139,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8004,3.1583,-89.997,0.7971,3.1525,-89.995,0.0058,-0.0033,0.0066,0.002,0.7948,3.1525,0.139,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8004,3.1583,-89.997,0.7971,3.1525,-89.995,0.0058,-0.0033,0.0066,0.002,0.7948,3.1525,0.139,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8004,3.1583,-89.997,0.7971,3.1525,-89.995,0.0058,-0.0033,0.0066,0.002,0.7948,3.1525,0.139,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8004,3.1583,-89.997,0.7971,3.1525,-89.995,0.0058,-0.0033,0.0066,0.002,0.7948,3.1525,0.139,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8004,3.1583,-89.997,0.7960,3.1525,-89.930,0.0058,-0.0044,0.0073,0.067,0.7941,3.1527,0.106,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.900,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7941,3.1527,0.106,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.950,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7941,3.1527,0.106,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7941,3.1527,0.106,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7941,3.1527,0.106,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7941,3.1527,0.106,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7941,3.1527,0.106,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7941,3.1527,0.106,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7940,3.1518,0.199,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300,0.000,0.8004,3.1583,-89.997,0.7944,3.1526,-89.876,0.0057,-0.0060,0.0083,0.121,0.7940,3.1518,0.199,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0115,1.5695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350,0.000,0.8004,3.1583,-89.997,0.7941,3.1527,-89.891,0.0056,-0.0063,0.0084,0.106,0.7940,3.1518,0.199,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400,0.000,0.8004,3.1583,-89.997,0.7941,3.1527,-89.891,0.0056,-0.0063,0.0084,0.106,0.7940,3.1518,0.199,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.450,0.000,0.8004,3.1583,-89.997,0.7941,3.1527,-89.891,0.0056,-0.0063,0.0084,0.106,0.7940,3.1518,0.199,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500,0.000,0.8004,3.1583,-89.997,0.7941,3.1527,-89.891,0.0056,-0.0063,0.0084,0.106,0.7940,3.1518,0.199,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.550,0.000,0.8004,3.1583,-89.997,0.7941,3.1527,-89.891,0.0056,-0.0063,0.0084,0.106,0.7940,3.1518,0.199,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0119,1.6184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600,0.000,0.8004,3.1583,-89.997,0.7941,3.1527,-89.891,0.0056,-0.0063,0.0084,0.106,0.7940,3.1518,0.199,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0119,1.6078,0.0001,0.0000,nan,3.9096,0.6001,0.0238,0.4748,0.8000,-0.1700,-0.2024,-0.2405,3.1262,0.1500
1.650,0.000,0.8004,3.1582,-89.997,0.7941,3.1504,-89.887,0.0078,-0.0063,0.0100,0.109,0.7940,3.1518,0.199,0.0000,-0.0023,-89.993,0.026,0.0013,0.002,0.0022,0.0074,0.0117,1.5752,0.0001,0.0000,nan,3.9096,0.6001,0.0238,0.4748,0.8000,-0.1700,-0.2024,-0.2405,3.1262,0.1500
1.700,0.010,0.8004,3.1482,-89.765,0.7943,3.1205,-89.105,0.0276,-0.0063,0.0283,0.660,0.7940,3.1518,0.199,0.0001,-0.0315,-89.283,0.321,0.1946,0.031,0.0214,0.0063,0.0085,1.3570,0.3028,0.0405,nan,3.9096,0.9028,0.0358,0.4772,0.8000,-0.1705,-0.2024,-0.2405,3.1262,0.1500
1.750,0.036,0.8007,3.1226,-88.667,0.7951,3.0900,-87.464,0.0325,-0.0064,0.0331,1.202,0.7940,3.1518,0.199,0.0008,-0.0618,-87.663,0.576,0.4514,0.062,0.0261,0.0067,0.0100,1.4795,0.5839,0.5350,nan,3.9513,1.1839,0.0469,0.4213,0.8000,-0.1760,-0.1712,-0.2320,3.1957,0.1500
1.800,0.077,0.8023,3.0816,-86.884,0.7978,3.0427,-85.605,0.0386,-0.0066,0.0391,1.278,0.7940,3.1518,0.199,0.0034,-0.1091,-85.804,0.859,0.5938,0.109,0.0324,0.0055,0.0100,1.8286,0.9070,0.5573,nan,3.9513,1.5070,0.0597,0.4093,0.8000,-0.1809,-0.1414,-0.2320,3.1957,0.1500
1.850,0.132,0.8063,3.0265,-84.770,0.8025,2.9813,-83.495,0.0446,-0.0079,0.0453,1.276,0.7934,3.1500,0.160,0.0079,-0.1705,-83.693,1.119,0.7473,0.171,0.0387,0.0041,0.0119,2.9246,1.2770,0.8313,nan,3.9933,1.8770,0.0743,0.3414,0.8000,-0.1865,-0.0924,-0.2235,3.2651,0.1500
1.900,0.203,0.8144,2.9556,-82.128,0.8025,2.9813,-81.353,-0.0271,-0.0082,0.0283,0.774,0.7934,3.1500,0.160,0.0079,-0.1705,-81.552,1.403,0.7922,0.251,0.0328,0.0054,0.0125,2.3272,1.6451,1.0872,nan,4.0357,2.2451,0.0889,0.2285,0.9048,-0.1919,-0.0396,-0.2151,3.3346,0.1500
1.950,0.203,0.8144,2.9556,-82.128,0.8138,2.9015,-78.763,0.0535,-0.0080,0.0541,3.364,0.7934,3.1500,0.160,0.0189,-0.2503,-78.962,1.403,0.7922,0.251,0.0479,0.0054,0.0394,7.3031,2.0143,1.4551,nan,4.0783,2.6143,0.1035,0.0541,1.1079,-0.1926,0.0182,-0.2067,3.4041,0.1500
2.000,0.293,0.8287,2.8671,-79.405,0.8330,2.8010,-76.723,0.0657,-0.0079,0.0662,2.682,0.7962,3.1470,0.024,0.0378,-0.3509,-76.922,1.720,0.7291,0.354,0.0604,0.0047,0.0217,4.5681,2.0143,1.4551,nan,4.0783,2.6143,0.1035,0.0122,1.1079,-0.1926,0.0579,-0.2067,3.4041,0.1500
2.050,0.408,0.8521,2.7547,-77.042,0.8623,2.6756,-74.970,0.0794,-0.0078,0.0798,2.072,0.7982,3.1426,0.103,0.0666,-0.4764,-75.169,2.071,0.6204,0.482,0.0743,0.0013,0.0237,18.7906,2.3899,1.6945,nan,4.1646,2.9899,0.1184,-0.0658,1.3145,-0.1867,0.1207,-0.1901,3.5430,0.1500
2.100,0.534,0.8815,2.6320,-76.501,0.8956,2.5389,-76.362,0.0938,-0.0080,0.0942,0.139,0.7999,3.1391,-0.230,0.0995,-0.6132,-76.560,2.413,-0.0215,0.623,0.0888,0.0000,0.0039,nan,2.7370,2.2717,0.9638,4.2523,3.3370,0.1322,-0.1208,1.5053,-0.1709,0.1760,-0.1736,3.6820,0.1500
2.150,0.679,0.9148,2.4906,-77.291,0.9314,2.3827,-77.956,0.1089,-0.0075,0.1092,-0.665,0.8002,3.1431,-0.178,0.1347,-0.7696,-78.155,2.745,-0.3525,0.783,0.1039,0.0015,0.0078,5.2035,3.0952,2.5878,1.1311,4.3412,3.6952,0.1463,-0.1186,1.6000,-0.1489,0.1715,-0.1573,3.8209,0.1500
2.200,0.843,0.9488,2.3309,-79.004,0.9664,2.2061,-80.012,0.1258,-0.0065,0.1260,-1.008,0.8061,3.1386,-0.416,0.1691,-0.9462,-80.211,3.065,-0.5766,0.963,0.1206,0.0066,0.0085,1.2938,3.4328,2.8882,1.3035,4.4315,4.0328,0.1597,-0.1151,1.6000,-0.1222,0.1627,-0.1410,3.9598,0.1500
2.250,1.021,0.9802,2.1558,-80.889,0.9981,2.0129,-81.717,0.1439,-0.0050,0.1440,-0.828,0.8006,3.1310,0.033,0.2001,-1.1396,-81.915,3.381,-0.6168,1.159,0.1386,0.0058,0.0087,1.4953,3.8100,3.1946,1.4801,4.5690,4.4100,0.1747,-0.1079,1.6000,-0.0934,0.1527,-0.1167,4.1683,0.1500
2.300,1.219,1.0087,1.9589,-82.938,1.0249,1.7943,-83.675,0.1654,-0.0041,0.1654,-0.737,0.7976,3.1431,0.243,0.2270,-1.3573,-83.852,3.703,-0.6388,1.379,0.1590,0.0064,0.0095,1.4860,4.1889,3.4070,1.6541,4.6618,4.6618,0.1846,-0.1026,1.6000,-0.0639,0.1378,-0.1006,4.3072,0.1129
2.350,1.432,1.0316,1.7471,-84.990,1.0390,1.6768,-85.526,0.0707,0.0013,0.0707,-0.536,0.7939,3.1598,0.203,0.2415,-1.4739,-85.686,4.019,-0.6553,1.613,0.0635,0.0087,0.0118,1.3573,4.5422,4.0506,1.8371,4.8024,4.8024,0.1902,-0.0922,1.6000,-0.0353,0.1218,-0.0764,4.5156,0.0573
2.400,1.432,1.0316,1.7471,-84.990,1.0493,1.5587,-87.510,0.1892,0.0012,0.1892,-2.520,0.7939,3.1598,0.203,0.2517,-1.5908,-87.627,4.019,-0.6553,1.613,0.1808,0.0087,0.0340,3.9251,4.8691,4.2995,2.0163,4.9904,4.9904,0.1976,-0.0820,1.6000,-0.0047,0.1054,-0.0479,4.7935,0.0249
2.450,1.666,1.0482,1.5142,-87.107,1.0622,1.3025,-89.407,0.2121,0.0033,0.2122,-2.300,0.7979,3.1673,-0.042,0.2645,-1.8440,-89.444,4.296,-0.6302,1.867,0.2005,0.0056,0.0252,4.4591,5.0872,4.5594,1.8993,4.9904,4.9904,0.1976,-0.0561,1.6000,-0.0050,0.0717,-0.0479,4.7935,-0.0190
2.500,1.913,1.0569,1.2677,-89.119,1.0702,1.0372,-90.944,0.2306,0.0098,0.2309,-1.825,0.7906,3.1687,0.117,0.2686,-2.1057,-91.036,4.500,-0.5894,2.129,0.2155,0.0044,0.0208,4.6915,5.0412,4.5594,2.0776,5.1746,5.1746,0.2049,-0.0380,1.6000,0.0177,0.0491,-0.0244,5.0714,0.0265
2.550,2.166,1.0572,1.0146,-90.919,1.0551,0.7646,-92.365,0.2500,0.0019,0.2500,-1.445,0.8123,3.1833,-0.654,0.2643,-2.3737,-92.149,4.689,-0.4179,2.397,0.2301,0.0061,0.0326,5.3362,5.2629,4.5226,2.2457,5.3085,5.3085,0.2102,-0.0204,1.6000,0.0359,0.0250,-0.0073,5.2798,0.0087
2.600,2.434,1.0508,0.7465,-91.854,1.0467,0.4860,-92.676,0.2605,0.0043,0.2605,-0.822,0.8041,3.1690,-0.440,0.2551,-2.6557,-92.491,4.865,-0.2369,2.679,0.2439,0.0066,0.0297,4.5069,5.4564,4.8538,2.5287,5.4797,5.4797,0.2170,0.0042,1.6000,0.0337,0.0003,0.0156,5.5577,0.0043
2.650,2.711,1.0406,0.4696,-92.315,1.0297,0.1924,-92.682,0.2774,0.0003,0.2774,-0.367,0.8143,3.1786,-0.566,0.2434,-2.9459,-92.327,5.022,-0.0054,2.969,0.2572,0.0083,0.0407,4.8893,5.6014,5.1627,2.8169,5.6392,5.6392,0.2233,0.0116,1.6000,0.0370,-0.0114,0.0391,5.8355,0.0068
2.700,2.987,1.0294,0.1942,-92.230,1.0271,-0.1009,-92.255,0.2949,0.0092,0.2951,-0.024,0.8134,3.1831,-0.436,0.2322,-3.2342,-92.117,5.169,0.0533,3.258,0.2701,0.0061,0.0122,2.0084,5.7685,5.0639,3.0923,5.8215,5.8215,0.2306,0.0202,1.6000,0.0280,-0.0243,0.0365,6.1829,0.0092
2.750,3.291,1.0181,-0.1102,-91.898,1.0295,-0.4156,-91.490,0.3049,0.0215,0.3056,0.409,0.8059,3.1795,-0.214,0.2216,-3.5535,-91.633,5.329,0.1518,3.577,0.2851,0.0098,0.0147,1.4942,5.8854,5.5073,3.3683,5.9608,5.9608,0.2361,0.0146,1.6000,0.0333,-0.0248,0.0305,6.4608,0.0128
2.800,3.584,1.0093,-0.4025,-91.387,1.0253,-0.7096,-90.951,0.3066,0.0234,0.3075,0.437,0.8175,3.1851,-0.403,0.2141,-3.8610,-91.176,5.487,0.1410,3.885,0.3002,0.0171,0.0203,1.1862,6.0596,5.6372,3.6466,6.0953,6.0953,0.2414,0.0045,1.6000,0.0379,-0.0189,0.0243,6.7387,0.0059
2.850,3.901,1.0025,-0.7197,-90.977,1.0173,-0.6981,-90.657,-0.0219,0.0144,0.0262,0.321,0.8175,3.1851,-0.403,0.2141,-3.8610,-90.773,5.631,0.0754,4.217,0.0208,0.0204,0.0030,0.1451,6.1999,5.6486,3.8902,6.2572,6.2572,0.2478,0.0004,1.6000,0.0328,-0.0171,0.0167,7.0860,0.0092
2.900,3.901,1.0025,-0.7197,-90.977,1.0044,-1.0249,-90.680,0.3052,0.0071,0.3053,0.297,0.8230,3.2116,-0.435,0.2085,-4.1926,-90.677,5.631,0.0754,4.217,0.3147,0.0204,0.0299,1.4646,6.3312,5.8721,4.1426,6.3818,6.3818,0.2527,0.0031,1.6000,0.0182,-0.0185,0.0105,7.3639,0.0080
2.950,4.203,0.9977,-1.0217,-90.847,0.9995,-1.3378,-90.747,0.3160,0.0065,0.3161,0.100,0.8109,3.2249,-0.265,0.2038,-4.5082,-90.783,5.757,0.0173,4.532,0.3283,0.0191,0.0160,0.8386,6.4543,5.7212,4.1378,6.3818,6.3818,0.2527,0.0042,1.6000,0.0119,-0.0162,0.0105,7.3639,-0.0112
3.000,4.530,0.9929,-1.3485,-90.831,0.9558,-1.6693,-91.430,0.3213,-0.0324,0.3230,-0.600,0.8547,3.2159,-0.836,0.1989,-4.8507,-90.777,5.903,0.0163,4.875,0.3439,0.0065,0.0351,5.3774,6.3959,5.7212,4.2424,6.4693,6.4693,0.2562,0.0066,1.6000,0.0012,-0.0214,0.0029,7.7113,0.0115
3.050,4.864,0.9882,-1.6830,-90.733,0.9577,-2.0314,-91.023,0.3488,-0.0260,0.3498,-0.291,0.7750,3.2348,0.197,0.1944,-5.2002,-90.567,6.034,0.0530,5.224,0.3590,0.0023,0.0293,12.9224,6.5105,6.0401,4.4737,6.2077,6.2077,0.2458,0.0239,1.6000,-0.0406,-0.0317,-0.0036,7.9891,-0.0465
3.100,5.199,0.9844,-2.0179,-90.521,0.9511,-2.3716,-90.638,0.3540,-0.0301,0.3553,-0.118,0.7662,3.2471,0.348,0.1912,-5.5468,-90.096,6.126,0.1545,5.571,0.3707,0.0036,0.0504,14.1634,6.5838,6.5900,4.7093,5.8257,5.8257,0.2307,0.0030,1.6000,-0.0408,-0.0205,-0.0178,8.4060,-0.1151
3.150,5.535,0.9828,-2.3536,-89.855,0.9575,-2.7005,-90.084,0.3469,-0.0262,0.3478,-0.229,0.7558,3.2799,0.457,0.1921,-5.8811,-89.614,6.074,0.0996,5.905,0.3693,0.0111,0.0447,4.0406,6.4792,6.1090,4.9101,5.5825,5.5825,0.2211,-0.0206,1.6000,-0.0484,-0.0063,-0.0353,8.6839,-0.1384
3.200,5.870,0.9840,-2.6886,-89.761,0.9702,-3.0229,-90.248,0.3342,-0.0152,0.3345,-0.487,0.8212,3.2927,-0.170,0.1934,-6.2028,-89.955,5.899,-0.0895,6.227,0.3560,0.0068,0.0392,5.8043,6.2135,6.0094,5.1641,5.2938,5.2938,0.2097,-0.0614,1.6000,-0.0364,0.0196,-0.0578,9.0312,-0.1480
3.250,6.188,0.9842,-3.0069,-90.350,0.9678,-3.3236,-91.201,0.3168,-0.0145,0.3171,-0.851,0.7794,3.3031,0.271,0.1916,-6.5052,-90.884,5.689,-0.3034,6.529,0.3400,0.0053,0.0400,7.5109,5.9054,5.9059,5.3011,5.0226,5.0226,0.1989,-0.1014,1.6000,-0.0131,0.0405,-0.0840,9.3786,-0.1495
3.300,6.505,0.9788,-3.3235,-92.032,0.9514,-3.6072,-93.395,0.2845,-0.0173,0.2850,-1.363,0.8617,3.3288,-0.481,0.1810,-6.8030,-92.978,5.435,-0.6362,6.827,0.3212,0.0111,0.0514,4.6323,5.5464,5.2972,5.3361,4.8181,4.8181,0.1908,-0.1290,1.6000,-0.0006,0.0485,-0.1055,9.6564,-0.1313
3.350,6.791,0.9637,-3.6091,-94.569,0.9494,-3.7224,-95.175,0.1141,-0.0052,0.1142,-0.606,0.7480,3.3405,0.468,0.1762,-6.9376,-94.798,5.175,-0.8977,7.096,0.1707,0.0144,0.0318,2.2056,5.1753,5.4380,5.3996,4.6238,4.6238,0.1831,-0.1420,1.6000,0.0090,0.0411,-0.1271,9.9343,-0.1066
3.400,6.791,0.9637,-3.6091,-94.569,0.9372,-3.8491,-98.597,0.2414,-0.0072,0.2415,-4.028,0.7480,3.3405,0.468,0.1656,-7.0709,-98.193,5.175,-0.8977,7.096,0.3035,0.0144,0.0715,4.9596,4.8209,4.8397,5.4154,4.4386,4.4386,0.1758,-0.1533,1.6000,0.0267,0.0330,-0.1487,10.2122,-0.0793
3.450,7.073,0.9348,-3.8900,-97.813,0.8840,-4.1179,-102.183,0.2327,-0.0194,0.2335,-4.369,0.7799,3.3486,0.178,0.1293,-7.3353,-101.484,4.927,-1.0514,7.363,0.2871,0.0120,0.0699,5.8284,4.7784,4.8397,5.4099,4.4386,4.4386,0.1758,-0.1157,1.6000,0.0224,-0.0135,-0.1487,10.2122,-0.0711
3.500,7.342,0.8917,-4.1556,-101.198,0.8815,-4.3502,-103.916,0.1929,0.0278,0.1949,-2.718,0.7963,3.3445,0.037,0.0796,-7.5862,-104.124,4.702,-0.9002,7.618,0.2725,0.0127,0.0363,2.8527,4.4155,4.4868,5.4211,4.2612,4.2612,0.1688,-0.1143,1.6000,0.0193,-0.0299,-0.1706,10.4901,-0.0349
3.550,7.627,0.8302,-4.4334,-104.155,0.8264,-4.6032,-106.012,0.1655,0.0379,0.1698,-1.858,0.7042,3.3324,0.753,0.0131,-7.8499,-106.353,4.492,-0.7978,7.890,0.2588,0.0227,0.0390,1.7151,4.1350,4.7147,5.3895,4.1323,4.1323,0.1637,-0.1508,1.6000,0.0598,-0.0237,-0.1872,10.6985,-0.0007
3.600,7.869,0.7668,-4.6668,-106.633,0.7663,-4.7972,-108.258,0.1251,0.0368,0.1304,-1.625,0.7646,3.3215,0.299,-0.0532,-8.0720,-108.699,4.316,-0.8568,8.122,0.2477,0.0292,0.0399,1.3696,3.8506,4.6363,5.3601,3.9650,3.9650,0.1570,-0.1778,1.6000,0.0677,-0.0046,-0.2096,10.9764,0.0286
3.650,8.106,0.6937,-4.8921,-109.806,0.6780,-4.9993,-111.947,0.1061,0.0216,0.1083,-2.141,0.7346,3.3247,0.516,-0.1246,-8.2890,-111.925,4.152,-1.0548,8.351,0.2393,0.0204,0.0343,1.6807,3.5985,4.1427,5.2881,3.8830,3.8830,0.1538,-0.1903,1.6000,0.0657,-0.0142,-0.2211,11.1153,0.0711
3.700,8.333,0.6109,-5.1038,-113.424,0.6061,-5.1938,-115.327,0.0845,0.0313,0.0901,-1.903,0.7989,3.3111,0.033,-0.2053,-8.4928,-115.445,3.982,-1.1642,8.570,0.2313,0.0277,0.0345,1.2431,3.3257,4.0149,5.2023,3.7212,3.7212,0.1474,-0.1847,1.6000,0.0480,-0.0161,-0.2446,11.3932,0.0989
3.750,8.549,0.5198,-5.2992,-117.068,0.5019,-5.3622,-118.863,0.0642,0.0127,0.0655,-1.795,0.7810,3.3032,0.134,-0.3011,-8.6802,-118.718,3.861,-1.1161,8.780,0.2237,0.0336,0.0489,1.4572,3.1311,3.9977,5.0504,3.6012,3.6012,0.1426,-0.1971,1.6000,0.0600,-0.0212,-0.2629,11.6016,0.1175
