t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8006,3.1583,-89.997,0.7992,3.1540,-90.366,0.0043,-0.0014,0.0046,-0.369,0.7992,3.1540,-0.369,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0138,1.4100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8006,3.1583,-89.997,0.7992,3.1540,-90.366,0.0043,-0.0014,0.0046,-0.369,0.7992,3.1540,-0.369,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0138,1.4100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8006,3.1583,-89.997,0.7992,3.1540,-90.366,0.0043,-0.0014,0.0046,-0.369,0.7992,3.1540,-0.369,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0138,1.4100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8006,3.1583,-89.997,0.7992,3.1540,-90.366,0.0043,-0.0014,0.0046,-0.369,0.7992,3.1540,-0.369,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0138,1.4100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8006,3.1583,-89.997,0.7992,3.1540,-90.366,0.0043,-0.0014,0.0046,-0.369,0.7992,3.1540,-0.369,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0138,1.4100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8006,3.1583,-89.997,0.7992,3.1540,-90.366,0.0043,-0.0014,0.0046,-0.369,0.7992,3.1540,-0.369,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0138,1.4100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8006,3.1583,-89.997,0.7992,3.1540,-90.366,0.0043,-0.0014,0.0046,-0.369,0.7992,3.1540,-0.369,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0138,1.4100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8006,3.1583,-89.997,0.7961,3.1502,-90.532,0.0081,-0.0045,0.0093,-0.535,0.7961,3.1502,-0.535,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0166,1.7025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.401,0.000,0.8006,3.1583,-89.997,0.7961,3.1502,-90.532,0.0081,-0.0045,0.0093,-0.535,0.7961,3.1502,-0.535,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0166,1.7025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.451,0.000,0.8006,3.1583,-89.997,0.7961,3.1502,-90.532,0.0081,-0.0045,0.0093,-0.535,0.7961,3.1502,-0.535,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0166,1.7025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8006,3.1583,-89.997,0.7961,3.1502,-90.532,0.0081,-0.0045,0.0093,-0.535,0.7961,3.1502,-0.535,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0166,1.7025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.551,0.000,0.8006,3.1583,-89.997,0.7961,3.1502,-90.532,0.0081,-0.0045,0.0093,-0.535,0.7961,3.1502,-0.535,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0166,1.7025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8006,3.1583,-89.997,0.7961,3.1502,-90.532,0.0081,-0.0045,0.0093,-0.535,0.7961,3.1502,-0.535,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0166,1.7025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8006,3.1583,-89.997,0.7961,3.1502,-90.532,0.0081,-0.0045,0.0093,-0.535,0.7961,3.1502,-0.535,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0166,1.7025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.701,0.000,0.8006,3.1583,-89.997,0.7961,3.1502,-90.532,0.0081,-0.0045,0.0093,-0.535,0.7961,3.1502,-0.535,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0166,1.7025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8006,3.1583,-89.997,0.7961,3.1502,-90.532,0.0081,-0.0045,0.0093,-0.535,0.7961,3.1502,-0.535,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0166,1.7025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8006,3.1583,-89.997,0.7968,3.1478,-90.597,0.0105,-0.0038,0.0111,-0.600,0.7968,3.1478,-0.600,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0162,1.6601,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8006,3.1583,-89.997,0.7968,3.1478,-90.597,0.0105,-0.0038,0.0111,-0.600,0.7968,3.1478,-0.600,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0162,1.6601,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.900,0.000,0.8006,3.1583,-89.997,0.7968,3.1478,-90.597,0.0105,-0.0038,0.0111,-0.600,0.7968,3.1478,-0.600,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0163,1.6701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.950,0.000,0.8006,3.1583,-89.997,0.7968,3.1478,-90.597,0.0105,-0.0038,0.0111,-0.600,0.7968,3.1478,-0.600,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0163,1.6701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000,0.000,0.8006,3.1583,-89.997,0.7968,3.1478,-90.597,0.0105,-0.0038,0.0111,-0.600,0.7968,3.1478,-0.600,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0163,1.6701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050,0.000,0.8006,3.1583,-89.997,0.7968,3.1478,-90.597,0.0105,-0.0038,0.0111,-0.600,0.7968,3.1478,-0.600,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0163,1.6701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100,0.000,0.8006,3.1583,-89.997,0.7968,3.1478,-90.597,0.0105,-0.0038,0.0111,-0.600,0.7968,3.1478,-0.600,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0163,1.6701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150,0.000,0.8006,3.1583,-89.997,0.7968,3.1478,-90.597,0.0105,-0.0038,0.0111,-0.600,0.7968,3.1478,-0.600,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0163,1.6701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200,0.000,0.8006,3.1583,-89.997,0.7968,3.1478,-90.597,0.0105,-0.0038,0.0111,-0.600,0.7968,3.1478,-0.600,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0163,1.6701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
