t,x,y,yaw,v_enc,imu_ax,imu_ay,imu_gz,throttle,steer,front
0.40952301025390625,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796899795532227
0.4300649166107178,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796899795532227
0.45062875747680664,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796899795532227
0.4713256359100342,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796890258789062
0.49168920516967773,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796890258789062
0.512040376663208,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796890258789062
0.532315731048584,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796890258789062
0.5530397891998291,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796890258789062
0.5734505653381348,0.8002,3.1583,-1.5707407162970446,0.0,-0.0002,0.0001,0.0,0.0,0.0,1.0796890258789062
0.5938451290130615,0.8002,3.1583,-1.5707407162970446,0.0,-0.0002,0.0001,0.0,0.0,0.0,1.0796890258789062
0.6141748428344727,0.8002,3.1583,-1.5707407162970446,0.0,-0.0002,0.0001,0.0,0.0,0.0,1.0796890258789062
0.6351335048675537,0.8002,3.1583,-1.5707407162970446,0.0,-0.0002,0.0001,0.0,0.0,0.0,1.0796899795532227
0.6555988788604736,0.8002,3.1583,-1.5707407162970446,0.0,-0.0002,0.0001,0.0,0.0,0.0,1.0796899795532227
0.6759722232818604,0.8002,3.1583,-1.5707407162970446,0.0,-0.0002,0.0001,0.0,0.0,0.0,1.0796899795532227
0.6962800025939941,0.8002,3.1583,-1.5707407162970446,0.0,-0.0002,0.0001,0.0,0.0,0.0,1.0796899795532227
0.7171733379364014,0.8002,3.1583,-1.5707407162970446,0.0,-0.0002,0.0001,0.0,0.0,0.0,1.0796899795532227
0.7375719547271729,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796899795532227
0.7580931186676025,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796899795532227
0.7784759998321533,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796899795532227
0.7991161346435547,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796819925308228
0.8194196224212646,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796819925308228
0.8396222591400146,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796819925308228
0.860529899597168,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796819925308228
0.8811120986938477,0.8002,3.1583,-1.5707407162970446,0.0,0.0003,-0.0002,0.0,0.0,0.0,1.0796819925308228
0.9016504287719727,0.8002,3.1583,-1.5707407162970446,0.0,0.0003,-0.0002,0.0,0.0,0.0,1.0796819925308228
0.9221596717834473,0.8002,3.1583,-1.5707407162970446,0.0,0.0003,-0.0002,0.0,0.0,0.0,1.0796819925308228
0.9429318904876709,0.8002,3.1583,-1.5707407162970446,0.0,0.0003,-0.0002,0.0,0.0,0.0,1.079666018486023
0.9632673263549805,0.8002,3.1583,-1.5707407162970446,0.0,0.0003,-0.0002,0.0,0.0,0.0,1.079666018486023
0.9836421012878418,0.8002,3.1583,-1.5707407162970446,0.0,0.0003,-0.0002,0.0,0.0,0.0,1.079666018486023
1.003871202468872,0.8002,3.1583,-1.5707407162970446,0.0,0.0003,-0.0002,0.0,0.0,0.0,1.079666018486023
1.0246288776397705,0.8002,3.1583,-1.5707407162970446,0.0,0.0003,-0.0002,0.0,0.0,0.0,1.079666018486023
1.0450043678283691,0.8002,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0001,0.0,0.0,0.0,1.079666018486023
1.0653977394104004,0.8002,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0001,0.0,0.0,0.0,1.079666018486023
1.0858323574066162,0.8002,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0001,0.0,0.0,0.0,1.079666018486023
1.106208086013794,0.8002,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0001,0.0,0.0,0.0,1.0796480178833008
1.126448154449463,0.8002,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0001,0.0,0.0,0.0,1.0796480178833008
1.1468498706817627,0.8002,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0001,0.0,0.0,0.0,1.0796480178833008
1.1671507358551025,0.8002,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0001,0.0,0.0,0.0,1.0796480178833008
1.1879332065582275,0.8002,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0001,0.0,0.0,0.0,1.0796480178833008
1.2082843780517578,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796480178833008
1.2287569046020508,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796480178833008
1.2492315769195557,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796480178833008
1.2698683738708496,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796500444412231
1.2902593612670898,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796500444412231
1.3106880187988281,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796500444412231
1.3309400081634521,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796500444412231
1.3516004085540771,0.8002,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0796500444412231
1.3719675540924072,0.8002,3.1583,-1.5707407162970446,0.0,0.0006,0.0,0.0,0.0,0.0,1.0796500444412231
1.3922810554504395,0.8002,3.1583,-1.5707407162970446,0.0,0.0006,0.0,0.0,0.0,0.0,1.0796500444412231
1.412618637084961,0.8002,3.1583,-1.5707407162970446,0.0,0.0006,0.0,0.0,0.0,0.0,1.0796500444412231
1.4330480098724365,0.8002,3.1583,-1.5707407162970446,0.0,0.0006,0.0,0.0,0.0,0.0,1.0796469449996948
1.4533381462097168,0.8002,3.1583,-1.5707407162970446,0.0,0.0006,0.0,0.0,0.0,0.0,1.0796469449996948
1.4736332893371582,0.8002,3.1583,-1.5707407162970446,0.0,0.0006,0.0,0.0,0.0,0.0,1.0796469449996948
1.4938621520996094,0.8002,3.1583,-1.5707407162970446,0.0,0.0006,0.0,0.0,0.0,0.0,1.0796469449996948
1.5146679878234863,0.8003,3.1583,-1.5707407162970446,0.0,0.0006,0.0,0.0,0.0,0.0,1.0796469449996948
1.5352017879486084,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0004,0.0,0.0,0.0,1.0796469449996948
1.5555336475372314,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0004,0.0,0.0,0.0,1.0796469449996948
1.5758869647979736,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0004,0.0,0.0,0.0,1.0796469449996948
1.5964016914367676,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0004,0.0,0.0,0.0,1.0796200037002563
1.6166338920593262,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0004,0.0,0.0,0.0,1.0796200037002563
1.6369938850402832,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0004,0.0,0.0,0.0,1.0796200037002563
1.6572496891021729,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0004,0.0,0.0,0.0,1.0796200037002563
1.677964448928833,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0004,0.0,0.0,0.0,1.0796200037002563
1.698331356048584,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0,0.0,0.0,0.0,1.0796200037002563
1.7186546325683594,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0,0.0,0.0,0.0,1.0796200037002563
1.7389519214630127,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0,0.0,0.0,0.0,1.0796200037002563
1.7593038082122803,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0,0.0,0.0,0.0,1.0796029567718506
1.779564619064331,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0,0.0,0.0,0.0,1.0796029567718506
1.799811840057373,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0,0.0,0.0,0.0,1.0796029567718506
1.8199608325958252,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0,0.0,0.0,0.0,1.0796029567718506
1.8404793739318848,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0,0.0,0.0,0.0,1.0796029567718506
1.8609089851379395,0.8003,3.1583,-1.5707407162970446,0.0,-0.0002,0.0,0.0,0.0,0.0,1.0796029567718506
1.8812718391418457,0.8003,3.1583,-1.5707407162970446,0.0,-0.0002,0.0,0.0,0.0,0.0,1.0796029567718506
1.9016625881195068,0.8003,3.1583,-1.5707407162970446,0.0,-0.0002,0.0,0.0,0.0,0.0,1.0796029567718506
1.922391653060913,0.8003,3.1583,-1.5707407162970446,0.0,-0.0002,0.0,0.0,0.0,0.0,1.0796020030975342
1.9426641464233398,0.8003,3.1583,-1.5707407162970446,0.0,-0.0002,0.0,0.0,0.0,0.0,1.0796020030975342
1.962944507598877,0.8003,3.1583,-1.5707407162970446,0.0,-0.0002,0.0,0.0,0.0,0.0,1.0796020030975342
1.983189582824707,0.8003,3.1583,-1.5707407162970446,0.0,-0.0002,0.0,0.0,0.0,0.0,1.0796020030975342
2.00380802154541,0.8003,3.1583,-1.5707407162970446,0.0,-0.0002,0.0,0.0,0.0,0.0,1.0796020030975342
2.024127721786499,0.8003,3.1583,-1.5707407162970446,0.0,0.0,-0.0001,0.0,0.0,0.0,1.0796020030975342
2.0444681644439697,0.8003,3.1583,-1.5707407162970446,0.0,0.0,-0.0001,0.0,0.0,0.0,1.0796020030975342
2.064816474914551,0.8003,3.1583,-1.5707407162970446,0.0,0.0,-0.0001,0.0,0.0,0.0,1.0796020030975342
2.085256814956665,0.8003,3.1583,-1.5707407162970446,0.0,0.0,-0.0001,0.0,0.0,0.0,1.0796029567718506
2.105520009994507,0.8003,3.1583,-1.5707407162970446,0.0,0.0,-0.0001,0.0,0.0,0.0,1.0796029567718506
2.125793933868408,0.8003,3.1583,-1.5707407162970446,0.0,0.0,-0.0001,0.0,0.0,0.0,1.0796029567718506
2.145979404449463,0.8003,3.1583,-1.5707407162970446,0.0,0.0,-0.0001,0.0,0.0,0.0,1.0796029567718506
2.1667397022247314,0.8003,3.1583,-1.5707407162970446,0.0,0.0,-0.0001,0.0,0.0,0.0,1.0796029567718506
2.187079668045044,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0002,0.0,0.0,0.0,1.0796029567718506
2.2074429988861084,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0002,0.0,0.0,0.0,1.0796029567718506
2.2277910709381104,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0002,0.0,0.0,0.0,1.0796029567718506
2.2482423782348633,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0002,0.0,0.0,0.0,1.0795849561691284
2.2685725688934326,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0002,0.0,0.0,0.0,1.0795849561691284
2.2889516353607178,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0002,0.0,0.0,0.0,1.0795849561691284
2.309140920639038,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0002,0.0,0.0,0.0,1.0795849561691284
2.3299810886383057,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0002,0.0,0.0,0.0,1.0795849561691284
2.35032057762146,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.0795849561691284
2.3706109523773193,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.0795849561691284
2.390972137451172,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.0795849561691284
2.411346912384033,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.0795650482177734
2.431628704071045,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.0795650482177734
2.451899766921997,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.0795650482177734
2.4721009731292725,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.0795650482177734
2.4928247928619385,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.0795650482177734
2.513185977935791,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.0795650482177734
2.5336153507232666,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.0795650482177734
2.55403208732605,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.0795650482177734
2.5744755268096924,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.0795660018920898
2.5948076248168945,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.0795660018920898
2.6151351928710938,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.0795660018920898
2.6353204250335693,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.0795660018920898
2.6558947563171387,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.0795660018920898
2.676193952560425,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0003,0.0,0.0,0.0,1.0795660018920898
2.696476697921753,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0003,0.0,0.0,0.0,1.0795660018920898
2.716825485229492,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0003,0.0,0.0,0.0,1.0795660018920898
2.73718523979187,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0003,0.0,0.0,0.0,1.07955801486969
2.7574257850646973,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0003,0.0,0.0,0.0,1.07955801486969
2.777622699737549,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0003,0.0,0.0,0.0,1.07955801486969
2.7978341579437256,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0003,0.0,0.0,0.0,1.07955801486969
2.818398952484131,0.8003,3.1583,-1.5707407162970446,0.0,-0.0005,0.0003,0.0,0.0,0.0,1.07955801486969
2.838841199874878,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0001,0.0,0.0,0.0,1.07955801486969
2.8591511249542236,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0001,0.0,0.0,0.0,1.07955801486969
2.879441022872925,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0001,0.0,0.0,0.0,1.07955801486969
2.8998775482177734,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0001,0.0,0.0,0.0,1.079529047012329
2.9201247692108154,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0001,0.0,0.0,0.0,1.079529047012329
2.940307378768921,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0001,0.0,0.0,0.0,1.079529047012329
2.9608731269836426,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,0.0001,0.0,0.0,0.0,1.079529047012329
2.981144905090332,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.079529047012329
3.0014801025390625,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.079529047012329
3.0218002796173096,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.079529047012329
3.042140007019043,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.0795259475708008
3.0623953342437744,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.0795259475708008
3.082589864730835,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.0795259475708008
3.102783203125,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.0795259475708008
3.1234021186828613,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.0795259475708008
3.143758535385132,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0002,0.0,0.0,0.0,1.0795259475708008
3.1641018390655518,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0002,0.0,0.0,0.0,1.0795259475708008
3.1844210624694824,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0002,0.0,0.0,0.0,1.0795259475708008
3.2048449516296387,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0002,0.0,0.0,0.0,1.0795259475708008
3.225074291229248,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0002,0.0,0.0,0.0,1.0795259475708008
3.245262861251831,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0002,0.0,0.0,0.0,1.0795259475708008
3.2654645442962646,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0002,0.0,0.0,0.0,1.0795259475708008
3.2860655784606934,0.8003,3.1583,-1.5707407162970446,0.0,-0.0003,-0.0002,0.0,0.0,0.0,1.0795259475708008
3.3063788414001465,0.8003,3.1583,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,1.0795259475708008
3.326683521270752,0.8003,3.1583,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,1.0795259475708008
3.3469808101654053,0.8003,3.1583,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,1.0795259475708008
3.3673977851867676,0.8003,3.1583,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,1.0795129537582397
3.3876304626464844,0.8003,3.1583,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,1.0795129537582397
3.4079999923706055,0.8003,3.1583,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,1.0795129537582397
3.4281909465789795,0.8003,3.1583,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,1.0795129537582397
3.4489171504974365,0.8003,3.1583,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,1.0795129537582397
3.4692840576171875,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0795129537582397
3.489699363708496,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0795129537582397
3.5099945068359375,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.0795129537582397
3.5303940773010254,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.550616979598999,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.5708484649658203,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.5911006927490234,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.6118929386138916,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.632263422012329,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.07948899269104
3.6526033878326416,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.07948899269104
3.6730048656463623,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.07948899269104
3.693422555923462,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.07948899269104
3.713676929473877,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.07948899269104
3.73397159576416,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.07948899269104
3.7541863918304443,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.07948899269104
3.7747974395751953,0.8003,3.1583,-1.5707407162970446,0.0,-0.0001,-0.0003,0.0,0.0,0.0,1.07948899269104
3.7951912879943848,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.815492868423462,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.835914134979248,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.8562705516815186,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.8765110969543457,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.8967344760894775,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.9169135093688965,0.8003,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.9374587535858154,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,0.0,0.0,0.0,0.0,1.07948899269104
3.95778751373291,0.8004,3.1583,-1.5707407162970446,0.0,0.0002,0.0007,0.0,0.0,0.0,1.07948899269104
3.9781394004821777,0.8004,3.1583,-1.5707407162970446,0.0,0.0002,0.0007,0.0,0.0,0.0,1.07948899269104
3.9984211921691895,0.8004,3.1583,-1.5707407162970446,0.0,0.0002,0.0007,0.0,0.0,0.0,1.07948899269104
4.018925189971924,0.8004,3.1583,-1.5707407162970446,0.0,0.0002,0.0007,0.0,0.0,0.0,1.0794819593429565
4.039202928543091,0.8004,3.1583,-1.5707407162970446,0.0,0.0002,0.0007,0.0,0.0,0.0,1.0794819593429565
4.0596253871917725,0.8004,3.1583,-1.5707407162970446,0.0,0.0002,0.0007,0.0,0.0,0.0,1.0794819593429565
4.080310583114624,0.8004,3.1583,-1.5707407162970446,0.0,0.0002,0.0007,0.0,0.0,0.0,1.0794819593429565
4.100739479064941,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,0.0002,0.0,0.0,0.0,1.0794819593429565
4.121059417724609,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,0.0002,0.0,0.0,0.0,1.0794819593429565
4.141469717025757,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,0.0002,0.0,0.0,0.0,1.0794819593429565
4.161855697631836,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,0.0002,0.0,0.0,0.0,1.079463005065918
4.1820759773254395,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,0.0002,0.0,0.0,0.0,1.079463005065918
4.202298641204834,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,0.0002,0.0,0.0,0.0,1.079463005065918
4.222448348999023,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,0.0002,0.0,0.0,0.0,1.079463005065918
4.243037939071655,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,0.0002,0.0,0.0,0.0,1.079463005065918
4.2633726596832275,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.079463005065918
4.283665180206299,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.079463005065918
4.303941488265991,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.079463005065918
4.3244030475616455,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.079463005065918
4.344648599624634,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.079463005065918
4.36486554145813,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.079463005065918
4.385061264038086,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.079463005065918
4.405657768249512,0.8004,3.1583,-1.5707407162970446,0.0,0.0001,-0.0003,0.0,0.0,0.0,1.079463005065918
4.425997018814087,0.8004,3.1583,-1.5707407162970446,0.0,-0.0002,-0.0003,0.0,0.0,0.0,1.079463005065918
