t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8011,3.1583,-89.997,0.7987,3.1557,-90.035,0.0026,-0.0024,0.0035,-0.039,0.7987,3.1557,-0.039,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8011,3.1583,-89.997,0.7987,3.1557,-90.035,0.0026,-0.0024,0.0035,-0.039,0.7987,3.1557,-0.039,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8011,3.1583,-89.997,0.7987,3.1557,-90.035,0.0026,-0.0024,0.0035,-0.039,0.7987,3.1557,-0.039,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8011,3.1583,-89.997,0.7987,3.1557,-90.035,0.0026,-0.0024,0.0035,-0.039,0.7987,3.1557,-0.039,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8011,3.1583,-89.997,0.7987,3.1557,-90.035,0.0026,-0.0024,0.0035,-0.039,0.7987,3.1557,-0.039,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8011,3.1583,-89.997,0.7987,3.1557,-90.035,0.0026,-0.0024,0.0035,-0.039,0.7987,3.1557,-0.039,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0107,1.4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8011,3.1583,-89.997,0.7987,3.1557,-90.035,0.0026,-0.0024,0.0035,-0.039,0.7987,3.1557,-0.039,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0107,1.4702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8011,3.1583,-89.997,0.7987,3.1557,-90.035,0.0026,-0.0024,0.0035,-0.039,0.7987,3.1557,-0.039,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0107,1.4702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0.000,0.8011,3.1583,-89.997,0.7987,3.1557,-90.035,0.0026,-0.0024,0.0035,-0.039,0.7987,3.1557,-0.039,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0107,1.4702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8011,3.1583,-89.997,0.8006,3.1560,-89.907,0.0023,-0.0005,0.0024,0.090,0.8006,3.1560,0.090,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0075,1.0331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8011,3.1583,-89.997,0.8006,3.1560,-89.907,0.0023,-0.0005,0.0024,0.090,0.8006,3.1560,0.090,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0075,1.0331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8011,3.1583,-89.997,0.8006,3.1560,-89.907,0.0023,-0.0005,0.0024,0.090,0.8006,3.1560,0.090,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0075,1.0331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8011,3.1583,-89.997,0.8006,3.1560,-89.907,0.0023,-0.0005,0.0024,0.090,0.8006,3.1560,0.090,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0075,1.0331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8011,3.1583,-89.997,0.8006,3.1560,-89.907,0.0023,-0.0005,0.0024,0.090,0.8006,3.1560,0.090,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0075,1.0331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8011,3.1583,-89.997,0.8006,3.1560,-89.907,0.0023,-0.0005,0.0024,0.090,0.8006,3.1560,0.090,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0075,1.0331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8011,3.1583,-89.997,0.8006,3.1560,-89.907,0.0023,-0.0005,0.0024,0.090,0.8006,3.1560,0.090,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0075,1.0331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8011,3.1583,-89.997,0.8006,3.1560,-89.907,0.0023,-0.0005,0.0024,0.090,0.8006,3.1560,0.090,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0075,1.0331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8011,3.1583,-89.997,0.7976,3.1582,-89.693,0.0001,-0.0035,0.0035,0.304,0.7976,3.1582,0.304,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0094,1.2914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.900,0.000,0.8011,3.1583,-89.997,0.7976,3.1582,-89.693,0.0001,-0.0035,0.0035,0.304,0.7976,3.1582,0.304,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0094,1.2914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.950,0.000,0.8011,3.1583,-89.997,0.7976,3.1582,-89.693,0.0001,-0.0035,0.0035,0.304,0.7976,3.1582,0.304,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0094,1.2914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000,0.000,0.8011,3.1583,-89.997,0.7976,3.1582,-89.693,0.0001,-0.0035,0.0035,0.304,0.7976,3.1582,0.304,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0094,1.2914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050,0.000,0.8011,3.1583,-89.997,0.7976,3.1582,-89.693,0.0001,-0.0035,0.0035,0.304,0.7976,3.1582,0.304,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0094,1.2914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100,0.000,0.8011,3.1583,-89.997,0.7976,3.1582,-89.693,0.0001,-0.0035,0.0035,0.304,0.7976,3.1582,0.304,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0094,1.2914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150,0.000,0.8011,3.1583,-89.997,0.7976,3.1582,-89.693,0.0001,-0.0035,0.0035,0.304,0.7976,3.1582,0.304,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0094,1.2914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200,0.000,0.8011,3.1583,-89.997,0.7976,3.1582,-89.693,0.0001,-0.0035,0.0035,0.304,0.7976,3.1582,0.304,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0094,1.2829,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250,0.000,0.8011,3.1583,-89.997,0.7973,3.1582,-89.722,0.0001,-0.0038,0.0038,0.275,0.7973,3.1582,0.275,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0097,1.3224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300,0.000,0.8011,3.1583,-89.997,0.7973,3.1582,-89.722,0.0001,-0.0038,0.0038,0.275,0.7973,3.1582,0.275,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0097,1.3224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350,0.000,0.8011,3.1583,-89.997,0.7973,3.1582,-89.722,0.0001,-0.0038,0.0038,0.275,0.7973,3.1582,0.275,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0097,1.3224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400,0.000,0.8011,3.1583,-89.997,0.7973,3.1582,-89.722,0.0001,-0.0038,0.0038,0.275,0.7973,3.1582,0.275,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0097,1.3224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.450,0.000,0.8011,3.1583,-89.997,0.7973,3.1582,-89.722,0.0001,-0.0038,0.0038,0.275,0.7973,3.1582,0.275,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0097,1.3224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500,0.000,0.8011,3.1583,-89.997,0.7973,3.1582,-89.722,0.0001,-0.0038,0.0038,0.275,0.7973,3.1582,0.275,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0097,1.3224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.550,0.000,0.8011,3.1583,-89.997,0.7973,3.1582,-89.722,0.0001,-0.0038,0.0038,0.275,0.7973,3.1582,0.275,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0097,1.3137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600,0.000,0.8011,3.1583,-89.997,0.7973,3.1582,-89.722,0.0001,-0.0038,0.0038,0.275,0.7973,3.1582,0.275,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0097,1.3137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.650,0.000,0.8011,3.1583,-89.997,0.7973,3.1582,-89.722,0.0001,-0.0038,0.0038,0.275,0.7973,3.1582,0.275,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0097,1.3137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700,0.000,0.8011,3.1583,-89.997,0.7984,3.1571,-89.998,0.0012,-0.0027,0.0030,-0.001,0.7984,3.1571,-0.001,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0110,1.4837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.750,0.000,0.8011,3.1583,-89.997,0.7984,3.1571,-89.998,0.0012,-0.0027,0.0030,-0.001,0.7984,3.1571,-0.001,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0110,1.4837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800,0.000,0.8011,3.1583,-89.997,0.7984,3.1571,-89.998,0.0012,-0.0027,0.0030,-0.001,0.7984,3.1571,-0.001,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0110,1.4837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.850,0.000,0.8011,3.1583,-89.997,0.7984,3.1571,-89.998,0.0012,-0.0027,0.0030,-0.001,0.7984,3.1571,-0.001,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0110,1.4837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900,0.000,0.8011,3.1583,-89.997,0.7984,3.1571,-89.998,0.0012,-0.0027,0.0030,-0.001,0.7984,3.1571,-0.001,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0110,1.4837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.950,0.000,0.8011,3.1583,-89.997,0.7984,3.1571,-89.998,0.0012,-0.0027,0.0030,-0.001,0.7984,3.1571,-0.001,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0110,1.4837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000,0.000,0.8011,3.1583,-89.997,0.7984,3.1571,-89.998,0.0012,-0.0027,0.0030,-0.001,0.7984,3.1571,-0.001,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0110,1.4837,0.0000,0.0000,nan,4.4210,0.7854,0.0311,0.2876,0.8000,-0.0946,-0.1678,-0.2345,3.1296,0.0800,0.0004,0.1750
2.050,0.000,0.8011,3.1582,-89.997,0.7984,3.1571,-89.998,0.0011,-0.0027,0.0030,-0.001,0.7984,3.1571,-0.001,0.0000,0.0000,-89.997,0.031,0.0019,0.004,0.0001,0.0074,0.0110,1.4837,0.0000,0.0000,nan,4.4210,0.7854,0.0311,0.2876,0.8000,-0.0946,-0.1678,-0.2345,3.1296,0.0800,-0.0003,0.1750
2.100,0.010,0.8011,3.1479,-89.765,0.7984,3.1496,-89.992,-0.0017,-0.0027,0.0032,-0.227,0.7984,3.1571,-0.001,0.0000,-0.0075,-89.991,0.327,0.1539,0.043,0.0029,0.0063,0.0113,1.7894,0.0583,0.0676,nan,4.4210,0.8437,0.0334,0.2937,0.8000,-0.0961,-0.1677,-0.2345,3.1296,0.0800,5.3563,0.1750
2.150,0.037,0.8013,3.1214,-89.068,0.7989,3.0742,-89.271,0.0471,-0.0032,0.0472,-0.203,0.7984,3.1571,-0.001,0.0005,-0.0829,-89.270,0.647,0.3013,0.081,0.0460,0.0059,0.0059,0.9918,0.4026,0.7140,nan,4.5058,1.1934,0.0473,0.2760,0.8000,-0.1081,-0.1345,-0.2256,3.1992,0.0800,5.2580,0.1750
2.200,0.079,0.8025,3.0793,-87.963,0.7973,3.0408,-88.184,0.0383,-0.0066,0.0389,-0.221,0.7960,3.1585,-0.066,0.0015,-0.1178,-88.117,0.833,0.3747,0.126,0.0388,0.0064,0.0098,1.5379,0.6122,0.6752,nan,4.5058,1.4084,0.0558,0.2241,0.8000,-0.1129,-0.0961,-0.2167,3.2687,0.0800,6.4191,0.1750
2.250,0.134,0.8051,3.0245,-86.615,0.7997,2.9846,-86.774,0.0395,-0.0077,0.0403,-0.159,0.7960,3.1585,-0.066,0.0040,-0.1739,-86.708,1.125,0.4031,0.187,0.0401,0.0101,0.0075,0.7459,0.7782,0.8234,nan,4.5910,1.5801,0.0626,0.1826,0.8000,-0.1199,-0.0591,-0.2079,3.3383,0.0800,6.3428,0.1750
2.300,0.134,0.8051,3.0245,-86.615,0.7997,2.9846,-86.774,0.0395,-0.0077,0.0403,-0.159,0.7960,3.1585,-0.066,0.0040,-0.1739,-86.708,1.125,0.4031,0.187,0.0401,0.0053,0.0067,1.2636,0.9814,1.0444,nan,4.6338,1.7833,0.0706,0.1751,0.8000,-0.1224,-0.0389,-0.2079,3.3383,0.0800,7.3061,0.1750
2.350,0.213,0.8108,2.9459,-85.049,0.8026,2.9061,-85.361,0.0389,-0.0116,0.0406,-0.312,0.7934,3.1544,-0.113,0.0097,-0.2483,-85.248,1.366,0.3976,0.270,0.0359,0.0028,0.0047,1.6842,1.0287,1.0444,nan,4.7196,1.8363,0.0727,0.1285,0.8000,-0.1234,-0.0025,-0.1991,3.4078,0.0800,7.3061,0.1750
