t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio
1.650,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1859
1.700,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1859
1.750,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1859
1.800,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1859
1.850,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1859
1.900,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1859
1.950,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1859
2.000,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1859
2.050,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1859
2.100,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1859
2.150,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1859
2.200,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1869
2.250,0.000,-1.8019,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0379,-0.0589,0.0701,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0005,0.0429,0.0080,0.1869
2.300,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0080,0.1870
2.350,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0080,0.1870
2.400,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0080,0.1870
2.450,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0080,0.1870
2.500,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0080,0.1870
2.550,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0081,0.1881
2.600,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0081,0.1881
2.650,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0081,0.1881
2.700,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0081,0.1881
2.750,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0081,0.1881
2.800,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0081,0.1892
2.850,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0081,0.1892
2.900,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0081,0.1892
2.950,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0081,0.1892
3.000,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0081,0.1892
3.050,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0081,0.1891
3.100,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0082,0.1902
3.150,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0082,0.1902
3.200,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0082,0.1902
3.250,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0082,0.1913
3.300,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0082,0.1913
3.350,0.001,-1.8018,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0588,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0006,0.0429,0.0082,0.1913
3.400,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
3.450,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
3.500,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
3.550,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
3.600,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
3.650,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
3.700,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
3.750,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
3.800,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
3.850,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
3.900,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
3.950,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.000,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.050,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.100,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.150,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.200,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.250,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.300,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.350,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.400,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.450,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.500,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.550,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.600,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.650,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1916
4.700,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1914
4.750,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1914
4.800,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1914
4.850,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1914
4.900,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1914
4.950,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1914
5.000,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1914
5.050,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1914
5.100,0.001,-1.8017,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0380,-0.0587,0.0700,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0007,0.0429,0.0082,0.1914
5.150,0.001,-1.8016,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0381,-0.0587,0.0699,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0008,0.0429,0.0082,0.1916
5.200,0.001,-1.8016,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0381,-0.0587,0.0699,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0008,0.0429,0.0082,0.1916
5.250,0.001,-1.8016,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0381,-0.0587,0.0699,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0008,0.0429,0.0082,0.1916
5.300,0.001,-1.8016,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0381,-0.0587,0.0699,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0008,0.0429,0.0082,0.1914
5.350,0.001,-1.8016,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0381,-0.0587,0.0699,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0008,0.0429,0.0082,0.1914
5.400,0.001,-1.8016,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0381,-0.0587,0.0699,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0008,0.0429,0.0082,0.1914
5.450,0.001,-1.8016,-3.3647,57.143,-1.7730,-3.4285,57.542,-0.0381,-0.0587,0.0699,0.399,-1.8767,-3.5915,0.399,0.1048,0.1623,57.143,0.000,0.0000,0.193,0.0008,0.0429,0.0082,0.1914
