t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip
0.500,0.000,0.8003,3.1583,-89.997,0.7959,3.1573,-90.014,0.0010,-0.0044,0.0046,-0.017,0.7932,3.1597,0.082,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0122,1.6536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8003,3.1583,-89.997,0.7959,3.1573,-90.014,0.0010,-0.0044,0.0046,-0.017,0.7932,3.1597,0.082,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0122,1.6536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8003,3.1583,-89.997,0.7959,3.1573,-90.014,0.0010,-0.0044,0.0046,-0.017,0.7932,3.1597,0.082,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0122,1.6536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8003,3.1583,-89.997,0.7959,3.1573,-90.014,0.0010,-0.0044,0.0046,-0.017,0.7932,3.1597,0.082,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0122,1.6536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8003,3.1583,-89.997,0.7959,3.1573,-90.014,0.0010,-0.0044,0.0046,-0.017,0.7932,3.1597,0.082,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0122,1.6536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8003,3.1583,-89.997,0.7959,3.1573,-90.014,0.0010,-0.0044,0.0046,-0.017,0.7932,3.1597,0.082,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0122,1.6536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8003,3.1583,-89.997,0.7959,3.1573,-90.014,0.0010,-0.0044,0.0046,-0.017,0.7932,3.1597,0.082,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0122,1.6536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8003,3.1583,-89.997,0.7945,3.1585,-89.962,-0.0002,-0.0058,0.0058,0.035,0.7932,3.1597,0.082,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0127,1.7124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.900,0.000,0.8003,3.1583,-89.997,0.7932,3.1597,-89.915,-0.0014,-0.0071,0.0072,0.082,0.7932,3.1597,0.082,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0131,1.7712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.950,0.000,0.8003,3.1583,-89.997,0.7932,3.1597,-89.915,-0.0014,-0.0071,0.0072,0.082,0.7921,3.1579,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0131,1.7712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000,0.000,0.8003,3.1583,-89.997,0.7932,3.1597,-89.915,-0.0014,-0.0071,0.0072,0.082,0.7921,3.1579,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0131,1.7712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050,0.000,0.8003,3.1583,-89.997,0.7932,3.1597,-89.915,-0.0014,-0.0071,0.0072,0.082,0.7921,3.1579,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0131,1.7597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100,0.000,0.8003,3.1583,-89.997,0.7932,3.1597,-89.915,-0.0014,-0.0071,0.0072,0.082,0.7921,3.1579,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0131,1.7597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150,0.000,0.8003,3.1583,-89.997,0.7932,3.1597,-89.915,-0.0014,-0.0071,0.0072,0.082,0.7921,3.1579,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0131,1.7597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200,0.000,0.8003,3.1583,-89.997,0.7932,3.1597,-89.915,-0.0014,-0.0071,0.0072,0.082,0.7921,3.1579,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0131,1.7597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250,0.000,0.8003,3.1583,-89.997,0.7932,3.1597,-89.915,-0.0014,-0.0071,0.0072,0.082,0.7921,3.1579,0.108,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0131,1.7597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300,0.000,0.8003,3.1583,-89.997,0.7932,3.1597,-89.915,-0.0014,-0.0071,0.0072,0.082,0.7938,3.1588,0.027,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0131,1.7597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350,0.000,0.8003,3.1583,-89.997,0.7927,3.1588,-89.902,-0.0005,-0.0076,0.0077,0.095,0.7938,3.1588,0.027,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0133,1.7792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400,0.000,0.8003,3.1583,-89.997,0.7921,3.1579,-89.889,0.0004,-0.0082,0.0082,0.108,0.7938,3.1588,0.027,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0134,1.7922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.450,0.000,0.8003,3.1583,-89.997,0.7921,3.1579,-89.889,0.0004,-0.0082,0.0082,0.108,0.7938,3.1588,0.027,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0134,1.7922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500,0.000,0.8003,3.1583,-89.997,0.7921,3.1579,-89.889,0.0004,-0.0082,0.0082,0.108,0.7938,3.1588,0.027,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0134,1.7922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.550,0.000,0.8004,3.1583,-89.997,0.7921,3.1579,-89.889,0.0004,-0.0083,0.0083,0.108,0.7938,3.1588,0.027,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0134,1.8400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600,0.000,0.8004,3.1583,-89.997,0.7921,3.1579,-89.889,0.0004,-0.0083,0.0083,0.108,0.7938,3.1588,0.027,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0134,1.8400,0.0000,0.0000,nan,3.6359,0.4000,0.0158,0.4719,0.8000,-0.1708,-0.2024,-0.2405,3.1262,3.9996
1.650,0.000,0.8004,3.1583,-89.997,0.7921,3.1579,-89.889,0.0004,-0.0083,0.0083,0.108,0.7938,3.1588,0.027,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0134,1.8400,0.0000,0.0000,nan,3.6359,0.4000,0.0158,0.4719,0.8000,-0.1708,-0.2024,-0.2405,3.1262,3.9996
1.700,0.000,0.8004,3.1583,-89.997,0.7921,3.1579,-89.889,0.0004,-0.0083,0.0083,0.108,0.7938,3.1588,0.027,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0134,1.8278,0.0000,0.0000,nan,3.6359,0.4000,0.0158,0.4719,0.8000,-0.1708,-0.2024,-0.2405,3.1262,3.9996
1.750,0.008,0.8003,3.1500,-89.830,0.7934,3.1412,-89.779,0.0087,-0.0070,0.0112,0.051,0.7938,3.1588,0.027,0.0001,-0.0173,-89.830,0.301,0.1599,0.017,0.0090,0.0064,0.0109,1.7045,0.2701,0.3102,0.1124,3.6777,0.4000,0.0158,0.4859,0.8000,-0.1733,-0.1838,-0.2320,3.1957,0.4809
1.800,0.028,0.8005,3.1301,-89.022,0.7942,3.1211,-88.995,0.0089,-0.0064,0.0110,0.027,0.7938,3.1588,0.027,0.0004,-0.0377,-89.022,0.388,0.2878,0.038,0.0095,0.0070,0.0114,1.6319,0.3009,0.3671,0.1846,3.6777,0.4000,0.0158,0.4197,0.8000,-0.1759,-0.1704,-0.2320,3.1957,0.3291
1.850,0.050,0.8012,3.1085,-88.095,0.7949,3.0996,-88.068,0.0087,-0.0066,0.0109,0.027,0.7938,3.1588,0.027,0.0011,-0.0592,-88.095,0.394,0.3015,0.059,0.0094,0.0064,0.0100,1.5489,0.3013,0.3999,0.1477,3.6777,0.4000,0.0158,0.4197,0.8000,-0.1759,-0.1704,-0.2320,3.1957,0.3277
1.900,0.072,0.8022,3.0864,-87.143,0.7949,3.0996,-88.068,-0.0135,-0.0066,0.0151,-0.925,0.7938,3.1588,0.027,0.0011,-0.0592,-88.095,0.396,0.2602,0.081,0.0127,0.0060,0.0277,4.6115,0.3104,0.3999,0.2920,3.6777,0.4000,0.0158,0.4175,0.8000,-0.1792,-0.1542,-0.2320,3.1957,0.2886
1.950,0.072,0.8022,3.0864,-87.143,0.7960,3.0778,-87.116,0.0083,-0.0066,0.0106,0.027,0.7938,3.1588,0.027,0.0022,-0.0810,-87.143,0.396,0.2602,0.081,0.0092,0.0060,0.0089,1.4758,0.3169,0.3750,0.3172,3.6777,0.4000,0.0158,0.4150,0.8000,-0.1822,-0.1376,-0.2320,3.1957,0.2623
2.000,0.094,0.8036,3.0643,-86.308,0.7975,3.0558,-86.281,0.0080,-0.0067,0.0105,0.027,0.7938,3.1588,0.027,0.0036,-0.1030,-86.308,0.396,0.2595,0.103,0.0090,0.0057,0.0081,1.4153,0.3228,0.3988,0.3416,3.7199,0.4000,0.0158,0.3507,0.8000,-0.1846,-0.1072,-0.2235,3.2651,0.2390
2.050,0.116,0.8052,3.0421,-85.479,0.7992,3.0340,-85.452,0.0076,-0.0066,0.0101,0.027,0.7937,3.1603,0.172,0.0053,-0.1249,-85.479,0.396,0.2576,0.125,0.0087,0.0076,0.0106,1.3885,0.3284,0.4023,0.3491,3.7199,0.4000,0.0158,0.3478,0.8000,-0.1866,-0.0927,-0.2235,3.2651,0.2179
2.100,0.138,0.8072,3.0204,-84.670,0.8012,3.0125,-84.643,0.0073,-0.0067,0.0099,0.027,0.7937,3.1603,0.172,0.0074,-0.1463,-84.670,0.397,0.2173,0.147,0.0085,0.0066,0.0094,1.4338,0.3488,0.3972,0.4367,3.7199,0.4011,0.0159,0.3448,0.8000,-0.1883,-0.0786,-0.2235,3.2651,0.1500
2.150,0.158,0.8092,3.0010,-84.052,0.8032,2.9933,-84.025,0.0071,-0.0067,0.0098,0.027,0.7937,3.1603,0.172,0.0094,-0.1655,-84.052,0.398,0.2159,0.166,0.0082,0.0067,0.0094,1.4130,0.3633,0.3560,0.4239,3.7626,0.4177,0.0165,0.2850,0.8000,-0.1894,-0.0526,-0.2151,3.3346,0.1500
2.200,0.182,0.8120,2.9765,-83.299,0.8061,2.9690,-83.272,0.0067,-0.0068,0.0095,0.027,0.7937,3.1603,0.172,0.0122,-0.1898,-83.299,0.398,0.2140,0.190,0.0080,0.0051,0.0073,1.4381,0.3785,0.4226,0.4368,3.7626,0.4353,0.0172,0.2821,0.8000,-0.1903,-0.0395,-0.2151,3.3346,0.1500
2.250,0.205,0.8148,2.9544,-82.610,0.8089,2.9471,-82.584,0.0064,-0.0068,0.0093,0.027,0.7937,3.1603,0.172,0.0150,-0.2117,-82.610,0.404,0.1790,0.212,0.0078,0.0043,0.0065,1.5341,0.4436,0.3988,0.4373,3.7626,0.5102,0.0202,0.2791,0.8000,-0.1909,-0.0274,-0.2151,3.3346,0.1500
2.300,0.228,0.8179,2.9317,-82.032,0.8121,2.9245,-82.005,0.0064,-0.0067,0.0093,0.027,0.7950,3.1561,0.462,0.0182,-0.2344,-82.032,0.422,0.1851,0.235,0.0078,0.0061,0.0090,1.4683,0.4578,0.4005,0.4411,3.8058,0.5264,0.0208,0.2237,0.8000,-0.1911,-0.0027,-0.2067,3.4041,0.1500
2.350,0.251,0.8214,2.9082,-81.441,0.8157,2.9010,-81.414,0.0063,-0.0068,0.0092,0.027,0.7950,3.1561,0.462,0.0218,-0.2579,-81.441,0.441,0.1917,0.259,0.0078,0.0051,0.0079,1.5377,0.5833,0.4424,0.3548,3.8058,0.6708,0.0266,0.2237,0.8000,-0.1911,-0.0027,-0.2067,3.4041,0.1500
2.400,0.278,0.8255,2.8822,-80.792,0.8199,2.8749,-80.765,0.0063,-0.0067,0.0092,0.027,0.7950,3.1561,0.462,0.0260,-0.2840,-80.792,0.499,0.1732,0.285,0.0079,0.0042,0.0064,1.5349,0.5563,0.4424,0.3727,3.8058,0.6397,0.0253,0.2210,0.8000,-0.1909,0.0076,-0.2067,3.4041,0.1500
2.450,0.278,0.8255,2.8822,-80.792,0.8200,2.8752,-80.735,0.0061,-0.0065,0.0089,0.056,0.7950,3.1561,0.462,0.0260,-0.2840,-80.792,0.499,0.1732,0.285,0.0079,0.0042,0.0062,1.4884,0.5724,0.4606,0.3646,3.8494,0.6583,0.0261,0.2172,0.8000,-0.1903,0.0333,-0.1984,3.4735,0.1500
2.500,0.307,0.8303,2.8537,-80.220,0.8256,2.8477,-80.049,0.0051,-0.0057,0.0077,0.172,0.7950,3.1561,0.462,0.0309,-0.3127,-80.220,0.544,0.1868,0.315,0.0082,0.0035,0.0050,1.4110,0.6966,0.5485,0.3898,3.8494,0.8010,0.0317,0.1600,0.8000,-0.1882,0.0455,-0.1984,3.4735,0.1500
2.550,0.339,0.8361,2.8215,-79.576,0.8317,2.8152,-79.405,0.0054,-0.0055,0.0077,0.172,0.7966,3.1614,0.313,0.0369,-0.3453,-79.576,0.620,0.2086,0.348,0.0085,0.0027,0.0043,1.5714,0.7315,0.5903,0.5551,3.8494,0.8412,0.0333,0.1555,0.8000,-0.1863,0.0568,-0.1984,3.4735,0.1500
2.600,0.375,0.8429,2.7863,-78.908,0.8387,2.7796,-78.736,0.0057,-0.0054,0.0079,0.172,0.7966,3.1614,0.313,0.0439,-0.3808,-78.908,0.677,0.1677,0.384,0.0089,0.0055,0.0063,1.1491,0.9689,0.6528,0.6173,3.8935,1.1143,0.0441,0.1046,0.8000,-0.1834,0.0819,-0.1901,3.5430,0.1500
2.650,0.416,0.8511,2.7458,-78.313,0.8474,2.7382,-78.142,0.0067,-0.0051,0.0084,0.172,0.7966,3.1614,0.313,0.0525,-0.4222,-78.313,0.788,0.1902,0.426,0.0099,0.0042,0.0053,1.2529,1.0067,0.7340,0.6978,3.9381,1.1577,0.0458,0.0991,0.8000,-0.1794,0.1052,-0.1819,3.6125,0.1500
2.700,0.462,0.8606,2.7014,-77.694,0.8573,2.6937,-77.522,0.0068,-0.0049,0.0084,0.172,0.7950,3.1622,0.622,0.0622,-0.4668,-77.694,0.833,0.1529,0.472,0.0101,0.0033,0.0043,1.2899,1.3546,0.8599,0.7859,3.9381,1.5578,0.0617,0.0500,0.8000,-0.1741,0.1160,-0.1819,3.6125,0.1500
2.750,0.517,0.8725,2.6478,-77.193,0.8725,2.6345,-76.845,0.0130,-0.0029,0.0133,0.348,0.7950,3.1622,0.622,0.0749,-0.5237,-77.193,1.065,0.1629,0.530,0.0135,0.0020,0.0018,0.9048,1.4483,1.0311,0.8716,3.9832,1.6655,0.0660,0.0004,0.8000,-0.1647,0.1398,-0.1736,3.6820,0.1500
2.800,0.579,0.8867,2.5871,-76.667,0.8896,2.5700,-76.205,0.0173,-0.0012,0.0173,0.462,0.7950,3.1649,0.838,0.0898,-0.5868,-76.667,1.178,0.0956,0.595,0.0159,0.0061,0.0028,0.4603,1.7420,1.1867,1.0781,4.0287,2.0033,0.0793,-0.0863,0.9581,-0.1527,0.1632,-0.1655,3.7514,0.1500
2.850,0.652,0.9037,2.5162,-76.358,0.9089,2.4930,-75.896,0.0237,-0.0004,0.0237,0.462,0.7950,3.1649,0.838,0.1085,-0.6639,-76.358,1.470,0.0106,0.674,0.0224,0.0049,0.0012,0.2353,1.8327,1.4225,0.8628,4.0287,2.1076,0.0835,-0.0968,1.0080,-0.1527,0.1632,-0.1655,3.7514,0.1500
2.900,0.739,0.9244,2.4313,-76.372,0.9311,2.4046,-75.910,0.0275,0.0002,0.0275,0.462,0.7977,3.1683,0.630,0.1300,-0.7525,-76.372,1.642,-0.0706,0.766,0.0262,0.0034,0.0010,0.2817,1.6271,1.4225,1.0361,4.0747,1.8711,0.0741,-0.1210,0.8949,-0.1387,0.1798,-0.1573,3.8209,0.1500
2.950,0.739,0.9244,2.4313,-76.372,0.9310,2.4062,-75.959,0.0259,0.0005,0.0259,0.413,0.7977,3.1683,0.630,0.1300,-0.7525,-76.372,1.642,-0.0706,0.766,0.0262,0.0034,0.0006,0.1831,1.8442,1.6619,1.1908,4.1682,2.1208,0.0840,-0.1581,1.0143,-0.1216,0.1999,-0.1410,3.9598,0.1500
3.000,0.838,0.9471,2.3357,-77.089,0.9546,2.3077,-76.776,0.0290,0.0011,0.0290,0.313,0.7977,3.1683,0.630,0.1534,-0.8545,-77.089,1.888,-0.2791,0.870,0.0326,0.0037,0.0000,0.0130,1.9021,1.8434,1.3515,4.2156,2.1874,0.0866,-0.1699,1.0461,-0.1021,0.1946,-0.1329,4.0293,0.1500
3.050,0.950,0.9712,2.2261,-78.075,0.9791,2.1947,-77.762,0.0324,0.0013,0.0324,0.313,0.7989,3.1591,0.666,0.1773,-0.9676,-78.075,2.021,-0.3876,0.986,0.0360,0.0081,0.0011,0.1317,1.8516,2.1372,1.5440,4.3116,2.1294,0.0843,-0.1833,1.0184,-0.0809,0.1948,-0.1167,4.1683,0.1500
3.100,1.063,0.9932,2.1156,-79.651,1.0002,2.0826,-79.338,0.0337,0.0010,0.0337,0.313,0.8061,3.1637,0.220,0.1978,-1.0799,-79.651,2.076,-0.5440,1.100,0.0375,0.0070,0.0001,0.0207,1.9757,2.0032,2.1018,4.3603,2.2720,0.0900,-0.1779,1.0866,-0.0614,0.1751,-0.1086,4.2377,0.1500
3.150,1.181,1.0127,1.9989,-81.440,1.0232,1.9663,-80.842,0.0338,0.0056,0.0343,0.598,0.8109,3.1597,-0.074,0.2156,-1.1981,-81.440,2.130,-0.5987,1.220,0.0389,0.0076,0.0001,0.0191,1.9561,2.1500,2.2437,4.4585,2.2496,0.0891,-0.1731,1.0759,-0.0396,0.1618,-0.0925,4.3767,0.1500
3.200,1.299,1.0284,1.8816,-83.362,1.0385,1.8497,-82.740,0.0328,0.0063,0.0334,0.622,0.8169,3.1555,-0.495,0.2292,-1.3150,-83.362,2.120,-0.5857,1.337,0.0383,0.0101,0.0000,0.0000,2.1402,2.1506,2.3288,4.5579,2.4612,0.0975,-0.1488,1.1771,-0.0225,0.1414,-0.0764,4.5156,0.1500
3.250,1.416,1.0401,1.7651,-85.201,1.0532,1.7334,-84.442,0.0327,0.0104,0.0343,0.759,0.8210,3.1576,-0.892,0.2392,-1.4338,-85.201,2.196,-0.5912,1.456,0.0406,0.0121,0.0000,0.0040,2.2015,2.1767,2.3327,4.6079,2.5317,0.1003,-0.1317,1.2108,-0.0063,0.1164,-0.0683,4.5851,0.1500
3.300,1.537,1.0483,1.6442,-87.054,1.0651,1.6134,-86.216,0.0316,0.0152,0.0351,0.838,0.8178,3.1543,-0.693,0.2474,-1.5553,-87.054,2.225,-0.5236,1.578,0.0412,0.0069,0.0063,0.9028,2.4626,2.1519,2.3687,4.7082,2.8320,0.1122,-0.0996,1.3544,0.0092,0.0942,-0.0541,4.7240,0.1500
3.350,1.669,1.0531,1.5131,-88.772,1.0686,1.4788,-88.024,0.0346,0.0147,0.0376,0.749,0.8176,3.1459,-0.701,0.2503,-1.6909,-88.772,2.359,-0.4873,1.714,0.0458,0.0070,0.0017,0.2474,2.5134,2.4390,1.8914,4.7082,2.8904,0.1145,-0.0978,1.3823,0.0082,0.0930,-0.0541,4.7240,0.1500
3.400,1.784,1.0543,1.3977,-90.111,1.0677,1.3617,-89.480,0.0360,0.0135,0.0384,0.630,0.8251,3.1378,-0.928,0.2501,-1.8095,-90.111,2.447,-0.4202,1.832,0.0490,0.0041,0.0013,0.3278,2.8310,2.4243,2.4246,4.9062,3.2556,0.1289,-0.0418,1.5570,0.0204,0.0489,-0.0302,5.0019,0.1500
3.450,1.926,1.0524,1.2561,-91.380,1.0682,1.3596,-89.472,-0.1038,0.0133,0.1047,1.908,0.8251,3.1378,-0.928,0.2501,-1.8095,-90.111,2.664,-0.4048,1.982,0.0927,0.0049,0.0145,2.9421,2.6203,2.4243,1.8643,4.9062,3.0134,0.1193,-0.0488,1.4412,0.0208,0.0490,-0.0302,5.0019,0.1500
3.500,1.926,1.0524,1.2561,-91.380,1.0669,1.2032,-90.778,0.0526,0.0158,0.0549,0.602,0.8181,3.1376,-0.705,0.2465,-1.9593,-91.380,2.664,-0.4048,1.982,0.0573,0.0049,0.0009,0.1926,2.5990,2.6769,2.0522,5.0031,2.9889,0.1184,-0.0319,1.4295,0.0269,0.0303,-0.0187,5.1408,0.1500
3.550,2.078,1.0471,1.1034,-92.667,1.0528,1.0465,-92.474,0.0566,0.0083,0.0572,0.193,0.8146,3.1294,-0.604,0.2391,-2.1177,-92.667,2.796,-0.2481,2.141,0.0632,0.0066,0.0017,0.2563,2.8116,2.8414,2.2676,5.0982,3.2334,0.1281,0.0022,1.5464,0.0204,0.0030,-0.0073,5.2798,0.1500
3.600,2.240,1.0387,0.9420,-93.263,1.0378,0.8710,-93.315,0.0710,0.0032,0.0710,-0.052,0.8177,3.1402,-0.681,0.2293,-2.2888,-93.263,3.022,-0.1592,2.312,0.0731,0.0058,0.0062,1.0638,2.7579,3.1004,2.9729,5.2364,3.1716,0.1256,0.0218,1.5168,0.0127,-0.0126,0.0099,5.4882,0.1500
3.650,2.408,1.0284,0.7747,-93.699,1.0163,0.7007,-94.125,0.0747,-0.0073,0.0750,-0.426,0.8165,3.1344,-0.663,0.2187,-2.4540,-93.699,2.989,-0.0102,2.478,0.0710,0.0035,0.0299,8.6120,3.0079,2.9852,3.3057,5.3247,3.4590,0.1370,0.0421,1.6000,-0.0009,-0.0288,0.0214,5.6271,0.1500
3.700,2.576,1.0175,0.6070,-93.664,0.9913,0.5280,-94.455,0.0805,-0.0211,0.0832,-0.791,0.8084,3.1323,-0.396,0.2076,-2.6264,-93.664,3.098,0.0774,2.651,0.0757,0.0033,0.0504,15.1328,3.1072,3.1669,3.3955,5.4500,3.5733,0.1415,0.0593,1.6000,-0.0188,-0.0408,0.0391,5.8355,0.1500
3.750,2.750,1.0068,0.4333,-93.312,0.9796,0.3511,-94.061,0.0837,-0.0225,0.0866,-0.748,0.8042,3.1363,-0.295,0.1975,-2.8018,-93.312,3.133,0.1775,2.826,0.0773,0.0030,0.0491,16.3352,3.4116,3.2127,3.4251,5.5280,3.9233,0.1554,0.0609,1.6000,-0.0270,-0.0406,0.0395,5.9745,0.1500
