t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,-2.8214,4.6488,108.278,-2.8578,4.8141,106.286,0.1684,-0.0172,0.1693,-1.992,-2.7122,4.2553,-3.490,-0.1794,0.5489,109.776,2.643,-0.0022,0.385,0.0000,0.0130,0.0725,5.5754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.020,0.000,-2.8214,4.6488,108.278,-2.8578,4.8141,106.286,0.1684,-0.0172,0.1693,-1.992,-2.7122,4.2553,-3.490,-0.1794,0.5489,109.776,2.643,-0.0022,0.385,0.0000,0.0130,0.0725,5.5754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.040,0.115,-2.8575,4.7579,108.267,-2.8294,4.6843,107.543,-0.0787,-0.0036,0.0788,-0.724,-2.7153,4.3120,-0.729,-0.1188,0.3709,108.272,2.364,-0.0019,0.385,0.3030,0.0084,0.0067,0.7945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.060,0.115,-2.8575,4.7579,108.267,-2.8294,4.6843,107.543,-0.0787,-0.0036,0.0788,-0.724,-2.7153,4.3120,-0.729,-0.1188,0.3709,108.272,2.364,-0.0019,0.385,0.3030,0.0084,0.0067,0.7945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.080,0.115,-2.8575,4.7579,108.267,-2.8294,4.6843,107.543,-0.0787,-0.0036,0.0788,-0.724,-2.7153,4.3120,-0.729,-0.1188,0.3709,108.272,2.364,-0.0019,0.385,0.3030,0.0084,0.0067,0.7945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.219,-2.8903,4.8569,108.272,-2.8281,4.6804,107.533,-0.1871,-0.0037,0.1871,-0.740,-2.7153,4.3120,-0.729,-0.1175,0.3670,108.261,2.082,-0.0016,0.385,0.4114,0.0063,0.0692,10.9645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.120,0.219,-2.8903,4.8569,108.272,-2.8281,4.6804,107.533,-0.1871,-0.0037,0.1871,-0.740,-2.7153,4.3120,-0.729,-0.1175,0.3670,108.261,2.082,-0.0016,0.385,0.4114,0.0063,0.0692,10.9645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.140,0.316,-2.9206,4.9486,108.264,-2.8281,4.6804,107.539,-0.2837,-0.0037,0.2837,-0.725,-2.7153,4.3120,-0.729,-0.1175,0.3670,108.268,1.786,-0.0012,0.385,0.5080,0.0056,0.1260,22.6625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.160,0.316,-2.9206,4.9486,108.264,-2.8281,4.6804,107.539,-0.2837,-0.0037,0.2837,-0.725,-2.7153,4.3120,-0.729,-0.1175,0.3670,108.268,1.786,-0.0012,0.385,0.5080,0.0056,0.1260,22.6625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.180,0.316,-2.9206,4.9486,108.264,-2.8281,4.6804,107.539,-0.2837,-0.0037,0.2837,-0.725,-2.7153,4.3120,-0.729,-0.1175,0.3670,108.268,1.786,-0.0012,0.385,0.5080,0.0056,0.1260,22.6625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
