t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu
0.000,0.000,0.8054,3.1583,-89.997,0.8022,3.1560,-89.759,0.0023,-0.0032,0.0040,0.238,0.8017,3.1564,0.032,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0094,1.2914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8054,3.1583,-89.997,0.8022,3.1558,-89.707,0.0025,-0.0032,0.0041,0.290,0.8017,3.1564,0.032,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0092,1.2649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8054,3.1583,-89.997,0.8022,3.1558,-89.707,0.0025,-0.0032,0.0041,0.290,0.8017,3.1564,0.032,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0092,1.2649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8054,3.1583,-89.997,0.8022,3.1558,-89.707,0.0025,-0.0032,0.0041,0.290,0.8017,3.1564,0.032,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0092,1.2649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8054,3.1583,-89.997,0.8022,3.1558,-89.707,0.0025,-0.0032,0.0041,0.290,0.8017,3.1564,0.032,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0092,1.2649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8054,3.1583,-89.997,0.8022,3.1558,-89.707,0.0025,-0.0032,0.0041,0.290,0.8017,3.1564,0.032,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0092,1.2649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8054,3.1583,-89.997,0.8022,3.1558,-89.707,0.0025,-0.0032,0.0041,0.290,0.8017,3.1564,0.032,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0092,1.2649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8054,3.1583,-89.997,0.8021,3.1559,-89.755,0.0024,-0.0033,0.0041,0.242,0.8017,3.1564,0.032,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0095,1.2980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0.000,0.8054,3.1583,-89.997,0.8017,3.1564,-89.965,0.0019,-0.0037,0.0042,0.032,0.8041,3.1590,-0.153,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8054,3.1583,-89.997,0.8017,3.1564,-89.965,0.0019,-0.0037,0.0042,0.032,0.8041,3.1590,-0.153,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8054,3.1583,-89.997,0.8017,3.1564,-89.965,0.0019,-0.0037,0.0042,0.032,0.8041,3.1590,-0.153,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8054,3.1583,-89.997,0.8017,3.1564,-89.965,0.0019,-0.0037,0.0042,0.032,0.8041,3.1590,-0.153,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.601,0.000,0.8054,3.1583,-89.997,0.8017,3.1564,-89.965,0.0019,-0.0037,0.0042,0.032,0.8041,3.1590,-0.153,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8054,3.1583,-89.997,0.8017,3.1564,-89.965,0.0019,-0.0037,0.0042,0.032,0.8041,3.1590,-0.153,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8054,3.1583,-89.997,0.8017,3.1564,-89.965,0.0019,-0.0037,0.0042,0.032,0.8041,3.1590,-0.153,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8054,3.1583,-89.997,0.8017,3.1564,-89.965,0.0019,-0.0037,0.0042,0.032,0.8041,3.1590,-0.153,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8054,3.1583,-89.997,0.8022,3.1570,-90.002,0.0013,-0.0032,0.0035,-0.005,0.8031,3.1558,-0.158,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8054,3.1583,-89.997,0.8041,3.1589,-90.143,-0.0006,-0.0013,0.0015,-0.146,0.8031,3.1558,-0.158,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0105,1.4305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.900,0.000,0.8054,3.1583,-89.997,0.8041,3.1590,-90.149,-0.0007,-0.0013,0.0014,-0.153,0.8031,3.1558,-0.158,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0104,1.4172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
