t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8001,3.1583,-89.997,0.7947,3.1537,-90.275,0.0046,-0.0054,0.0071,-0.279,0.7947,3.1537,-0.279,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0149,1.5195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.049,0.000,0.8001,3.1583,-89.997,0.7947,3.1537,-90.275,0.0046,-0.0054,0.0071,-0.279,0.7947,3.1537,-0.279,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0149,1.5244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.098,0.000,0.8001,3.1583,-89.997,0.7947,3.1537,-90.275,0.0046,-0.0054,0.0071,-0.279,0.7947,3.1537,-0.279,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0149,1.5244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.149,0.000,0.8001,3.1583,-89.997,0.7947,3.1537,-90.275,0.0046,-0.0054,0.0071,-0.279,0.7947,3.1537,-0.279,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0149,1.5244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.199,0.000,0.8001,3.1583,-89.997,0.7947,3.1537,-90.275,0.0046,-0.0054,0.0071,-0.279,0.7947,3.1537,-0.279,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0149,1.5244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.249,0.000,0.8001,3.1583,-89.997,0.7947,3.1537,-90.275,0.0046,-0.0054,0.0071,-0.279,0.7947,3.1537,-0.279,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0149,1.5244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.299,0.000,0.8001,3.1583,-89.997,0.7977,3.1498,-90.426,0.0085,-0.0024,0.0089,-0.429,0.7977,3.1498,-0.429,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0147,1.5002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.349,0.000,0.8001,3.1583,-89.997,0.7977,3.1498,-90.426,0.0085,-0.0024,0.0089,-0.429,0.7977,3.1498,-0.429,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0147,1.5002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.398,0.000,0.8001,3.1583,-89.997,0.7977,3.1498,-90.426,0.0085,-0.0024,0.0089,-0.429,0.7977,3.1498,-0.429,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0147,1.5002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.449,0.000,0.8001,3.1583,-89.997,0.7977,3.1498,-90.426,0.0085,-0.0024,0.0089,-0.429,0.7977,3.1498,-0.429,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0147,1.5002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.498,0.000,0.8001,3.1583,-89.997,0.7977,3.1498,-90.426,0.0085,-0.0024,0.0089,-0.429,0.7977,3.1498,-0.429,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0147,1.5002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.548,0.000,0.8001,3.1583,-89.997,0.7977,3.1498,-90.426,0.0085,-0.0024,0.0089,-0.429,0.7977,3.1498,-0.429,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0098,0.0147,1.5002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.599,0.000,0.8002,3.1583,-89.997,0.7977,3.1498,-90.426,0.0085,-0.0025,0.0089,-0.429,0.7977,3.1498,-0.429,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0147,1.5002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.652,0.000,0.8002,3.1583,-89.997,0.7977,3.1498,-90.426,0.0085,-0.0025,0.0089,-0.429,0.7977,3.1498,-0.429,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0147,1.5002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.699,0.000,0.8002,3.1583,-89.997,0.7977,3.1498,-90.426,0.0085,-0.0025,0.0089,-0.429,0.7977,3.1498,-0.429,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0147,1.5002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.749,0.000,0.8002,3.1583,-89.997,0.7960,3.1498,-90.564,0.0085,-0.0042,0.0095,-0.567,0.7960,3.1498,-0.567,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0164,1.6738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.799,0.000,0.8002,3.1583,-89.997,0.7960,3.1498,-90.564,0.0085,-0.0042,0.0095,-0.567,0.7960,3.1498,-0.567,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0164,1.6738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.852,0.000,0.8002,3.1583,-89.997,0.7960,3.1498,-90.564,0.0085,-0.0042,0.0095,-0.567,0.7960,3.1498,-0.567,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0164,1.6738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.898,0.000,0.8002,3.1583,-89.997,0.7960,3.1498,-90.564,0.0085,-0.0042,0.0095,-0.567,0.7960,3.1498,-0.567,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0164,1.6738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.952,0.000,0.8002,3.1583,-89.997,0.7960,3.1498,-90.564,0.0085,-0.0042,0.0095,-0.567,0.7960,3.1498,-0.567,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0164,1.6738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.998,0.000,0.8002,3.1583,-89.997,0.7960,3.1498,-90.564,0.0085,-0.0042,0.0095,-0.567,0.7960,3.1498,-0.567,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0164,1.6738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.049,0.000,0.8002,3.1583,-89.997,0.7960,3.1498,-90.564,0.0085,-0.0042,0.0095,-0.567,0.7960,3.1498,-0.567,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0164,1.6738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100,0.000,0.8002,3.1583,-89.997,0.7960,3.1498,-90.564,0.0085,-0.0042,0.0095,-0.567,0.7960,3.1498,-0.567,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0164,1.6738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.149,0.000,0.8002,3.1583,-89.997,0.7964,3.1494,-90.590,0.0089,-0.0038,0.0097,-0.593,0.7964,3.1494,-0.593,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0163,1.6701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.202,0.000,0.8002,3.1583,-89.997,0.7964,3.1494,-90.590,0.0089,-0.0038,0.0097,-0.593,0.7964,3.1494,-0.593,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0163,1.6701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.249,0.000,0.8002,3.1583,-89.997,0.7964,3.1494,-90.590,0.0089,-0.0038,0.0097,-0.593,0.7964,3.1494,-0.593,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0163,1.6701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300,0.000,0.8002,3.1583,-89.997,0.7964,3.1494,-90.590,0.0089,-0.0038,0.0097,-0.593,0.7964,3.1494,-0.593,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0098,0.0163,1.6701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
