t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip
0.000,0.000,0.8003,3.1583,-89.997,0.7981,3.1558,-90.156,0.0025,-0.0022,0.0033,-0.159,0.7966,3.1568,-0.097,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8003,3.1583,-89.997,0.7966,3.1568,-90.093,0.0015,-0.0037,0.0040,-0.097,0.7998,3.1582,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0126,1.7219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8003,3.1583,-89.997,0.7966,3.1568,-90.093,0.0015,-0.0037,0.0040,-0.097,0.7998,3.1582,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0126,1.7219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8003,3.1583,-89.997,0.7966,3.1568,-90.093,0.0015,-0.0037,0.0040,-0.097,0.7998,3.1582,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0126,1.7219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8003,3.1583,-89.997,0.7966,3.1568,-90.093,0.0015,-0.0037,0.0040,-0.097,0.7998,3.1582,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0126,1.7219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8003,3.1583,-89.997,0.7966,3.1568,-90.093,0.0015,-0.0037,0.0040,-0.097,0.7998,3.1582,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0126,1.7219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8003,3.1583,-89.997,0.7966,3.1568,-90.093,0.0015,-0.0037,0.0040,-0.097,0.7998,3.1582,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0126,1.7219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8003,3.1583,-89.997,0.7966,3.1568,-90.093,0.0015,-0.0037,0.0040,-0.097,0.7998,3.1582,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0126,1.7219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0.000,0.8003,3.1583,-89.997,0.7966,3.1568,-90.093,0.0015,-0.0037,0.0040,-0.097,0.7998,3.1582,-0.122,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0126,1.7219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8003,3.1583,-89.997,0.7979,3.1573,-90.104,0.0010,-0.0024,0.0026,-0.107,0.8002,3.1568,-0.136,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0114,1.5563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8003,3.1583,-89.997,0.7998,3.1582,-90.119,0.0001,-0.0005,0.0005,-0.122,0.8002,3.1568,-0.136,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0090,1.2252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8003,3.1583,-89.997,0.7998,3.1582,-90.119,0.0001,-0.0005,0.0005,-0.122,0.8002,3.1568,-0.136,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0090,1.2252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8003,3.1583,-89.997,0.7998,3.1582,-90.119,0.0001,-0.0005,0.0005,-0.122,0.8002,3.1568,-0.136,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0090,1.2252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8003,3.1583,-89.997,0.7998,3.1582,-90.119,0.0001,-0.0005,0.0005,-0.122,0.8002,3.1568,-0.136,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0090,1.2252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8003,3.1583,-89.997,0.7998,3.1582,-90.119,0.0001,-0.0005,0.0005,-0.122,0.8002,3.1568,-0.136,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0090,1.2252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8003,3.1583,-89.997,0.7998,3.1582,-90.119,0.0001,-0.0005,0.0005,-0.122,0.8002,3.1568,-0.136,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0090,1.2252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8003,3.1583,-89.997,0.7998,3.1582,-90.119,0.0001,-0.0005,0.0005,-0.122,0.8002,3.1568,-0.136,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0090,1.2092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8003,3.1583,-89.997,0.7998,3.1582,-90.119,0.0001,-0.0005,0.0005,-0.122,0.7986,3.1537,-0.034,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0090,1.2092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.900,0.000,0.8003,3.1583,-89.997,0.8000,3.1574,-90.126,0.0009,-0.0003,0.0009,-0.129,0.7986,3.1537,-0.034,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0087,1.1699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.950,0.000,0.8003,3.1583,-89.997,0.8002,3.1568,-90.133,0.0015,-0.0001,0.0015,-0.136,0.7986,3.1537,-0.034,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0084,1.1373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000,0.000,0.8003,3.1583,-89.997,0.8002,3.1568,-90.133,0.0015,-0.0001,0.0015,-0.136,0.7986,3.1537,-0.034,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0084,1.1373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050,0.000,0.8003,3.1583,-89.997,0.8002,3.1568,-90.133,0.0015,-0.0001,0.0015,-0.136,0.7986,3.1537,-0.034,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0084,1.1373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100,0.000,0.8003,3.1583,-89.997,0.8002,3.1568,-90.133,0.0015,-0.0001,0.0015,-0.136,0.7986,3.1537,-0.034,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0084,1.1373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150,0.000,0.8003,3.1583,-89.997,0.8002,3.1568,-90.133,0.0015,-0.0001,0.0015,-0.136,0.7986,3.1537,-0.034,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0084,1.1373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200,0.000,0.8003,3.1583,-89.997,0.8002,3.1568,-90.133,0.0015,-0.0001,0.0015,-0.136,0.7986,3.1537,-0.034,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0084,1.1373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250,0.000,0.8003,3.1583,-89.997,0.8002,3.1568,-90.133,0.0015,-0.0001,0.0015,-0.136,0.7986,3.1537,-0.034,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0084,1.1373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300,0.000,0.8003,3.1583,-89.997,0.7991,3.1548,-90.065,0.0035,-0.0012,0.0037,-0.069,0.7991,3.1549,-0.076,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0091,1.2353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350,0.000,0.8003,3.1583,-89.997,0.7986,3.1537,-90.030,0.0046,-0.0017,0.0049,-0.034,0.7991,3.1549,-0.076,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0095,1.2810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400,0.000,0.8003,3.1583,-89.997,0.7986,3.1537,-90.030,0.0046,-0.0017,0.0049,-0.034,0.7991,3.1549,-0.076,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0095,1.2810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.450,0.000,0.8003,3.1583,-89.997,0.7986,3.1537,-90.030,0.0046,-0.0017,0.0049,-0.034,0.7991,3.1549,-0.076,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0095,1.2727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500,0.000,0.8003,3.1583,-89.997,0.7986,3.1537,-90.030,0.0046,-0.0017,0.0049,-0.034,0.7991,3.1549,-0.076,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0095,1.2727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.550,0.000,0.8003,3.1583,-89.997,0.7986,3.1537,-90.030,0.0046,-0.0017,0.0049,-0.034,0.7991,3.1549,-0.076,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0095,1.2792,0.0000,0.0000,nan,0.0300,0.0530,0.0021,0.4707,0.8000,-0.1654,-0.2049,-0.2405,3.1262,0.0133
1.600,0.000,0.8003,3.1583,-89.997,0.7986,3.1537,-90.030,0.0046,-0.0017,0.0049,-0.034,0.7991,3.1549,-0.076,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0095,1.2792,0.0000,0.0000,nan,0.0599,0.1059,0.0042,0.4707,0.8000,-0.1654,-0.2049,-0.2405,3.1262,0.0265
1.650,0.000,0.8003,3.1582,-89.997,0.7986,3.1537,-90.027,0.0045,-0.0017,0.0048,-0.030,0.7991,3.1549,-0.076,0.0000,0.0000,-89.993,0.016,0.0010,0.000,0.0001,0.0075,0.0095,1.2792,0.0000,0.0000,nan,0.0598,0.1058,0.0042,0.4706,0.8000,-0.1654,-0.2048,-0.2405,3.1262,0.0264
1.700,0.002,0.8003,3.1560,-89.947,0.7986,3.1514,-89.874,0.0046,-0.0017,0.0049,0.073,0.7991,3.1549,-0.076,0.0000,-0.0024,-89.840,0.062,0.0360,0.002,0.0001,0.0072,0.0088,1.2282,0.0425,0.0425,nan,0.0959,0.1372,0.0054,0.4702,0.8000,-0.1658,-0.2027,-0.2405,3.1262,0.0237
1.750,0.008,0.8004,3.1508,-89.736,0.7990,3.1471,-89.620,0.0037,-0.0014,0.0040,0.116,0.7991,3.1549,-0.076,0.0000,-0.0076,-89.553,0.097,0.0720,0.008,0.0001,0.0065,0.0082,1.2519,0.0912,0.0912,nan,0.1382,0.1751,0.0069,0.4691,0.8000,-0.1665,-0.1986,-0.2405,3.1262,0.0210
1.800,0.013,0.8004,3.1455,-89.510,0.7991,3.1421,-89.415,0.0034,-0.0013,0.0036,0.095,0.7991,3.1549,-0.076,0.0001,-0.0128,-89.340,0.101,0.0748,0.013,0.0000,0.0073,0.0083,1.1325,0.0958,0.0958,nan,0.1813,0.2479,0.0098,0.4692,0.8000,-0.1672,-0.1788,-0.2320,3.1957,0.0380
1.850,0.020,0.8005,3.1385,-89.220,0.7992,3.1351,-89.109,0.0034,-0.0013,0.0037,0.110,0.7991,3.1549,-0.076,0.0002,-0.0199,-89.034,0.142,0.1064,0.020,0.0001,0.0069,0.0083,1.1958,0.0958,0.0958,nan,0.1807,0.2468,0.0098,0.4640,0.8000,-0.1672,-0.1751,-0.2320,3.1957,0.0377
1.900,0.030,0.8007,3.1288,-88.801,0.7994,3.1251,-88.690,0.0037,-0.0014,0.0039,0.111,0.7991,3.1549,-0.076,0.0004,-0.0298,-88.615,0.192,0.1416,0.030,0.0003,0.0065,0.0077,1.1940,0.1185,0.1185,nan,0.2112,0.2835,0.0112,0.3979,0.8000,-0.1684,-0.1686,-0.2320,3.1957,0.0412
1.950,0.030,0.8007,3.1288,-88.801,0.7994,3.1251,-88.284,0.0037,-0.0014,0.0039,0.517,0.7991,3.1549,-0.076,0.0004,-0.0298,-88.208,0.192,0.1416,0.030,0.0003,0.0065,0.0074,1.1418,0.1735,0.1735,nan,0.2642,0.3355,0.0133,0.3962,0.8000,-0.1701,-0.1608,-0.2320,3.1957,0.0405
2.000,0.042,0.8011,3.1159,-88.272,0.7998,3.1120,-87.761,0.0039,-0.0014,0.0041,0.512,0.7991,3.1549,-0.076,0.0008,-0.0430,-87.685,0.251,0.1564,0.043,0.0006,0.0073,0.0070,0.9536,0.2284,0.2284,nan,0.3252,0.4019,0.0159,0.3947,0.8000,-0.1721,-0.1512,-0.2320,3.1957,0.0434
2.050,0.057,0.8017,3.1010,-87.731,0.8004,3.0972,-87.222,0.0038,-0.0015,0.0041,0.509,0.7991,3.1549,-0.076,0.0014,-0.0578,-87.146,0.278,0.1724,0.058,0.0005,0.0068,0.0067,0.9929,0.2633,0.2633,0.1132,0.3908,0.4912,0.0195,0.3954,0.8000,-0.1743,-0.1420,-0.2320,3.1957,0.0570
2.100,0.076,0.8026,3.0821,-87.065,0.8012,3.0781,-86.538,0.0040,-0.0016,0.0043,0.527,0.7991,3.1549,-0.076,0.0022,-0.0769,-86.463,0.336,0.2083,0.077,0.0007,0.0061,0.0068,1.1111,0.3249,0.3249,0.1377,0.4652,0.5761,0.0228,0.3970,0.8000,-0.1771,-0.1306,-0.2320,3.1957,0.0628
2.150,0.097,0.8039,3.0610,-86.307,0.8026,3.0565,-85.719,0.0044,-0.0016,0.0047,0.588,0.7991,3.1549,-0.076,0.0036,-0.0984,-85.644,0.410,0.2542,0.098,0.0011,0.0075,0.0062,0.8377,0.3931,0.3931,0.1622,0.5472,0.6695,0.0265,0.3347,0.8000,-0.1794,-0.1012,-0.2235,3.2651,0.0691
2.200,0.122,0.8057,3.0363,-85.430,0.8045,3.0314,-84.833,0.0048,-0.0015,0.0050,0.597,0.7991,3.1549,-0.076,0.0056,-0.1235,-84.758,0.484,0.3020,0.124,0.0015,0.0066,0.0061,0.9197,0.4442,0.4442,0.1884,0.6251,0.7684,0.0304,0.3333,0.8000,-0.1818,-0.0865,-0.2235,3.2651,0.0810
2.250,0.148,0.8081,3.0102,-84.497,0.8071,3.0048,-83.760,0.0053,-0.0015,0.0055,0.738,0.8000,3.1577,0.051,0.0082,-0.1501,-83.684,0.559,0.3479,0.150,0.0020,0.0064,0.0063,0.9806,0.5562,0.5562,0.2131,0.7298,0.8686,0.0344,0.3281,0.8000,-0.1838,-0.0532,-0.2151,3.3346,0.0781
2.300,0.179,0.8113,2.9799,-83.587,0.8105,2.9737,-82.887,0.0060,-0.0015,0.0062,0.699,0.8000,3.1577,0.051,0.0117,-0.1812,-82.812,0.655,0.3425,0.182,0.0029,0.0063,0.0053,0.8416,0.6096,0.6096,0.2406,0.8339,1.0123,0.0401,0.2692,0.8000,-0.1852,-0.0379,-0.2151,3.3346,0.1007
2.350,0.219,0.8163,2.9404,-82.393,0.8159,2.9333,-81.706,0.0070,-0.0014,0.0071,0.687,0.8000,3.1577,0.051,0.0171,-0.2216,-81.630,0.751,0.3845,0.222,0.0039,0.0044,0.0058,1.3122,0.6753,0.6753,0.2269,0.9207,1.1157,0.0442,0.2472,0.8000,-0.1852,-0.0225,-0.2151,3.3346,0.1101
2.400,0.264,0.8229,2.8956,-81.088,0.8230,2.8875,-80.585,0.0081,-0.0012,0.0081,0.503,0.8000,3.1577,0.051,0.0243,-0.2674,-80.510,0.861,0.3610,0.269,0.0050,0.0030,0.0046,1.5389,0.7435,0.7435,0.2601,1.0019,1.2076,0.0478,0.1855,0.8000,-0.1861,0.0160,-0.2067,3.4041,0.1160
2.450,0.314,0.8313,2.8458,-79.888,0.8320,2.8363,-79.391,0.0094,-0.0009,0.0095,0.497,0.8000,3.1577,0.051,0.0334,-0.3185,-79.315,0.975,0.4076,0.321,0.0065,0.0020,0.0047,2.3617,0.8186,0.8186,0.2988,1.0996,1.3235,0.0524,0.1820,0.8000,-0.1855,0.0329,-0.2067,3.4041,0.1262
2.500,0.376,0.8427,2.7857,-78.859,0.8444,2.7734,-78.546,0.0124,-0.0008,0.0124,0.314,0.8001,3.1550,0.187,0.0458,-0.3815,-78.470,1.171,0.3302,0.385,0.0095,0.0061,0.0032,0.5360,0.9714,0.9714,0.3360,1.2606,1.4923,0.0591,0.1191,0.8000,-0.1832,0.0713,-0.1984,3.4735,0.1302
2.550,0.376,0.8427,2.7857,-78.859,0.8444,2.7734,-77.601,0.0124,-0.0008,0.0124,1.259,0.8001,3.1550,0.187,0.0458,-0.3815,-77.525,1.171,0.3302,0.385,0.0095,0.0061,0.0085,1.3958,1.1890,1.1890,0.3831,1.4518,1.6655,0.0660,0.0770,0.8000,-0.1785,0.0968,-0.1901,3.5430,0.1191
2.600,0.444,0.8565,2.7190,-77.779,0.8591,2.7049,-76.943,0.0144,-0.0005,0.0144,0.836,0.8006,3.1555,0.323,0.0606,-0.4500,-76.868,1.294,0.2473,0.455,0.0116,0.0048,0.0057,1.1741,1.2475,1.2475,0.4743,1.6453,1.9631,0.0777,0.0318,0.8000,-0.1712,0.1224,-0.1819,3.6125,0.1789
2.650,0.521,0.8736,2.6433,-76.986,0.8772,2.6262,-76.485,0.0174,-0.0004,0.0175,0.501,0.8006,3.1555,0.323,0.0788,-0.5286,-76.409,1.460,0.1771,0.536,0.0147,0.0030,0.0024,0.7903,1.4029,1.4029,0.5590,1.8403,2.1901,0.0867,-0.0111,0.8000,-0.1605,0.1438,-0.1736,3.6820,0.1968
2.700,0.607,0.8932,2.5603,-76.402,0.8996,2.5429,-75.905,0.0184,0.0021,0.0186,0.497,0.8044,3.1507,0.065,0.0995,-0.6143,-75.930,1.606,0.1603,0.624,0.0176,0.0016,0.0034,2.1515,1.5872,1.5872,0.6176,2.0754,2.4659,0.0977,-0.0978,0.8729,-0.1455,0.1765,-0.1573,3.8209,0.2197
2.750,0.705,0.9167,2.4646,-76.124,0.9253,2.4414,-75.972,0.0246,0.0028,0.0247,0.152,0.8044,3.1507,0.065,0.1247,-0.7163,-76.023,1.861,0.0374,0.729,0.0241,0.0000,0.0005,10.0000,1.9335,1.9335,0.7494,2.3673,2.7196,0.1077,-0.1498,1.0634,-0.1253,0.1885,-0.1491,3.8904,0.1965
2.800,0.817,0.9435,2.3560,-76.241,0.9537,2.3258,-76.477,0.0317,0.0028,0.0319,-0.236,0.8003,3.1486,0.465,0.1530,-0.8320,-76.528,2.105,-0.1193,0.848,0.0312,0.0064,0.0014,0.2136,2.1672,2.1672,0.8349,4.3674,6.0777,0.2407,-0.1729,1.1919,-0.1023,0.2022,-0.1329,4.0293,0.9776
2.850,0.942,0.9724,2.2340,-77.294,0.9833,2.1953,-78.142,0.0402,0.0021,0.0402,-0.848,0.8045,3.1478,0.296,0.1825,-0.9625,-78.194,2.349,-0.4470,0.982,0.0396,0.0058,0.0088,1.5193,2.2622,2.2622,0.8349,4.3674,6.0057,0.2379,-0.1638,1.2442,-0.1023,0.1963,-0.1329,4.0293,0.9359
2.900,1.079,1.0006,2.1008,-79.097,1.0150,2.0380,-80.027,0.0644,0.0022,0.0644,-0.930,0.8049,3.1495,0.341,0.2126,-1.1187,-80.148,2.571,-0.6798,1.141,0.0624,0.0062,0.0109,1.7631,2.3504,2.3504,0.9583,4.4611,6.1045,0.2418,-0.1479,1.2927,-0.0761,0.1731,-0.1167,4.1683,0.9385
2.950,1.247,1.0291,1.9348,-81.739,1.0163,2.0370,-81.907,-0.1029,0.0020,0.1030,-0.167,0.8049,3.1495,0.341,0.2126,-1.1187,-82.094,2.860,-0.6977,1.508,0.1060,0.0077,0.0309,4.0200,2.7391,2.7391,1.1544,4.5560,5.9777,0.2367,-0.1250,1.5065,-0.0455,0.1477,-0.1006,4.3072,0.8097
3.000,1.247,1.0291,1.9348,-81.739,1.0716,1.6745,-84.291,0.2637,0.0047,0.2637,-2.551,0.8086,3.1527,0.127,0.2653,-1.4818,-84.526,2.860,-0.6977,1.508,0.2608,0.0077,0.0229,2.9858,6.4031,6.4031,1.4631,4.7965,3.6275,0.1437,-0.1144,1.6000,0.0130,0.1337,-0.0598,4.6545,-0.4335
3.050,1.411,1.0499,1.7717,-83.940,1.1105,1.3512,-85.939,0.4246,0.0159,0.4249,-1.999,0.8200,3.1638,-0.898,0.2997,-1.8061,-86.262,3.112,-0.6451,1.834,0.4225,0.0079,0.0266,3.3559,5.7352,5.7352,1.7734,5.0355,4.5559,0.1804,-0.1169,1.6000,0.0635,0.1203,-0.0302,5.0019,-0.2056
3.100,1.569,1.0645,1.6144,-85.742,1.1327,1.0664,-87.904,0.5515,0.0273,0.5522,-2.162,0.8528,3.1744,-2.312,0.3209,-2.0903,-88.200,3.333,-0.6621,2.119,0.5494,0.0078,0.0246,3.1728,5.9367,5.9367,2.0383,5.2202,4.7296,0.1873,-0.1036,1.6000,0.0985,0.0920,-0.0073,5.2798,-0.2033
3.150,1.757,1.0756,1.4269,-87.666,1.1360,0.8617,-89.795,0.5672,0.0373,0.5684,-2.129,0.8492,3.1771,-2.291,0.3290,-2.2893,-89.860,3.487,-0.6501,2.318,0.5605,0.0059,0.0202,3.4338,3.5586,3.5586,2.3089,5.3531,6.7660,0.2680,-0.0805,1.6000,0.1122,0.0593,0.0099,5.4882,0.8018
3.200,1.963,1.0806,1.2216,-89.862,1.1368,0.6166,-91.844,0.6051,0.0548,0.6076,-1.982,0.8378,3.1840,-1.977,0.3296,-2.5344,-91.909,3.855,-0.6657,2.563,0.5997,0.0091,0.0194,2.1395,4.4380,4.4380,2.4499,5.4797,6.3236,0.2504,-0.0519,1.6000,0.1220,0.0221,0.0270,5.6966,0.4249
3.250,2.189,1.0775,0.9951,-91.969,1.1410,0.3516,-93.173,0.6409,0.0855,0.6466,-1.204,0.8333,3.1985,-1.770,0.3204,-2.7996,-93.574,4.202,-0.5763,2.828,0.6378,0.0158,0.0219,1.3911,4.8211,4.8211,2.6737,5.6355,6.3088,0.2499,-0.0280,1.6000,0.1313,-0.0177,0.0395,5.9745,0.3086
3.300,2.427,1.0662,0.7578,-93.698,1.1194,-0.0093,-94.393,0.7621,0.1026,0.7690,-0.695,0.8434,3.2318,-1.972,0.2972,-3.1591,-94.736,4.434,-0.4371,3.189,0.7593,0.0046,0.0360,7.8715,6.2971,6.2971,2.9987,5.8172,5.5118,0.2183,-0.0046,1.6000,0.1237,-0.0513,0.0335,6.3218,-0.1247
3.350,2.677,1.0478,0.5082,-94.876,1.0929,-0.3451,-95.122,0.8464,0.1175,0.8545,-0.245,0.7971,3.2621,-0.985,0.2685,-3.4955,-95.444,4.662,-0.2702,3.526,0.8456,0.0076,0.0429,5.6406,6.1630,6.1630,3.4640,5.9909,5.9205,0.2345,0.0219,1.6000,0.0991,-0.0778,0.0259,6.6692,-0.0393
3.400,2.950,1.0230,0.2365,-95.555,1.0580,-0.6870,-95.488,0.9157,0.1242,0.9241,0.067,0.8018,3.3018,-0.929,0.2351,-3.8389,-95.730,4.919,-0.0996,3.871,0.9172,0.0191,0.0326,1.7005,6.1630,6.1630,3.2891,5.9909,5.9205,0.2345,0.0320,1.6000,0.0994,-0.0915,0.0259,6.6692,-0.0393
3.450,3.227,0.9957,-0.0391,-95.672,1.0025,-0.9778,-95.780,0.9335,0.0996,0.9388,-0.107,0.8175,3.3478,-1.135,0.2058,-4.1335,-95.561,5.138,0.0786,4.167,0.9362,0.0239,0.0400,1.6715,6.1760,6.1760,3.7139,6.1576,6.2051,0.2457,0.0547,1.6000,0.0561,-0.1025,0.0182,7.0166,0.0047
3.500,3.523,0.9678,-0.3337,-94.853,0.9434,-0.9706,-96.595,0.6366,0.0295,0.6373,-1.742,0.8175,3.3478,-1.135,0.2058,-4.1335,-95.335,5.412,0.3649,4.489,0.6427,0.0162,0.0344,2.1211,5.2923,5.2923,3.9451,6.2859,7.1014,0.2812,0.0967,1.6000,-0.0286,-0.1133,0.0121,7.2944,0.3418
3.550,3.523,0.9678,-0.3337,-94.853,0.8511,-1.2829,-95.695,0.9556,-0.0360,0.9563,-0.842,0.8036,3.3651,-0.818,0.1786,-4.4544,-93.389,5.412,0.3649,4.489,0.9624,0.0162,0.0776,4.7828,5.8775,5.8775,4.1982,6.3724,6.8111,0.2697,0.1439,1.6000,-0.1417,-0.1116,0.0044,7.6418,0.1588
3.600,3.828,0.9448,-0.6383,-93.371,0.8188,-1.6131,-93.557,0.9805,-0.0684,0.9829,-0.186,0.8154,3.3963,-0.909,0.1589,-4.7887,-91.313,5.678,0.5583,4.824,0.9922,0.0207,0.0725,3.4968,6.0092,6.0092,4.4641,6.0421,6.1275,0.2427,0.1257,1.6000,-0.1800,-0.0785,-0.0036,7.9891,0.0197
3.650,4.149,0.9310,-0.9587,-90.765,0.8142,-1.9830,-89.540,1.0257,-0.1032,1.0309,1.225,0.7794,3.4599,-0.357,0.1539,-5.1655,-87.575,5.980,0.9434,5.201,1.0488,0.0153,0.0843,5.5203,6.8146,6.8146,4.7662,5.7204,4.9487,0.1960,0.0701,1.6000,-0.1894,-0.0117,-0.0134,8.3365,-0.2738
3.700,4.490,0.9344,-1.2998,-87.204,0.8334,-2.3383,-85.239,1.0324,-0.1515,1.0434,1.965,0.7797,3.5054,-0.394,0.1719,-5.5336,-83.460,6.167,1.1947,5.570,1.0761,0.0134,0.0895,6.6936,6.7953,6.7953,4.8848,5.4138,4.4216,0.1751,-0.0209,1.6000,-0.1701,0.0684,-0.0353,8.6839,-0.3493
3.750,4.826,0.9596,-1.6347,-83.480,0.8524,-2.6364,-82.856,0.9830,-0.2203,1.0074,0.624,0.7467,3.5697,0.088,0.2091,-5.8591,-80.916,6.041,0.9311,5.897,1.0673,0.0175,0.0965,5.5096,5.7735,5.7735,5.0872,5.1816,4.7850,0.1895,-0.0926,1.6000,-0.1410,0.1282,-0.0530,8.9617,-0.1712
3.800,5.149,1.0013,-1.9554,-81.383,0.9269,-2.8803,-81.670,0.9033,-0.2122,0.9279,-0.286,0.7117,3.5969,0.528,0.2502,-6.1308,-80.435,5.536,0.4007,6.172,1.0183,0.0029,0.0811,27.8327,4.8513,4.8513,5.2190,4.9614,5.0943,0.2018,-0.1561,1.6000,-0.0848,0.1650,-0.0733,9.2396,0.0501
