t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8006,3.1583,-89.997,0.7981,3.1556,-90.067,0.0027,-0.0025,0.0036,-0.070,0.7974,3.1558,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0110,1.5033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8006,3.1583,-89.997,0.7980,3.1556,-90.028,0.0027,-0.0026,0.0037,-0.032,0.7974,3.1558,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0108,1.4834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8006,3.1583,-89.997,0.7980,3.1556,-90.028,0.0027,-0.0026,0.0037,-0.032,0.7974,3.1558,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0108,1.4834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8006,3.1583,-89.997,0.7980,3.1556,-90.028,0.0027,-0.0026,0.0037,-0.032,0.7974,3.1558,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0108,1.4834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8006,3.1583,-89.997,0.7980,3.1556,-90.028,0.0027,-0.0026,0.0037,-0.032,0.7974,3.1558,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0108,1.4834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8006,3.1583,-89.997,0.7980,3.1556,-90.028,0.0027,-0.0026,0.0037,-0.032,0.7974,3.1558,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0109,1.4901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8006,3.1583,-89.997,0.7980,3.1556,-90.028,0.0027,-0.0026,0.0037,-0.032,0.7974,3.1558,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0109,1.4901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8006,3.1583,-89.997,0.7980,3.1556,-90.028,0.0027,-0.0026,0.0037,-0.032,0.7974,3.1558,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0109,1.4901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0.000,0.8006,3.1583,-89.997,0.7976,3.1558,-90.012,0.0025,-0.0030,0.0039,-0.015,0.7986,3.1576,-0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0112,1.5364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8006,3.1583,-89.997,0.7974,3.1558,-90.006,0.0025,-0.0032,0.0040,-0.009,0.7986,3.1576,-0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8006,3.1583,-89.997,0.7974,3.1558,-90.006,0.0025,-0.0032,0.0040,-0.009,0.7986,3.1576,-0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8006,3.1583,-89.997,0.7974,3.1558,-90.006,0.0025,-0.0032,0.0040,-0.009,0.7986,3.1576,-0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8006,3.1583,-89.997,0.7974,3.1558,-90.006,0.0025,-0.0032,0.0040,-0.009,0.7986,3.1576,-0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8006,3.1583,-89.997,0.7974,3.1558,-90.006,0.0025,-0.0032,0.0040,-0.009,0.7986,3.1576,-0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8006,3.1583,-89.997,0.7974,3.1558,-90.006,0.0025,-0.0032,0.0040,-0.009,0.7986,3.1576,-0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8006,3.1583,-89.997,0.7974,3.1558,-90.006,0.0025,-0.0032,0.0040,-0.009,0.7986,3.1576,-0.023,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8006,3.1583,-89.997,0.7974,3.1558,-90.006,0.0025,-0.0032,0.0040,-0.009,0.7992,3.1583,-0.085,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0113,1.5497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8006,3.1583,-89.997,0.7980,3.1567,-90.013,0.0016,-0.0026,0.0030,-0.016,0.7992,3.1583,-0.085,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0108,1.4768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.900,0.000,0.8006,3.1583,-89.997,0.7986,3.1576,-90.020,0.0007,-0.0020,0.0022,-0.023,0.7992,3.1583,-0.085,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0102,1.3907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.950,0.000,0.8006,3.1583,-89.997,0.7986,3.1576,-90.020,0.0007,-0.0020,0.0022,-0.023,0.7992,3.1583,-0.085,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0102,1.3907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000,0.000,0.8006,3.1583,-89.997,0.7986,3.1576,-90.020,0.0007,-0.0020,0.0022,-0.023,0.7992,3.1583,-0.085,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0073,0.0103,1.4106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050,0.000,0.8006,3.1583,-89.997,0.7986,3.1576,-90.020,0.0007,-0.0020,0.0022,-0.023,0.7992,3.1583,-0.085,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0103,1.4079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100,0.000,0.8006,3.1583,-89.997,0.7986,3.1576,-90.020,0.0007,-0.0020,0.0022,-0.023,0.7992,3.1583,-0.085,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0103,1.3987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150,0.000,0.8006,3.1583,-89.997,0.7986,3.1576,-90.020,0.0007,-0.0020,0.0022,-0.023,0.7992,3.1583,-0.085,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0103,1.3896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200,0.000,0.8006,3.1583,-89.997,0.7986,3.1576,-90.020,0.0007,-0.0020,0.0022,-0.023,0.7992,3.1583,-0.085,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0103,1.3896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250,0.000,0.8006,3.1583,-89.997,0.7991,3.1581,-90.069,0.0002,-0.0015,0.0015,-0.072,0.7997,3.1577,-0.061,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0101,1.3506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300,0.000,0.8006,3.1583,-89.997,0.7992,3.1583,-90.082,0.0000,-0.0014,0.0014,-0.085,0.7997,3.1577,-0.061,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0100,1.3377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350,0.000,0.8006,3.1583,-89.997,0.7992,3.1583,-90.082,0.0000,-0.0014,0.0014,-0.085,0.7997,3.1577,-0.061,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0100,1.3442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400,0.000,0.8006,3.1583,-89.997,0.7992,3.1583,-90.082,0.0000,-0.0014,0.0014,-0.085,0.7997,3.1577,-0.061,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0100,1.3377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.450,0.000,0.8006,3.1583,-89.997,0.7992,3.1583,-90.082,0.0000,-0.0014,0.0014,-0.085,0.7997,3.1577,-0.061,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0100,1.3377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500,0.000,0.8006,3.1583,-89.997,0.7992,3.1583,-90.082,0.0000,-0.0014,0.0014,-0.085,0.7997,3.1577,-0.061,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0100,1.3377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.550,0.000,0.8006,3.1583,-89.997,0.7992,3.1583,-90.082,0.0000,-0.0014,0.0014,-0.085,0.7997,3.1577,-0.061,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0100,1.3377,0.0000,0.0000,nan,4.3225,0.7789,0.0308,0.2875,0.8000,-0.0935,-0.1693,-0.2345,3.1296,0.0800,0.0002,0.1750
1.600,0.000,0.8006,3.1581,-89.997,0.7992,3.1537,-90.074,0.0044,-0.0014,0.0046,-0.077,0.7997,3.1577,-0.061,0.0000,-0.0046,-89.988,0.036,0.0026,0.005,0.0044,0.0074,0.0094,1.2662,0.0000,0.0000,nan,4.3225,0.7789,0.0308,0.2875,0.8000,-0.0935,-0.1693,-0.2345,3.1296,0.0800,0.0002,0.1750
1.650,0.010,0.8006,3.1482,-89.781,0.7993,3.1163,-89.426,0.0319,-0.0014,0.0320,0.355,0.7997,3.1577,-0.061,0.0001,-0.0420,-89.341,0.322,0.1510,0.042,0.0319,0.0071,0.0063,0.8912,0.0698,0.0813,nan,4.3225,0.8487,0.0336,0.2903,0.8000,-0.0943,-0.1691,-0.2345,3.1296,0.0800,5.3546,0.1750
1.700,0.036,0.8008,3.1220,-89.084,0.8003,3.0779,-88.368,0.0441,-0.0012,0.0441,0.716,0.7997,3.1577,-0.061,0.0007,-0.0799,-88.303,0.642,0.2980,0.080,0.0436,0.0064,0.0065,1.0107,0.4124,0.6996,nan,4.3653,1.1912,0.0472,0.2545,0.8000,-0.1004,-0.1571,-0.2345,3.1296,0.0800,5.2609,0.1750
1.750,0.080,0.8020,3.0785,-87.962,0.8011,3.0312,-87.209,0.0473,-0.0026,0.0473,0.753,0.7997,3.1577,-0.061,0.0015,-0.1265,-87.149,0.849,0.3530,0.127,0.0467,0.0054,0.0070,1.2827,0.6243,0.6889,nan,4.4512,1.4090,0.0558,0.2492,0.8000,-0.1053,-0.1219,-0.2256,3.1992,0.0800,6.9252,0.1750
1.800,0.134,0.8045,3.0241,-86.725,0.8038,2.9714,-85.889,0.0526,-0.0037,0.0528,0.837,0.7975,3.1602,-0.067,0.0043,-0.1863,-85.828,1.130,0.4450,0.186,0.0521,0.0044,0.0076,1.7413,0.7930,0.8393,nan,4.4944,1.5836,0.0627,0.2055,0.8000,-0.1114,-0.0860,-0.2167,3.2687,0.0800,6.5483,0.1750
1.850,0.205,0.8096,2.9534,-85.158,0.8100,2.8963,-84.506,0.0569,-0.0044,0.0571,0.652,0.7975,3.1602,-0.067,0.0106,-0.2614,-84.445,1.361,0.4398,0.262,0.0565,0.0034,0.0079,2.3022,1.0123,1.0870,nan,4.5377,1.8090,0.0716,0.1622,0.8000,-0.1167,-0.0477,-0.2079,3.3383,0.0800,7.0124,0.1750
