t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8053,3.1583,-89.997,0.7993,3.1525,-90.237,0.0058,-0.0060,0.0084,-0.240,0.7993,3.1525,-0.240,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0149,1.5350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8053,3.1583,-89.997,0.7993,3.1525,-90.237,0.0058,-0.0060,0.0084,-0.240,0.7993,3.1525,-0.240,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0149,1.5350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8053,3.1583,-89.997,0.7993,3.1525,-90.237,0.0058,-0.0060,0.0084,-0.240,0.7993,3.1525,-0.240,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0149,1.5350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8053,3.1583,-89.997,0.7993,3.1525,-90.237,0.0058,-0.0060,0.0084,-0.240,0.7993,3.1525,-0.240,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0149,1.5350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8053,3.1583,-89.997,0.7993,3.1525,-90.237,0.0058,-0.0060,0.0084,-0.240,0.7993,3.1525,-0.240,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0149,1.5350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8053,3.1583,-89.997,0.7993,3.1525,-90.237,0.0058,-0.0060,0.0084,-0.240,0.7993,3.1525,-0.240,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0149,1.5350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8053,3.1583,-89.997,0.7993,3.1525,-90.237,0.0058,-0.0060,0.0084,-0.240,0.7993,3.1525,-0.240,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0149,1.5350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8053,3.1583,-89.997,0.7967,3.1507,-90.317,0.0076,-0.0086,0.0115,-0.320,0.7967,3.1507,-0.320,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0172,1.7724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.401,0.000,0.8053,3.1583,-89.997,0.7967,3.1507,-90.317,0.0076,-0.0086,0.0115,-0.320,0.7967,3.1507,-0.320,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0172,1.7724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8053,3.1583,-89.997,0.7967,3.1507,-90.317,0.0076,-0.0086,0.0115,-0.320,0.7967,3.1507,-0.320,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0172,1.7724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8053,3.1583,-89.997,0.7967,3.1507,-90.317,0.0076,-0.0086,0.0115,-0.320,0.7967,3.1507,-0.320,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0173,1.7774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8053,3.1583,-89.997,0.7967,3.1507,-90.317,0.0076,-0.0086,0.0115,-0.320,0.7967,3.1507,-0.320,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0173,1.7774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8053,3.1583,-89.997,0.7967,3.1507,-90.317,0.0076,-0.0086,0.0115,-0.320,0.7967,3.1507,-0.320,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0173,1.7774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8053,3.1583,-89.997,0.7967,3.1507,-90.317,0.0076,-0.0086,0.0115,-0.320,0.7967,3.1507,-0.320,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0173,1.7774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8053,3.1583,-89.997,0.7967,3.1507,-90.317,0.0076,-0.0086,0.0115,-0.320,0.7967,3.1507,-0.320,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0173,1.7774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8053,3.1583,-89.997,0.7967,3.1507,-90.317,0.0076,-0.0086,0.0115,-0.320,0.7967,3.1507,-0.320,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0173,1.7774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8053,3.1583,-89.997,0.7972,3.1497,-90.411,0.0086,-0.0081,0.0119,-0.415,0.7972,3.1497,-0.415,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0176,1.8136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8053,3.1583,-89.997,0.7972,3.1497,-90.411,0.0086,-0.0081,0.0119,-0.415,0.7972,3.1497,-0.415,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0097,0.0176,1.8136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
