t,true_x,true_y,speed,collisions,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.0000,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0494,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0998,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1491,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1992,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.2492,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.2993,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3491,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3995,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.4493,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.4992,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.5491,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.5999,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.6496,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.6992,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.7500,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.7998,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.8489,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.8998,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.9494,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0004,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0494,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0996,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.1491,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.2000,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.2491,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.3000,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.3489,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.3997,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.4507,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.4997,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.5490,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.5996,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.6504,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.6992,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.7507,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.8007,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.8494,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.8992,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.9494,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.9991,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.0491,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.0988,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.1489,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.1991,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.2488,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.2989,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.3487,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.3990,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.4489,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.4989,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.5490,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.5990,0.81670,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.6494,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.7018,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.7493,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.8007,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.8489,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.9038,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.9490,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.0000,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.0513,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.1008,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.1516,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.1989,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.2514,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.2994,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.3502,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.3992,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.4497,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.4994,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5518,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.6004,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.6507,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.6998,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.7498,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.7997,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.8494,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.9018,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.9504,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.9996,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0510,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0995,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.1491,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.2009,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.2525,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.3003,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.3510,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.4019,0.81680,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.4514,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.5007,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.5494,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.5996,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.6499,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.7003,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.7491,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.7993,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.8490,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.8988,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.9511,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0038,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0533,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.1025,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.1504,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.2041,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.2495,0.81690,3.15830,0.0000,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.2989,0.81690,3.15830,0.0000,0,0.00000,0.00000,nan,6.60377,1.09379,0.04332,0.54744,0.80000,-0.24672,-0.14575,-0.08199,8.09585,0.12000,0.00010,0.17500
5.3490,0.81690,3.15200,0.2542,0,0.27353,0.40484,nan,6.60377,1.36732,0.05415,0.56177,0.80000,-0.24909,-0.14243,-0.08199,8.09585,0.12000,5.29500,0.17500
5.3994,0.81710,3.12330,0.6007,0,0.58127,1.11976,nan,6.65914,1.67506,0.06634,0.56770,0.80000,-0.25302,-0.11851,-0.08199,8.09585,0.12000,4.98950,0.17500
5.4491,0.81860,3.08700,0.8586,0,0.88246,1.44583,nan,6.65914,1.97624,0.07827,0.46216,0.80000,-0.25698,-0.07917,-0.08199,8.09585,0.12000,5.02570,0.17500
5.4989,0.82220,3.03800,1.1122,0,1.21197,1.61344,nan,6.71546,2.32541,0.09210,0.47494,0.80000,-0.25944,-0.04857,-0.07420,8.19580,0.11999,5.03430,0.17500
5.5490,0.82930,2.97680,1.3650,0,1.53610,1.95035,nan,6.77229,2.66711,0.10563,0.37675,0.80887,-0.26035,0.00620,-0.06640,8.29575,0.11997,4.90740,0.17500
5.5996,0.83650,2.92970,1.5292,0,1.82161,2.39615,nan,6.88431,2.96666,0.11749,0.21470,0.96334,-0.25562,0.07295,-0.05972,8.39570,0.11995,4.84710,0.17500
5.6489,0.85820,2.82020,1.8544,0,1.66182,1.64535,nan,6.82883,2.80692,0.11117,0.19970,0.87884,-0.25397,0.08979,-0.05972,8.39570,0.11997,4.81170,0.17500
5.7000,0.87290,2.75600,2.0212,0,1.90042,2.62402,nan,6.93849,3.05236,0.12089,0.09934,1.00575,-0.24116,0.12740,-0.05615,8.49565,0.11995,4.82300,0.17500
5.7504,0.89870,2.65430,2.2580,0,2.20938,2.67227,nan,6.99140,3.35870,0.13302,0.00581,1.16927,-0.22521,0.14907,-0.05593,8.59560,0.11991,4.81900,0.17500
5.7991,0.92990,2.53700,2.4975,0,2.43819,3.15992,nan,7.14379,3.56812,0.14131,-0.03958,1.29036,-0.20042,0.15851,-0.05779,8.79550,0.11986,4.72020,0.17500
5.8493,0.97520,2.36450,2.8284,0,2.67125,3.38798,nan,7.14379,3.79054,0.15012,-0.05251,1.41370,-0.18618,0.15440,-0.05858,8.89544,0.11979,4.67360,0.17500
5.9006,0.99870,2.27090,3.0224,0,2.92511,3.55495,nan,7.28973,4.02938,0.15958,-0.06812,1.54906,-0.15675,0.14785,-0.05757,9.09534,0.11970,5.81080,0.17500
5.9491,1.03600,2.11510,3.3808,0,3.08145,3.14814,nan,7.33710,4.18544,0.16576,-0.07081,1.63185,-0.14863,0.14337,-0.05757,9.09534,0.11963,6.99880,0.17500
5.9988,1.08720,1.87860,3.8146,0,3.26411,4.38796,nan,7.47762,4.35512,0.17248,-0.06940,1.73163,-0.10953,0.12404,-0.05484,9.39519,0.11958,6.36330,0.17500
6.0488,1.12430,1.68510,4.0717,0,3.56616,3.90484,nan,7.57183,4.67039,0.18497,-0.06808,1.89485,-0.09241,0.12094,-0.05241,9.59509,0.11945,5.71990,0.17500
6.0999,1.14710,1.55390,4.2344,0,3.84271,4.37547,nan,7.66615,4.98294,0.19734,-0.06322,2.04878,-0.06801,0.10868,-0.04714,9.79498,0.11941,6.00110,0.17500
6.1495,1.18130,1.33310,4.5089,0,4.01671,4.10573,nan,7.80313,5.19168,0.20561,-0.05898,2.15474,-0.04510,0.09570,-0.03772,9.99488,0.11955,5.93490,0.17500
6.2014,1.21190,1.10310,4.7516,0,4.26497,4.87947,nan,7.89154,5.47932,0.21700,-0.05298,2.29596,-0.02337,0.08145,-0.03236,10.19478,0.11957,5.36330,0.17500
6.2512,1.23900,0.86030,4.9983,0,4.56678,4.93372,nan,7.97836,5.80237,0.22980,-0.04725,2.46056,-0.00349,0.07100,-0.03104,10.49462,0.11949,5.34870,0.17500
6.2995,1.25540,0.68790,5.1836,0,4.81869,5.10220,nan,8.10669,6.07888,0.24075,-0.04409,2.54777,0.00856,0.06048,-0.03060,10.59457,0.11938,3.80950,0.17500
6.3500,1.28210,0.33580,5.5110,0,4.97937,6.15435,nan,8.23117,6.24990,0.24752,-0.03867,2.55826,0.02948,0.04831,-0.02435,10.99437,0.11955,5.58270,0.17500
6.3989,1.29750,0.05470,5.7326,0,5.25549,5.87415,nan,8.38961,6.55595,0.25964,-0.03474,2.56467,0.04278,0.03804,-0.01914,11.29422,0.11966,4.84640,0.17500
6.4509,1.30180,-0.04340,5.8187,0,5.53661,6.03562,nan,8.50510,6.85285,0.27140,-0.03074,2.56467,0.05340,0.02808,-0.02043,11.59406,0.11952,5.19620,0.17500
6.4992,1.31530,-0.54070,6.1502,0,5.23397,1.86509,nan,8.54281,6.50809,0.25775,-0.02883,2.56467,0.05568,0.02480,-0.02056,11.69401,0.11961,4.50600,0.17500
6.5540,1.31720,-0.75090,6.2056,0,5.42394,6.43448,nan,8.72528,6.70995,0.26574,-0.02154,2.57728,0.06575,0.00922,-0.01316,12.19375,0.11982,1.32330,0.17500
6.5989,1.31670,-1.06420,6.3190,0,5.68424,6.04349,nan,8.83017,6.98932,0.27680,-0.01925,2.57971,0.06905,0.00393,-0.01174,12.49360,0.11982,2.20240,0.17500
6.6509,1.31080,-1.48550,6.4715,0,5.32938,4.41900,nan,8.86441,6.58814,0.26092,-0.01772,2.58055,0.06938,0.00134,-0.01125,12.59355,0.11987,1.86170,0.17500
6.7029,1.30560,-1.70520,6.4533,0,5.52042,6.56171,nan,8.99788,6.78606,0.26875,-0.01262,2.58357,0.06939,-0.00676,-0.00915,12.99335,0.11990,2.82810,0.17500
6.7488,1.29590,-2.02140,6.4766,0,5.73726,6.73360,nan,9.00000,7.00982,0.27762,-0.00941,2.58357,0.06631,-0.01160,-0.00615,13.49309,0.11995,1.16780,0.17500
6.7988,1.28330,-2.35280,6.5418,0,5.33267,4.93965,nan,9.00000,6.55677,0.25967,-0.00845,2.58357,0.06546,-0.01346,-0.00615,13.49309,0.11996,0.99270,0.17500
6.8494,1.26460,-2.78030,6.5597,0,5.27717,5.31699,nan,9.00000,5.91036,0.23407,-0.00635,2.58357,0.06111,-0.01604,-0.00378,13.89288,0.11999,2.38510,0.17500
6.9011,1.24860,-3.10990,6.3320,0,5.43195,8.53957,nan,9.00000,6.08369,0.24094,-0.00366,2.58357,0.05393,-0.01980,-0.00398,14.29268,0.11998,-1.72610,0.17500
6.9523,1.23800,-3.31650,6.2163,0,5.67796,6.54269,nan,8.89190,6.35867,0.25183,-0.00174,2.54436,0.04559,-0.01837,-0.00942,14.79242,0.11989,-3.28560,0.17500
6.9990,1.21620,-3.72740,6.1032,0,5.37817,3.42055,nan,8.72411,6.02331,0.23855,-0.00126,2.51713,0.04208,-0.01787,-0.00656,14.99232,0.11996,-2.42470,0.17500
7.0490,1.20490,-3.93480,6.0854,0,5.11487,5.06355,nan,8.55412,5.72857,0.22687,-0.00116,2.48868,0.03698,-0.01767,-0.00420,15.19222,0.11999,0.67030,0.17500
7.0990,1.17780,-4.42610,5.9480,0,4.88000,4.84738,nan,8.29471,5.46559,0.21646,-0.00197,2.44623,0.03206,-0.01700,-0.00239,15.49207,0.12000,-1.82500,0.17500
7.1531,1.17230,-4.52460,5.7657,0,5.03885,8.73503,nan,7.84946,5.64351,0.22351,-0.00671,2.39160,0.02374,-0.01689,0.00045,15.99181,0.12000,-4.72950,0.17500
7.2009,1.17230,-4.52460,5.7657,0,5.20721,8.73503,nan,7.75829,5.83208,0.23097,-0.00676,2.37440,0.02360,-0.01691,0.00089,16.09176,0.12000,-4.72950,0.17500
7.2531,1.14030,-5.08880,5.4737,0,4.92824,0.94080,nan,7.75829,5.51962,0.21860,-0.00824,2.37440,0.02222,-0.01722,0.00089,16.09176,0.12000,-3.99660,0.17500
7.2990,1.11290,-5.54700,5.5423,0,5.15838,5.39097,nan,7.19450,5.77737,0.22881,-0.01826,2.30854,0.01356,-0.01980,0.00210,16.59150,0.12000,0.72260,0.17500
7.3489,1.09440,-5.82480,5.6082,0,5.41099,5.73313,nan,6.69931,6.05826,0.23993,-0.03359,2.26260,-0.00083,-0.02977,-0.01900,17.19119,0.11962,0.66330,0.16000
7.3990,1.08730,-5.92030,5.6528,0,5.58370,5.76708,nan,6.49782,6.24262,0.24723,-0.03465,2.06866,-0.01166,-0.03992,-0.04075,17.49104,0.11801,2.39060,0.16000
7.4500,1.06350,-6.20470,5.7629,0,5.27572,3.48198,nan,6.39946,5.90044,0.23368,-0.03767,2.06866,-0.01472,-0.04472,-0.04075,17.49104,0.11841,2.02120,0.16000
7.4990,1.01280,-6.68830,5.9101,0,5.47624,5.67615,nan,6.20890,6.11186,0.24205,-0.04252,2.02779,-0.02308,-0.04584,-0.05927,17.69094,0.11607,2.94310,0.16000
7.5487,0.97520,-6.98080,5.8138,0,5.73144,6.20700,nan,5.58045,5.25788,0.20823,-0.07705,1.93646,-0.04412,-0.03308,-0.11240,18.29063,0.10195,0.13620,0.16000
7.6016,0.96120,-7.07750,5.6967,0,5.52839,5.51259,nan,5.41617,5.07702,0.20107,-0.08285,1.89927,-0.05308,-0.03728,-0.13006,18.59048,0.09877,-6.36730,0.16000
7.6500,0.96120,-7.07750,5.6967,0,5.47039,5.51259,nan,5.41617,5.01770,0.19872,-0.08259,1.89927,-0.05302,-0.03728,-0.13006,18.59048,0.09974,-6.36730,0.16000
7.6989,0.84340,-7.69670,5.2140,0,5.15641,5.06072,nan,5.41617,5.61359,0.22232,-0.08754,1.88733,-0.05518,-0.03400,-0.14181,18.69043,0.08866,-5.38600,0.16000
7.7500,0.78060,-7.94840,5.2282,0,5.31252,10.60691,nan,4.89323,4.94215,0.19573,-0.13262,1.83473,-0.06406,0.00276,-0.19935,19.29012,0.07140,-3.67470,0.16000
7.7988,0.68200,-8.27910,5.0959,0,5.58048,6.28586,nan,4.58319,4.60350,0.18232,-0.13885,1.80221,-0.06220,0.00269,-0.20764,19.68991,-0.04596,-4.31590,0.16000
7.8497,0.59870,-8.50700,4.7235,0,5.15670,4.66792,nan,4.44574,4.41228,0.17474,-0.16250,1.66712,-0.06224,0.01059,-0.24090,19.88981,-0.01726,-6.49200,0.16000
7.8988,0.50740,-8.71850,4.5126,0,4.75657,4.49375,nan,4.31446,4.39082,0.17389,-0.19081,1.60353,-0.06137,0.01208,-0.28792,20.18966,0.04393,-4.66270,0.16000
7.9490,0.47630,-8.78320,4.4638,0,4.43316,4.34237,nan,4.12089,4.16114,0.16480,-0.20409,1.50377,-0.06157,0.00201,-0.31478,20.38956,0.05615,-2.98500,0.16000
7.9989,0.29650,-9.10110,4.2070,0,4.27267,4.27658,nan,4.05759,4.03512,0.15981,-0.21430,1.44933,-0.06095,-0.00159,-0.33966,20.58945,0.05568,-4.42190,0.16000
8.0490,0.25740,-9.16030,4.1456,0,4.03908,4.01803,nan,3.94855,3.85613,0.15272,-0.23049,1.37009,-0.06019,-0.00162,-0.36346,20.78935,0.06378,-3.49080,0.16000
8.0998,0.10020,-9.37110,3.9471,0,3.79172,3.76656,nan,3.89824,3.97919,0.15759,-0.22079,1.28619,-0.06028,0.01394,-0.37554,20.88930,0.04687,-2.84770,0.16000
8.1496,0.01050,-9.47510,3.9135,0,3.96794,4.98444,nan,3.76755,3.78540,0.14992,-0.25428,1.20229,-0.05647,0.00048,-0.40165,21.08920,0.05146,-1.08740,0.16000
8.1988,-0.21720,-9.69970,3.8103,0,3.94718,3.97592,nan,3.68309,3.74788,0.14843,-0.27015,1.20229,-0.05453,0.01750,-0.42008,21.18915,0.03751,-0.91280,0.16000
8.2489,-0.36170,-9.81590,3.6547,0,4.11926,5.25568,nan,3.22752,3.56696,0.14127,-0.25377,1.20229,-0.04181,0.03429,-0.44125,21.58895,-0.02000,-2.13800,0.16000
8.2988,-0.50810,-9.91670,3.5378,0,3.85609,3.82438,nan,3.12966,3.15409,0.12491,-0.28908,1.20229,-0.03755,0.03435,-0.44208,21.68890,-0.04125,-3.40420,0.16000
8.3495,-0.65070,-9.99980,3.2075,0,3.46627,3.23112,nan,3.11791,3.11222,0.12326,-0.35632,1.17579,-0.03148,0.04473,-0.44298,21.88879,0.07794,-6.32370,0.16000
8.3988,-0.74080,-10.04460,3.1146,0,3.16061,3.08607,nan,3.12552,2.90266,0.11496,-0.39861,1.07211,-0.02575,0.02829,-0.54562,22.08867,0.07530,-3.36310,0.16000
8.4490,-0.88390,-10.10330,2.9587,0,2.77314,2.48100,nan,3.12552,3.15735,0.12504,-0.38886,0.94068,-0.02571,0.00128,-0.54562,22.08867,0.09605,-2.53860,0.16000
8.5008,-1.02560,-10.14660,2.9932,0,3.05316,3.60113,nan,3.14015,3.18937,0.12631,-0.40444,1.03566,-0.02066,0.00222,-0.72006,22.28858,0.03405,0.51940,0.16000
8.5491,-1.12480,-10.16880,3.0134,0,2.92030,2.92284,nan,3.12836,3.19671,0.12660,-0.40209,0.99275,-0.01549,0.04368,-0.63103,22.48849,0.01719,0.07680,0.16000
8.5999,-1.32210,-10.19350,3.0442,0,3.13848,3.25108,nan,3.29754,3.23507,0.12812,-0.39348,1.06691,-0.00641,0.04893,-0.69612,22.68838,0.02415,0.00830,0.16000
8.6511,-1.47450,-10.19570,3.0739,0,3.33048,4.52241,nan,3.39912,3.41048,0.13507,-0.38432,1.13218,-0.00034,0.05524,-0.71526,22.78833,0.02000,0.15240,0.16000
8.6998,-1.57880,-10.18900,3.1148,0,3.07539,3.02635,nan,3.39912,3.41563,0.13527,-0.37639,1.07986,0.00428,0.05958,-0.64494,22.88829,0.04673,-0.13510,0.16000
8.7517,-1.78130,-10.15700,3.2067,0,3.33687,3.49503,nan,3.59866,3.84148,0.15214,-0.34807,1.24666,0.01805,0.04692,-0.49696,23.08817,-0.01205,0.84980,0.16000
