#{"t_start": 1787671002.8665292, "env_id": "None"}
r,l,t
26.013329,38,20886.487126
43.033202,82,20892.625712
45.837819,140,20902.208467
45.447254,91,20908.602639
-5.354181,19,20910.575841
7.34086,188,20922.652828
98.881763,274,20941.235684
48.592553,65,20946.184443
46.436666,67,20951.1873
50.909996,64,20956.206403
25.31543,216,20970.429441
48.115508,70,20975.602063
-12.396934,16,20977.354964
-5.964847,20,20979.371732
-12.593572,15,20981.158591
-6.383681,22,20983.452391
-6.2345,20,20985.474271
31.340061,181,20997.154377
41.304873,48,21001.110829
-5.536561,17,21003.089769
45.878874,69,21008.07357
40.023949,52,21012.192876
28.872341,128,21021.110763
40.553548,56,21025.371371
39.396694,54,21029.73782
40.42481,49,21033.848122
38.372228,53,21037.856093
39.654547,52,21042.054177
124.782901,150,21052.575524
37.740859,112,21060.081094
51.541483,81,21066.006539
-4.975243,16,21067.891168
36.456304,56,21072.056136
148.703102,162,21083.236646
52.263772,83,21089.123331
-5.163193,19,21091.242139
41.145587,58,21095.461007
130.07775,149,21105.477759
37.838732,110,21112.780237
52.906755,101,21119.727577
31.297012,119,21127.996708
194.568084,328,21149.329684
39.882461,99,21156.212753
310.351359,411,21182.606288
47.103591,59,21187.379384
53.16072,70,21192.46652
54.108576,82,21198.605204
132.783151,152,21208.477898
17.312192,152,21218.13867
-6.756027,167,21229.424945
28.895028,146,21239.87072
118.880577,146,21249.896224
52.761929,69,21254.969597
204.156613,217,21269.678602
50.4874,64,21274.564657
50.498714,63,21279.506311
52.810649,46,21284.711149
46.028935,52,21289.321444
407.71546,416,21317.046233
195.654437,239,21332.790076
8.353555,228,21347.345965
176.262511,223,21363.062657
316.72543,423,21391.133115
50.06239,94,21397.914741
47.754526,98,21404.906239
351.661188,362,21429.561863
191.886762,231,21444.721478
932.442141,834,21499.88113
186.009449,195,21513.039882
44.049818,58,21517.862593
27.697449,97,21525.111148
217.856965,204,21539.695723
184.401406,196,21552.843056
180.060439,221,21567.331008
1383.933339,1313,21652.23296
1898.637616,1739,21764.552197
2273.233023,1868,21890.871419
1708.553178,1405,21984.977164
2848.41608,2250,22138.077442
2865.974136,2250,22290.979034
2551.087846,1981,22428.149481
2929.019006,2250,22584.543021
1324.463827,1025,22656.241148
2857.015362,2175,22808.14414
578.843917,462,22841.70303
249.599978,217,22857.16713
1290.499027,984,22926.816227
2099.069633,1627,23040.420554
2565.305853,1952,23177.136407
912.3361,689,23228.689164
1573.818344,1332,23321.856921
1539.92089,1372,23420.800175
320.635097,382,23447.615971
17.635371,145,23458.397642
30.844467,112,23466.910929
39.810156,106,23474.925664
958.843583,798,23531.300451
41.589054,112,23539.603319
191.304191,233,23556.118027
14.731364,142,23566.536834
272.134372,230,23583.791095
2492.377944,1898,23717.389333
2086.156238,1625,23830.838318
2967.310347,2250,23989.409705
2.25173,21,23991.814202
1749.180924,1305,24085.628103
3049.147009,2250,24246.294402
595.819855,462,24279.851058
3105.864113,2250,24444.50684
115.472104,107,24452.657631
2993.511118,2250,24612.249979
43.836041,50,24616.510615
1029.458547,791,24673.333317
755.623968,586,24715.605765
596.330059,501,24752.258677
573.702312,512,24790.100639
131.895263,153,24801.812253
129.122368,168,24814.375393
202.958343,164,24826.932236
735.864444,534,24866.5008
199.551125,211,24882.908304
131.878772,125,24892.417514
335.846507,302,24914.720208
792.620471,615,24960.42673
742.682336,567,25002.032824
2980.737929,2250,25162.759864
2791.513094,2093,25313.639636
126.865946,115,25322.421382
79.106914,83,25328.85854
3061.421127,2250,25492.225936
750.43507,580,25535.844165
791.431989,606,25579.901828
2978.191591,2250,25740.313444
3067.658082,2250,25901.674574
2100.108581,1575,26015.680324
1352.077489,997,26088.057127
1604.077799,1209,26176.922204
1965.616052,1539,26287.339156
174.573056,198,26302.591649
281.88855,361,26329.310918
45.608282,86,26336.181907
477.297877,405,26366.751974
142.769661,121,26376.57604
3011.350206,2250,26538.431113
1942.498521,1386,26642.090089
3093.229831,2250,26805.723995
318.104429,249,26824.781681
108.735729,101,26833.05968
37.927038,45,26837.154636
3011.568406,2250,27001.47394
3114.598288,2250,27167.207329
1610.367757,1175,27253.742758
3114.371388,2250,27419.649592
1062.061871,784,27477.521588
3118.631422,2250,27642.334923
854.021623,616,27689.346338
1728.006967,1250,27781.679608
965.98914,722,27836.123397
279.84254,234,27854.015163
265.467222,237,27871.239119
484.291541,374,27899.617387
830.043183,622,27944.869494
2568.093591,1876,28081.420329
3121.141596,2250,28246.794456
962.417077,691,28298.836235
952.524106,724,28353.566745
3050.536188,2250,28515.013317
3148.024301,2250,28681.447087
2511.328634,1842,28818.048715
3112.44633,2250,28982.231824
2500.401248,1849,29117.835412
739.863847,558,29160.023948
123.232071,105,29168.238984
294.111511,229,29186.279768
285.615444,223,29202.988189
284.972193,231,29220.723079
3027.284747,2250,29386.117787
1370.013737,1048,29462.313219
196.063129,169,29475.522881
3155.256955,2250,29642.357584
2646.081377,1953,29787.769448
858.790828,728,29842.57085
257.683692,238,29861.788723
202.444637,207,29878.536909
511.651902,333,29911.330663
47.515175,44,29916.771647
326.249398,298,29940.259048
46.814509,65,29945.938999
116.599511,129,29956.612684
132.194953,157,29968.95088
124.174135,144,29980.507269
107.442055,176,29994.167645
276.023867,225,30012.499545
754.470952,539,30054.416803
3130.605347,2250,30222.297962
3117.42529,2250,30389.735605
1631.01718,1217,30478.567338
3187.47309,2250,30645.164834
3120.861597,2250,30809.768459
281.738587,209,30826.545988
3193.400027,2250,30994.972529
304.176174,189,31013.843751
139.226658,95,31023.512601
1360.367681,765,31097.035813
491.671137,298,31126.508185
682.977705,400,31165.054766
1460.260079,833,31244.417838
52.651453,52,31250.09972
459.144355,279,31277.718179
3314.182109,2250,31454.963954
834.955562,615,31502.001022
3139.44026,2250,31667.171374
2982.598313,2210,31829.649433
274.56873,248,31848.626318
1104.646876,934,31917.688308
1038.522155,789,31975.328717
2088.574287,1525,32088.153132
571.619034,434,32121.11382
638.404045,469,32156.425897
2212.24596,1586,32274.070434
1138.401996,876,32338.234771
2003.845362,1511,32444.724805
651.671046,463,32480.18155
1055.961218,775,32538.451065
342.304086,265,32559.092313
3085.696932,2250,32722.982918
3030.819234,2192,32885.857828
534.658739,411,32917.350394
2030.043023,1525,33027.324465
1646.783083,1226,33117.826759
3051.438228,2250,33283.055547
1051.832489,796,33341.630939
2374.223679,1757,33471.908892
3013.315128,2248,33635.474543
2717.960479,1956,33780.922682
1079.470366,779,33840.595182
1720.751114,1243,33933.813071
3016.250828,2250,34097.137509
82.061166,76,34103.69567
3133.3723,2250,34271.424149
274.929088,216,34288.026568
3010.361091,2250,34455.684352
1265.580574,977,34525.827406
165.469671,136,34536.55352
623.937745,612,34582.281009
937.942837,745,34639.174173
159.977567,144,34650.816689
2.824464,21,34653.349428
1098.653733,798,34712.97819
123.088745,113,34721.900079
2986.410917,2250,34883.645719
77.310314,74,34890.139646
871.029786,650,34938.997826
1797.618519,1314,35037.413822
1960.847877,1449,35145.936971
2159.893766,1582,35265.542259
435.069458,313,35290.699475
442.110309,345,35316.808331
2971.9333,2250,35478.130968
3142.487941,2250,35645.318708
590.7772,438,35677.750588
3049.523088,2250,35844.006656
2758.752444,2056,35992.450619
1158.660792,869,36056.476771
1759.597434,1331,36152.178379
284.022879,239,36171.010737
140.33015,132,36181.458151
1033.63526,765,36239.546518
1349.121494,1007,36315.212306
1896.258471,1433,36421.262848
2620.098667,1976,36563.562061
923.617061,690,36615.429908
236.84664,203,36630.15398
2381.069995,1782,36762.22188
735.153687,548,36802.384092
3082.590563,2250,36967.543069
3173.931028,2250,37138.003822
3082.148863,2250,37303.667013
2105.01481,1581,37418.152901
814.616589,593,37464.2035
3105.026221,2250,37629.791872
2572.480698,1838,37766.171065
95.782564,87,37773.438065
2252.548831,1589,37893.16265
2374.25581,1775,38020.112294
3152.485719,2250,38188.789253
2226.611909,1297,38309.683271
3439.282383,2250,38501.033634
986.007155,710,38555.498713
3074.960904,2250,38718.955586
944.329093,694,38772.297938
984.20649,754,38828.878571
780.511715,639,38874.797317
2993.34976,2250,39036.837867
1013.596818,750,39094.264459
2179.78867,1600,39210.922126
3010.623395,2250,39373.741673
415.091687,343,39398.990015
1547.808529,1150,39484.381707
1281.434503,928,39554.643023
2184.234103,1603,39673.203692
3054.700675,2250,39837.792235
126.088491,111,39846.780141
2859.467536,2142,40002.360881
720.796481,579,40044.800876
1942.781227,1426,40150.135315
1250.950494,988,40218.924449
955.105017,714,40272.817908
3016.592134,2250,40435.207544
1854.927424,1337,40533.707527
2601.925026,1890,40672.092306
1663.286171,1214,40763.810626
466.263785,356,40791.285355
1857.682704,1424,40895.580519
424.857681,327,40920.454933
3050.755223,2250,41081.769723
3105.991262,2250,41247.637699
276.902061,199,41264.425484
1033.056975,816,41322.917661
3015.721134,2250,41483.741415
2988.071394,2250,41643.560409
2956.715802,2250,41802.484834
347.964607,293,41824.282239
1039.186973,741,41880.911469
498.250771,448,41913.036077
3125.314491,2250,42079.377122
1896.47567,1384,42180.681716
3223.089929,2250,42351.720189
3134.051549,2250,42516.800171
3111.347228,2250,42682.560689
3122.582697,2250,42848.791306
25.889676,38,42852.301589
3056.239092,2250,43015.26694
3138.240267,2250,43180.000839
