#{"t_start": 1789548827.974488, "env_id": "None"}
r,l,t
-57.405201,19,251.287987
-52.614545,38,253.983884
-48.264967,23,255.856725
-57.282863,20,257.530555
-56.328639,23,259.408761
-56.555914,11,260.909588
-52.060196,24,262.805192
-52.720024,33,265.159362
-47.46792,26,267.153235
-55.744313,19,268.874754
-48.70443,20,270.620497
-48.535365,21,272.508861
-47.121662,64,276.622383
-49.46241,23,278.470528
-52.569765,19,280.102548
-39.421876,41,283.022583
-51.891013,21,284.803892
-44.105307,41,287.674025
-47.1808,34,290.189314
-46.613156,38,292.890403
-49.214779,22,294.871871
-53.035605,30,297.073925
-53.238911,14,298.588696
-49.266875,18,300.206754
-40.902481,33,302.688589
-47.390322,31,304.938925
-57.944219,20,306.670739
-49.740143,27,308.641807
-58.38521,19,310.190871
-53.141178,17,311.773775
-56.721739,22,313.523002
-47.366123,37,316.17271
-48.907079,24,318.022949
-40.900837,46,321.076092
-51.318191,35,323.565091
-14.438999,39,326.12297
-14.737752,36,328.591623
-63.777566,50,331.79968
-55.441065,14,333.200591
-63.728302,43,336.112491
-57.309367,4,337.005692
-54.807192,17,338.47088
-56.529971,10,339.670927
-58.743948,32,341.921058
-42.99026,56,345.238831
-50.309573,1,345.961238
-51.222955,14,347.272009
-82.530545,55,350.566076
-53.893826,6,351.426435
-58.569215,9,352.493087
-56.00464,26,354.499145
-14.478037,36,356.951401
-49.321652,22,362.538572
-60.07208,144,371.495899
-46.931496,58,375.374791
-67.099798,16,376.8576
-52.70845,3,377.622422
-16.248902,36,380.057266
-71.777063,30,382.245554
-15.335318,36,384.683985
-0.148062,1,400.2915
-0.141437,1,415.898938
-0.301863,1,431.504214
-0.390187,1,447.108117
-0.268428,1,462.716086
-0.372405,1,478.319862
-0.342015,1,493.923966
-0.344277,1,509.528758
-0.285794,1,525.137042
-0.272243,1,540.740674
-0.230566,1,556.344467
-0.380239,1,571.948122
-0.119887,1,587.556817
-0.199474,1,603.161675
-0.278102,1,618.765502
-0.108828,1,634.37092
-0.128531,1,649.976025
-0.345603,1,665.580043
-0.187401,1,681.183964
-0.360592,1,696.788933
-0.316686,1,712.396595
-108.799068,117,727.283955
-55.549576,11,728.434356
-56.707935,12,729.60133
-60.414639,15,730.917376
-56.72936,11,732.046915
-55.706806,11,733.188491
-52.096062,37,735.811278
-57.568307,17,737.300736
-58.984224,23,739.259706
-49.722236,13,741.021253
-43.573388,45,744.258239
-52.280542,16,745.752756
-53.077541,9,746.941573
-48.326741,16,748.606025
-49.44152,14,750.070544
-47.671487,19,751.839965
-52.649909,24,753.900174
-50.032071,20,755.701661
-50.769375,17,757.282636
-50.057094,14,758.839052
-49.212402,18,760.526178
-48.792548,19,762.21792
-56.634922,14,763.683495
-55.682682,16,765.197916
-47.942852,24,767.187701
-56.200632,16,768.896404
-50.054096,17,770.54937
-49.581453,22,772.427061
-48.315974,30,774.822766
-48.630459,18,776.538152
-50.957276,14,778.087375
-54.248582,33,780.671599
-55.429503,17,782.247994
-50.965703,15,783.748603
-55.56977,16,785.384739
-49.679731,16,787.143654
-56.851333,14,788.655206
-49.053198,18,790.42668
-44.352424,26,792.739229
-49.283769,27,794.918138
-51.260477,54,798.439843
-51.143261,45,801.434453
-54.484202,15,802.839008
-45.198473,88,808.103264
-54.254887,17,809.561367
-53.708898,9,810.777698
-54.034883,10,811.988591
-56.624451,11,813.31099
-53.97453,11,814.552786
-54.01406,10,815.741731
-53.212371,9,816.927432
-53.829804,9,818.099264
-43.24779,73,823.243942
-54.194489,17,824.891326
-58.04562,12,826.170332
-57.140623,11,827.427671
-43.909076,56,831.507094
-45.746916,25,833.747354
-31.139372,74,838.735531
-53.153495,15,840.10771
-37.986419,74,844.708326
-42.545393,43,847.936885
-46.232501,31,850.546206
-44.33588,26,853.019311
-41.832406,37,856.455004
-51.475682,14,858.07065
-49.014241,11,859.834787
-32.223815,74,864.586708
-40.094964,77,869.202137
-53.88207,16,870.63672
-52.082049,15,872.038957
-35.877444,71,876.758517
-38.032209,60,881.070667
-51.651382,14,882.51568
-56.936358,12,883.823904
-44.300892,36,888.481838
-53.429807,14,889.825017
-53.571274,17,891.290503
-37.878561,72,895.819623
-34.736172,70,900.17093
-52.662055,15,901.574901
-36.428591,64,905.983245
-53.713547,16,907.451741
-59.61053,14,908.752693
-54.483949,13,910.020181
-54.751745,13,911.303379
-54.579383,14,912.653228
-54.662305,12,913.89267
-58.719035,14,915.203949
-55.438271,13,916.475402
-39.746178,71,921.010368
-52.920727,16,922.470547
-54.682599,14,923.769681
-34.305835,71,928.303589
-43.368259,68,932.75022
-36.807043,71,937.493807
-52.666782,15,939.036895
-47.406796,64,943.55767
-45.814099,35,947.324243
-45.220424,40,950.043768
-48.177955,70,954.442318
-36.1715,72,958.943074
-51.166388,15,960.39586
-41.438576,63,965.010797
-51.709071,13,966.422758
-52.324959,14,967.924438
-46.828212,45,972.316589
-47.604042,11,974.819828
-51.274179,8,976.212881
-50.427873,11,978.713933
-49.225221,9,980.935556
-54.135207,4,982.117673
-51.537882,4,983.352585
-54.38889,26,985.362948
-41.918957,35,987.922833
-51.217972,23,989.705949
-29.851889,76,994.405838
-52.723515,16,995.813643
-37.136735,70,1000.676449
-25.874302,76,1006.23145
-52.838463,16,1007.803543
-53.124112,32,1010.26684
-52.334727,21,1012.553574
-42.360229,39,1015.253479
-20.758536,94,1020.774926
-52.974287,16,1022.245947
-11.409666,96,1027.980513
-20.476605,94,1034.117195
-52.29144,15,1035.597068
-51.349118,33,1038.044513
-50.402754,23,1040.308033
-15.112501,104,1046.475032
-52.819575,17,1047.954857
-52.437952,38,1050.473351
-42.66056,77,1055.09092
-49.460891,32,1057.559592
-52.774047,16,1059.096733
-53.587714,10,1060.338676
-15.895036,94,1067.872757
-55.366814,17,1069.409266
-49.911521,44,1072.178027
0.86615,145,1080.497676
-54.419457,19,1082.127301
-45.870672,47,1085.341804
-38.348367,118,1092.700979
-48.069183,21,1095.182903
-51.800438,36,1098.725648
-59.413106,21,1100.411354
-53.151506,21,1102.092388
-47.374481,450,1131.51701
-49.449683,12,1133.260708
-50.709968,11,1134.818899
-55.463027,12,1136.485677
-51.582409,9,1137.857215
-72.124139,640,1173.677913
-48.137101,672,1211.046334
-52.84264,16,1212.495979
-46.132283,117,1219.457878
-40.558271,265,1237.864312
-47.068075,150,1246.165124
-53.076816,18,1247.866029
-55.082225,24,1249.769876
-53.323957,22,1251.69854
-57.510086,18,1253.398994
-58.073747,21,1255.282869
-52.677725,15,1256.75034
-49.992835,17,1258.838583
-50.580796,10,1260.401847
-14.085224,302,1279.463117
-8.748301,310,1297.414283
-55.328733,16,1298.894836
-56.202146,19,1300.49661
-51.947246,120,1306.996705
-51.987739,255,1320.684392
-46.903731,110,1327.266723
-53.195059,17,1328.874569
-6.04181,195,1345.791624
-51.837004,9,1347.309241
-52.279558,9,1349.086115
-47.898858,23,1353.424044
-29.591482,233,1366.801395
-60.239417,16,1368.230695
-55.278258,16,1369.582878
-54.492977,17,1371.049708
-56.771447,167,1379.999824
-71.054891,179,1389.650249
-72.914079,207,1400.581615
-1.50854,293,1416.88258
-53.821467,16,1418.302428
-52.997123,17,1419.783327
-54.724214,271,1433.90355
-61.720382,183,1443.633769
-46.843677,124,1450.433918
-56.742341,12,1451.654879
-57.771804,11,1452.832318
-54.861202,10,1453.95189
-54.423974,10,1455.085634
-54.113445,10,1456.203464
-58.187998,12,1457.401598
-54.658601,10,1458.534348
-54.553664,10,1459.684477
-4.371789,222,1472.599125
-53.313762,17,1474.085027
-3.058983,243,1488.269051
0.401781,225,1501.453727
-52.750833,17,1502.9024
-48.397789,142,1510.485646
-13.642471,163,1520.000994
-53.963692,18,1521.469685
-4.829721,233,1534.505553
-5.701452,213,1547.117962
-52.70728,13,1548.634451
-12.204763,244,1562.296683
-9.171867,233,1576.503411
-52.074313,12,1578.085088
-53.655971,105,1584.007194
-52.31231,35,1586.454924
-40.873968,121,1593.379645
-46.427715,134,1602.081431
-52.472656,7,1603.252249
-12.58101,258,1617.276474
-52.826093,16,1618.828333
-37.911488,125,1626.619499
-44.273162,38,1629.926173
-16.92269,94,1639.40607
-51.80129,9,1640.760787
-10.18511,179,1652.127853
-53.83477,17,1653.627475
-48.653702,28,1655.6746
-11.812493,218,1669.227567
-53.919655,14,1670.578376
-5.5377,196,1681.772606
-53.389037,15,1683.176771
-8.83692,146,1692.833789
-19.779637,95,1702.350575
-9.147868,230,1715.225148
-2.241356,197,1727.821092
-50.493145,11,1729.461696
-51.643582,10,1730.859977
-51.606258,9,1732.277899
-51.609404,10,1733.755833
1.497038,246,1747.794019
-53.717979,18,1749.349149
-54.530899,47,1752.618785
-48.968071,36,1755.264024
-50.663529,32,1757.669087
-19.434477,107,1767.870589
-51.279364,12,1769.441534
-50.630015,17,1771.79447
-49.20894,11,1773.829036
-43.848199,24,1776.918049
-46.222487,272,1791.105937
-53.082685,16,1792.634654
-53.041899,18,1794.328527
-57.473744,14,1795.778779
-53.089467,17,1797.326527
-53.229553,20,1799.029455
-52.374747,16,1800.53783
-52.917697,16,1802.104259
-51.558387,14,1803.909962
-50.923119,10,1805.36488
4.357195,245,1819.178291
-49.986797,98,1825.032523
-39.546077,134,1835.73687
-7.668627,113,1846.785454
-51.683394,8,1848.137811
-51.485371,11,1849.682983
-56.464576,11,1851.19345
-55.030982,9,1852.571173
-50.962686,9,1853.982937
-20.156268,111,1865.030671
-41.409261,73,1872.597291
-60.37042,112,1878.950296
-49.30934,144,1887.013882
-41.698369,100,1893.303036
-10.377308,215,1907.367837
-53.703828,18,1908.897282
-31.580504,156,1917.885242
-24.289925,83,1923.935331
-6.279052,124,1935.815552
-51.333696,10,1937.261839
-52.162931,11,1938.798671
-57.431241,12,1940.411247
-6.45687,132,1953.204568
-51.220286,9,1954.599885
-55.988653,10,1956.056673
-51.938109,10,1957.547755
-47.954736,25,1960.828981
-14.00348,97,1970.29802
-43.360552,54,1975.284981
-53.188007,14,1976.632206
-53.761859,18,1978.147802
-48.662923,60,1981.769227
-47.892276,37,1984.258326
2.731002,229,1997.649557
9.872106,205,2010.351186
-53.606313,17,2011.816171
-52.452748,56,2015.223875
-49.686593,32,2017.525627
-36.624843,69,2022.050448
-37.361259,77,2027.474469
-49.497739,16,2030.081952
-44.380235,27,2033.440351
-54.676224,7,2034.66353
-52.185803,5,2035.759163
-52.383535,6,2036.925962
-54.731335,7,2038.134398
-52.448277,5,2039.206586
-52.286321,6,2040.354753
-52.04101,6,2041.483554
-54.215618,7,2042.70901
-52.748925,6,2043.857425
-52.485752,6,2044.979961
-54.227315,7,2046.211505
-52.329587,5,2047.277945
-54.775129,7,2048.502821
1.99864,122,2060.349355
-3.164295,111,2071.017699
-50.569489,12,2072.761002
-10.270071,98,2082.6803
-51.850923,11,2084.177782
-28.036127,80,2092.587756
-56.756788,32,2096.292145
-16.033258,101,2106.0038
-52.03998,11,2107.509207
-52.095057,6,2108.644701
-52.45917,55,2112.089404
9.519352,258,2126.42668
6.40547,254,2140.764104
7.680153,182,2154.957423
-51.153051,11,2156.480993
-43.993714,114,2163.040457
12.812225,242,2176.684443
-52.206924,14,2178.11356
-42.460322,81,2183.234269
1.441384,154,2195.906753
-50.554179,10,2197.427769
-12.337815,160,2210.177966
-53.313613,17,2211.646086
-45.466706,93,2216.920369
-45.209481,253,2232.464328
-43.249395,42,2237.655301
-50.399197,13,2239.346478
-49.865997,17,2241.453503
-54.681827,7,2242.649021
-14.08919,115,2254.201895
-51.106888,11,2255.755634
-39.607902,44,2261.352831
-31.575764,54,2266.960355
-28.676437,135,2275.86041
9.175305,252,2290.248127
2.759834,138,2301.81159
10.018831,245,2316.406369
-53.606076,18,2317.90621
-50.325493,101,2323.615048
-40.538121,233,2335.8331
-39.75167,79,2340.618891
-53.070723,25,2342.696735
-52.483099,20,2344.594945
6.931416,166,2357.843169
-3.424695,130,2370.391914
-51.159908,10,2371.915206
-40.971925,35,2376.381184
-21.721703,152,2390.530507
-38.927056,64,2394.362059
-53.480312,26,2396.344566
-53.042222,22,2398.066086
-54.564772,22,2399.798029
-54.345698,25,2401.662579
4.395499,197,2414.736541
-50.406227,11,2416.3092
-40.633926,37,2420.946009
-26.556316,93,2431.309557
-51.037776,5,2432.464792
-39.622217,62,2439.621379
-53.871251,19,2441.494988
3.569234,215,2453.465482
-53.320138,17,2454.965683
-46.734618,93,2460.736079
-30.10947,95,2468.891443
-52.947113,42,2472.544789
7.060274,238,2485.922066
-51.930116,15,2487.429181
-44.992244,83,2492.75827
-20.506404,151,2507.503892
-45.267363,33,2511.586927
-54.048338,7,2512.798934
-53.075505,6,2513.907834
3.625026,142,2527.541824
-52.827871,12,2529.191689
-51.581932,13,2530.941704
-50.73995,10,2532.475928
-45.844523,106,2538.383136
-55.438028,314,2555.550605
-53.058702,19,2558.55332
-51.280412,12,2560.145259
-7.065449,126,2572.324167
-56.560461,13,2573.979006
-50.89032,10,2575.450839
-40.236322,52,2582.098406
-18.602364,144,2596.709075
-53.607476,6,2597.928708
-51.010953,19,2600.887527
-47.831525,55,2605.117361
-54.539105,27,2607.118898
11.644578,212,2619.338101
-51.776391,14,2620.771431
-50.130057,111,2627.532012
-26.4186,129,2638.401623
-42.249179,26,2641.614252
2.566863,149,2654.366337
-53.123944,17,2655.86759
10.048694,247,2669.783951
-53.127497,16,2671.299213
-18.31754,114,2680.659512
-40.252976,34,2684.504567
-40.390416,43,2690.093309
-33.283405,267,2704.786973
8.872736,185,2716.814011
-50.956805,11,2718.330922
-5.390912,357,2737.348797
-53.156252,18,2738.994108
-52.513035,20,2740.744499
-53.588882,29,2743.070505
-54.665232,7,2744.281475
-52.388354,5,2745.401081
-52.394336,6,2746.583026
-53.982417,6,2747.792166
-52.600116,6,2748.928775
-52.316936,6,2750.100098
-54.517947,7,2751.319085
-54.511925,6,2752.499893
-52.774349,6,2753.64822
-54.611842,6,2754.82707
-54.918537,6,2755.969056
-51.830804,5,2757.05259
-52.998886,7,2758.270893
-54.460801,6,2759.448443
-53.361093,6,2760.6227
-10.067216,99,2770.761213
-51.000213,11,2772.327212
-52.681864,6,2773.480512
-41.195022,54,2779.956117
-21.976526,119,2792.456843
-44.911804,29,2795.900369
-52.78703,5,2796.967484
-54.121596,7,2798.18391
-52.505165,6,2799.305592
-52.049652,6,2800.468319
-2.763639,142,2812.120601
5.575422,210,2824.048722
-52.145881,15,2825.539603
9.382939,160,2837.362514
-50.902118,9,2838.941261
-15.147322,347,2858.608753
-53.121512,8,2859.674926
-53.883245,9,2860.807029
-53.98769,9,2861.953396
-53.631811,8,2863.04393
-52.956093,8,2864.150947
-7.653581,124,2876.129846
-5.427972,331,2895.337985
-56.980058,19,2897.00367
9.983966,173,2910.029936
-10.701247,129,2923.436544
-0.562493,120,2935.175176
-51.923445,14,2937.017609
-9.519679,148,2948.076382
-52.697217,17,2949.542464
-24.860306,291,2965.839359
-42.803873,90,2971.890358
-58.737997,25,2973.77583
-58.250494,20,2975.425883
7.575621,214,2987.595701
-53.17853,17,2989.096765
6.646562,246,3003.700817
10.155523,144,3016.936934
-55.810132,10,3018.436352
-59.100969,15,3020.280699
-52.124496,11,3021.826898
2.247449,176,3039.496914
4.759367,240,3052.851858
-52.136243,16,3054.323015
5.859864,174,3066.60797
-51.036593,10,3068.111687
-37.059139,47,3073.868057
-29.474276,104,3083.566279
-42.57564,104,3089.462449
-56.092821,10,3090.594592
-54.483648,10,3091.71496
-54.460335,10,3092.844949
8.621182,200,3104.913335
-51.907872,13,3106.475863
-12.313998,117,3118.059236
-45.885896,37,3122.628568
-13.567525,111,3134.535148
-43.159795,25,3137.5237
-54.074991,7,3138.742321
-51.887786,5,3139.799621
-52.110256,6,3140.928673
6.104677,170,3153.515361
-39.966283,78,3158.017253
-10.08685,263,3173.047969
-56.530497,10,3174.231524
-53.594708,8,3175.307487
-53.885106,7,3176.545196
-52.499272,6,3177.70687
-52.423286,6,3178.845261
6.289515,149,3192.945729
-3.389268,135,3205.975345
-50.92659,14,3207.714651
-39.253419,43,3213.072612
-11.77915,277,3228.919629
-54.198777,26,3230.938863
8.531461,178,3244.014776
-53.065261,22,3246.473654
-51.424462,12,3248.054031
6.234931,166,3260.685634
-53.003338,17,3262.168247
8.859438,227,3275.132252
-54.099312,20,3276.875877
6.34067,170,3290.492963
-51.655195,13,3292.175129
-10.440543,132,3304.761117
-40.638216,91,3309.936775
-55.771419,40,3312.567765
-54.353218,13,3313.846503
9.284418,215,3326.13784
-41.599335,65,3330.574711
-23.133433,93,3339.670276
-42.819541,91,3344.769158
11.384796,235,3358.396473
-57.562595,25,3360.632835
-9.325341,118,3371.912058
-51.493253,14,3373.684386
-6.81038,109,3384.581054
-55.430805,14,3386.405044
-7.78828,147,3399.039039
8.670812,247,3412.823938
10.286403,200,3428.221492
-39.968038,40,3433.18852
-17.779098,106,3443.875054
-44.570005,83,3449.036541
-52.707666,16,3450.487458
-58.640766,22,3452.209384
-54.000613,22,3453.958627
7.587565,259,3469.341827
10.175377,162,3484.943161
-55.511935,12,3486.553504
-51.133464,15,3488.414646
-37.729851,45,3494.286101
-6.035175,119,3506.189537
-50.830324,14,3507.964683
-50.785745,20,3510.26524
-38.136585,44,3515.653019
-7.213141,113,3526.941301
-50.709867,20,3529.210568
8.503706,217,3543.424673
-54.847072,37,3545.9064
5.246387,303,3565.012035
6.312595,154,3577.776083
-54.902105,18,3579.309205
-7.752912,333,3597.802512
-53.385726,8,3598.922184
-54.269389,7,3600.159043
-51.965863,5,3601.215947
-0.583243,130,3613.856622
14.59106,217,3626.479552
-55.676956,26,3628.410059
14.214696,214,3642.246189
-51.411727,13,3643.961304
-39.965846,40,3648.839868
8.156274,138,3661.883239
-8.945388,128,3672.516865
5.994847,270,3687.630986
-53.09116,15,3689.155617
9.94252,231,3707.913508
-54.819054,10,3709.029269
-54.508096,10,3710.145169
-56.32151,11,3711.328309
10.714856,259,3725.960205
-52.353972,17,3727.616897
-37.519493,65,3732.285751
1.586762,112,3743.234047
2.057015,116,3754.53696
-54.081385,21,3756.302711
12.980599,252,3770.179639
-54.044828,15,3771.593124
13.182254,182,3783.056092
-1.41355,113,3794.288061
-50.983864,11,3795.848742
-42.230064,34,3799.919338
-11.956319,239,3813.649546
-58.30717,20,3815.267426
-53.663516,25,3817.214886
-55.608859,10,3818.377805
-53.407981,9,3819.493264
-53.660241,9,3820.629075
-53.776948,9,3821.757358
-55.475906,10,3822.921282
-54.255974,9,3824.039121
-53.825873,9,3825.177218
-52.760971,7,3826.338943
-3.07947,115,3837.834141
-12.439047,122,3851.06305
-48.784607,14,3853.50211
-44.689559,40,3857.352098
9.682354,258,3871.715456
-51.481794,15,3873.130325
-8.531326,184,3885.090461
-39.778243,43,3890.310597
6.41176,126,3902.526847
-55.194052,13,3904.259957
-50.508312,10,3905.781633
-7.442808,127,3918.922685
-40.910567,45,3924.46778
-52.194867,7,3925.720735
-52.304795,6,3926.855294
-52.36922,7,3928.108969
-54.078259,7,3929.39102
5.915243,256,3943.367839
11.539065,281,3959.17296
-59.188673,21,3960.851868
-53.453777,22,3962.618655
-3.00303,380,3982.204361
10.980705,239,3995.633819
-52.104964,17,3997.20086
-2.317538,221,4013.990023
-56.056779,25,4016.693931
-52.803522,23,4018.521643
-53.522048,24,4020.352521
-53.511709,27,4022.374176
-52.801793,23,4024.171643
16.462617,226,4037.452056
-52.602842,19,4039.1567
-39.46522,42,4043.597631
-33.221795,73,4051.76922
-48.593183,48,4057.108133
7.453508,159,4072.331834
-50.859038,13,4074.053098
-42.345768,24,4076.993455
-13.867189,105,4087.032283
-3.780688,330,4104.627053
-52.313673,26,4106.777251
12.43725,200,4119.972782
-53.251338,20,4121.589683
-44.785137,72,4125.891178
-23.853749,179,4136.282005
-35.921041,83,4143.164562
3.038979,168,4154.295107
-52.485213,24,4156.125093
11.075281,197,4168.04827
2.013442,117,4178.389371
-51.305463,10,4179.855323
-46.457962,36,4184.179077
-9.786871,125,4197.466749
-4.737637,98,4207.253726
-50.536243,11,4208.78371
-46.26779,29,4212.611592
-12.702478,214,4227.344729
11.942468,223,4240.055088
-52.010233,17,4241.729413
3.942856,184,4260.210223
-51.963504,6,4261.35974
-53.041161,7,4262.538354
-54.365463,7,4263.765528
-9.961881,102,4274.135807
-11.386416,107,4284.978482
-12.089802,93,4294.44935
-9.97473,342,4314.486543
10.793603,224,4330.734855
-52.854401,18,4332.295505
-10.047152,351,4351.252856
8.582687,161,4364.981164
-52.800608,18,4366.665076
5.291598,256,4380.847771
-53.76249,19,4382.553096
5.656583,274,4404.711623
-54.241188,6,4405.830451
-52.385089,6,4407.008063
-52.810139,6,4408.128211
-54.92514,7,4409.350628
-52.877568,6,4410.459043
-52.538937,6,4411.606586
-52.166683,6,4412.732326
-6.343135,98,4422.727988
-3.314794,123,4434.728391
-51.968484,15,4436.65476
-39.774876,47,4442.183909
-14.712693,274,4457.169624
14.758143,227,4470.4148
6.899715,195,4481.966621
11.622928,191,4493.118924
-52.844328,16,4494.695451
-14.576554,202,4508.531636
-41.940548,49,4514.25172
-50.868145,17,4516.3086
10.392716,161,4531.711633
2.620189,130,4544.306975
-50.606119,13,4546.066895
-18.038513,220,4559.644129
-38.253055,95,4565.180413
-53.120596,20,4566.929985
-52.939942,20,4568.694813
10.490192,162,4580.423174
-51.666657,13,4582.109596
-31.393543,70,4590.200865
-17.600001,215,4601.706842
10.341226,202,4614.244142
-37.216571,52,4620.60109
8.572055,140,4634.217766
-15.319282,367,4655.494452
-52.377763,15,4656.970687
-51.28291,15,4658.422615
-51.542151,17,4660.02884
-54.718734,10,4661.149519
6.849174,146,4672.298342
-52.122275,11,4673.828008
-9.820088,347,4694.946945
-54.504261,21,4696.677063
11.696115,218,4710.788823
10.580737,239,4724.158536
-53.324464,17,4725.640398
10.897003,225,4739.044007
-51.169486,14,4740.848178
5.103614,149,4755.196021
12.423987,200,4768.163745
-53.948702,21,4769.87064
-18.775548,239,4783.403341
-38.867801,68,4789.957887
-52.376637,6,4791.064976
1.164474,134,4804.306793
-51.459284,14,4806.085289
9.857536,165,4819.436386
-53.756756,21,4821.110178
-7.039477,352,4840.740803
-52.524725,19,4842.341097
-54.235754,30,4844.459752
-56.532578,10,4845.608702
-56.134854,10,4846.744264
-55.10263,10,4847.858286
-54.300789,10,4848.957925
-55.009767,10,4850.090978
-56.46368,10,4851.210559
-55.917035,10,4852.360115
-54.327769,10,4853.490919
-56.066414,10,4854.643784
12.633682,215,4867.461786
13.289099,207,4879.577073
-52.868482,22,4881.281249
13.303518,245,4895.460992
-52.861765,19,4897.122685
-2.245628,277,4916.329757
-54.472907,27,4918.255788
7.400967,255,4932.811182
-54.28068,18,4934.361384
-22.334718,403,4954.862209
-57.211316,27,4956.829304
-53.636032,9,4957.913225
-54.554801,10,4959.062656
-55.958582,11,4960.231926
-54.394736,10,4961.361501
9.98368,266,4976.394659
-54.512133,20,4978.013571
-17.942063,423,4999.731262
14.917473,220,5012.433934
-53.469924,20,5014.138065
-16.618454,240,5028.433796
-43.828949,103,5034.233749
-58.749616,37,5036.681242
-54.153143,10,5037.786974
15.404247,223,5051.713343
-14.906448,335,5068.979765
-54.697382,29,5071.033462
-54.71136,10,5072.164477
-56.622279,11,5073.28593
-53.697684,9,5074.406735
-54.064039,10,5075.516542
-54.27156,10,5076.634052
16.021664,211,5088.964004
-54.326712,21,5090.584649
-10.210241,332,5107.61486
-57.929406,19,5109.182438
9.007868,247,5123.384215
-53.079921,21,5125.030833
-38.788554,76,5129.401056
-26.1722,198,5139.885435
-39.04803,74,5144.149559
13.220331,215,5156.432782
-53.994368,21,5158.082194
12.612364,213,5170.184193
-54.13773,22,5171.93459
-38.114552,77,5176.299138
-16.287033,270,5190.253072
16.237066,195,5201.65991
-54.260242,21,5203.463096
-6.375496,132,5216.294949
-41.197532,106,5222.653901
17.259782,241,5236.458216
-53.595214,20,5238.274157
-40.816283,73,5244.149513
-6.099792,117,5254.936998
11.961638,240,5268.253381
7.398516,192,5279.339672
-52.996571,18,5280.857648
-5.743804,318,5300.103904
7.100695,212,5312.132574
-53.145968,18,5313.70955
-38.66992,79,5318.640549
-12.655895,176,5332.955204
13.789207,224,5345.785694
-52.310188,18,5347.476128
-39.893784,90,5352.992205
-9.215462,152,5368.623352
-50.951906,16,5370.613762
-51.33325,12,5372.231359
6.580716,149,5386.608837
