#{"t_start": 1787521111.830546, "env_id": "None"}
r,l,t
48.068156,33,50635.025992
117.353995,62,50643.976634
44.472972,29,50648.499605
191.323958,95,50661.443281
44.787868,25,50665.627106
44.522308,27,50669.823097
58.63737,41,50675.128895
48.92205,31,50679.901593
116.339436,56,50688.190367
41.225659,31,50693.064282
221.849096,110,50708.299852
46.904353,26,50713.051687
180.60647,85,50725.587576
105.709736,57,50733.513554
51.092002,32,50738.370542
43.536969,33,50743.000243
227.092558,119,50758.837055
28.258532,20,50762.562054
191.147592,102,50776.27447
77.520494,46,50782.880505
40.94925,30,50787.418623
51.208141,30,50792.753525
283.508978,144,50811.524705
201.67266,111,50825.556325
189.725252,93,50838.130786
335.136348,171,50860.166181
68.891244,51,50867.559611
46.721147,35,50872.932455
69.820934,45,50879.485517
49.072037,30,50884.026252
59.984529,40,50889.846772
77.467939,50,50896.414092
49.467876,31,50901.176846
40.11373,30,50905.999898
118.072058,66,50914.995909
49.599814,34,50919.837069
47.062851,30,50924.248544
43.34613,28,50928.367016
56.12625,46,50934.746116
48.245792,33,50939.486135
85.297161,54,50947.024589
112.567087,61,50955.585052
47.254925,30,50960.061696
120.679418,67,50969.306926
45.774534,31,50974.451777
59.811829,38,50980.630118
48.407697,29,50985.217088
48.03251,30,50989.943596
48.504026,30,50994.439809
48.728855,31,50999.114439
45.844561,32,51003.924264
192.836592,104,51017.236013
36.922384,28,51021.469158
66.056084,37,51026.987061
188.421618,96,51040.033961
54.582001,32,51044.878513
55.721843,42,51051.042839
179.057644,95,51064.537291
199.799178,98,51078.704714
204.182105,109,51093.407874
76.095981,44,51099.967431
41.500707,35,51105.03354
220.516067,109,51120.313822
47.234244,31,51125.096187
41.738496,25,51129.394168
45.946445,34,51134.452443
56.819434,34,51139.407619
44.689226,30,51143.912034
42.299949,26,51148.18549
64.762665,42,51154.298386
117.293846,62,51163.793566
37.891093,27,51167.856497
204.953811,104,51182.275739
189.339926,98,51195.768126
220.252161,110,51210.343535
213.071915,107,51225.447579
191.806427,88,51238.589975
57.20827,28,51243.684648
221.437133,101,51257.781777
197.380564,102,51271.942874
414.093805,202,51298.009685
374.078894,172,51321.476634
