# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,-4.51290,7.40401,0.46592,-0.34175,0.49468,1.92027,4.52580
0.09820,-4.42445,7.44666,0.43295,-0.32992,0.48005,1.96344,4.52580
0.19640,-4.33467,7.48642,0.40111,-0.31854,0.46083,2.01322,4.60990
0.29460,-4.24368,7.52336,0.37037,-0.30766,0.42217,2.06665,4.69056
0.39280,-4.15163,7.55753,0.34067,-0.29732,0.39150,2.01976,4.76992
0.49100,-4.05861,7.58900,0.31196,-0.28757,0.35625,1.96985,4.84865
0.58920,-3.96474,7.61783,0.28418,-0.27840,0.34375,1.92615,4.92680
0.68739,-3.87012,7.64409,0.25726,-0.26983,0.35625,1.88905,5.00418
0.78559,-3.77483,7.66783,0.23116,-0.26185,0.36659,1.84666,5.08049
0.88379,-3.67897,7.68910,0.20582,-0.25445,0.34375,1.80210,5.15541
0.98199,-3.58261,7.70798,0.18117,-0.24763,0.36875,1.76023,5.22862
1.08019,-3.48581,7.72451,0.15716,-0.24137,0.39961,1.72192,5.29977
1.17839,-3.38865,7.73874,0.13375,-0.23566,0.42719,1.67684,5.36852
1.27659,-3.29118,7.75071,0.11086,-0.23047,0.45625,1.63629,5.43452
1.37479,-3.19347,7.76048,0.08846,-0.22580,0.45625,1.59444,5.49739
1.47299,-3.09557,7.76808,0.06650,-0.22163,0.46875,1.55925,5.55678
1.57119,-2.99752,7.77354,0.04492,-0.21794,0.46875,1.53163,5.61226
1.66939,-2.89938,7.77691,0.02368,-0.21472,0.48125,1.50350,5.66341
1.76759,-2.80119,7.77820,0.00273,-0.21197,0.51187,1.47884,5.70975
1.86578,-2.70300,7.77745,-0.01796,-0.20966,0.53789,1.45589,5.75076
1.96398,-2.60484,7.77468,-0.03846,-0.20780,0.56727,1.42647,5.78580
2.06218,-2.50676,7.76991,-0.05879,-0.20638,0.59471,1.39625,5.78230
2.16038,-2.40879,7.76315,-0.07901,-0.20539,0.61692,1.36245,5.75405
2.25858,-2.31099,7.75441,-0.09914,-0.20484,0.64352,1.33695,5.71939
2.35678,-2.21337,7.74371,-0.11925,-0.20473,0.64375,1.31737,5.67938
2.45498,-2.11599,7.73105,-0.13937,-0.20506,0.68003,1.29810,5.63475
2.55318,-2.01889,7.71642,-0.15954,-0.20584,0.69833,1.28076,5.58604
2.65138,-1.92210,7.69984,-0.17981,-0.20707,0.72766,1.26807,5.53366
2.74958,-1.82567,7.68130,-0.20022,-0.20877,0.75308,1.24375,5.47796
2.84778,-1.72964,7.66078,-0.22083,-0.21096,0.78789,1.21875,5.41924
2.94598,-1.63406,7.63827,-0.24167,-0.21366,0.82319,1.21786,5.35775
3.04417,-1.53897,7.61377,-0.26281,-0.21688,0.85468,1.18556,5.29372
3.14237,-1.44442,7.58725,-0.28428,-0.22065,0.89402,1.15541,5.22733
3.24057,-1.35047,7.55868,-0.30616,-0.22501,0.92667,1.12663,5.15878
3.33877,-1.25717,7.52804,-0.32850,-0.22998,0.95531,1.10126,5.08824
3.43697,-1.16459,7.49530,-0.35135,-0.23561,0.99086,1.07599,5.01587
3.53517,-1.07279,7.46043,-0.37479,-0.24194,1.01261,1.05593,4.94184
3.63337,-0.98185,7.42339,-0.39889,-0.24900,1.03788,1.03423,4.86630
3.73157,-0.89184,7.38414,-0.42372,-0.25686,1.06420,1.01708,4.78943
3.82977,-0.80285,7.34262,-0.44937,-0.26557,1.07941,0.99075,4.71139
3.92797,-0.71498,7.29881,-0.47591,-0.27518,1.10072,0.96875,4.63238
4.02617,-0.62831,7.25263,-0.50344,-0.28575,1.12769,0.96875,4.55259
4.12437,-0.54298,7.20403,-0.53207,-0.29735,1.15349,0.96936,4.47225
4.22256,-0.45911,7.15297,-0.56188,-0.31003,1.17654,0.94375,4.39160
4.32076,-0.37682,7.09938,-0.59299,-0.32384,1.19722,0.95593,4.31092
4.41896,-0.29630,7.04320,-0.62552,-0.33883,1.22072,0.93125,4.23053
4.51716,-0.21767,6.98436,-0.65958,-0.35503,1.24375,0.90625,4.15077
