# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,-3.83548,7.65358,0.24619,-0.57524,0.36875,1.87392,3.48839
0.09527,-3.74250,7.67428,0.19229,-0.55589,0.36264,1.83394,3.48839
0.19054,-3.64855,7.69004,0.14034,-0.53431,0.34375,1.79326,3.57168
0.28581,-3.55392,7.70099,0.09052,-0.51133,0.35625,1.76097,3.64382
0.38108,-3.45887,7.70733,0.04293,-0.48766,0.38403,1.73023,3.71947
0.47636,-3.36363,7.70924,-0.00239,-0.46393,0.40608,1.69695,3.80056
0.57163,-3.26839,7.70694,-0.04548,-0.44061,0.40625,1.66960,3.88655
0.66690,-3.17334,7.70065,-0.08637,-0.41809,0.40625,1.64541,3.97664
0.76217,-3.07860,7.69058,-0.12517,-0.39662,0.39375,1.63020,4.06998
0.85744,-2.98432,7.67693,-0.16199,-0.37636,0.38125,1.62356,4.16580
0.95271,-2.89059,7.65991,-0.19693,-0.35741,0.36875,1.61431,4.26338
1.04798,-2.79748,7.63971,-0.23013,-0.33982,0.34375,1.60625,4.36210
1.14325,-2.70509,7.61650,-0.26172,-0.32358,0.38125,1.59375,4.46137
1.23853,-2.61345,7.59046,-0.29183,-0.30866,0.36875,1.58125,4.55844
1.33380,-2.52262,7.56173,-0.32058,-0.29502,0.38125,1.59218,4.65148
1.42907,-2.43262,7.53046,-0.34808,-0.28261,0.39079,1.56875,4.74089
1.52434,-2.34351,7.49678,-0.37446,-0.27136,0.36875,1.56875,4.82700
1.61961,-2.25529,7.46081,-0.39982,-0.26121,0.38569,1.59787,4.91011
1.71488,-2.16800,7.42265,-0.42426,-0.25210,0.35625,1.60792,4.99046
1.81015,-2.08165,7.38240,-0.44789,-0.24397,0.36875,1.61754,5.06828
1.90542,-1.99626,7.34016,-0.47078,-0.23678,0.37259,1.63084,5.14374
2.00070,-1.91184,7.29600,-0.49303,-0.23046,0.39194,1.64657,5.21704
2.09597,-1.82841,7.25000,-0.51472,-0.22500,0.39056,1.64375,5.28831
2.19124,-1.74599,7.20222,-0.53593,-0.22034,0.40625,1.63125,5.35769
2.28651,-1.66459,7.15272,-0.55673,-0.21648,0.41859,1.63968,5.42530
2.38178,-1.58423,7.10155,-0.57720,-0.21338,0.41789,1.60625,5.49126
2.47705,-1.50492,7.04876,-0.59741,-0.21104,0.41875,1.63125,5.55565
2.57232,-1.42670,6.99438,-0.61744,-0.20946,0.41875,1.63814,5.61857
2.66759,-1.34957,6.93845,-0.63735,-0.20864,0.41875,1.63125,5.68010
2.76286,-1.27357,6.88100,-0.65722,-0.20861,0.41875,1.64375,5.73504
2.85814,-1.19873,6.82205,-0.67712,-0.20939,0.41875,1.64375,5.76542
2.95341,-1.12508,6.76162,-0.69714,-0.21101,0.40625,1.65041,5.75721
3.04868,-1.05265,6.69972,-0.71726,-0.21119,0.40625,1.65625,5.75721
3.14395,-0.98149,6.63638,-0.73737,-0.21106,0.43125,1.68361,5.75721
3.23922,-0.91162,6.57162,-0.75746,-0.21063,0.44375,1.69267,5.76409
3.33449,-0.84306,6.50547,-0.77750,-0.20988,0.46333,1.68125,5.76880
