# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,-4.51290,7.40401,0.46592,-0.34175,0.49468,1.92027,4.52577
0.09840,-4.42427,7.44674,0.43288,-0.32990,0.48003,1.96354,4.52577
0.19679,-4.33431,7.48658,0.40099,-0.31850,0.46066,2.01343,4.61012
0.29519,-4.24313,7.52358,0.37019,-0.30760,0.42194,2.06638,4.69096
0.39358,-4.15089,7.55780,0.34044,-0.29725,0.39133,2.01934,4.77050
0.49198,-4.05768,7.58930,0.31168,-0.28748,0.35625,1.96938,4.84939
0.59037,-3.96361,7.61816,0.28384,-0.27830,0.33125,1.92566,4.92769
0.68877,-3.86879,7.64444,0.25689,-0.26972,0.35625,1.88858,5.00521
0.78717,-3.77330,7.66818,0.23075,-0.26173,0.36638,1.84600,5.08165
0.88556,-3.67724,7.68946,0.20536,-0.25433,0.34375,1.80129,5.15670
0.98396,-3.58067,7.70833,0.18068,-0.24751,0.36875,1.75946,5.23002
1.08235,-3.48367,7.72484,0.15664,-0.24125,0.40000,1.72099,5.30126
1.18075,-3.38631,7.73905,0.13318,-0.23553,0.42808,1.67579,5.37009
1.27914,-3.28864,7.75099,0.11027,-0.23035,0.45625,1.63534,5.43614
1.37754,-3.19073,7.76072,0.08784,-0.22568,0.45625,1.59336,5.49906
1.47593,-3.09263,7.76827,0.06584,-0.22151,0.46875,1.55832,5.55845
1.57433,-2.99438,7.77368,0.04423,-0.21783,0.46875,1.53088,5.61392
1.67273,-2.89604,7.77698,0.02296,-0.21462,0.48125,1.50253,5.66503
1.77112,-2.79766,7.77820,0.00198,-0.21188,0.51253,1.47812,5.71129
1.86952,-2.69927,7.77737,-0.01876,-0.20959,0.53916,1.45492,5.75216
1.96791,-2.60091,7.77452,-0.03928,-0.20774,0.56809,1.42536,5.78703
2.06631,-2.50264,7.76965,-0.05965,-0.20633,0.59614,1.39468,5.78128
2.16470,-2.40448,7.76279,-0.07990,-0.20536,0.61790,1.36116,5.75267
2.26310,-2.30649,7.75395,-0.10008,-0.20483,0.64402,1.33600,5.71768
2.36150,-2.20869,7.74313,-0.12023,-0.20474,0.64375,1.31625,5.67737
2.45989,-2.11113,7.73035,-0.14039,-0.20509,0.68065,1.29739,5.63244
2.55829,-2.01385,7.71560,-0.16060,-0.20589,0.69958,1.27988,5.58343
2.65668,-1.91688,7.69888,-0.18092,-0.20715,0.72901,1.26726,5.53076
2.75508,-1.82028,7.68018,-0.20138,-0.20888,0.75477,1.24375,5.47478
2.85347,-1.72408,7.65951,-0.22204,-0.21111,0.79017,1.21875,5.41578
2.95187,-1.62834,7.63684,-0.24294,-0.21384,0.82482,1.21610,5.35401
3.05027,-1.53309,7.61216,-0.26414,-0.21710,0.85688,1.18343,5.28970
