# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,-3.83548,7.65358,0.24586,-0.57493,0.36875,1.87392,3.48932
0.09552,-3.74225,7.67430,0.19185,-0.55550,0.36259,1.83387,3.48932
0.19104,-3.64804,7.69005,0.13981,-0.53385,0.34375,1.79312,3.57300
0.28657,-3.55316,7.70098,0.08990,-0.51079,0.35625,1.76083,3.64548
0.38209,-3.45785,7.70727,0.04224,-0.48706,0.38407,1.72992,3.72146
0.47761,-3.36236,7.70912,-0.00314,-0.46328,0.40625,1.69668,3.80288
0.57313,-3.26687,7.70674,-0.04628,-0.43994,0.40625,1.66927,3.88921
0.66866,-3.17157,7.70035,-0.08722,-0.41739,0.40625,1.64518,3.97962
0.76418,-3.07660,7.69017,-0.12605,-0.39591,0.39375,1.63012,4.07327
0.85970,-2.98208,7.67640,-0.16289,-0.37565,0.38125,1.61875,4.16939
0.95522,-2.88811,7.65925,-0.19786,-0.35671,0.36875,1.61434,4.26726
1.05075,-2.79478,7.63891,-0.23108,-0.33913,0.34375,1.60625,4.36624
1.14627,-2.70217,7.61556,-0.26269,-0.32291,0.38125,1.59375,4.46576
1.24179,-2.61031,7.58935,-0.29282,-0.30801,0.38125,1.58125,4.56289
1.33731,-2.51927,7.56046,-0.32158,-0.29441,0.38125,1.58125,4.65600
1.43284,-2.42907,7.52902,-0.34910,-0.28202,0.39098,1.56875,4.74547
1.52836,-2.33975,7.49516,-0.37549,-0.27081,0.36875,1.56875,4.83164
1.62388,-2.25134,7.45899,-0.40087,-0.26070,0.38608,1.59833,4.91481
1.71940,-2.16386,7.42064,-0.42533,-0.25162,0.35625,1.60832,4.99522
1.81493,-2.07732,7.38019,-0.44897,-0.24354,0.36875,1.61835,5.07309
1.91045,-1.99175,7.33775,-0.47189,-0.23638,0.37299,1.63159,5.14861
2.00597,-1.90716,7.29338,-0.49416,-0.23012,0.39332,1.64776,5.22196
2.10149,-1.82357,7.24716,-0.51588,-0.22469,0.39092,1.63125,5.29329
2.19702,-1.74099,7.19916,-0.53711,-0.22009,0.40625,1.63125,5.36272
2.29254,-1.65943,7.14943,-0.55795,-0.21627,0.40625,1.63929,5.43038
2.38806,-1.57892,7.09802,-0.57846,-0.21322,0.41850,1.61875,5.49639
2.48358,-1.49947,7.04499,-0.59871,-0.21094,0.41875,1.63705,5.56083
2.57911,-1.42111,6.99037,-0.61878,-0.20942,0.41875,1.63853,5.62380
2.67463,-1.34386,6.93419,-0.63874,-0.20866,0.41875,1.64259,5.68538
