# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,-4.08693,7.52272,0.42392,-0.05901,0.29375,2.04028,4.48742
0.11265,-3.98380,7.56803,0.39091,-0.48140,0.29375,1.97817,4.81726
0.22509,-3.87890,7.60846,0.34198,-0.46961,0.33125,1.92535,4.82903
0.33667,-3.77285,7.64311,0.29253,-0.42668,0.34284,1.87045,4.84269
0.44826,-3.66528,7.67279,0.24971,-0.33385,0.33125,1.81422,4.87813
0.56048,-3.55603,7.69841,0.21249,-0.32275,0.35625,1.76393,4.87830
0.67311,-3.44553,7.72020,0.17797,-0.27592,0.39828,1.71348,4.90514
0.78600,-3.33412,7.73832,0.14166,-0.35378,0.44353,1.66035,4.92707
0.89899,-3.22198,7.75208,0.10168,-0.39053,0.45625,1.61152,4.93069
1.01187,-3.10948,7.76125,0.06578,-0.25333,0.45625,1.56947,4.96760
1.12443,-2.99706,7.76690,0.03642,-0.24570,0.46875,1.53805,4.97555
1.23654,-2.88498,7.76943,0.00730,-0.24576,0.46875,1.50691,4.99361
1.34784,-2.77369,7.76853,-0.02914,-0.41302,0.50822,1.48289,5.02466
1.45748,-2.66420,7.76299,-0.07285,-0.41451,0.53982,1.45762,5.02473
1.56536,-2.55682,7.75270,-0.11704,-0.40730,0.55625,1.43276,5.05333
1.67154,-2.45167,7.73800,-0.15946,-0.39213,0.58096,1.40223,5.07279
1.77608,-2.34884,7.71926,-0.20004,-0.37977,0.58125,1.38237,5.12171
1.87899,-2.24841,7.69679,-0.23980,-0.39132,0.60464,1.37377,5.12206
1.98031,-2.15050,7.67076,-0.27926,-0.38906,0.59375,1.36582,5.14088
2.08013,-2.05511,7.64136,-0.31815,-0.38962,0.61507,1.36361,5.17081
2.17906,-1.96177,7.60860,-0.35611,-0.37733,0.59375,1.36654,5.17081
2.27721,-1.87044,7.57267,-0.39305,-0.37715,0.63661,1.37006,5.18969
2.37462,-1.78117,7.53372,-0.42863,-0.35449,0.64375,1.37977,5.22189
2.47169,-1.69359,7.49185,-0.46242,-0.33753,0.65625,1.37400,5.25401
2.56868,-1.60752,7.44716,-0.49504,-0.33483,0.68121,1.36142,5.26856
2.66559,-1.52300,7.39976,-0.52672,-0.32003,0.69375,1.33125,5.26914
2.76249,-1.44001,7.34975,-0.55733,-0.31018,0.70311,1.34953,5.30102
2.85938,-1.35856,7.29727,-0.58710,-0.30497,0.71372,1.33125,5.33312
2.95631,-1.27866,7.24240,-0.61602,-0.29068,0.71790,1.34946,5.36545
3.05331,-1.20030,7.18524,-0.64425,-0.29090,0.69375,1.33125,5.36614
3.15039,-1.12350,7.12585,-0.67198,-0.28014,0.71875,1.36062,5.38074
3.24761,-1.04826,7.06429,-0.69928,-0.28070,0.71040,1.35625,5.41291
3.34500,-0.97459,7.00060,-0.72643,-0.27427,0.66875,1.36822,5.41511
3.44258,-0.90253,6.93481,-0.75397,-0.29016,0.68125,1.38461,5.42861
3.54042,-0.83215,6.86684,-0.78191,-0.28346,0.69375,1.41029,5.46065
3.63856,-0.76349,6.79673,-0.80962,-0.28336,0.69375,1.42382,5.49324
3.73702,-0.69656,6.72452,-0.83651,-0.26462,0.70625,1.44349,5.52517
3.83584,-0.63131,6.65030,-0.86199,-0.25385,0.70625,1.45869,5.55824
3.93503,-0.56768,6.57422,-0.88540,-0.21855,0.71875,1.47501,5.59067
4.03438,-0.50565,6.49661,-0.90678,-0.20890,0.71522,1.49988,5.62326
4.13391,-0.44512,6.41760,-0.92667,-0.19130,0.69375,1.52965,5.65584
4.23360,-0.38602,6.33732,-0.94515,-0.17900,0.70861,1.55479,5.70781
4.33347,-0.32826,6.25585,-0.96214,-0.16375,0.70586,1.58754,5.71453
4.43350,-0.27173,6.17333,-0.97713,-0.13779,0.66875,1.61263,5.73091
4.53370,-0.21626,6.08989,-0.98961,-0.11163,0.66875,1.60011,5.74787
4.63405,-0.16163,6.00571,-0.99970,-0.08393,0.66875,1.58758,5.80507
4.73456,-0.10768,5.92090,-1.00888,-0.09185,0.66875,1.56412,5.84852
4.83527,-0.05442,5.83543,-1.01891,-0.10430,0.69150,1.54774,5.84831
4.93620,-0.00197,5.74920,-1.03069,-0.13035,0.71459,1.53269,5.92215
5.03738,0.04951,5.66209,-1.04395,-0.13482,0.71875,1.51293,5.96298
5.13885,0.09993,5.57404,-1.05797,-0.14252,0.70625,1.48587,6.03597
5.24061,0.14922,5.48502,-1.07268,-0.14055,0.74131,1.45887,6.14029
5.34266,0.19730,5.39500,-1.08935,-0.18464,0.75625,1.44005,6.23146
5.44484,0.24378,5.30401,-1.10848,-0.19255,0.74375,1.41300,6.26775
5.54694,0.28841,5.21218,-1.12936,-0.22279,0.73125,1.37626,6.30529
5.64847,0.33077,5.11992,-1.15030,-0.19933,0.76599,1.34857,6.34175
5.74937,0.37103,5.02740,-1.16910,-0.17213,0.75625,1.33019,6.37830
5.84959,0.40940,4.93482,-1.18554,-0.15419,0.78125,1.29563,6.41463
5.94911,0.44609,4.84231,-1.20003,-0.13770,0.76875,1.25903,6.43891
6.04791,0.48126,4.74997,-1.21243,-0.11425,0.79574,1.22399,6.43889
6.14597,0.51514,4.65795,-1.22244,-0.09147,0.78125,1.18999,6.52277
6.24330,0.54796,4.56632,-1.22948,-0.05673,0.81571,1.15708,6.55800
6.33985,0.58003,4.47526,-1.23295,-0.01025,0.83110,1.12497,6.59300
6.43564,0.61171,4.38486,-1.23430,-0.00233,0.83125,1.09700,6.65400
6.53067,0.64304,4.29514,-1.23707,-0.04910,0.84661,1.07708,6.55500
6.62497,0.67373,4.20598,-1.24308,-0.08462,0.84375,1.06578,6.58900
6.71853,0.70351,4.11728,-1.25139,-0.09600,0.86035,1.05152,6.67700
6.81139,0.73226,4.02899,-1.26113,-0.11443,0.84375,1.02274,6.76100
6.90353,0.75988,3.94108,-1.27199,-0.12310,0.86875,0.99569,6.76100
6.99499,0.78631,3.85353,-1.28371,-0.13165,0.88480,0.97628,6.83100
7.08577,0.81148,3.76631,-1.29660,-0.15048,0.86875,0.95625,6.86400
7.17589,0.83529,3.67939,-1.31103,-0.17023,0.88125,0.96605,6.89600
7.26537,0.85761,3.59274,-1.32680,-0.18704,0.90515,0.94755,6.98200
7.35425,0.87838,3.50632,-1.34278,-0.17863,0.91875,0.92681,7.01500
7.44255,0.89766,3.42015,-1.35759,-0.15863,0.94268,0.90625,7.10000
7.53030,0.91563,3.33426,-1.37075,-0.13761,0.95625,0.88125,7.13200
7.61754,0.93244,3.24866,-1.38279,-0.13862,0.96875,0.86875,7.19000
7.70431,0.94815,3.16332,-1.39382,-0.11574,0.98125,0.84375,7.29800
7.79066,0.96291,3.07824,-1.40383,-0.11494,0.99375,0.83125,7.29800
7.87664,0.97679,2.99339,-1.41294,-0.09868,1.00625,0.81875,7.40500
7.96229,0.98990,2.90875,-1.42096,-0.08634,1.01875,0.79375,7.40500
8.04769,1.00233,2.82426,-1.42812,-0.08264,1.03125,0.78125,7.48100
8.13288,1.01415,2.73989,-1.43431,-0.06290,1.04375,0.76875,7.51200
8.21793,1.02549,2.65561,-1.43947,-0.05724,1.05625,0.75625,7.54300
8.30289,1.03641,2.57135,-1.44378,-0.04421,1.06875,0.74375,7.62700
8.38785,1.04701,2.48705,-1.44737,-0.03851,1.08125,0.74375,7.65800
8.47288,1.05734,2.40266,-1.45060,-0.03604,1.08125,0.73125,7.72700
8.55804,1.06742,2.31809,-1.45378,-0.03891,1.09375,0.71875,7.72700
8.64341,1.07725,2.23329,-1.45692,-0.03444,1.10625,0.74142,7.80417
8.72905,1.08685,2.14819,-1.46004,-0.03848,1.11875,0.74375,7.83564
8.81506,1.09622,2.06269,-1.46309,-0.03306,1.11875,0.74375,7.86648
8.90150,1.10539,1.97674,-1.46599,-0.03384,1.13125,0.73125,7.89777
8.98845,1.11436,1.89025,-1.46869,-0.02882,1.14375,0.71875,7.92958
9.07601,1.12318,1.80314,-1.47117,-0.02651,1.14121,0.70625,8.01499
9.16422,1.13184,1.71535,-1.47357,-0.02923,1.13555,0.70625,8.04703
9.25319,1.14038,1.62679,-1.47569,-0.01839,1.11875,0.69375,8.04879
9.34300,1.14882,1.53738,-1.47756,-0.02145,1.11875,0.68125,8.16533
9.43372,1.15718,1.44705,-1.47930,-0.02220,1.13125,0.68125,8.19869
9.52536,1.16549,1.35578,-1.47992,0.00698,1.14375,0.66875,8.31688
9.61697,1.17381,1.26455,-1.47907,0.01441,1.14375,0.65625,8.42530
9.70820,1.18223,1.17371,-1.47723,0.02735,1.14461,0.65625,8.45875
9.79905,1.19082,1.08328,-1.47466,0.02631,1.11875,0.67048,8.54526
9.88950,1.19964,0.99325,-1.47148,0.05720,1.13125,0.68010,8.57786
9.97956,1.20872,0.90365,-1.47090,-0.02254,1.13125,0.66875,8.61056
10.06971,1.21761,0.81394,-1.47681,-0.12418,1.14375,0.66875,8.64370
10.16057,1.22571,0.72344,-1.48649,-0.10463,1.14375,0.65625,8.67664
10.25220,1.23297,0.63211,-1.49651,-0.11035,1.15625,0.64375,8.80042
10.34470,1.23938,0.53983,-1.50681,-0.11291,1.15625,0.64375,8.80011
10.43814,1.24486,0.44654,-1.51741,-0.11422,1.16875,0.63125,8.88474
10.53261,1.24940,0.35218,-1.52818,-0.11460,1.16875,0.63125,8.97236
10.62820,1.25296,0.25666,-1.53896,-0.11107,1.16875,0.63125,9.00702
10.72502,1.25553,0.15988,-1.54981,-0.10925,1.18125,0.61875,9.04277
10.82314,1.25705,0.06177,-1.56072,-0.12825,1.18125,0.61875,9.08764
10.92264,1.25752,-0.03773,-1.56845,-0.03573,1.18125,0.61875,9.16007
11.02259,1.25752,-0.13768,-1.57170,-0.01201,1.18125,0.61875,9.22941
11.12254,1.25734,-0.23763,-1.57365,-0.02434,1.18125,0.61875,9.29381
11.22248,1.25695,-0.33757,-1.57565,-0.01677,1.18125,0.61875,9.33030
11.32243,1.25637,-0.43752,-1.57765,-0.02266,1.18125,0.61875,9.38985
11.42239,1.25558,-0.53747,-1.57965,-0.01869,1.18125,0.61875,9.45605
11.52233,1.25460,-0.63741,-1.58145,-0.01675,1.16875,0.63125,9.49297
11.62228,1.25345,-0.73735,-1.58310,-0.01640,1.20007,0.63125,9.52938
11.72223,1.25214,-0.83729,-1.58460,-0.01374,1.20809,0.63125,9.56514
11.82218,1.25069,-0.93723,-1.58595,-0.01271,1.21875,0.61065,9.60146
11.92213,1.24911,-1.03717,-1.58726,-0.01347,1.21875,0.58125,9.63821
12.02207,1.24740,-1.13710,-1.58851,-0.01156,1.21875,0.58125,9.65826
12.12202,1.24557,-1.23703,-1.58971,-0.01235,1.24562,0.58125,9.65883
12.22197,1.24362,-1.33696,-1.59086,-0.01109,1.25663,0.58125,9.71174
12.32192,1.24156,-1.43689,-1.59191,-0.00934,1.25625,0.59375,9.76614
12.42187,1.23940,-1.53682,-1.59296,-0.01158,1.28926,0.59375,9.76606
12.52182,1.23713,-1.63674,-1.59401,-0.01053,1.29950,0.59375,9.81927
12.62177,1.23476,-1.73666,-1.59491,-0.00634,1.30625,0.59375,9.81998
12.72172,1.23231,-1.83658,-1.59581,-0.01215,1.32874,0.59375,9.87339
12.82167,1.22976,-1.93650,-1.59666,-0.00511,1.33457,0.60625,9.87289
12.92161,1.22714,-2.03641,-1.59741,-0.00959,1.34375,0.60625,9.87327
13.02156,1.22444,-2.13632,-1.59811,-0.00456,1.36802,0.60625,9.87291
13.12151,1.22168,-2.23623,-1.59876,-0.00819,1.38291,0.60625,9.87330
13.22146,1.21885,-2.33614,-1.59936,-0.00472,1.39889,0.60625,9.87302
13.32141,1.21597,-2.43605,-1.59982,-0.00296,1.42169,0.61875,9.87341
13.42135,1.21305,-2.53595,-1.60032,-0.00765,1.43125,0.61875,9.87338
13.52131,1.21007,-2.63586,-1.60077,-0.00229,1.46391,0.61875,9.87269
13.62125,1.20706,-2.73576,-1.60102,-0.00139,1.47529,0.60456,9.87273
13.72121,1.20403,-2.83567,-1.60127,-0.00397,1.49324,0.58125,9.87334
13.82116,1.20097,-2.93557,-1.60152,-0.00092,1.51072,0.58125,9.87344
13.92110,1.19789,-3.03547,-1.60182,-0.00434,1.51875,0.58125,9.87317
14.02105,1.19477,-3.13537,-1.60232,-0.00572,1.51875,0.58125,9.87339
14.12100,1.19159,-3.23527,-1.60302,-0.00878,1.50625,0.59375,9.87314
14.22095,1.18833,-3.33516,-1.60382,-0.00737,1.50625,0.58367,9.87328
14.32090,1.18499,-3.43506,-1.60467,-0.00955,1.53834,0.54375,9.87312
14.42085,1.18156,-3.53495,-1.60557,-0.00865,1.54853,0.54375,9.87339
14.52079,1.17804,-3.63483,-1.60647,-0.01009,1.54375,0.55625,9.87334
14.62075,1.17443,-3.73472,-1.60722,-0.00482,1.54375,0.55625,9.87279
14.72069,1.17076,-3.83460,-1.60782,-0.00688,1.56959,0.55625,9.87319
14.82064,1.16703,-3.93448,-1.60833,-0.00368,1.57601,0.56875,9.49511
14.92059,1.16326,-4.03435,-1.60868,-0.00265,1.58125,0.54927,9.53500
15.02054,1.15946,-4.13423,-1.60897,-0.00352,1.58125,0.51875,9.63313
15.12049,1.15563,-4.23411,-1.60923,-0.00129,1.58125,0.51875,9.12201
15.22044,1.15178,-4.33398,-1.60948,-0.00355,1.60467,0.53125,9.12237
15.32038,1.14790,-4.43385,-1.60978,-0.00252,1.61379,0.53125,9.12219
15.42034,1.14399,-4.53373,-1.61013,-0.00414,1.61875,0.53125,9.12245
15.52029,1.14004,-4.63360,-1.61053,-0.00517,1.60625,0.53402,9.12215
15.62024,1.13605,-4.73347,-1.61073,0.00081,1.63465,0.49375,8.46526
15.72018,1.13206,-4.83334,-1.61068,0.00194,1.64034,0.49375,8.37878
15.82013,1.12808,-4.93321,-1.61068,-0.00255,1.64375,0.50625,8.29168
15.92007,1.12409,-5.03307,-1.61068,0.00202,1.64375,0.50625,8.20395
16.02002,1.12011,-5.13294,-1.61058,0.00070,1.64375,0.50625,8.11557
16.11997,1.11614,-5.23281,-1.61048,0.00119,1.63125,0.50912,8.02652
16.21992,1.11218,-5.33268,-1.61038,0.00056,1.63125,0.46875,7.93677
16.31987,1.10823,-5.43255,-1.61028,0.00258,1.63125,0.46875,7.84632
16.41983,1.10429,-5.53243,-1.61043,-0.00464,1.65279,0.48125,7.75512
16.51977,1.10031,-5.63229,-1.61103,-0.00849,1.65832,0.48125,7.66318
16.61972,1.09625,-5.73216,-1.61193,-0.00919,1.66875,0.48125,7.57044
16.71966,1.09209,-5.83202,-1.61318,-0.01503,1.66875,0.49375,7.47691
16.81962,1.08778,-5.93188,-1.61493,-0.02071,1.65625,0.47641,7.38253
16.91957,1.08327,-6.03173,-1.61714,-0.02239,1.65625,0.44375,7.28728
17.01951,1.07852,-6.13156,-1.61999,-0.03427,1.65625,0.45625,7.19115
17.11946,1.07344,-6.23138,-1.62365,-0.03878,1.64375,0.45625,7.09408
17.21941,1.06796,-6.33118,-1.62816,-0.05114,1.64375,0.46875,6.99605
17.31936,1.06198,-6.43095,-1.63357,-0.05749,1.66973,0.46875,6.89702
17.41931,1.05542,-6.53068,-1.63984,-0.06810,1.67849,0.47218,6.79695
17.51926,1.04819,-6.63037,-1.64691,-0.07323,1.66875,0.43125,6.69579
17.61921,1.04022,-6.73000,-1.65484,-0.08488,1.66875,0.44375,6.59440
17.71916,1.03141,-6.82956,-1.66373,-0.09353,1.65625,0.45625,6.49437
17.81910,1.02167,-6.92903,-1.67353,-0.10221,1.65625,0.45625,6.39578
17.91905,1.01091,-7.02840,-1.68430,-0.11321,1.64375,0.45447,6.29973
18.01900,0.99903,-7.12764,-1.69599,-0.12214,1.63125,0.43125,6.20544
18.11895,0.98595,-7.22673,-1.70831,-0.12457,1.61875,0.44375,6.10976
18.21890,0.97163,-7.32564,-1.72120,-0.13219,1.64435,0.46875,6.01500
18.31885,0.95600,-7.42436,-1.73492,-0.14176,1.64375,0.47360,5.92208
18.41880,0.93897,-7.52285,-1.74970,-0.15287,1.63125,0.44375,5.83191
18.51874,0.92043,-7.62106,-1.76569,-0.16917,1.61543,0.41875,5.74801
18.61869,0.90026,-7.71895,-1.78254,-0.16824,1.59527,0.44375,5.66296
18.71865,0.87842,-7.81649,-1.80012,-0.18267,1.57344,0.40625,5.57985
18.81860,0.85482,-7.91361,-1.81861,-0.18784,1.54986,0.43150,5.49583
18.91855,0.82939,-8.01027,-1.83797,-0.19935,1.52446,0.41875,5.41507
19.01849,0.80205,-8.10640,-1.85810,-0.20538,1.49717,0.43680,5.33362
19.11844,0.77275,-8.20196,-1.87856,-0.20519,1.46793,0.43125,5.25110
19.21839,0.74150,-8.29689,-1.89905,-0.20477,1.43667,0.40625,5.16345
