# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,-4.20738,7.82797,0.46550,-0.01380,0.64375,1.86875,3.43545
0.09984,-4.11779,7.87205,0.43484,-0.55541,0.63125,1.85625,3.42098
0.19969,-4.02633,7.91207,0.38878,-0.45652,0.65625,1.83125,3.40645
0.29953,-3.93307,7.94772,0.34268,-0.46435,0.69375,1.80625,3.47622
0.39938,-3.83831,7.97915,0.30083,-0.38173,0.65625,1.74375,3.53350
0.49922,-3.74240,8.00687,0.26426,-0.34330,0.68125,1.65625,3.61368
0.59906,-3.64560,8.03129,0.23075,-0.30701,0.69375,1.55625,3.69742
0.69890,-3.54805,8.05253,0.19450,-0.39464,0.76875,1.53125,3.60114
0.79875,-3.44972,8.06988,0.15135,-0.50548,0.78125,1.44375,3.58597
0.89860,-3.35070,8.08263,0.10851,-0.37854,0.78125,1.43125,3.57074
0.99844,-3.25126,8.09150,0.07149,-0.33540,0.79375,1.35625,3.64840
1.09828,-3.15157,8.09689,0.03571,-0.37536,0.79375,1.30625,3.73144
1.19812,-3.05175,8.09862,-0.00118,-0.36775,0.79375,1.30625,3.79463
1.29797,-2.95193,8.09665,-0.03873,-0.38400,0.79375,1.25625,3.85437
1.39781,-2.85226,8.09089,-0.07654,-0.37843,0.79375,1.21875,3.89984
1.49766,-2.75287,8.08139,-0.11350,-0.36589,0.83125,1.18125,3.94257
1.59750,-2.65390,8.06828,-0.14863,-0.33705,0.83125,1.14375,3.98691
1.69735,-2.55543,8.05182,-0.18213,-0.32929,0.86875,1.16875,4.04055
1.79719,-2.45755,8.03212,-0.21497,-0.32900,0.85625,1.14375,4.09253
1.89703,-2.36037,8.00923,-0.24727,-0.31901,0.85625,1.11875,4.13962
1.99688,-2.26397,7.98325,-0.27882,-0.31287,0.86875,1.10625,4.18704
2.09672,-2.16842,7.95428,-0.30963,-0.30403,0.84375,1.09375,4.23301
2.19657,-2.07381,7.92242,-0.33977,-0.29915,0.86875,1.09375,4.27915
2.29641,-1.98018,7.88774,-0.36938,-0.29446,0.84375,1.08125,4.32358
2.39625,-1.88761,7.85033,-0.39839,-0.28689,0.86875,1.08125,4.36645
2.49610,-1.79616,7.81029,-0.42672,-0.28060,0.89375,1.14375,4.40950
2.59594,-1.70585,7.76769,-0.45437,-0.27329,0.90625,1.14375,4.45214
2.69578,-1.61675,7.72265,-0.48132,-0.26657,0.86875,1.15625,4.49503
