# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,-4.18922,7.79574,0.48379,-0.08928,0.61875,1.93125,3.14142
0.09991,-4.10024,7.84116,0.44693,-0.61315,0.60625,1.89375,3.12818
0.19982,-4.00910,7.88207,0.39714,-0.46858,0.63125,1.86875,3.11488
0.29972,-3.91605,7.91842,0.34906,-0.48367,0.65625,1.84375,3.20502
0.39963,-3.82140,7.95038,0.30522,-0.40166,0.63125,1.78125,3.27798
0.49954,-3.72552,7.97844,0.26611,-0.37174,0.65625,1.68125,3.36868
0.59944,-3.62867,8.00292,0.22912,-0.34738,0.66875,1.59375,3.45863
0.69935,-3.53098,8.02381,0.18866,-0.44537,0.73125,1.55625,3.39602
0.79926,-3.43246,8.04038,0.14224,-0.52466,0.74375,1.46875,3.38171
0.89917,-3.33325,8.05213,0.09799,-0.37933,0.75625,1.45625,3.36734
0.99907,-3.23366,8.05992,0.06003,-0.35092,0.75625,1.39375,3.45533
1.09898,-3.13385,8.06412,0.02317,-0.38392,0.76875,1.33125,3.54304
1.19889,-3.03394,8.06455,-0.01451,-0.37478,0.76875,1.28125,3.61134
1.29880,-2.93410,8.06122,-0.05218,-0.38117,0.75625,1.24375,3.67567
1.39871,-2.83445,8.05413,-0.08914,-0.36209,0.75625,1.25625,3.72943
1.49861,-2.73512,8.04343,-0.12468,-0.34867,0.79375,1.21875,3.78599
1.59852,-2.63622,8.02929,-0.15891,-0.33419,0.79375,1.18125,3.84252
1.69843,-2.53786,8.01182,-0.19246,-0.33545,0.83125,1.15625,3.89975
1.79833,-2.44013,7.99107,-0.22572,-0.33249,0.80625,1.19375,3.95031
1.89824,-2.34315,7.96711,-0.25836,-0.32209,0.84375,1.16875,3.99679
1.99815,-2.24698,7.94003,-0.28999,-0.31157,0.81875,1.14375,4.04385
2.09806,-2.15171,7.90998,-0.32050,-0.29867,0.85625,1.14375,4.09166
2.19796,-2.05737,7.87709,-0.35008,-0.29238,0.83125,1.14375,4.14148
2.29787,-1.96404,7.84146,-0.37900,-0.28661,0.83125,1.14375,4.18985
2.39778,-1.87176,7.80317,-0.40730,-0.27984,0.81875,1.14375,4.23677
2.49769,-1.78059,7.76232,-0.43500,-0.27454,0.84375,1.14375,4.28302
2.59759,-1.69058,7.71898,-0.46212,-0.26858,0.85625,1.16875,4.32802
2.69750,-1.60176,7.67324,-0.48865,-0.26250,0.88125,1.16875,4.37233
2.79741,-1.51417,7.62519,-0.51458,-0.25632,0.89375,1.18125,4.41618
2.89732,-1.42784,7.57491,-0.54000,-0.25215,0.90625,1.13125,4.45979
2.99722,-1.34281,7.52247,-0.56504,-0.24891,0.89375,1.15625,4.50216
3.09713,-1.25910,7.46793,-0.58978,-0.24591,0.91875,1.14375,4.54293
3.19704,-1.17676,7.41135,-0.61443,-0.24592,0.93125,1.14375,4.58214
3.29695,-1.09585,7.35275,-0.63941,-0.25259,0.88125,1.13125,4.61809
3.39685,-1.01644,7.29212,-0.66506,-0.26197,0.89375,1.15625,4.64606
3.49676,-0.93863,7.22945,-0.69110,-0.26252,0.90625,1.13125,4.66226
3.59667,-0.86249,7.16478,-0.71673,-0.25252,0.88125,1.16875,4.67557
3.69658,-0.78800,7.09820,-0.74142,-0.24151,0.88125,1.20625,4.69755
3.79649,-0.71514,7.02985,-0.76513,-0.23282,0.86875,1.20625,4.72639
3.89640,-0.64388,6.95982,-0.78792,-0.22382,0.88125,1.23125,4.75893
3.99630,-0.57421,6.88821,-0.80973,-0.21307,0.89375,1.24375,4.79477
4.09621,-0.50608,6.81514,-0.83044,-0.20161,0.90625,1.26875,4.83444
4.19612,-0.43944,6.74071,-0.84998,-0.19018,0.90625,1.29375,4.87770
4.29603,-0.37421,6.66503,-0.86812,-0.17512,0.90625,1.31875,4.92405
4.39593,-0.31031,6.58824,-0.88432,-0.15100,0.91875,1.34375,4.97458
4.49584,-0.24757,6.51049,-0.89825,-0.12509,0.91875,1.34375,5.03172
4.59573,-0.18584,6.43195,-0.91078,-0.11824,0.93125,1.40625,5.09430
4.69564,-0.12507,6.35265,-0.92378,-0.13652,0.91875,1.40625,5.15657
4.79555,-0.06540,6.27253,-0.93877,-0.16333,0.88125,1.41875,5.21154
4.89546,-0.00703,6.19144,-0.95595,-0.18308,0.86875,1.39375,5.17621
4.99537,0.04986,6.10931,-0.97478,-0.19516,0.90625,1.36875,5.10305
5.09528,0.10514,6.02608,-0.99482,-0.20605,0.91875,1.34375,5.03325
5.19519,0.15869,5.94174,-1.01608,-0.21859,0.93125,1.31875,4.96865
