# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,-4.20738,7.82797,0.46550,-0.01380,0.64375,1.86875,3.16016
0.09984,-4.11779,7.87205,0.43484,-0.55541,0.63125,1.85625,3.14685
0.19969,-4.02633,7.91207,0.38878,-0.45652,0.65625,1.83125,3.13348
0.29953,-3.93307,7.94772,0.34268,-0.46435,0.69375,1.80625,3.21154
0.39938,-3.83831,7.97915,0.30083,-0.38173,0.65625,1.74375,3.27376
0.49922,-3.74240,8.00687,0.26426,-0.34330,0.68125,1.65625,3.36064
0.59906,-3.64560,8.03129,0.23075,-0.30701,0.69375,1.55625,3.41785
0.69890,-3.54805,8.05253,0.19450,-0.39464,0.76875,1.53125,3.31257
0.79875,-3.44972,8.06988,0.15135,-0.50548,0.78125,1.44375,3.29861
0.89860,-3.35070,8.08263,0.10851,-0.37854,0.78125,1.43125,3.28460
0.99844,-3.25126,8.09150,0.07149,-0.33540,0.79375,1.35625,3.37133
1.09828,-3.15157,8.09689,0.03571,-0.37536,0.79375,1.30625,3.46254
1.19812,-3.05175,8.09862,-0.00118,-0.36775,0.79375,1.30625,3.53009
1.29797,-2.95193,8.09665,-0.03873,-0.38400,0.79375,1.25625,3.59277
1.39781,-2.85226,8.09089,-0.07654,-0.37843,0.79375,1.21875,3.63748
1.49766,-2.75287,8.08139,-0.11350,-0.36589,0.83125,1.18125,3.67862
1.59750,-2.65390,8.06828,-0.14863,-0.33705,0.83125,1.14375,3.72185
1.69735,-2.55543,8.05182,-0.18213,-0.32929,0.86875,1.16875,3.77657
1.79719,-2.45755,8.03212,-0.21497,-0.32900,0.85625,1.14375,3.82899
1.89703,-2.36037,8.00923,-0.24727,-0.31901,0.85625,1.11875,3.87513
1.99688,-2.26397,7.98325,-0.27882,-0.31287,0.86875,1.10625,3.92171
2.09672,-2.16842,7.95428,-0.30963,-0.30403,0.84375,1.09375,3.96649
2.19657,-2.07381,7.92242,-0.33977,-0.29915,0.86875,1.09375,4.01154
2.29641,-1.98018,7.88774,-0.36938,-0.29446,0.84375,1.08125,4.05449
2.39625,-1.88761,7.85033,-0.39839,-0.28689,0.86875,1.08125,4.09555
2.49610,-1.79616,7.81029,-0.42672,-0.28060,0.89375,1.14375,4.13700
2.59594,-1.70585,7.76769,-0.45437,-0.27329,0.90625,1.14375,4.17808
2.69578,-1.61675,7.72265,-0.48132,-0.26657,0.86875,1.15625,4.21963
2.79563,-1.52888,7.67526,-0.50761,-0.25987,0.90625,1.11875,4.26131
2.89547,-1.44226,7.62560,-0.53326,-0.25385,0.94375,1.13125,4.30322
2.99532,-1.35693,7.57376,-0.55838,-0.24893,0.90625,1.10625,4.34500
3.09516,-1.27292,7.51981,-0.58308,-0.24529,0.91875,1.11875,4.38607
3.19500,-1.19026,7.46382,-0.60750,-0.24287,0.93125,1.08125,4.42577
3.29485,-1.10898,7.40584,-0.63202,-0.24605,0.93125,1.10625,4.46346
3.39469,-1.02916,7.34587,-0.65716,-0.25706,0.94375,1.14375,4.49514
3.49454,-0.95090,7.28387,-0.68300,-0.26343,0.94375,1.11875,4.51258
3.59438,-0.87428,7.21985,-0.70882,-0.25670,0.94375,1.15625,4.51787
3.69423,-0.79932,7.15390,-0.73394,-0.24654,0.93125,1.16875,4.53230
3.79407,-0.72601,7.08611,-0.75818,-0.23872,0.93125,1.16875,4.55598
3.89392,-0.65434,7.01660,-0.78162,-0.23102,0.94375,1.18125,4.58413
3.99376,-0.58429,6.94546,-0.80421,-0.22189,0.93125,1.19375,4.61577
4.09360,-0.51584,6.87278,-0.82587,-0.21212,0.95625,1.21875,4.65135
4.19345,-0.44893,6.79867,-0.84652,-0.20183,0.96875,1.24375,4.69062
4.29329,-0.38353,6.72323,-0.86603,-0.19029,0.95625,1.28125,4.73334
4.39314,-0.31957,6.64657,-0.88404,-0.17290,0.94375,1.29375,4.77968
4.49298,-0.25693,6.56882,-0.89998,-0.14683,0.91875,1.31875,4.83181
4.59281,-0.19545,6.49016,-0.91390,-0.12678,0.96875,1.35625,4.89175
4.69265,-0.13500,6.41071,-0.92717,-0.13169,0.93125,1.39375,4.95571
4.79249,-0.07562,6.33044,-0.94168,-0.15586,0.91875,1.39375,5.01582
4.89234,-0.01750,6.24925,-0.95838,-0.18010,0.91875,1.39375,4.98105
4.99219,0.03916,6.16704,-0.97699,-0.19498,0.91875,1.31875,4.90785
5.09204,0.09422,6.08375,-0.99695,-0.20548,0.90625,1.31875,4.83777
5.19188,0.14756,5.99935,-1.01802,-0.21620,0.95625,1.33125,4.77132
5.29173,0.19907,5.91381,-1.04031,-0.22907,0.94375,1.30625,4.71133
5.39157,0.24859,5.82712,-1.06403,-0.24711,0.98125,1.28125,4.67047
5.49141,0.29597,5.73924,-1.08872,-0.25428,0.98125,1.28125,4.65079
5.59126,0.34116,5.65021,-1.11269,-0.23222,0.95625,1.24375,4.63104
5.69110,0.38428,5.56016,-1.13432,-0.20124,0.99375,1.20625,4.65708
5.79095,0.42557,5.46925,-1.15334,-0.17824,0.98125,1.20625,4.70234
5.89080,0.46524,5.37762,-1.17001,-0.15593,0.96875,1.20625,4.75615
5.99065,0.50348,5.28539,-1.18433,-0.13168,0.99375,1.15625,4.81615
6.09049,0.54050,5.19266,-1.19607,-0.10511,0.98125,1.16875,4.88150
6.19034,0.57657,5.09956,-1.20470,-0.07018,0.98125,1.13125,4.95135
6.29017,0.61198,5.00621,-1.20989,-0.02950,0.99375,1.09375,5.02557
6.39000,0.64707,4.91276,-1.21299,-0.02004,0.98125,1.10625,5.10209
6.48984,0.68191,4.81919,-1.21710,-0.05525,1.01875,1.06875,5.17731
6.58969,0.71624,4.72543,-1.22409,-0.08813,0.99375,1.01875,5.24775
6.68953,0.74976,4.63138,-1.23343,-0.10262,1.03125,0.98125,5.31050
6.78938,0.78233,4.53700,-1.24416,-0.11341,1.05625,0.94375,5.36762
6.88923,0.81384,4.44225,-1.25586,-0.12167,1.03125,0.90625,5.41944
6.98907,0.84419,4.34713,-1.26837,-0.12857,1.05625,0.88125,5.46628
7.08892,0.87331,4.25163,-1.28179,-0.13856,1.03125,0.84375,5.50831
7.18877,0.90110,4.15573,-1.29646,-0.15517,1.05625,0.85625,5.54328
7.28861,0.92741,4.05941,-1.31227,-0.16581,1.03125,0.83125,5.56463
7.38845,0.95215,3.96269,-1.32814,-0.15670,1.05625,0.80625,5.57320
7.48829,0.97539,3.86559,-1.34293,-0.13999,1.06875,0.76875,5.59127
7.58814,0.99726,3.76817,-1.35643,-0.12897,1.04375,0.80625,5.62156
7.68798,1.01786,3.67047,-1.36891,-0.12068,1.05625,0.78125,5.65725
7.78783,1.03729,3.57254,-1.38053,-0.11211,1.08125,0.75625,5.69596
7.88767,1.05563,3.47439,-1.39129,-0.10344,1.09375,0.73125,5.73741
7.98751,1.07295,3.37606,-1.40122,-0.09529,1.10625,0.71875,5.78126
8.08736,1.08933,3.27757,-1.41034,-0.08734,1.11875,0.69375,5.82697
8.18720,1.10485,3.17894,-1.41868,-0.07965,1.14375,0.68125,5.87423
8.28705,1.11959,3.08019,-1.42626,-0.07207,1.15625,0.66875,5.92274
8.38689,1.13361,2.98134,-1.43308,-0.06446,1.16875,0.65625,5.97229
8.48674,1.14700,2.88240,-1.43919,-0.05752,1.18125,0.64375,6.02270
8.58658,1.15982,2.78338,-1.44478,-0.05322,1.19375,0.63125,6.07364
8.68642,1.17210,2.68429,-1.45010,-0.05261,1.20625,0.60625,6.12447
8.78627,1.18386,2.58514,-1.45543,-0.05374,1.20625,0.60625,6.17438
8.88611,1.19508,2.48593,-1.46084,-0.05478,1.21875,0.59375,6.22305
8.98595,1.20577,2.38666,-1.46637,-0.05591,1.23125,0.58125,6.27051
9.08580,1.21590,2.28734,-1.47201,-0.05708,1.24375,0.61875,6.31674
9.18564,1.22546,2.18795,-1.47776,-0.05816,1.25625,0.60625,6.36173
9.28548,1.23445,2.08851,-1.48357,-0.05861,1.25625,0.59375,6.40554
9.38533,1.24286,1.98902,-1.48939,-0.05804,1.26875,0.59375,6.44833
9.48517,1.25069,1.88949,-1.49515,-0.05745,1.26875,0.58125,6.49043
9.58502,1.25795,1.78991,-1.50086,-0.05686,1.28125,0.56875,6.53186
9.68486,1.26464,1.69029,-1.50651,-0.05629,1.28125,0.56875,6.57263
9.78470,1.27078,1.59063,-1.51210,-0.05572,1.24375,0.55625,6.61278
9.88455,1.27636,1.49095,-1.51762,-0.05495,1.24375,0.55625,6.65231
9.98439,1.28139,1.39123,-1.52304,-0.05374,1.25625,0.54375,6.69131
10.08424,1.28589,1.29149,-1.52834,-0.05237,1.25625,0.54375,6.72992
10.18408,1.28987,1.19172,-1.53350,-0.05106,1.25625,0.54375,6.76821
10.28392,1.29334,1.09194,-1.53853,-0.04974,1.26875,0.58125,6.80617
10.38377,1.29631,0.99214,-1.54343,-0.04845,1.21875,0.58125,6.84382
10.48361,1.29880,0.89233,-1.54821,-0.04716,1.21875,0.58125,6.88115
10.58346,1.30082,0.79250,-1.55285,-0.04587,1.21875,0.58125,6.91818
10.68330,1.30238,0.69267,-1.55737,-0.04459,1.21875,0.58125,6.95492
10.78314,1.30350,0.59283,-1.56177,-0.04346,1.21875,0.58125,6.99137
10.88299,1.30418,0.49299,-1.56607,-0.04258,1.21875,0.58125,7.02751
10.98283,1.30444,0.39315,-1.57028,-0.04179,1.21875,0.58125,7.06327
11.08268,1.30429,0.29330,-1.57441,-0.04094,1.21875,0.58125,7.09865
11.18252,1.30372,0.19346,-1.57845,-0.04010,1.21875,0.58125,7.13366
11.28236,1.30276,0.09362,-1.58242,-0.03927,1.21875,0.58125,7.16832
11.38221,1.30140,-0.00621,-1.58630,-0.03844,1.21875,0.58125,7.20264
11.48205,1.29966,-0.10604,-1.59009,-0.03760,1.21875,0.58125,7.23662
11.58190,1.29755,-0.20586,-1.59380,-0.03675,1.21875,0.58125,7.27028
11.68174,1.29507,-0.30568,-1.59743,-0.03597,1.21875,0.58125,7.30363
11.78158,1.29223,-0.40548,-1.60098,-0.03515,1.21875,0.59375,7.33665
11.88143,1.28904,-0.50527,-1.60439,-0.03352,1.20625,0.59375,7.36937
11.98127,1.28553,-0.60505,-1.60757,-0.03043,1.20625,0.59375,7.40198
12.08112,1.28170,-0.70482,-1.61044,-0.02715,1.20625,0.59375,7.43480
12.18096,1.27761,-0.80458,-1.61304,-0.02466,1.24375,0.60625,7.46781
12.28080,1.27327,-0.90433,-1.61541,-0.02261,1.24375,0.60625,7.50081
12.38065,1.26871,-1.00407,-1.61756,-0.02053,1.24375,0.55625,7.53369
12.48049,1.26394,-1.10380,-1.61951,-0.01848,1.23125,0.56875,7.56645
12.58033,1.25898,-1.20352,-1.62127,-0.01674,1.23125,0.56875,7.59905
12.68018,1.25386,-1.30324,-1.62288,-0.01544,1.28125,0.58125,7.63144
12.78002,1.24859,-1.40294,-1.62437,-0.01433,1.26875,0.58125,7.66356
12.87987,1.24317,-1.50264,-1.62574,-0.01317,1.26875,0.59375,7.69538
12.97971,1.23762,-1.60233,-1.62700,-0.01200,1.30625,0.59375,7.72692
13.07955,1.23195,-1.70201,-1.62814,-0.01081,1.30625,0.59375,7.75816
13.17940,1.22617,-1.80169,-1.62916,-0.00960,1.29375,0.60625,7.78911
13.27924,1.22030,-1.90136,-1.63005,-0.00837,1.34375,0.60625,7.81976
13.37909,1.21435,-2.00102,-1.63083,-0.00713,1.33125,0.61875,7.85012
13.47893,1.20832,-2.10069,-1.63148,-0.00587,1.33125,0.61875,7.88017
13.57877,1.20224,-2.20034,-1.63200,-0.00462,1.36875,0.63125,7.90993
13.67862,1.19611,-2.30000,-1.63240,-0.00336,1.36875,0.63125,7.93937
13.77846,1.18995,-2.39965,-1.63267,-0.00206,1.41875,0.64375,7.96849
13.87831,1.18376,-2.49931,-1.63282,-0.00092,1.40625,0.64375,7.99729
13.97815,1.17757,-2.59896,-1.63285,0.00018,1.45625,0.65625,8.00000
14.07799,1.17138,-2.69861,-1.63275,0.00178,1.44375,0.65625,8.00000
14.17784,1.16520,-2.79826,-1.63248,0.00361,1.44375,0.61875,8.00000
14.27768,1.15907,-2.89792,-1.63209,0.00474,1.48125,0.61875,8.00000
14.37753,1.15297,-2.99758,-1.63168,0.00398,1.48125,0.63125,8.00000
14.47737,1.14692,-3.09724,-1.63139,0.00182,1.46875,0.63125,8.00000
14.57721,1.14088,-3.19690,-1.63124,0.00079,1.46875,0.64375,8.00000
14.67706,1.13485,-3.29656,-1.63113,0.00111,1.45625,0.64375,8.00000
14.77690,1.12884,-3.39622,-1.63092,0.00270,1.50625,0.65625,8.00000
14.87675,1.12286,-3.49589,-1.63052,0.00521,1.49375,0.60625,8.00000
14.97659,1.11692,-3.59555,-1.62993,0.00695,1.49375,0.61875,8.00000
15.07643,1.11106,-3.69522,-1.62918,0.00818,1.48125,0.61875,8.00000
15.17628,1.10527,-3.79490,-1.62831,0.00926,1.48125,0.63125,8.00000
15.27612,1.09958,-3.89458,-1.62735,0.01006,1.51875,0.63125,8.00000
15.37596,1.09398,-3.99427,-1.62632,0.01068,1.51875,0.63125,8.00000
15.47581,1.08850,-4.09396,-1.62524,0.01090,1.50625,0.59375,8.00000
15.57565,1.08312,-4.19366,-1.62411,0.01142,1.50625,0.59375,8.00000
15.67550,1.07785,-4.29337,-1.62282,0.01412,1.54375,0.60625,8.00000
15.77534,1.07273,-4.39308,-1.62133,0.01643,1.54375,0.60625,8.00000
15.87518,1.06777,-4.49280,-1.61977,0.01512,1.54375,0.61875,8.00000
15.97503,1.06296,-4.59253,-1.61824,0.01500,1.53125,0.61875,7.93753
16.07487,1.05830,-4.69226,-1.61663,0.01713,1.53125,0.61875,7.84238
16.17472,1.05381,-4.79200,-1.61496,0.01724,1.58125,0.58125,7.74684
16.27456,1.04948,-4.89176,-1.61340,0.01428,1.56875,0.58125,7.65053
16.37440,1.04530,-4.99151,-1.61202,0.01298,1.56875,0.58125,7.55364
16.47425,1.04125,-5.09127,-1.61081,0.01168,1.56875,0.59375,7.45619
16.57409,1.03732,-5.19104,-1.60980,0.00868,1.55625,0.59375,7.35805
16.67394,1.03347,-5.29081,-1.60910,0.00571,1.55625,0.59375,7.25928
16.77378,1.02967,-5.39058,-1.60881,0.00078,1.55625,0.55625,7.15990
16.87362,1.02588,-5.49035,-1.60912,-0.00668,1.54375,0.55625,7.06010
16.97347,1.02202,-5.59012,-1.61014,-0.01353,1.59375,0.55625,6.96010
17.07331,1.01802,-5.68988,-1.61191,-0.02202,1.59375,0.55625,6.86028
17.17315,1.01381,-5.78964,-1.61434,-0.02747,1.58125,0.56875,6.76046
17.27300,1.00933,-5.88938,-1.61733,-0.03169,1.58125,0.56875,6.66052
17.37284,1.00452,-5.98911,-1.62102,-0.04091,1.58125,0.53125,6.56138
17.47269,0.99930,-6.08882,-1.62572,-0.05328,1.56875,0.53125,6.46409
17.57253,0.99356,-6.18850,-1.63146,-0.06289,1.56875,0.53125,6.36836
17.67237,0.98720,-6.28814,-1.63792,-0.06759,1.55625,0.54375,6.27283
17.77222,0.98017,-6.38773,-1.64483,-0.07075,1.60625,0.55625,6.17698
17.87206,0.97243,-6.48728,-1.65216,-0.07561,1.59375,0.55625,6.08126
17.97191,0.96394,-6.58676,-1.66008,-0.08259,1.59375,0.56875,5.98635
18.07175,0.95462,-6.68617,-1.66875,-0.09022,1.58125,0.53125,5.89248
18.17159,0.94441,-6.78549,-1.67838,-0.10146,1.56875,0.54375,5.80115
18.27144,0.93318,-6.88470,-1.68929,-0.11643,1.56875,0.55625,5.71446
18.37128,0.92080,-6.98377,-1.70165,-0.13148,1.55625,0.56875,5.63342
18.47113,0.90713,-7.08267,-1.71539,-0.14508,1.54375,0.53125,5.55832
18.57097,0.89203,-7.18137,-1.73009,-0.15162,1.53125,0.54375,5.48470
18.67081,0.87545,-7.27983,-1.74530,-0.15288,1.51875,0.56875,5.41013
18.77066,0.85736,-7.37802,-1.76096,-0.15948,1.55625,0.58125,5.33521
18.87050,0.83771,-7.47591,-1.77739,-0.16957,1.54375,0.55625,5.26409
18.97035,0.81641,-7.57345,-1.79456,-0.17558,1.51875,0.56875,5.19369
19.07019,0.79340,-7.67061,-1.81226,-0.17938,1.50625,0.55625,5.12233
19.17004,0.76866,-7.76733,-1.83035,-0.18293,1.49375,0.53125,5.04971
19.26988,0.74215,-7.86359,-1.84883,-0.18675,1.46875,0.55625,4.97540
19.36972,0.71385,-7.95934,-1.86783,-0.19362,1.44375,0.54375,4.90080
19.46957,0.68371,-8.05453,-1.88732,-0.19863,1.41875,0.56875,4.82506
19.56941,0.65170,-8.14910,-1.90685,-0.19457,1.40625,0.55625,4.74827
19.66925,0.61786,-8.24303,-1.92600,-0.18781,1.36875,0.54375,4.66423
19.76910,0.58226,-8.33631,-1.94507,-0.19044,1.34375,0.58125,4.57194
19.86894,0.54486,-8.42888,-1.96505,-0.20674,1.31875,0.58125,4.48078
19.96878,0.50556,-8.52066,-1.98674,-0.22758,1.28125,0.56875,4.39471
20.06863,0.46419,-8.61153,-2.01034,-0.24550,1.25625,0.63125,4.31268
20.16847,0.42060,-8.70135,-2.03574,-0.26348,1.21875,0.63125,4.23514
20.26831,0.37466,-8.79000,-2.06287,-0.28054,1.18125,0.63125,4.16197
20.36816,0.32627,-8.87732,-2.09164,-0.29606,1.14375,0.64375,4.09242
20.46800,0.27531,-8.96318,-2.12194,-0.31119,1.10625,0.70625,4.02653
20.56785,0.22171,-9.04742,-2.15370,-0.32536,1.06875,0.73125,3.96375
20.66769,0.16541,-9.12987,-2.18684,-0.33871,1.01875,0.75625,3.90346
20.76754,0.10635,-9.21037,-2.22129,-0.35149,0.98125,0.80625,3.84508
20.86738,0.04451,-9.28874,-2.25701,-0.36421,0.91875,0.88125,3.78847
20.96723,-0.02014,-9.36482,-2.29398,-0.37658,0.93125,0.93125,3.73302
21.06707,-0.08761,-9.43842,-2.33221,-0.38871,0.86875,0.95625,3.67807
21.16692,-0.15789,-9.50933,-2.37187,-0.40484,0.84375,1.03125,3.62934
21.26676,-0.23097,-9.57735,-2.41307,-0.42230,0.80625,1.06875,3.60284
21.36661,-0.30684,-9.64224,-2.45535,-0.42835,0.73125,1.16875,3.57700
21.46645,-0.38541,-9.70384,-2.49777,-0.42339,0.71875,1.28125,3.56155
21.56630,-0.46651,-9.76207,-2.53979,-0.41860,0.61875,1.31875,3.52660
21.66614,-0.54997,-9.81686,-2.58125,-0.41292,0.60625,1.45625,3.46978
21.76599,-0.63561,-9.86817,-2.62193,-0.40229,0.48125,1.53125,3.39549
21.86583,-0.72325,-9.91599,-2.66192,-0.39469,0.43125,1.63125,3.30223
21.96566,-0.81271,-9.96029,-2.70256,-0.40938,0.36875,1.74375,3.19260
22.06550,-0.90393,-10.00084,-2.74671,-0.46333,0.38125,1.78125,3.08465
22.16535,-0.99696,-10.03709,-2.79734,-0.54818,0.35625,1.86875,2.99947
22.26520,-1.09182,-10.06821,-2.85502,-0.61944,0.28125,2.01875,2.95953
22.36505,-1.18840,-10.09350,-2.91662,-0.63326,0.30625,2.05625,2.94706
22.46490,-1.28636,-10.11273,-2.97759,-0.59349,0.31875,2.06875,2.93454
22.56473,-1.38529,-10.12608,-3.03677,-0.57693,0.38125,2.08125,2.93977
22.66457,-1.48483,-10.13361,-3.09748,-0.62964,0.48125,2.06875,2.87079
22.76442,-1.58464,-10.13488,3.12109,-0.67302,0.58125,2.01875,2.85870
22.86426,-1.68432,-10.12952,3.05421,-0.67860,0.63125,2.03125,2.84656
22.96410,-1.78342,-10.11747,2.98806,-0.65327,0.68125,2.05625,2.83840
23.06394,-1.88152,-10.09900,2.92449,-0.62141,0.71875,2.03125,2.87717
23.16379,-1.97829,-10.07448,2.86397,-0.59073,0.75625,1.95625,2.92597
23.26363,-2.07345,-10.04430,2.80635,-0.56276,0.76875,1.90625,2.98012
23.36347,-2.16676,-10.00882,2.75133,-0.53828,0.78125,1.83125,3.03687
