# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,-4.38684,7.39155,0.54107,-0.05503,0.39375,2.02672,3.73446
0.09003,-4.30920,7.43712,0.50703,-0.67114,0.39375,2.06228,3.76156
0.17958,-4.22991,7.47872,0.46129,-0.44205,0.36875,2.10464,3.77861
0.26863,-4.14932,7.51659,0.41774,-0.51003,0.34375,2.05915,3.90937
0.35718,-4.06763,7.55075,0.37630,-0.43827,0.31875,2.00911,4.00005
0.44523,-3.98512,7.58147,0.33782,-0.43136,0.33698,1.96506,4.09532
0.53276,-3.90201,7.60893,0.30100,-0.38590,0.31875,1.92722,4.02092
0.61965,-3.81858,7.63317,0.26035,-0.52679,0.34375,1.88991,3.91679
0.70581,-3.73485,7.65346,0.21300,-0.63013,0.30625,1.85197,3.89100
0.79162,-3.65056,7.66951,0.16907,-0.41307,0.31875,1.81364,3.85918
0.87725,-3.56590,7.68230,0.13277,-0.39302,0.33125,1.78173,3.94013
0.96275,-3.48097,7.69216,0.09783,-0.42462,0.36743,1.75160,4.01113
1.04816,-3.39584,7.69899,0.06248,-0.40262,0.38691,1.71678,4.06310
1.13350,-3.31059,7.70282,0.02668,-0.43632,0.40625,1.68767,4.11043
1.21878,-3.22532,7.70354,-0.00921,-0.41623,0.40625,1.65853,4.13620
1.30401,-3.14012,7.70125,-0.04337,-0.38434,0.40625,1.63549,4.16215
1.38926,-3.05503,7.69615,-0.07574,-0.36898,0.39375,1.61938,4.19295
1.47452,-2.97013,7.68835,-0.10752,-0.37447,0.39375,1.60843,4.22492
1.55982,-2.88548,7.67785,-0.13906,-0.37022,0.38125,1.58125,4.24824
1.64517,-2.80116,7.66470,-0.16956,-0.34574,0.40084,1.59005,4.26942
1.73058,-2.71720,7.64904,-0.19866,-0.33358,0.40625,1.58125,4.29804
1.81605,-2.63366,7.63098,-0.22674,-0.32207,0.39375,1.55625,4.32840
1.90164,-2.55054,7.61059,-0.25409,-0.31798,0.41875,1.54375,4.36051
1.98730,-2.46793,7.58794,-0.28068,-0.30134,0.40625,1.54706,4.39242
2.07310,-2.38581,7.56310,-0.30664,-0.30563,0.43125,1.54209,4.43392
2.15899,-2.30427,7.53612,-0.33231,-0.28004,0.40625,1.54375,4.47091
2.24502,-2.22331,7.50702,-0.35987,-0.35520,0.43125,1.54375,4.45816
2.33112,-2.14318,7.47551,-0.39012,-0.36307,0.40625,1.54375,4.43688
2.41733,-2.06397,7.44150,-0.42061,-0.34462,0.43125,1.54375,4.42256
2.50369,-1.98568,7.40506,-0.45058,-0.34928,0.41875,1.54375,4.45461
2.59024,-1.90834,7.36621,-0.48006,-0.33215,0.44564,1.57833,4.48137
2.67705,-1.83194,7.32501,-0.50908,-0.33372,0.43125,1.56875,4.52933
