#{"t_start": 1787588238.8745835, "env_id": "None"}
r,l,t
48.099266,65,4300.618807
43.834907,59,4304.923078
40.332166,56,4308.978561
46.862087,67,4313.734066
46.592096,71,4318.673594
39.883059,59,4322.818671
47.44198,55,4326.92211
46.095754,58,4331.088025
36.878515,60,4335.361051
46.831749,57,4339.521176
47.08498,55,4343.581985
45.960679,58,4347.731264
48.43608,66,4352.362024
46.560888,58,4356.456855
46.744434,56,4360.511567
42.611057,66,4365.229514
49.871498,70,4369.995248
46.028986,70,4374.909435
45.557093,63,4379.175341
44.298683,59,4383.480842
44.642916,62,4387.85361
45.472339,60,4392.039124
44.03993,54,4396.176861
46.649837,58,4400.382337
50.139416,67,4404.936083
44.344671,60,4409.122463
45.927953,59,4413.244972
46.271217,57,4417.319673
47.455546,59,4421.454066
46.18416,59,4425.615871
45.326157,57,4429.787311
47.173746,56,4433.792474
50.537367,64,4438.304417
50.145861,69,4443.017812
48.458667,71,4447.876661
46.550789,58,4452.045617
45.728153,60,4456.212682
47.22083,58,4460.344243
46.798754,57,4464.347942
51.162215,63,4468.793487
44.403973,60,4473.052608
45.672086,62,4477.32314
43.913157,62,4481.646688
44.958775,61,4485.915697
49.414657,61,4490.357548
46.367769,58,4494.529531
45.382841,61,4498.8007
45.016257,57,4502.998519
49.738201,65,4507.628682
50.412231,60,4512.071201
43.308945,74,4517.192681
43.006383,69,4521.864336
53.64244,74,4527.044708
49.064982,64,4531.534829
54.54901,77,4536.684651
47.208629,60,4540.904622
46.025697,58,4545.034618
47.320278,70,4549.976556
45.098901,61,4554.182763
47.263747,66,4558.693226
46.955119,54,4562.790379
46.586416,55,4566.906611
47.478124,68,4571.536876
50.133427,69,4576.445491
48.079922,66,4581.019936
48.183389,65,4585.530782
48.174764,68,4590.126109
49.010553,65,4594.686653
46.787137,60,4598.975861
46.991972,58,4603.031946
44.65774,63,4607.307091
48.867563,77,4612.464594
44.050265,70,4617.30144
43.435763,62,4621.627898
45.434788,57,4625.797711
46.663166,60,4629.899566
49.48424,63,4634.398693
51.845813,72,4639.333072
47.629364,58,4643.39553
45.243878,68,4648.161544
47.044689,63,4652.528806
49.94122,63,4656.872082
45.699149,63,4661.482585
26.75561,44,4664.844517
47.720189,69,4669.583691
45.936099,60,4673.854484
48.024729,66,4678.489357
48.062997,68,4683.036101
35.870697,56,4687.255533
46.550263,57,4691.275981
47.100206,53,4695.367792
43.344227,57,4699.81565
46.249665,66,4704.436481
50.649776,67,4708.99079
50.970791,67,4713.480441
45.991435,56,4717.529173
43.995559,57,4721.78287
43.35829,58,4726.107464
46.91474,56,4730.188619
49.702792,64,4734.798909
45.660805,53,4739.913846
47.189591,57,4744.414611
45.722891,54,4748.673483
48.34576,69,4753.616804
45.562063,65,4758.224701
50.675226,67,4762.712717
49.715887,58,4767.137692
64.678294,89,4773.212546
50.696726,61,4777.731001
49.535386,62,4782.291947
46.968442,58,4786.399555
46.153311,58,4790.462553
43.719257,64,4795.070612
46.61749,52,4799.132165
49.516959,61,4803.60823
46.288439,63,4808.017246
45.202202,60,4812.624946
51.749196,61,4817.074182
46.086297,56,4821.239065
45.728077,61,4825.396784
49.971782,64,4829.939759
46.954891,67,4834.560569
48.045866,66,4839.016843
48.316985,70,4843.682694
44.291238,77,4848.827381
48.069677,65,4853.309417
46.315547,59,4857.42859
48.719979,70,4862.090181
49.853531,65,4866.655317
-5.839187,27,4868.991579
45.548004,59,4873.183517
45.542612,59,4877.381047
46.016167,59,4881.480739
51.8563,64,4885.983361
50.511867,77,4891.057559
46.938984,63,4895.319566
50.513359,67,4899.833724
47.568762,61,4903.989254
47.251503,61,4908.221655
48.190271,69,4912.804561
46.765716,57,4916.801463
46.892323,59,4920.980998
48.069534,69,4925.757488
50.063815,66,4930.30953
42.995488,59,4934.620356
37.846308,42,4938.633934
48.619507,62,4943.143725
45.435281,57,4947.36454
45.230392,64,4951.744731
47.098456,66,4956.28531
43.520662,58,4960.394764
46.038808,58,4964.385518
48.268408,67,4968.897498
45.279831,59,4973.077147
49.744035,56,4977.465968
46.874644,57,4981.677507
46.149723,55,4986.031132
50.834737,58,4990.466254
56.56497,83,4996.245888
46.253219,57,5000.41887
50.510869,60,5004.924551
39.222874,42,5009.108371
42.953218,40,5013.4409
48.919845,44,5018.152048
45.857742,39,5022.384507
42.631106,45,5026.964038
44.927367,34,5031.259799
48.64245,39,5035.650481
44.567683,37,5040.040098
57.640095,52,5045.835218
46.970539,45,5050.75832
44.696269,41,5055.164726
53.379025,69,5060.088
42.506426,61,5064.426556
44.466309,60,5068.787427
46.476822,56,5072.977466
46.551133,69,5077.634731
45.302587,75,5082.828187
50.917989,53,5087.118228
44.740787,60,5091.373699
45.458303,58,5095.64987
48.388909,67,5100.195206
50.306849,64,5104.658525
56.195184,95,5110.710728
49.69439,69,5115.327608
49.420383,69,5119.938997
72.85004,103,5126.377742
46.619308,66,5130.931508
50.917306,75,5135.972139
47.282718,63,5140.226248
46.509624,58,5144.265301
46.503729,59,5148.36095
47.655251,59,5152.429486
76.721763,104,5159.141367
41.036776,58,5163.19475
47.466147,59,5167.304366
45.703592,63,5171.559417
48.937329,67,5176.113336
41.426303,55,5180.152977
53.27042,73,5185.04815
44.71092,60,5189.288158
60.173386,93,5195.400476
45.310262,62,5199.674409
43.640214,66,5204.234064
49.171321,67,5208.746474
44.026097,62,5213.002265
41.855568,68,5217.744918
45.971031,58,5221.801569
44.160671,63,5226.197131
46.657764,59,5230.277663
51.014993,66,5234.728902
47.106852,57,5238.780851
47.202606,62,5243.120035
43.544132,55,5247.5126
43.913415,44,5251.728657
48.175929,62,5256.323147
59.739425,75,5262.30489
45.742638,56,5266.58985
43.854065,54,5270.87246
48.666973,66,5275.528593
55.119181,87,5281.956891
48.061675,66,5286.503489
49.911346,79,5291.787207
115.97149,145,5301.088951
46.829216,69,5305.911587
45.128989,72,5310.750031
46.360902,59,5314.85256
46.316443,59,5319.019217
48.113283,71,5323.85636
47.62906,66,5328.325393
51.209975,57,5332.755625
