# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.52872,3.16729,-1.76568,0.46817,0.40000,0.99000,3.29361
0.09987,0.50938,3.06932,-1.74379,0.44848,0.38000,1.00000,3.38567
0.19974,0.49435,2.97059,-1.70300,0.37071,0.36000,1.01000,3.47950
0.29962,0.48306,2.87137,-1.66728,0.34039,0.35000,1.02000,3.57253
0.39949,0.47511,2.77182,-1.63604,0.28760,0.34000,1.03000,3.66503
0.49936,0.47004,2.67208,-1.60947,0.24353,0.34000,1.03000,3.75608
0.59923,0.46739,2.57224,-1.58748,0.19691,0.33000,1.03000,3.84586
0.69910,0.46671,2.47237,-1.57000,0.15234,0.33000,1.03000,3.93455
0.79897,0.46755,2.37251,-1.55682,0.11085,0.33000,1.03000,4.02093
0.89885,0.46950,2.27265,-1.54760,0.07036,0.34000,1.03000,4.10488
0.99872,0.47218,2.17282,-1.54139,0.04910,0.34000,1.03000,4.18657
1.09859,0.47537,2.07300,-1.53695,0.03801,0.34000,1.02000,4.26616
1.19846,0.47894,1.97319,-1.53363,0.02828,0.34000,1.02000,4.34376
1.29833,0.48279,1.87339,-1.53129,0.01856,0.35000,1.02000,4.41951
1.39821,0.48683,1.77360,-1.52992,0.00884,0.35000,1.01000,4.49350
1.49808,0.49096,1.67381,-1.52952,-0.00107,0.33000,1.01000,4.56584
1.59795,0.49507,1.57403,-1.52999,-0.00968,0.34000,1.01000,4.63662
1.69782,0.49910,1.47424,-1.53097,-0.01132,0.34000,1.00000,4.70591
1.79769,0.50302,1.37444,-1.53208,-0.01120,0.34000,1.00000,4.77379
1.89756,0.50683,1.27464,-1.53319,-0.01109,0.35000,0.99000,4.84032
1.99744,0.51053,1.17484,-1.53429,-0.01097,0.35000,0.99000,4.90558
2.09731,0.51412,1.07503,-1.53538,-0.01085,0.36000,0.96000,4.96961
2.19718,0.51761,0.97522,-1.53646,-0.01073,0.36000,0.96000,5.03248
2.29705,0.52098,0.87541,-1.53753,-0.01061,0.39000,0.95000,5.09423
2.39692,0.52425,0.77559,-1.53858,-0.01050,0.39000,0.95000,5.15491
2.49680,0.52741,0.67577,-1.53962,-0.01038,0.39000,0.95000,5.21456
2.59667,0.53048,0.57594,-1.54065,-0.01026,0.40000,0.94000,5.27322
2.69654,0.53343,0.47611,-1.54167,-0.01015,0.40000,0.94000,5.33094
2.79641,0.53629,0.37628,-1.54268,-0.01003,0.40000,0.94000,5.38774
2.89628,0.53905,0.27645,-1.54368,-0.00992,0.40000,0.94000,5.44366
2.99615,0.54171,0.17661,-1.54466,-0.00981,0.41000,0.93000,5.49873
3.09603,0.54427,0.07677,-1.54564,-0.00970,0.41000,0.93000,5.55298
3.19590,0.54673,-0.02307,-1.54660,-0.00958,0.41000,0.93000,5.60644
3.29577,0.54910,-0.12291,-1.54755,-0.00947,0.41000,0.93000,5.65914
3.39564,0.55138,-0.22276,-1.54849,-0.00936,0.42000,0.92000,5.71110
3.49551,0.55356,-0.32261,-1.54942,-0.00925,0.42000,0.92000,5.76234
3.59539,0.55564,-0.42246,-1.55034,-0.00914,0.42000,0.92000,5.81288
3.69526,0.55764,-0.52231,-1.55125,-0.00903,0.42000,0.92000,5.86276
3.79513,0.55955,-0.62216,-1.55214,-0.00891,0.43000,0.91000,5.91198
3.89500,0.56137,-0.72202,-1.55303,-0.00880,0.43000,0.91000,5.96057
3.99487,0.56310,-0.82187,-1.55390,-0.00869,0.43000,0.91000,6.00854
4.09474,0.56474,-0.92173,-1.55476,-0.00857,0.43000,0.91000,6.05592
4.19462,0.56630,-1.02159,-1.55561,-0.00846,0.43000,0.91000,6.10271
4.29449,0.56778,-1.12145,-1.55645,-0.00835,0.43000,0.91000,6.14895
4.39436,0.56917,-1.22131,-1.55728,-0.00823,0.43000,0.91000,6.19463
4.49423,0.57047,-1.32118,-1.55810,-0.00812,0.44000,0.90000,6.23977
4.59410,0.57170,-1.42104,-1.55890,-0.00801,0.44000,0.90000,6.28440
4.69397,0.57285,-1.52091,-1.55970,-0.00790,0.44000,0.90000,6.32852
4.79385,0.57392,-1.62077,-1.56048,-0.00778,0.44000,0.90000,6.37214
4.89372,0.57491,-1.72064,-1.56125,-0.00767,0.44000,0.90000,6.41528
4.99359,0.57583,-1.82051,-1.56201,-0.00756,0.44000,0.90000,6.45795
5.09346,0.57667,-1.92038,-1.56276,-0.00744,0.44000,0.90000,6.50016
5.19333,0.57743,-2.02024,-1.56350,-0.00733,0.44000,0.90000,6.54192
5.29321,0.57812,-2.12011,-1.56422,-0.00722,0.44000,0.90000,6.58324
5.39308,0.57874,-2.21998,-1.56494,-0.00710,0.44000,0.90000,6.62413
5.49295,0.57929,-2.31985,-1.56564,-0.00699,0.45000,0.89000,6.66461
5.59282,0.57977,-2.41972,-1.56633,-0.00687,0.45000,0.89000,6.70467
5.69269,0.58018,-2.51960,-1.56702,-0.00676,0.45000,0.89000,6.74434
5.79256,0.58053,-2.61947,-1.56768,-0.00665,0.45000,0.89000,6.78361
5.89244,0.58081,-2.71934,-1.56834,-0.00653,0.45000,0.89000,6.82250
5.99231,0.58102,-2.81921,-1.56899,-0.00642,0.45000,0.89000,6.86101
6.09218,0.58117,-2.91908,-1.56962,-0.00630,0.45000,0.89000,6.89916
6.19205,0.58125,-3.01895,-1.57025,-0.00619,0.45000,0.89000,6.93694
6.29192,0.58128,-3.11882,-1.57086,-0.00607,0.45000,0.89000,6.97438
6.39180,0.58124,-3.21870,-1.57146,-0.00596,0.45000,0.89000,7.01147
6.49167,0.58114,-3.31857,-1.57205,-0.00585,0.45000,0.89000,7.04821
6.59154,0.58099,-3.41844,-1.57263,-0.00574,0.45000,0.89000,7.08463
6.69141,0.58078,-3.51831,-1.57320,-0.00562,0.45000,0.89000,7.12072
6.79128,0.58051,-3.61818,-1.57375,-0.00551,0.45000,0.89000,7.15649
6.89115,0.58019,-3.71805,-1.57430,-0.00540,0.45000,0.89000,7.19195
6.99103,0.57981,-3.81793,-1.57483,-0.00529,0.45000,0.89000,7.22710
7.09090,0.57938,-3.91780,-1.57535,-0.00518,0.45000,0.89000,7.26194
7.19077,0.57890,-4.01767,-1.57587,-0.00506,0.44000,0.90000,7.29649
7.29064,0.57837,-4.11754,-1.57637,-0.00495,0.44000,0.90000,7.33075
7.39051,0.57779,-4.21741,-1.57685,-0.00484,0.44000,0.90000,7.36472
7.49039,0.57716,-4.31728,-1.57733,-0.00472,0.44000,0.90000,7.39841
7.59026,0.57648,-4.41715,-1.57780,-0.00461,0.44000,0.90000,7.43183
7.69013,0.57576,-4.51702,-1.57825,-0.00450,0.44000,0.90000,7.46497
7.79000,0.57499,-4.61688,-1.57870,-0.00438,0.44000,0.90000,7.49784
