# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.53063,3.09217,-1.84576,0.37799,0.41389,0.98615,3.48115
0.09959,0.50536,2.99584,-1.80948,0.35043,0.38437,1.01145,3.58229
0.19918,0.48346,2.89869,-1.77597,0.32240,0.35937,1.03337,3.68156
0.29878,0.46469,2.80089,-1.74526,0.29431,0.34062,1.05214,3.77986
0.39837,0.44880,2.70258,-1.71734,0.26645,0.32187,1.06562,3.87779
0.49796,0.43552,2.60388,-1.69217,0.23903,0.30937,1.07812,3.97572
0.59755,0.42459,2.50489,-1.66971,0.21214,0.29687,1.08437,4.07385
0.69715,0.41576,2.40569,-1.64990,0.18578,0.28437,1.09062,4.17225
0.79674,0.40877,2.30634,-1.63269,0.16042,0.27813,1.09687,4.27091
0.89633,0.40338,2.20690,-1.61745,0.14567,0.27188,1.10312,4.36968
0.99592,0.39943,2.10738,-1.60368,0.13072,0.27188,1.10312,4.46690
1.09552,0.39678,2.00783,-1.59141,0.11562,0.26563,1.10937,4.56282
1.19511,0.39527,1.90825,-1.58065,0.10043,0.26563,1.10937,4.65763
1.29470,0.39477,1.80866,-1.57141,0.08518,0.26281,1.10937,4.75142
1.39429,0.39510,1.70907,-1.56369,0.06990,0.25492,1.10937,4.84425
1.49389,0.39613,1.60948,-1.55749,0.05461,0.26563,1.10937,4.93611
1.59348,0.39770,1.50990,-1.55281,0.03932,0.26563,1.10937,5.02693
1.69307,0.39966,1.41033,-1.54966,0.02403,0.25890,1.10312,5.11661
1.79266,0.40186,1.31076,-1.54803,0.00875,0.24688,1.10312,5.20497
1.89225,0.40415,1.21119,-1.54791,-0.00652,0.24688,1.09209,5.29180
1.99185,0.40637,1.11162,-1.54933,-0.02180,0.26586,1.08540,5.37681
2.09144,0.40837,1.01205,-1.55225,-0.03500,0.26773,1.07187,5.45967
2.19103,0.41005,0.91247,-1.55562,-0.03280,0.26944,1.07187,5.54011
2.29062,0.41140,0.81289,-1.55878,-0.03059,0.27976,1.06562,5.61910
2.39022,0.41245,0.71330,-1.56171,-0.02838,0.28437,1.06562,5.69670
2.48981,0.41322,0.61371,-1.56443,-0.02618,0.28437,1.06562,5.77298
2.58940,0.41373,0.51412,-1.56693,-0.02397,0.28437,1.06562,5.84801
2.68899,0.41400,0.41453,-1.56921,-0.02176,0.28437,1.06562,5.92183
2.78859,0.41405,0.31494,-1.57126,-0.01955,0.28437,1.06562,5.99450
2.88818,0.41391,0.21535,-1.57310,-0.01734,0.28437,1.06562,6.06607
2.98777,0.41360,0.11575,-1.57472,-0.01513,0.28437,1.06562,6.13657
3.08736,0.41314,0.01616,-1.57611,-0.01293,0.28437,1.06562,6.20604
3.18696,0.41255,-0.08343,-1.57729,-0.01072,0.28437,1.06562,6.27451
3.28655,0.41185,-0.18302,-1.57825,-0.00851,0.28437,1.06562,6.34202
3.38614,0.41107,-0.28261,-1.57899,-0.00630,0.28437,1.06562,6.40859
3.48573,0.41023,-0.38220,-1.57950,-0.00410,0.27813,1.07187,6.47425
3.58532,0.40934,-0.48178,-1.57980,-0.00189,0.27813,1.07187,6.53900
3.68492,0.40844,-0.58137,-1.57988,0.00032,0.27813,1.07187,6.60288
3.78451,0.40754,-0.68096,-1.57974,0.00253,0.27813,1.07187,6.66589
3.88410,0.40667,-0.78055,-1.57938,0.00473,0.27813,1.07187,6.72804
3.98369,0.40584,-0.88014,-1.57880,0.00694,0.27813,1.07187,6.78935
4.08329,0.40508,-0.97973,-1.57800,0.00850,0.27813,1.07187,6.84981
4.18288,0.40440,-1.07932,-1.57718,0.00794,0.27813,1.07187,6.90946
4.28247,0.40381,-1.17891,-1.57642,0.00737,0.27188,1.07812,6.96838
4.38206,0.40328,-1.27850,-1.57571,0.00681,0.27188,1.07812,7.02658
4.48166,0.40283,-1.37809,-1.57506,0.00625,0.27188,1.07812,7.08410
4.58125,0.40243,-1.47768,-1.57447,0.00568,0.27188,1.07812,7.14095
4.68084,0.40209,-1.57727,-1.57393,0.00512,0.27188,1.07812,7.19715
4.78043,0.40180,-1.67687,-1.57345,0.00455,0.27188,1.07812,7.25272
4.88003,0.40156,-1.77646,-1.57303,0.00399,0.27188,1.07812,7.30766
4.97962,0.40136,-1.87605,-1.57266,0.00342,0.27188,1.07812,7.36200
5.07921,0.40119,-1.97564,-1.57234,0.00286,0.27188,1.07812,7.41576
5.17880,0.40105,-2.07523,-1.57209,0.00229,0.27188,1.07812,7.46894
5.27839,0.40093,-2.17483,-1.57189,0.00173,0.27188,1.07812,7.52155
5.37799,0.40083,-2.27442,-1.57174,0.00116,0.27188,1.07812,7.57362
5.47758,0.40074,-2.37401,-1.57166,0.00060,0.27188,1.07812,7.62515
5.57717,0.40065,-2.47360,-1.57162,0.00003,0.27188,1.07812,7.67616
5.67676,0.40057,-2.57320,-1.57165,-0.00053,0.27188,1.07812,7.72665
5.77636,0.40048,-2.67279,-1.57173,-0.00110,0.27188,1.07812,7.77664
5.87595,0.40038,-2.77238,-1.57187,-0.00166,0.27188,1.07812,7.82613
5.97554,0.40027,-2.87197,-1.57206,-0.00222,0.27188,1.07812,7.87513
6.07513,0.40013,-2.97156,-1.57230,-0.00241,0.27188,1.07812,7.92366
6.17473,0.39997,-3.07116,-1.57252,-0.00190,0.27188,1.07812,7.97172
