# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.52753,2.72573,-1.53495,-0.01200,0.39687,0.97812,4.25549
0.11051,0.53142,2.61529,-1.53627,-0.01186,0.40312,0.97187,4.35738
0.22102,0.53516,2.50484,-1.53757,-0.01172,0.40312,0.97187,4.45364
0.33154,0.53876,2.39438,-1.53886,-0.01158,0.40937,0.96562,4.54493
0.44205,0.54222,2.28392,-1.54013,-0.01144,0.41562,0.96562,4.63179
0.55256,0.54554,2.17346,-1.54139,-0.01130,0.41562,0.95937,4.71466
0.66307,0.54872,2.06300,-1.54263,-0.01116,0.42187,0.95312,4.79392
0.77359,0.55176,1.95253,-1.54386,-0.01102,0.42187,0.95312,4.86990
0.88410,0.55467,1.84205,-1.54507,-0.01088,0.42593,0.94687,4.94289
0.99461,0.55745,1.73157,-1.54626,-0.01074,0.41572,0.94687,5.01313
1.10512,0.56010,1.62109,-1.54744,-0.01060,0.42812,0.94687,5.08082
1.21563,0.56261,1.51061,-1.54860,-0.01046,0.42714,0.94062,5.14617
1.32615,0.56500,1.40012,-1.54975,-0.01032,0.40937,0.94062,5.20934
1.43666,0.56726,1.28964,-1.55088,-0.01018,0.42611,0.93437,5.27047
1.54717,0.56940,1.17914,-1.55200,-0.01003,0.42771,0.92477,5.32970
1.65768,0.57142,1.06865,-1.55310,-0.00989,0.41562,0.90937,5.38716
1.76820,0.57331,0.95815,-1.55419,-0.00975,0.43204,0.90312,5.44294
1.87871,0.57509,0.84766,-1.55526,-0.00961,0.43515,0.90312,5.49715
1.98922,0.57675,0.73716,-1.55631,-0.00947,0.44687,0.90312,5.54987
2.09973,0.57829,0.62665,-1.55735,-0.00933,0.44687,0.90312,5.60120
2.21025,0.57972,0.51615,-1.55837,-0.00919,0.45312,0.89687,5.65119
2.32076,0.58104,0.40565,-1.55938,-0.00904,0.45312,0.89687,5.69993
2.43127,0.58224,0.29514,-1.56037,-0.00890,0.45312,0.89687,5.74747
2.54178,0.58334,0.18463,-1.56135,-0.00876,0.45312,0.89687,5.79387
2.65229,0.58433,0.07413,-1.56231,-0.00862,0.45312,0.89687,5.83919
2.76281,0.58522,-0.03638,-1.56325,-0.00848,0.45312,0.89687,5.88348
2.87332,0.58600,-0.14689,-1.56418,-0.00834,0.45937,0.89062,5.92677
2.98383,0.58668,-0.25740,-1.56510,-0.00819,0.45937,0.89062,5.96912
3.09434,0.58726,-0.36791,-1.56599,-0.00805,0.45937,0.89062,6.01057
3.20486,0.58774,-0.47842,-1.56688,-0.00791,0.45937,0.89062,6.05115
3.31537,0.58813,-0.58894,-1.56774,-0.00777,0.45937,0.89062,6.09090
3.42588,0.58842,-0.69945,-1.56859,-0.00763,0.45937,0.89062,6.12985
3.53639,0.58861,-0.80996,-1.56943,-0.00749,0.45937,0.89062,6.16803
3.64690,0.58872,-0.92047,-1.57025,-0.00735,0.45937,0.89062,6.20548
3.75742,0.58874,-1.03098,-1.57105,-0.00720,0.45937,0.89062,6.24221
3.86793,0.58866,-1.14150,-1.57184,-0.00706,0.45937,0.89062,6.27825
3.97844,0.58851,-1.25201,-1.57261,-0.00692,0.45937,0.89062,6.31364
4.08895,0.58826,-1.36252,-1.57337,-0.00678,0.45937,0.89062,6.34838
4.19947,0.58794,-1.47303,-1.57411,-0.00664,0.45937,0.89062,6.38251
4.30998,0.58753,-1.58354,-1.57484,-0.00650,0.45937,0.89062,6.41605
4.42049,0.58704,-1.69405,-1.57555,-0.00636,0.45937,0.89062,6.44900
4.53100,0.58648,-1.80457,-1.57624,-0.00622,0.45937,0.89062,6.48140
4.64151,0.58584,-1.91508,-1.57692,-0.00608,0.45937,0.89062,6.51326
4.75203,0.58513,-2.02558,-1.57759,-0.00594,0.45312,0.89687,6.54460
4.86254,0.58434,-2.13609,-1.57824,-0.00580,0.45312,0.89687,6.57543
4.97305,0.58348,-2.24660,-1.57887,-0.00566,0.45312,0.89687,6.60576
5.08356,0.58256,-2.35711,-1.57949,-0.00552,0.45312,0.89687,6.63562
5.19408,0.58156,-2.46762,-1.58009,-0.00538,0.45312,0.89687,6.66502
5.30459,0.58050,-2.57813,-1.58067,-0.00524,0.45312,0.82069,6.69396
5.41510,0.57938,-2.68863,-1.58125,-0.00510,0.45312,0.72015,6.72247
5.52561,0.57820,-2.79914,-1.58180,-0.00496,0.44687,0.62303,6.75055
5.63612,0.57695,-2.90964,-1.58234,-0.00482,0.44687,0.53120,6.77821
