# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.53063,3.09217,-1.84805,0.36545,0.41389,0.98615,3.48803
0.09902,0.50523,2.99647,-1.81276,0.34706,0.38437,1.01158,3.59104
0.19805,0.48313,2.89995,-1.77938,0.32667,0.35937,1.03372,3.68987
0.29707,0.46416,2.80276,-1.74811,0.30474,0.34062,1.05266,3.78592
0.39610,0.44813,2.70505,-1.71907,0.28169,0.32187,1.06562,3.88035
0.49512,0.43483,2.60692,-1.69235,0.25789,0.30937,1.07812,3.97399
0.59415,0.42404,2.50849,-1.66801,0.23366,0.29687,1.08437,4.06746
0.69317,0.41553,2.40983,-1.64608,0.20924,0.28437,1.09062,4.16112
0.79220,0.40906,2.31102,-1.62657,0.18483,0.27813,1.09687,4.25520
0.89122,0.40441,2.21211,-1.60947,0.16055,0.27813,1.10312,4.34975
0.99025,0.40133,2.11313,-1.59476,0.13646,0.27188,1.10312,4.44474
1.08927,0.39958,2.01412,-1.58243,0.11262,0.27188,1.10312,4.54005
1.18829,0.39894,1.91510,-1.57245,0.08900,0.27188,1.10312,4.63548
1.28732,0.39918,1.81608,-1.56480,0.06558,0.26913,1.10312,4.73076
1.38634,0.40006,1.71706,-1.55946,0.04229,0.25909,1.10312,4.82558
1.48537,0.40135,1.61804,-1.55642,0.01907,0.27188,1.10312,4.91953
1.58439,0.40283,1.51903,-1.55568,-0.00417,0.27188,1.10312,5.01214
1.68342,0.40426,1.42001,-1.55717,-0.02094,0.26308,1.10312,5.10281
1.78244,0.40551,1.32100,-1.55918,-0.01974,0.25313,1.09687,5.19109
1.88147,0.40657,1.22198,-1.56107,-0.01853,0.25313,1.09071,5.27747
1.98049,0.40744,1.12296,-1.56285,-0.01731,0.26607,1.08438,5.36203
2.07952,0.40815,1.02393,-1.56450,-0.01608,0.26886,1.07187,5.44488
2.17854,0.40869,0.92491,-1.56603,-0.01484,0.26722,1.07187,5.52611
2.27756,0.40909,0.82589,-1.56744,-0.01359,0.27433,1.07187,5.60579
2.37659,0.40936,0.72686,-1.56873,-0.01233,0.27813,1.07187,5.68400
2.47561,0.40951,0.62784,-1.56989,-0.01107,0.27813,1.07187,5.76081
2.57464,0.40955,0.52881,-1.57092,-0.00980,0.27813,1.07187,5.83628
2.67366,0.40949,0.42979,-1.57183,-0.00852,0.27813,1.07187,5.91046
2.77269,0.40935,0.33077,-1.57261,-0.00724,0.27813,1.07187,5.98341
2.87171,0.40913,0.23174,-1.57326,-0.00596,0.27813,1.07187,6.05518
2.97074,0.40886,0.13272,-1.57379,-0.00467,0.27813,1.07187,6.12580
3.06976,0.40855,0.03369,-1.57418,-0.00338,0.27813,1.07187,6.19534
3.16879,0.40820,-0.06533,-1.57446,-0.00209,0.27813,1.07187,6.26381
3.26781,0.40783,-0.16435,-1.57460,-0.00080,0.27813,1.07187,6.33126
3.36683,0.40745,-0.26338,-1.57461,0.00049,0.27813,1.07187,6.39772
3.46586,0.40707,-0.36240,-1.57450,0.00178,0.27813,1.07187,6.46322
3.56488,0.40672,-0.46143,-1.57427,0.00246,0.27813,1.07187,6.52779
3.66391,0.40639,-0.56045,-1.57404,0.00224,0.27813,1.07187,6.59145
3.76293,0.40608,-0.65947,-1.57383,0.00202,0.27813,1.07187,6.65425
3.86196,0.40578,-0.75850,-1.57364,0.00180,0.27813,1.07187,6.71621
3.96098,0.40551,-0.85752,-1.57347,0.00158,0.27813,1.07187,6.77735
4.06001,0.40525,-0.95655,-1.57333,0.00137,0.27813,1.07187,6.83771
4.15903,0.40501,-1.05557,-1.57320,0.00115,0.27813,1.07187,6.89731
4.25806,0.40478,-1.15460,-1.57310,0.00093,0.27813,1.07187,6.95616
4.35708,0.40455,-1.25362,-1.57302,0.00072,0.27813,1.07187,7.01430
4.45610,0.40434,-1.35264,-1.57296,0.00050,0.27813,1.07187,7.07173
4.55513,0.40412,-1.45167,-1.57292,0.00028,0.27188,1.07812,7.12849
4.65415,0.40391,-1.55069,-1.57290,0.00007,0.27188,1.07812,7.18458
4.75318,0.40371,-1.64972,-1.57291,-0.00015,0.27188,1.07812,7.24003
4.85220,0.40350,-1.74874,-1.57293,-0.00037,0.27188,1.07812,7.29485
4.95123,0.40328,-1.84777,-1.57298,-0.00058,0.27188,1.07812,7.34907
5.05025,0.40306,-1.94679,-1.57305,-0.00080,0.27188,1.07812,7.40268
5.14928,0.40284,-2.04581,-1.57314,-0.00101,0.27188,1.07812,7.45572
5.24830,0.40260,-2.14484,-1.57325,-0.00123,0.27188,1.07812,7.50819
5.34733,0.40235,-2.24386,-1.57338,-0.00145,0.27188,1.07812,7.56010
5.44635,0.40209,-2.34289,-1.57353,-0.00166,0.27188,1.07812,7.61148
5.54538,0.40181,-2.44191,-1.57371,-0.00188,0.27188,1.07812,7.66233
5.64440,0.40151,-2.54094,-1.57390,-0.00191,0.27188,1.07812,7.71266
5.74342,0.40119,-2.63996,-1.57407,-0.00144,0.27188,1.07812,7.76249
5.84245,0.40086,-2.73898,-1.57419,-0.00098,0.27188,1.07812,7.81184
5.94147,0.40052,-2.83801,-1.57426,-0.00051,0.27188,1.07812,7.86070
6.04050,0.40018,-2.93703,-1.57429,-0.00005,0.27188,1.07812,7.90911
6.13952,0.39983,-3.03606,-1.57427,0.00041,0.27188,1.07812,7.95705
6.23855,0.39949,-3.13508,-1.57421,0.00088,0.27188,1.07812,8.00454
6.33757,0.39916,-3.23410,-1.57410,0.00134,0.27188,1.07812,8.05159
6.43660,0.39884,-3.33313,-1.57394,0.00181,0.27188,1.07812,8.09821
6.53562,0.39854,-3.43215,-1.57374,0.00227,0.27188,1.07812,8.14440
6.63465,0.39826,-3.53118,-1.57349,0.00274,0.27188,1.07812,8.19018
6.73367,0.39801,-3.63020,-1.57320,0.00320,0.26563,1.08437,8.23554
6.83269,0.39778,-3.72922,-1.57286,0.00366,0.26563,1.08437,8.28049
6.93172,0.39760,-3.82825,-1.57247,0.00413,0.26563,1.08437,8.32504
7.03074,0.39745,-3.92727,-1.57204,0.00459,0.26563,1.08437,8.36920
7.12977,0.39735,-4.02630,-1.57156,0.00506,0.26563,1.08437,8.41297
7.22879,0.39730,-4.12532,-1.57104,0.00552,0.26563,1.08437,8.45635
7.32782,0.39731,-4.22435,-1.57047,0.00599,0.26563,1.08437,8.49936
7.42684,0.39737,-4.32337,-1.56985,0.00645,0.26563,1.08437,8.50000
7.52587,0.39749,-4.42240,-1.56919,0.00691,0.26563,1.08437,8.50000
7.62489,0.39769,-4.52142,-1.56848,0.00738,0.26563,1.08437,8.50000
7.72392,0.39795,-4.62044,-1.56775,0.00721,0.26563,1.08437,8.50000
7.82294,0.39829,-4.71947,-1.56708,0.00632,0.27188,1.07812,8.50000
7.92196,0.39869,-4.81849,-1.56649,0.00543,0.27188,1.07812,8.50000
8.02099,0.39914,-4.91752,-1.56600,0.00453,0.27188,1.07812,8.50000
8.12001,0.39963,-5.01654,-1.56560,0.00364,0.27188,1.07812,8.50000
8.21904,0.40017,-5.11556,-1.56528,0.00275,0.27188,1.07812,8.50000
8.31806,0.40072,-5.21458,-1.56505,0.00186,0.27188,1.07812,8.50000
