#{"t_start": 1789561079.7062495, "env_id": "None"}
r,l,t
-18.182145,437,3367.665153
21.629244,199,3379.363802
-0.067422,458,3402.480756
25.438901,279,3418.081683
-5.361071,440,3440.284494
23.266631,228,3453.383153
-2.960611,413,3474.285317
19.295704,252,3488.534217
-6.830036,484,3512.748666
20.146215,283,3528.586434
19.740087,219,3541.235708
-3.060267,402,3561.718309
20.195816,240,3575.433939
15.310216,238,3589.134
16.713293,218,3601.702773
14.015712,212,3613.986483
0.419575,401,3634.336434
67.417373,612,3666.205631
19.309993,237,3680.036524
-4.174683,394,3699.954542
11.410537,239,3713.305701
18.535728,230,3726.839261
-35.572087,189,3736.441742
16.56395,186,3747.424691
-19.247358,487,3771.774187
18.375743,272,3787.225979
20.277461,243,3801.128347
-23.403931,449,3823.807549
13.628376,265,3838.642578
-1.397157,423,3859.924577
19.803359,221,3872.459104
-1.315561,414,3893.524299
23.445825,293,3910.161036
-10.512928,440,3931.744796
15.639607,282,3947.644468
-7.148042,471,3971.380498
22.902702,250,3985.510915
-0.864791,442,4007.847149
23.429098,224,4020.830874
15.677189,209,4032.848487
-3.361349,482,4057.229885
22.530415,242,4071.097949
2.680739,385,4090.529267
20.56183,275,4106.048411
62.497136,661,4140.115978
24.897936,260,4154.72247
11.96458,267,4169.900339
17.016375,210,4181.705301
-11.833652,471,4205.317704
23.554356,278,4220.85088
-4.884115,417,4241.821524
21.585413,199,4253.652285
1.160434,378,4272.76822
18.242941,271,4288.152731
-34.270725,95,4293.423264
-14.105849,310,4309.02215
23.182107,271,4324.240484
-5.874136,393,4343.837132
16.079819,226,4356.705086
-2.904231,434,4378.672725
14.658439,259,4393.258247
18.400893,236,4406.541332
-6.640852,424,4427.991335
18.207098,282,4444.043727
3.60601,429,4465.975004
62.027555,763,4504.810691
21.929261,269,4519.601901
-11.724853,402,4541.197408
21.402204,247,4555.144709
22.060491,190,4566.044474
-6.051743,448,4588.563634
19.775371,255,4602.662222
127.518452,1000,4653.614368
15.603432,300,4670.498989
15.21922,223,4683.514869
17.718384,229,4696.966261
-15.268921,315,4712.815158
-39.078974,104,4718.564859
22.985106,259,4733.41595
-2.880815,397,4753.532236
19.385439,293,4769.852616
0.972606,451,4792.685965
25.442147,272,4807.999286
-6.533,370,4826.650224
26.876364,258,4841.151374
1.816715,392,4860.835006
19.638065,249,4874.919688
-14.14308,472,4897.789249
19.140894,228,4910.872399
20.824778,212,4923.070354
-0.937334,422,4944.303843
21.274028,304,4960.973017
-23.645863,534,4987.505601
20.507129,287,5003.489269
-1.501206,421,5024.757759
22.16392,271,5040.039472
7.403402,208,5051.991231
-18.220135,476,5075.608887
15.818189,293,5092.32294
19.088687,220,5105.176077
-3.787834,307,5120.874864
-42.16,144,5128.4917
21.085537,242,5142.109239
-3.815897,411,5162.927959
18.97227,236,5176.130163
-6.606497,407,5196.911322
19.055045,232,5210.163078
21.453009,202,5221.778693
-4.515554,434,5243.74578
23.748437,238,5257.411773
55.028772,787,5296.833086
2.652171,357,5314.904021
20.243598,283,5330.501935
-10.021031,387,5349.979836
25.805739,253,5365.104521
-5.159084,414,5386.040404
22.843202,277,5401.27513
0.036657,447,5424.653783
-4.932068,330,5442.718904
-41.910337,74,5447.623621
-18.25026,309,5463.080417
25.944449,212,5476.212605
-7.596086,467,5499.209557
17.758504,207,5511.52385
22.852716,201,5522.752882
5.081616,355,5541.87462
27.295052,264,5556.326845
18.041687,209,5568.121195
2.444822,426,5589.152148
72.075055,551,5624.679906
80.565002,533,5656.046107
22.173264,215,5670.618392
66.169132,550,5701.63532
78.796684,435,5734.924597
97.234128,491,5767.847162
21.067503,318,5785.304
1.032574,226,5804.312973
-44.765776,45,5808.429229
17.567029,290,5824.194866
-4.606372,405,5844.022124
54.78689,548,5874.164347
17.338974,188,5888.41015
7.377871,223,5910.729975
67.595203,387,5946.217974
16.771495,274,5961.304619
1.963609,403,5984.067603
16.880715,245,5997.725935
-34.821446,70,6004.261048
-17.524314,334,6024.144772
15.781413,179,6034.686216
5.17573,177,6051.193791
62.654817,509,6079.870541
27.532752,207,6096.404111
13.443177,113,6106.962918
4.075616,114,6117.771202
64.535909,365,6146.087702
13.6023,204,6157.417479
8.193474,326,6175.554746
-5.373981,204,6186.649191
6.153718,280,6206.602335
19.394274,253,6220.972689
22.850686,198,6232.240323
0.379998,331,6250.793704
15.880814,148,6264.374824
78.054603,458,6296.624148
7.577765,326,6319.146933
33.581078,182,6336.005047
-12.04157,319,6352.324435
20.001296,273,6368.494265
-11.509652,451,6390.690071
18.225729,203,6408.202196
-34.526061,51,6413.697504
-11.03139,146,6424.70674
39.290105,350,6443.251541
-33.628525,60,6448.317961
63.411861,511,6475.539781
5.066422,392,6499.083646
30.408395,237,6515.292595
-33.311327,51,6520.887423
-14.018711,317,6540.067996
23.511261,280,6556.114144
17.148247,173,6571.774372
-14.931424,463,6595.862767
32.958553,233,6616.686045
145.723918,680,6663.869489
-5.854287,392,6685.174651
84.893989,622,6719.054213
73.363564,613,6750.307395
75.356807,293,6778.212044
6.008619,158,6792.776844
58.3959,655,6827.873088
25.242805,249,6841.643628
-32.895057,96,6848.703097
-0.935402,148,6863.371197
15.667477,194,6880.691326
19.015565,232,6893.575558
-3.967448,258,6908.486686
-38.016167,54,6914.532358
175.179361,1021,6984.726464
18.778548,211,6996.508956
-2.462779,416,7022.536156
23.929682,183,7038.905614
1.796429,460,7062.181799
16.019543,177,7076.052538
10.685332,309,7097.529698
24.755155,305,7114.978412
3.282076,452,7138.809622
16.937319,206,7155.125526
18.107382,151,7168.714391
-0.088912,426,7191.893416
19.272728,175,7204.482411
3.244529,207,7225.183675
31.686784,184,7242.282078
-15.040529,362,7260.158084
18.801495,192,7273.697489
78.3214,316,7300.952537
78.88331,687,7335.848216
18.906659,185,7348.020283
3.448055,408,7370.677971
-4.418497,122,7382.357688
4.966785,210,7402.978653
-37.333181,55,7409.261354
14.013114,213,7421.220037
6.763027,435,7444.342259
42.388197,321,7464.085491
1.758478,230,7481.288307
17.893956,241,7494.369866
10.376042,296,7512.509456
18.056216,262,7526.94237
-8.260856,399,7546.479133
22.086887,165,7559.543272
5.793755,426,7587.795385
27.940873,229,7601.512332
14.812679,196,7619.987989
72.581473,355,7652.302716
34.514195,238,7668.582001
11.284627,191,7679.511758
18.811549,215,7691.520556
11.297725,283,7709.111404
139.125109,528,7748.145224
-7.675111,447,7771.863368
9.349276,253,7786.047622
14.209186,224,7798.596374
-3.4787,385,7819.473264
25.884217,215,7833.305964
8.032604,212,7850.298484
23.779569,232,7862.866695
17.973206,168,7874.193522
9.92269,198,7887.24955
11.621662,165,7896.751731
-3.331714,411,7917.023523
20.394501,184,7931.899821
79.746427,322,7962.019583
22.638349,239,7977.521851
2.476967,467,8001.122412
92.186505,376,8035.990972
20.515005,160,8050.230241
-4.312692,245,8067.440998
-5.014058,340,8084.875649
92.015626,672,8120.988126
14.292249,229,8133.74048
2.276179,439,8155.857886
18.090184,228,8168.593285
-45.617084,141,8175.958792
-11.484898,321,8192.157576
13.776203,255,8206.459716
-11.846498,420,8227.511177
22.847803,200,8238.891104
0.394279,315,8254.892216
22.405874,306,8271.746232
69.70853,549,8302.966294
38.758645,230,8317.700859
72.483209,555,8347.163794
0.718811,209,8361.511682
-2.331529,437,8383.182361
14.32207,229,8396.478791
0.152556,465,8421.484629
10.725215,156,8435.510315
-34.407727,64,8442.364959
6.579382,205,8456.063553
19.333717,215,8468.054389
8.385499,410,8491.919629
10.593632,137,8504.727791
4.633063,138,8518.840389
-40.673565,87,8524.699896
22.866983,266,8539.108997
-37.677917,78,8546.341897
-13.058786,275,8561.551503
25.009553,211,8573.904852
18.373877,149,8587.570501
7.939149,307,8606.037274
19.389711,236,8620.447144
-31.54474,44,8625.188461
3.622127,205,8640.386248
23.712354,216,8652.235011
11.18615,277,8672.695551
11.625351,135,8685.108341
1.537524,216,8709.183475
-4.57858,96,8720.256015
5.843921,141,8737.885456
-32.178849,45,8744.310791
59.669971,496,8777.809639
23.176587,238,8791.990762
5.962846,391,8811.210991
11.385742,199,8827.808763
-2.277566,353,8848.208404
23.361777,215,8861.166618
-1.406521,319,8883.12772
19.566567,218,8895.027481
0.916979,232,8908.465296
-45.99967,29,8911.280015
19.35232,209,8922.794532
85.088113,574,8961.033113
-31.126364,52,8966.530577
-13.346613,98,8976.121563
-39.64449,45,8981.051177
-2.65946,110,8991.540537
75.614235,594,9026.4684
5.761782,312,9047.930072
27.45328,260,9062.087465
221.736129,815,9116.283852
-34.144897,81,9121.917052
-12.90803,279,9138.583223
24.080329,249,9152.518107
2.749146,343,9171.414176
-4.717239,166,9183.153168
-4.891488,405,9205.889415
9.205826,195,9218.332606
-15.041368,408,9238.357391
16.327719,186,9251.783226
13.715962,169,9261.452246
-0.248497,346,9278.656948
19.953683,166,9291.437329
26.108223,214,9312.683555
66.019478,413,9341.52407
18.510188,279,9357.180145
10.017335,320,9376.858954
28.687579,234,9390.146843
0.846344,125,9401.816059
85.641846,371,9431.091272
71.2909,504,9463.656689
-37.856039,33,9467.937658
-3.48972,133,9481.296382
-51.315794,12,9482.886554
18.975506,175,9498.509482
9.331956,282,9516.946142
26.951042,243,9530.420853
5.285171,343,9552.114449
84.012366,555,9580.699193
20.235661,173,9595.18034
13.470402,248,9615.913779
26.353781,283,9631.571081
2.144631,399,9654.664261
23.503748,258,9668.894825
77.840749,585,9702.727522
17.814262,253,9721.666058
10.821171,233,9734.748114
-2.09088,188,9747.905719
-45.934687,12,9750.119453
19.880948,257,9765.599989
-54.005362,22,9767.322373
-8.152227,390,9786.692062
23.785287,258,9806.368757
2.009731,352,9823.744069
28.613985,279,9842.591567
4.55638,416,9863.217841
3.486267,130,9873.344148
-43.869234,97,9879.873503
-12.669888,397,9899.819605
86.431644,339,9931.642309
12.824668,115,9942.33118
22.942412,231,9964.850603
71.102709,494,9996.287783
19.423998,171,10006.653904
17.988317,290,10028.510018
19.639577,302,10044.718456
2.842303,160,10059.253207
-42.931356,45,10064.829934
21.438586,236,10080.009136
-1.101907,379,10100.631166
-7.559333,98,10110.043324
-9.735065,456,10132.742687
19.470549,171,10147.949562
13.752316,295,10166.861827
6.369271,320,10186.055309
13.761513,248,10204.713084
4.723924,389,10224.439621
-0.380027,98,10233.910534
-7.956946,357,10254.368038
19.444252,234,10269.947966
-29.727362,58,10276.207077
-9.316032,134,10289.446847
13.185742,140,10302.019078
-8.614662,104,10311.651888
4.877034,357,10334.412302
15.569568,236,10347.932426
14.062318,162,10356.985662
19.276803,317,10379.71808
14.38975,260,10394.11742
0.503123,268,10410.793963
145.357057,691,10454.14416
13.120814,159,10468.487979
26.759479,236,10491.386865
7.775811,258,10505.933725
-3.391294,399,10525.667927
16.78346,240,10538.952436
0.73308,432,10561.060739
20.138001,210,10572.713135
3.732587,449,10597.848244
161.801954,769,10646.340012
14.718102,178,10662.91951
0.591405,97,10672.364247
11.252557,309,10693.207607
150.440515,861,10741.178318
-1.909639,455,10763.924421
76.515887,348,10795.934225
-50.683299,10,10797.400009
-4.699169,154,10811.343845
14.546042,225,10833.710641
25.224288,216,10846.130836
146.628314,883,10895.607516
12.872883,189,10914.507055
8.236132,184,10929.980474
65.983797,574,10962.81265
-1.340849,428,10984.654005
20.341249,159,10997.086895
6.840588,287,11013.472728
18.551774,226,11026.853012
44.977454,368,11057.41771
18.623059,218,11069.574526
11.406392,245,11087.788153
14.25126,165,11102.487197
2.178133,412,11123.521306
94.388024,509,11154.864725
19.1472,219,11167.475235
12.254914,284,11183.863488
16.115035,155,11196.253793
15.079628,182,11206.57629
3.993281,377,11226.890527
10.162739,227,11239.546528
13.927582,282,11260.23193
10.798327,128,11271.928347
61.905548,650,11308.431127
-3.221945,121,11320.56568
-37.570543,55,11326.894401
15.036733,162,11341.581358
-32.196698,56,11347.52956
10.995903,262,11362.125047
4.291557,331,11384.785132
18.145964,345,11403.968838
8.406921,285,11418.497105
13.871671,149,11428.960562
11.35616,324,11451.680516
13.228287,215,11463.886393
-34.347386,77,11470.492071
20.732336,144,11483.382109
7.304539,231,11498.265774
76.712173,523,11527.015497
21.681204,162,11536.282839
10.934238,165,11547.357773
-30.974273,53,11553.104445
0.785362,170,11565.966022
80.553162,456,11591.669277
16.368179,147,11604.903922
23.108827,187,11622.957605
-17.134201,84,11631.133715
12.811961,145,11644.303602
17.879018,132,11656.419528
10.218929,363,11674.233372
23.740803,206,11688.650811
3.235932,323,11704.492692
21.90547,196,11715.909883
9.067495,211,11732.420681
5.107502,260,11746.592475
3.962897,253,11761.721522
11.56955,252,11775.76614
16.35567,271,11793.136512
19.388606,205,11804.516809
22.984237,260,11822.723844
5.522822,164,11837.496769
11.571699,149,11846.058459
11.383915,342,11864.072917
11.638913,216,11878.440156
4.305444,351,11898.422626
11.777784,175,11914.197559
9.193373,166,11930.871505
13.494426,156,11944.92973
15.862358,227,11957.795055
4.227048,306,11973.565947
8.695442,144,11986.693874
12.250084,150,12001.626018
-43.028756,55,12007.469816
59.906122,509,12034.736255
15.466925,215,12050.046396
19.927485,202,12061.510827
18.415687,238,12077.561054
-51.282217,10,12079.000312
-51.159103,10,12080.421605
5.081576,146,12092.462416
-7.322498,288,12106.585763
11.306846,114,12113.443626
19.782866,191,12129.231313
70.077614,558,12167.014524
-11.89201,79,12174.911422
117.696423,632,12212.789329
3.351104,264,12228.782228
18.543516,213,12240.808431
6.809841,191,12253.305386
22.094106,187,12263.772502
18.17343,196,12276.193571
5.512724,239,12294.084706
28.491011,248,12307.809682
95.437677,399,12339.951786
7.628136,342,12357.040571
44.238229,330,12377.206021
-42.391469,72,12381.234786
36.045912,233,12398.511065
-16.29335,309,12413.834387
21.670734,226,12429.122974
24.814739,174,12446.727725
19.707348,155,12460.418277
27.937386,238,12480.575749
13.003366,245,12494.17945
25.411381,185,12507.392846
11.018279,279,12523.056311
14.43896,264,12538.877509
-32.520761,57,12545.164287
10.701257,125,12556.78677
-5.492391,183,12570.42812
-37.549856,96,12575.629859
37.303581,289,12593.96514
59.528852,543,12623.681469
186.840315,815,12676.821346
-40.677135,40,12681.613465
21.253051,150,12695.179
23.8634,188,12713.501916
18.493719,249,12730.248311
1.568057,364,12748.482759
84.311437,489,12782.998424
18.468968,298,12800.028881
15.100091,163,12814.55595
12.6491,113,12825.013181
15.442901,221,12838.666895
-13.091814,357,12861.032595
18.665427,259,12877.201166
15.753727,207,12888.999716
8.129382,373,12908.951647
29.033027,241,12924.578584
-1.608985,244,12939.87237
-38.889621,111,12945.753423
101.262876,442,12981.133462
-4.791812,106,12991.124975
-7.970995,359,13010.622219
-4.923304,187,13021.952152
1.541068,164,13038.506054
17.956939,248,13059.905078
-2.064373,276,13075.440706
76.45903,514,13103.573204
14.706417,243,13118.884275
10.302632,147,13133.302694
10.719756,158,13147.846132
2.774807,130,13160.655319
82.554227,595,13194.881769
16.701179,188,13209.744985
9.707221,214,13221.824213
7.824006,272,13239.588473
5.146313,210,13256.643313
143.807408,735,13306.125317
10.82648,165,13319.844622
17.550977,239,13333.195123
-5.039733,317,13348.880631
9.002853,275,13366.72469
9.931816,303,13386.516191
4.546223,300,13402.972409
64.600915,250,13426.230391
-49.248792,13,13428.515008
50.769715,537,13457.544584
69.882733,390,13486.183747
19.456384,264,13500.735618
10.998146,249,13519.584525
77.994915,493,13545.417503
23.57355,317,13563.03272
17.655202,337,13581.370213
129.507644,863,13626.638978
74.466693,604,13657.046808
16.760477,261,13679.667296
10.410097,184,13694.558941
20.589996,209,13706.1886
16.875456,215,13719.508468
9.543086,298,13734.757329
-4.492408,196,13746.229086
-9.189597,249,13758.958817
-36.375763,99,13764.389721
11.921787,307,13782.172689
-24.271657,328,13798.307752
-1.398834,320,13816.377312
-1.07988,294,13831.214747
11.50105,275,13847.026186
54.39527,502,13874.027645
-11.285678,368,13892.211121
9.236051,167,13905.839574
-2.302494,137,13918.882699
32.454678,336,13940.978465
-0.356815,363,13958.762379
7.745377,355,13979.363095
7.535024,179,13989.607058
16.712739,219,14002.578767
10.329318,383,14024.492004
68.947389,441,14058.447441
70.05773,640,14093.235599
83.396148,389,14117.90008
-16.470436,228,14130.455622
150.300766,693,14188.102246
63.672409,555,14219.49242
-3.151769,259,14233.652116
18.209846,252,14248.488797
4.137009,415,14269.465847
80.183602,410,14304.899673
10.870455,234,14318.872362
11.49707,332,14339.00501
17.40244,207,14357.031755
9.153071,195,14375.903075
15.898056,175,14387.104415
1.052357,456,14409.457943
14.540286,268,14425.244708
0.64019,389,14447.500572
4.420618,187,14458.638946
-5.585555,192,14474.173123
11.350894,172,14483.794221
79.218267,467,14515.588109
9.867006,193,14527.849733
5.355429,390,14548.818938
12.761554,153,14558.700405
0.369303,401,14581.204094
-52.210881,13,14582.851993
58.536122,533,14613.122205
57.990781,277,14636.600739
-21.875145,78,14645.200841
18.802085,172,14658.215156
7.190091,391,14677.619433
10.390937,138,14690.052174
6.855241,100,14699.40162
18.644775,203,14718.878392
4.763299,135,14729.117913
5.410187,336,14745.922889
17.333149,120,14755.377967
-38.334979,60,14761.774267
5.321602,358,14779.420677
22.976265,186,14792.75388
24.781413,163,14808.423258
36.669213,217,14828.687244
12.221247,134,14839.6184
1.628379,366,14857.846126
9.760212,227,14872.606462
5.36386,383,14891.904752
22.732021,287,14907.613913
7.25669,340,14924.636798
15.025734,305,14941.623436
76.252884,569,14970.804609
-7.304521,525,14996.57242
18.773608,265,15011.706959
-50.50659,29,15014.834683
-3.939489,371,15033.256528
21.262834,268,15048.26
-2.877155,340,15064.895183
12.438498,141,15076.014881
27.78666,196,15095.195504
71.560947,472,15120.16249
2.042576,204,15132.393484
12.2019,335,15151.495314
3.441549,145,15161.748058
79.623848,562,15196.908859
19.780228,220,15217.91106
20.291356,194,15230.262172
8.630136,426,15251.338176
18.277871,320,15269.045627
13.377612,371,15287.539517
21.804599,210,15301.407599
5.539408,381,15320.267972
19.488279,290,15336.719427
6.920781,361,15355.43856
14.075764,243,15368.906743
15.231288,159,15379.296813
-31.55852,49,15384.489369
-19.611512,82,15391.783524
16.066536,295,15407.933484
16.72206,313,15429.008341
17.837398,204,15440.850596
-38.114525,162,15449.188751
-45.583124,74,15453.34105
-30.869909,83,15458.970698
23.306755,167,15474.837894
-41.545463,34,15478.741042
-4.336962,129,15491.066595
-52.32655,13,15492.739882
84.399413,477,15523.989207
17.532534,241,15538.105019
16.239,385,15557.312813
9.544248,152,15570.008975
13.772701,151,15583.71845
24.526813,198,15602.741108
21.749643,152,15616.101784
18.089085,343,15634.70674
24.668923,180,15646.202838
-14.187592,209,15657.108137
-30.788141,173,15665.811048
15.854315,186,15679.835607
9.28351,267,15698.477025
11.498973,178,15708.533868
-29.219121,165,15717.539763
16.249737,131,15729.405201
-1.744624,390,15752.295445
18.658254,234,15768.410654
-20.595971,87,15777.39947
12.529217,124,15788.861971
13.920278,220,15810.193319
-50.771495,9,15811.523646
4.292339,323,15831.127184
13.615642,206,15843.009765
-22.892159,516,15868.807269
16.714772,308,15888.077631
10.318939,307,15905.403727
15.107873,192,15917.046721
19.831798,206,15928.714604
-51.76594,26,15930.702064
20.007508,222,15947.071055
12.475328,130,15958.938232
88.056569,637,15996.844912
1.704783,176,16009.233637
34.423393,382,16028.941774
153.298094,649,16071.284239
0.937917,394,16091.820206
28.338335,201,16103.93174
156.020496,822,16154.377257
90.738294,569,16186.806059
29.789689,301,16210.372145
22.570279,125,16221.728845
-54.302745,7,16222.956741
-51.654035,6,16224.107053
9.319259,203,16243.553701
18.083163,158,16257.67892
-29.480263,102,16266.722494
14.621404,193,16277.473296
12.286244,405,16300.322447
15.451224,243,16313.672954
-34.314568,116,16319.994155
35.40675,376,16341.224795
-37.234469,71,16345.265716
-31.177599,126,16351.873466
19.445882,204,16366.904309
-30.698787,56,16372.776366
-55.114921,11,16374.471928
-48.586887,52,16377.509367
-34.062046,79,16381.942988
-31.759582,159,16389.944894
21.110695,203,16402.935967
23.047936,163,16417.514493
-22.809163,92,16427.032299
-31.413105,47,16431.254511
11.17508,119,16442.429018
-25.512261,72,16450.030689
-34.297732,71,16454.794669
-52.86241,17,16456.243404
-52.132579,13,16457.514082
21.663342,200,16468.801519
-32.015833,135,16476.282011
-51.360175,12,16478.15113
-8.247196,146,16489.319814
19.941686,312,16506.219641
-35.152086,113,16512.244959
-48.255372,71,16516.367825
-13.915504,202,16526.722993
-45.602944,58,16530.164607
16.727947,138,16542.861186
-51.052542,17,16544.925001
-36.396237,68,16552.349824
-55.315114,8,16553.656189
-7.748047,258,16566.296528
25.869366,246,16582.034927
10.92975,158,16594.914962
15.216147,291,16609.402654
-44.530398,46,16612.218333
-44.545896,58,16615.708073
8.510496,214,16633.03332
14.939874,286,16647.387809
20.051484,223,16662.645166
23.48989,268,16683.340163
17.754189,331,16701.540399
17.111842,219,16720.437748
23.801539,261,16734.610923
