t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8002,3.1583,-89.997,0.7962,3.1557,-90.006,0.0026,-0.0040,0.0047,-0.009,0.7962,3.1557,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0119,1.5909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8003,3.1583,-89.997,0.7962,3.1557,-90.006,0.0026,-0.0041,0.0048,-0.009,0.7962,3.1557,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8003,3.1583,-89.997,0.7962,3.1557,-90.006,0.0026,-0.0041,0.0048,-0.009,0.7962,3.1557,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8003,3.1583,-89.997,0.7962,3.1557,-90.006,0.0026,-0.0041,0.0048,-0.009,0.7962,3.1557,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8003,3.1583,-89.997,0.7962,3.1557,-90.006,0.0026,-0.0041,0.0048,-0.009,0.7962,3.1557,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8003,3.1583,-89.997,0.7962,3.1557,-90.006,0.0026,-0.0041,0.0048,-0.009,0.7962,3.1557,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8003,3.1583,-89.997,0.7962,3.1557,-90.006,0.0026,-0.0041,0.0048,-0.009,0.7962,3.1557,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8003,3.1583,-89.997,0.7962,3.1557,-90.006,0.0026,-0.0041,0.0048,-0.009,0.7962,3.1557,-0.009,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0.000,0.8003,3.1583,-89.997,0.7968,3.1566,-90.060,0.0017,-0.0035,0.0038,-0.064,0.7968,3.1566,-0.064,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0120,1.6358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8003,3.1583,-89.997,0.7968,3.1566,-90.060,0.0017,-0.0035,0.0038,-0.064,0.7968,3.1566,-0.064,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0120,1.6358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8003,3.1583,-89.997,0.7968,3.1566,-90.060,0.0017,-0.0035,0.0038,-0.064,0.7968,3.1566,-0.064,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0120,1.6358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8003,3.1583,-89.997,0.7968,3.1566,-90.060,0.0017,-0.0035,0.0038,-0.064,0.7968,3.1566,-0.064,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0120,1.6358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.600,0.000,0.8003,3.1583,-89.997,0.7968,3.1566,-90.060,0.0017,-0.0035,0.0038,-0.064,0.7968,3.1566,-0.064,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0120,1.6358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.650,0.000,0.8003,3.1583,-89.997,0.7968,3.1566,-90.060,0.0017,-0.0035,0.0038,-0.064,0.7968,3.1566,-0.064,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0120,1.6358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.700,0.000,0.8003,3.1583,-89.997,0.7968,3.1566,-90.060,0.0017,-0.0035,0.0038,-0.064,0.7968,3.1566,-0.064,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0120,1.6358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.750,0.000,0.8003,3.1583,-89.997,0.7968,3.1566,-90.060,0.0017,-0.0035,0.0038,-0.064,0.7968,3.1566,-0.064,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0120,1.6358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.800,0.000,0.8003,3.1583,-89.997,0.7961,3.1551,-90.065,0.0032,-0.0042,0.0053,-0.068,0.7961,3.1551,-0.068,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0125,1.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.850,0.000,0.8003,3.1583,-89.997,0.7961,3.1551,-90.065,0.0032,-0.0042,0.0053,-0.068,0.7961,3.1551,-0.068,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0125,1.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.900,0.000,0.8003,3.1583,-89.997,0.7961,3.1551,-90.065,0.0032,-0.0042,0.0053,-0.068,0.7961,3.1551,-0.068,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0125,1.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.950,0.000,0.8003,3.1583,-89.997,0.7961,3.1551,-90.065,0.0032,-0.0042,0.0053,-0.068,0.7961,3.1551,-0.068,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0125,1.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000,0.000,0.8003,3.1583,-89.997,0.7961,3.1551,-90.065,0.0032,-0.0042,0.0053,-0.068,0.7961,3.1551,-0.068,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0125,1.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050,0.000,0.8003,3.1583,-89.997,0.7961,3.1551,-90.065,0.0032,-0.0042,0.0053,-0.068,0.7961,3.1551,-0.068,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0125,1.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100,0.000,0.8003,3.1583,-89.997,0.7961,3.1551,-90.065,0.0032,-0.0042,0.0053,-0.068,0.7961,3.1551,-0.068,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0125,1.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150,0.000,0.8003,3.1583,-89.997,0.7961,3.1551,-90.065,0.0032,-0.0042,0.0053,-0.068,0.7961,3.1551,-0.068,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0125,1.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200,0.000,0.8003,3.1583,-89.997,0.7975,3.1540,-89.989,0.0043,-0.0028,0.0051,0.008,0.7975,3.1540,0.008,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250,0.000,0.8003,3.1583,-89.997,0.7975,3.1540,-89.989,0.0043,-0.0028,0.0051,0.008,0.7975,3.1540,0.008,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300,0.000,0.8003,3.1583,-89.997,0.7975,3.1540,-89.989,0.0043,-0.0028,0.0051,0.008,0.7975,3.1540,0.008,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0107,1.4636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350,0.000,0.8003,3.1583,-89.997,0.7975,3.1540,-89.989,0.0043,-0.0028,0.0051,0.008,0.7975,3.1540,0.008,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0107,1.4444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400,0.000,0.8003,3.1583,-89.997,0.7975,3.1540,-89.989,0.0043,-0.0028,0.0051,0.008,0.7975,3.1540,0.008,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0107,1.4444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
