t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8004,3.1583,-89.997,0.7973,3.1566,-90.023,0.0017,-0.0031,0.0035,-0.026,0.7973,3.1566,-0.026,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0113,1.5294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8004,3.1583,-89.997,0.7973,3.1566,-90.023,0.0017,-0.0031,0.0035,-0.026,0.7973,3.1566,-0.026,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0113,1.5294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8004,3.1583,-89.997,0.7973,3.1566,-90.023,0.0017,-0.0031,0.0035,-0.026,0.7973,3.1566,-0.026,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0113,1.5294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8004,3.1583,-89.997,0.7973,3.1566,-90.023,0.0017,-0.0031,0.0035,-0.026,0.7973,3.1566,-0.026,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0113,1.5294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8004,3.1583,-89.997,0.7973,3.1566,-90.023,0.0017,-0.0031,0.0035,-0.026,0.7973,3.1566,-0.026,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0113,1.5294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8004,3.1583,-89.997,0.7973,3.1566,-90.023,0.0017,-0.0031,0.0035,-0.026,0.7973,3.1566,-0.026,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0113,1.5294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8004,3.1583,-89.997,0.7973,3.1566,-90.023,0.0017,-0.0031,0.0035,-0.026,0.7973,3.1566,-0.026,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0113,1.5195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8004,3.1583,-89.997,0.7973,3.1566,-90.023,0.0017,-0.0031,0.0035,-0.026,0.7973,3.1566,-0.026,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0114,1.5325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0.000,0.8004,3.1583,-89.997,0.7973,3.1566,-90.023,0.0017,-0.0031,0.0035,-0.026,0.7973,3.1566,-0.026,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0114,1.5325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8004,3.1583,-89.997,0.7966,3.1575,-90.040,0.0008,-0.0038,0.0039,-0.043,0.7966,3.1575,-0.043,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0121,1.6299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.500,0.000,0.8004,3.1583,-89.997,0.7966,3.1575,-90.040,0.0008,-0.0038,0.0039,-0.043,0.7966,3.1575,-0.043,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0121,1.6299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.550,0.000,0.8004,3.1583,-89.997,0.7966,3.1575,-90.040,0.0008,-0.0038,0.0039,-0.043,0.7966,3.1575,-0.043,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0075,0.0121,1.6299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
