t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay
0.000,0.000,0.8006,3.1583,-89.997,0.7100,0.0200,-91.616,3.1383,-0.0908,3.1396,-1.619,0.7100,0.0200,-1.619,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0408,5.4797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0.000,0.8006,3.1583,-89.997,0.7983,3.1554,-90.010,0.0029,-0.0023,0.0037,-0.013,0.7983,3.1554,-0.013,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0104,1.3961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0.000,0.8006,3.1583,-89.997,0.7983,3.1554,-90.010,0.0029,-0.0023,0.0037,-0.013,0.7983,3.1554,-0.013,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0104,1.3961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0.000,0.8006,3.1583,-89.997,0.7983,3.1554,-90.010,0.0029,-0.0023,0.0037,-0.013,0.7983,3.1554,-0.013,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0104,1.3961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0.000,0.8006,3.1583,-89.997,0.7983,3.1554,-90.010,0.0029,-0.0023,0.0037,-0.013,0.7983,3.1554,-0.013,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0104,1.3961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0.000,0.8006,3.1583,-89.997,0.7983,3.1554,-90.010,0.0029,-0.0023,0.0037,-0.013,0.7983,3.1554,-0.013,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0104,1.3961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0.000,0.8006,3.1583,-89.997,0.7983,3.1554,-90.010,0.0029,-0.0023,0.0037,-0.013,0.7983,3.1554,-0.013,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0104,1.3961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0.000,0.8006,3.1583,-89.997,0.7983,3.1554,-90.010,0.0029,-0.0023,0.0037,-0.013,0.7983,3.1554,-0.013,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0104,1.3961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.401,0.000,0.8006,3.1583,-89.997,0.7983,3.1554,-90.010,0.0029,-0.0023,0.0037,-0.013,0.7983,3.1554,-0.013,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0104,1.3961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0.000,0.8006,3.1583,-89.997,0.7990,3.1564,-90.062,0.0019,-0.0016,0.0025,-0.065,0.7990,3.1564,-0.065,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0074,0.0099,1.3247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
