# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.49028,-9.80357,-1.57945,0.00223,0.35938,0.99062,8.00000
0.09992,0.48942,-9.90349,-1.57945,-0.00248,0.35938,0.99062,7.94632
0.19985,0.48855,-10.00341,-1.57945,0.00170,0.35938,0.99062,7.84997
0.29977,0.48769,-10.10333,-1.57935,0.00171,0.35938,0.99062,7.75325
0.39969,0.48684,-10.20325,-1.57935,-0.00253,0.35938,0.99062,7.65616
0.49962,0.48598,-10.30317,-1.57935,0.00240,0.35938,0.99062,7.55864
0.59954,0.48513,-10.40309,-1.57930,-0.00107,0.35313,0.99687,7.46067
0.69947,0.48428,-10.50301,-1.57925,0.00187,0.35313,0.99687,7.36224
0.79939,0.48344,-10.60293,-1.57920,-0.00039,0.35313,0.99687,7.26332
0.89931,0.48260,-10.70285,-1.57920,-0.00032,0.35313,0.99687,7.16388
0.99924,0.48176,-10.80277,-1.57915,0.00166,0.35313,0.99687,7.06390
1.09916,0.48093,-10.90269,-1.57910,-0.00030,0.35313,0.99687,6.96332
1.19909,0.48010,-11.00262,-1.57910,-0.00039,0.35313,0.99687,6.86215
1.29902,0.47927,-11.10254,-1.57905,0.00183,0.35313,1.00313,6.76034
1.39894,0.47845,-11.20246,-1.57900,-0.00091,0.34688,1.00313,6.65785
1.49886,0.47763,-11.30238,-1.57895,0.00182,0.34688,1.00313,6.55464
1.59879,0.47682,-11.40230,-1.57890,-0.00037,0.34688,1.00313,6.45066
1.69871,0.47601,-11.50222,-1.57890,-0.00035,0.34688,1.00313,6.34587
1.79863,0.47520,-11.60214,-1.57885,0.00179,0.34688,1.00313,6.24023
1.89856,0.47440,-11.70206,-1.57880,-0.00078,0.34688,1.00313,6.13368
1.99848,0.47360,-11.80198,-1.57875,0.00134,0.34688,1.00313,6.02617
2.09840,0.47281,-11.90190,-1.57865,0.00143,0.34063,1.00937,5.91764
2.19833,0.47203,-12.00182,-1.57860,-0.00106,0.34063,1.00937,5.80802
2.29825,0.47125,-12.10174,-1.57850,0.00282,0.34063,1.00937,5.69723
2.39818,0.47049,-12.20167,-1.57830,0.00184,0.34063,1.00937,5.58521
2.49810,0.46975,-12.30159,-1.57810,0.00181,0.34063,1.00937,5.47187
