# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.62032,3.16809,-1.89411,0.33528,0.50359,0.89646,3.50255
0.10849,0.58774,3.06462,-1.85886,0.31682,0.47097,0.92903,3.62312
0.21576,0.55904,2.96126,-1.82569,0.30163,0.44227,0.95773,3.73679
0.32138,0.53407,2.85864,-1.79444,0.28885,0.41563,0.98271,3.84365
0.42555,0.51252,2.75672,-1.76490,0.27635,0.39063,1.00427,3.94448
0.52882,0.49406,2.65512,-1.73682,0.26637,0.37188,1.02188,4.04065
0.63141,0.47850,2.55372,-1.70998,0.25624,0.35313,1.03438,4.13246
0.73346,0.46568,2.45248,-1.68423,0.24789,0.34063,1.04688,4.22067
0.83503,0.45545,2.35143,-1.65947,0.23919,0.32813,1.05313,4.30537
0.93619,0.44772,2.25057,-1.63557,0.23328,0.32188,1.05937,4.38719
1.03704,0.44238,2.14986,-1.61248,0.22272,0.31563,1.06563,4.46579
1.13761,0.43933,2.04934,-1.59013,0.22787,0.30938,1.06563,4.54290
1.23791,0.43850,1.94905,-1.56844,0.18109,0.30938,1.06563,4.61407
1.33796,0.43980,1.84901,-1.54739,0.32679,0.30938,1.06563,4.62822
1.43779,0.44318,1.74923,-1.54278,-0.24307,0.29063,1.05937,4.60971
1.53736,0.44539,1.64969,-1.55413,-0.05090,0.29063,1.05937,4.67113
1.63668,0.44649,1.55038,-1.56732,-0.22501,0.29063,1.05937,4.74967
1.73597,0.44608,1.45108,-1.57593,0.03043,0.29063,1.05937,4.82601
1.83530,0.44547,1.35176,-1.57719,-0.01712,0.29063,1.05937,4.90121
1.93459,0.44481,1.25248,-1.57737,0.00686,0.29063,1.05627,4.97485
2.03389,0.44416,1.15318,-1.57730,-0.00176,0.29063,1.04839,5.04701
2.13319,0.44352,1.05387,-1.57731,0.00022,0.29063,1.03438,5.11779
2.23247,0.44287,0.95460,-1.57734,-0.00044,0.29063,1.03438,5.18721
2.33178,0.44222,0.85529,-1.57736,-0.00019,0.30217,1.03438,5.25537
2.43107,0.44157,0.75600,-1.57738,-0.00007,0.30938,1.04062,5.32231
2.53038,0.44091,0.65670,-1.57739,-0.00010,0.30938,1.04062,5.38808
2.62969,0.44026,0.55739,-1.57740,-0.00009,0.30938,1.04062,5.45274
2.72897,0.43960,0.45811,-1.57741,-0.00030,0.30938,1.04062,5.51630
2.82828,0.43894,0.35881,-1.57742,0.00022,0.30938,1.04062,5.57885
2.92761,0.43829,0.25947,-1.57743,-0.00045,0.30938,1.04062,5.64042
3.02691,0.43763,0.16017,-1.57744,0.00021,0.30938,1.04062,5.70101
3.12622,0.43697,0.06087,-1.57745,-0.00035,0.30938,1.04062,5.76069
3.22557,0.43630,-0.03848,-1.57746,0.00016,0.30938,1.04062,5.81950
3.32490,0.43564,-0.13781,-1.57747,-0.00039,0.30938,1.04062,5.87743
3.42422,0.43498,-0.23712,-1.57748,0.00018,0.30313,1.04688,5.93453
3.52355,0.43431,-0.33645,-1.57749,-0.00028,0.30313,1.04688,5.99083
3.62291,0.43365,-0.43581,-1.57750,-0.00012,0.30313,1.04688,6.04638
3.72226,0.43298,-0.53516,-1.57751,0.00009,0.30313,1.04688,6.10117
3.82161,0.43231,-0.63450,-1.57752,-0.00027,0.30313,1.04688,6.15522
3.92099,0.43165,-0.73388,-1.57753,-0.00008,0.30313,1.04688,6.20859
4.02035,0.43097,-0.83325,-1.57754,-0.00009,0.30313,1.04688,6.26126
4.11974,0.43030,-0.93263,-1.57755,-0.00011,0.30313,1.04688,6.31328
4.21912,0.42963,-1.03201,-1.57756,-0.00004,0.30313,1.04688,6.36465
4.31851,0.42896,-1.13140,-1.57758,-0.00032,0.29688,1.05313,6.41539
4.41792,0.42828,-1.23080,-1.57759,0.00018,0.29688,1.05313,6.46553
4.51734,0.42761,-1.33022,-1.57760,-0.00035,0.29688,1.05313,6.51509
4.61675,0.42693,-1.42963,-1.57761,-0.00005,0.29688,1.05313,6.56406
4.71618,0.42625,-1.52905,-1.57762,-0.00002,0.29688,1.05313,6.61247
4.81562,0.42557,-1.62850,-1.57764,-0.00040,0.29688,1.05313,6.66034
4.91504,0.42489,-1.72791,-1.57765,0.00027,0.29688,1.05313,6.70767
5.01449,0.42421,-1.82736,-1.57766,-0.00053,0.29688,1.05313,6.75448
5.11398,0.42353,-1.92685,-1.57767,0.00020,0.29688,1.05313,6.80081
5.21344,0.42285,-2.02631,-1.57768,-0.00041,0.29063,1.05937,6.84663
5.31292,0.42216,-2.12578,-1.57769,0.00028,0.29063,1.05937,6.89197
5.41241,0.42147,-2.22527,-1.57771,-0.00061,0.29063,1.05937,6.93684
5.51189,0.42078,-2.32475,-1.57772,0.00027,0.29063,1.05937,6.98124
5.61139,0.42009,-2.42425,-1.57773,-0.00035,0.29063,1.02787,7.02521
5.71092,0.41940,-2.52377,-1.57774,0.00002,0.29063,0.94090,7.06874
5.81045,0.41871,-2.62330,-1.57776,-0.00032,0.29063,0.85666,7.11184
5.90997,0.41802,-2.72282,-1.57777,0.00003,0.29063,0.77606,7.15451
6.00952,0.41732,-2.82237,-1.57779,-0.00031,0.29063,0.70033,7.19678
6.10907,0.41663,-2.92191,-1.57780,-0.00002,0.28438,0.63125,7.23864
6.20864,0.41593,-3.02148,-1.57781,-0.00012,0.28438,0.57122,7.28012
6.30822,0.41523,-3.12106,-1.57782,-0.00009,0.28438,0.52339,7.32121
6.40778,0.41453,-3.22061,-1.57784,-0.00021,0.28438,0.49135,7.36191
6.50735,0.41383,-3.32019,-1.57785,-0.00018,0.28438,0.47826,7.40224
6.60697,0.41312,-3.41980,-1.57787,-0.00011,0.28438,0.48206,7.44223
6.70657,0.41242,-3.51940,-1.57788,-0.00007,0.28438,0.50438,7.48184
6.80618,0.41171,-3.61900,-1.57789,-0.00020,0.28438,0.54429,7.52112
6.90581,0.41100,-3.71863,-1.57791,-0.00025,0.28438,0.59830,7.56005
7.00543,0.41029,-3.81825,-1.57793,-0.00001,0.27813,0.66297,7.59864
7.10508,0.40958,-3.91790,-1.57794,-0.00021,0.27813,0.73551,7.63691
7.20474,0.40887,-4.01756,-1.57796,-0.00025,0.27813,0.81381,7.67486
7.30440,0.40815,-4.11721,-1.57798,-0.00003,0.27813,0.89636,7.71248
7.40405,0.40744,-4.21686,-1.57799,-0.00022,0.27813,0.98209,7.74979
7.50374,0.40672,-4.31654,-1.57801,-0.00018,0.27813,1.07027,7.78681
7.60342,0.40600,-4.41622,-1.57803,-0.00029,0.27813,1.07187,7.82351
7.70309,0.40528,-4.51589,-1.57804,0.00009,0.27813,1.07187,7.85992
7.80280,0.40456,-4.61560,-1.57806,-0.00050,0.27813,1.07187,7.89605
7.90252,0.40383,-4.71531,-1.57808,0.00010,0.27188,1.07812,7.93188
8.00223,0.40310,-4.81503,-1.57810,-0.00050,0.27188,1.07812,7.96744
8.10195,0.40237,-4.91474,-1.57812,0.00008,0.27188,1.07812,8.00272
8.20168,0.40164,-5.01447,-1.57814,-0.00043,0.27188,1.07812,8.03772
8.30141,0.40091,-5.11419,-1.57817,-0.00016,0.27188,1.07812,8.07246
8.40117,0.40017,-5.21395,-1.57818,-0.00001,0.27188,1.07812,8.10694
8.50092,0.39943,-5.31370,-1.57820,-0.00042,0.27188,1.07812,8.14116
8.60067,0.39870,-5.41345,-1.57822,-0.00008,0.27188,1.07812,8.17512
8.70043,0.39795,-5.51321,-1.57825,-0.00044,0.26562,1.08438,8.20883
8.80020,0.39721,-5.61297,-1.57827,0.00010,0.26562,1.08438,8.24230
8.89999,0.39646,-5.71276,-1.57829,-0.00047,0.26562,1.08438,8.27552
8.99977,0.39571,-5.81254,-1.57831,-0.00007,0.26562,1.08438,8.30850
9.09956,0.39496,-5.91233,-1.57834,-0.00037,0.26562,1.08438,8.34125
9.19936,0.39421,-6.01212,-1.57836,-0.00026,0.26562,1.08438,8.37376
9.29915,0.39345,-6.11191,-1.57837,0.00022,0.26562,1.08438,8.40604
9.39897,0.39270,-6.21172,-1.57839,-0.00053,0.26562,1.08438,8.43810
9.49879,0.39194,-6.31154,-1.57841,0.00012,0.26562,1.08438,8.46994
9.59860,0.39118,-6.41135,-1.57843,-0.00062,0.25938,1.09062,8.50000
9.69842,0.39041,-6.51116,-1.57846,-0.00004,0.25938,1.09062,8.50000
9.79824,0.38965,-6.61099,-1.57848,-0.00039,0.25938,1.09062,8.50000
9.89807,0.38888,-6.71081,-1.57851,-0.00019,0.25938,1.09062,8.50000
9.99792,0.38811,-6.81066,-1.57855,-0.00056,0.25938,1.09062,8.50000
10.09776,0.38733,-6.91049,-1.57858,-0.00004,0.25938,1.09062,8.50000
10.19760,0.38655,-7.01033,-1.57861,-0.00047,0.25938,1.09062,8.50000
10.29745,0.38577,-7.11018,-1.57865,-0.00044,0.25938,1.09062,8.50000
