# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.77463,3.15647,-1.65443,0.39839,0.64687,0.73438,3.23013
0.09998,0.76825,3.05670,-1.61793,0.33953,0.64062,0.73438,3.35189
0.19997,0.76521,2.95676,-1.58850,0.25111,0.63438,0.74062,3.47161
0.29995,0.76471,2.85678,-1.56680,0.18081,0.63438,0.74062,3.58642
0.39993,0.76601,2.75681,-1.55239,0.10614,0.63438,0.74062,3.69681
0.49991,0.76839,2.65686,-1.54444,0.04301,0.64062,0.73438,3.80321
0.59989,0.77128,2.55692,-1.54049,0.02798,0.64062,0.73438,3.90597
0.69988,0.77445,2.45698,-1.53829,0.01303,0.64687,0.72813,4.00541
0.79986,0.77778,2.35706,-1.53678,0.01628,0.64687,0.72813,4.10175
0.89985,0.78125,2.25713,-1.53573,0.00563,0.65312,0.72188,4.19528
0.99982,0.78479,2.15722,-1.53523,0.00362,0.65312,0.72188,4.28615
1.09980,0.78836,2.05730,-1.53518,-0.00234,0.65938,0.71562,4.37458
1.19979,0.79191,1.95738,-1.53563,-0.00626,0.66563,0.71562,4.46071
1.29978,0.79539,1.85745,-1.53663,-0.01483,0.66454,0.70937,4.54470
1.39975,0.79874,1.75753,-1.53798,-0.01221,0.64687,0.70312,4.62666
1.49974,0.80195,1.65760,-1.53959,-0.02052,0.64687,0.70312,4.70672
1.59972,0.80498,1.55766,-1.54129,-0.01388,0.65312,0.69688,4.78499
1.69970,0.80785,1.45772,-1.54299,-0.01995,0.65312,0.69688,4.86156
1.79969,0.81054,1.35777,-1.54469,-0.01448,0.65938,0.69688,4.93652
1.89967,0.81307,1.25782,-1.54634,-0.01811,0.65938,0.69063,5.00995
1.99965,0.81543,1.15787,-1.54799,-0.01508,0.65938,0.67786,5.08191
2.09963,0.81763,1.05791,-1.54964,-0.01773,0.66563,0.65938,5.15250
2.19961,0.81966,0.95795,-1.55129,-0.01603,0.66563,0.65938,5.22176
2.29960,0.82153,0.85798,-1.55284,-0.01427,0.68040,0.65938,5.28976
2.39959,0.82325,0.75801,-1.55439,-0.01691,0.69367,0.65312,5.35655
2.49957,0.82481,0.65804,-1.55594,-0.01411,0.69688,0.65312,5.42218
2.59955,0.82622,0.55807,-1.55749,-0.01668,0.69688,0.65312,5.48670
2.69953,0.82747,0.45810,-1.55904,-0.01519,0.69688,0.65312,5.55015
