# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.86719,3.15180,-1.63546,0.36207,0.74062,0.64062,3.22805
0.09990,0.86226,3.05202,-1.60945,0.18593,0.73438,0.64062,3.35309
0.19980,0.85947,2.95217,-1.59017,0.18165,0.72813,0.64687,3.47265
0.29970,0.85839,2.85227,-1.57560,0.11596,0.72813,0.64687,3.58733
0.39959,0.85851,2.75238,-1.56579,0.07596,0.72813,0.64687,3.69759
0.49951,0.85939,2.65247,-1.55994,0.03702,0.72813,0.64687,3.80389
0.59941,0.86068,2.55257,-1.55668,0.02243,0.73438,0.64062,3.90655
0.69932,0.86221,2.45268,-1.55458,0.01760,0.73438,0.64062,4.00588
0.79922,0.86392,2.35279,-1.55293,0.01536,0.73438,0.64062,4.10215
0.89913,0.86578,2.25290,-1.55163,0.01113,0.73438,0.64062,4.19558
0.99903,0.86775,2.15302,-1.55072,0.00635,0.74062,0.63438,4.28638
1.09893,0.86979,2.05314,-1.55012,0.00554,0.74062,0.63438,4.37473
1.19883,0.87188,1.95326,-1.54982,0.00154,0.74062,0.63438,4.46079
1.29873,0.87398,1.85338,-1.54998,-0.00571,0.74132,0.62813,4.54471
1.39864,0.87604,1.75349,-1.55043,-0.00288,0.72188,0.62813,4.62661
1.49854,0.87805,1.65361,-1.55123,-0.01270,0.72188,0.62813,4.70661
1.59845,0.87995,1.55372,-1.55238,-0.01253,0.72813,0.62187,4.78482
1.69835,0.88173,1.45384,-1.55348,-0.00918,0.72813,0.62187,4.86133
1.79825,0.88341,1.35395,-1.55453,-0.01096,0.72813,0.62187,4.93623
1.89815,0.88498,1.25406,-1.55568,-0.01311,0.72813,0.62187,5.00961
1.99806,0.88643,1.15417,-1.55678,-0.00875,0.73438,0.60677,5.08153
2.09796,0.88778,1.05427,-1.55783,-0.01210,0.73438,0.59062,5.15207
2.19786,0.88902,0.95438,-1.55888,-0.00890,0.73438,0.59062,5.22128
2.29777,0.89016,0.85448,-1.55994,-0.01247,0.74912,0.59062,5.28924
2.39767,0.89119,0.75458,-1.56094,-0.00733,0.75938,0.59062,5.35598
2.49758,0.89213,0.65468,-1.56194,-0.01233,0.76562,0.58437,5.42157
2.59747,0.89296,0.55479,-1.56299,-0.00944,0.76562,0.58437,5.48604
2.69737,0.89369,0.45489,-1.56399,-0.01006,0.76562,0.58437,5.54945
2.79729,0.89432,0.35498,-1.56499,-0.01045,0.76562,0.58437,5.61185
2.89719,0.89485,0.25508,-1.56594,-0.00820,0.76562,0.58437,5.67325
2.99709,0.89529,0.15518,-1.56689,-0.01085,0.76562,0.58437,5.73370
3.09699,0.89563,0.05528,-1.56784,-0.00853,0.76562,0.58437,5.79323
3.19689,0.89588,-0.04462,-1.56874,-0.00915,0.76562,0.58437,5.85189
3.29680,0.89604,-0.14453,-1.56965,-0.00897,0.76562,0.58437,5.90969
3.39670,0.89611,-0.24443,-1.57055,-0.00906,0.76562,0.58437,5.96667
3.49660,0.89609,-0.34433,-1.57145,-0.00888,0.76562,0.58437,6.02284
3.59651,0.89598,-0.44424,-1.57235,-0.00951,0.76562,0.58437,6.07826
3.69641,0.89578,-0.54414,-1.57320,-0.00718,0.76562,0.58437,6.13292
3.79631,0.89550,-0.64404,-1.57405,-0.00985,0.76562,0.58437,6.18685
3.89621,0.89513,-0.74394,-1.57490,-0.00752,0.76562,0.58437,6.24009
3.99611,0.89468,-0.84384,-1.57570,-0.00818,0.76562,0.58437,6.29264
4.09602,0.89415,-0.94375,-1.57650,-0.00783,0.76562,0.58437,6.34454
4.19593,0.89354,-1.04365,-1.57730,-0.00864,0.76562,0.58437,6.39579
4.29583,0.89285,-1.14355,-1.57805,-0.00571,0.76562,0.58437,6.44641
4.39573,0.89209,-1.24345,-1.57885,-0.01060,0.76562,0.58437,6.49643
4.49563,0.89124,-1.34335,-1.57965,-0.00601,0.75938,0.59062,6.54586
4.59554,0.89032,-1.44325,-1.58036,-0.00746,0.75938,0.59062,6.59472
4.69543,0.88933,-1.54314,-1.58106,-0.00630,0.75938,0.59062,6.64301
4.79534,0.88827,-1.64304,-1.58181,-0.00938,0.75938,0.59062,6.69076
4.89525,0.88713,-1.74294,-1.58251,-0.00428,0.75938,0.59062,6.73798
4.99514,0.88593,-1.84283,-1.58321,-0.00965,0.75938,0.59062,6.78467
5.09505,0.88465,-1.94273,-1.58391,-0.00513,0.75313,0.59688,6.83087
5.19495,0.88331,-2.04262,-1.58451,-0.00598,0.75313,0.59688,6.87657
5.29485,0.88191,-2.14251,-1.58516,-0.00701,0.75313,0.59688,6.92178
5.39476,0.88044,-2.24241,-1.58586,-0.00797,0.75313,0.59688,6.96653
5.49466,0.87890,-2.34230,-1.58646,-0.00328,0.74687,0.60313,7.01082
5.59457,0.87731,-2.44219,-1.58706,-0.00896,0.74687,0.60313,7.05466
5.69447,0.87565,-2.54208,-1.58766,-0.00294,0.74687,0.60313,7.09806
5.79436,0.87394,-2.64196,-1.58826,-0.00942,0.74687,0.60313,7.14103
5.89427,0.87216,-2.74185,-1.58881,-0.00134,0.74062,0.59597,7.18358
5.99418,0.87034,-2.84174,-1.58937,-0.00926,0.74062,0.49622,7.22572
6.09407,0.86845,-2.94162,-1.58997,-0.00379,0.74062,0.39657,7.26745
6.19398,0.86651,-3.04151,-1.59047,-0.00552,0.73438,0.29707,7.30880
6.29388,0.86452,-3.14139,-1.59097,-0.00432,0.73438,0.19799,7.34975
6.39378,0.86248,-3.24127,-1.59152,-0.00727,0.73438,0.10059,7.39033
6.49369,0.86038,-3.34115,-1.59202,-0.00267,0.73438,0.02188,7.43053
6.59359,0.85824,-3.44103,-1.59247,-0.00610,0.72813,0.08539,7.47038
6.69349,0.85605,-3.54091,-1.59292,-0.00298,0.72813,0.18195,7.50987
6.79340,0.85382,-3.64079,-1.59337,-0.00604,0.72188,0.28087,7.54901
6.89330,0.85154,-3.74067,-1.59382,-0.00293,0.72188,0.38030,7.58781
6.99320,0.84922,-3.84054,-1.59427,-0.00644,0.72188,0.47993,7.62626
7.09311,0.84685,-3.94042,-1.59467,-0.00123,0.71562,0.57966,7.66440
7.19301,0.84445,-4.04029,-1.59507,-0.00680,0.71562,0.63438,7.70220
7.29291,0.84200,-4.14016,-1.59547,-0.00162,0.71562,0.63438,7.73969
7.39282,0.83952,-4.24004,-1.59582,-0.00461,0.70937,0.64062,7.77687
7.49272,0.83700,-4.33991,-1.59622,-0.00414,0.70937,0.64062,7.81374
7.59262,0.83444,-4.43978,-1.59657,-0.00286,0.70312,0.64687,7.85031
7.69253,0.83185,-4.53965,-1.59687,-0.00244,0.70312,0.64687,7.88658
7.79243,0.82923,-4.63952,-1.59723,-0.00540,0.70312,0.65312,7.92256
7.89233,0.82657,-4.73938,-1.59753,-0.00016,0.69688,0.65312,7.95825
7.99223,0.82389,-4.83925,-1.59782,-0.00583,0.69688,0.65312,7.99367
8.09214,0.82117,-4.93912,-1.59813,-0.00058,0.69063,0.65938,8.02881
8.19204,0.81843,-5.03898,-1.59838,-0.00406,0.69063,0.65938,8.06367
8.29194,0.81566,-5.13885,-1.59863,-0.00107,0.68437,0.66563,8.09827
8.39184,0.81287,-5.23871,-1.59888,-0.00387,0.68437,0.66563,8.13261
8.49174,0.81005,-5.33857,-1.59913,-0.00149,0.67812,0.67188,8.16668
8.59165,0.80721,-5.43844,-1.59933,-0.00203,0.67812,0.67188,8.20051
8.69156,0.80435,-5.53830,-1.59953,-0.00258,0.67812,0.67812,8.23408
8.79146,0.80147,-5.63816,-1.59968,0.00031,0.67188,0.67812,8.26740
8.89136,0.79858,-5.73802,-1.59988,-0.00469,0.67188,0.67812,8.30048
8.99126,0.79566,-5.83788,-1.60008,0.00042,0.66563,0.68437,8.33332
9.09116,0.79273,-5.93774,-1.60023,-0.00299,0.66563,0.68437,8.36592
9.19107,0.78978,-6.03760,-1.60038,-0.00047,0.65938,0.69063,8.39830
9.29097,0.78682,-6.13746,-1.60048,-0.00115,0.65938,0.69063,8.43044
9.39088,0.78385,-6.23732,-1.60058,-0.00094,0.65312,0.69688,8.46236
9.49078,0.78087,-6.33718,-1.60068,-0.00110,0.65312,0.69688,8.49405
9.59067,0.77788,-6.43703,-1.60078,-0.00084,0.64687,0.70312,8.50000
9.69058,0.77488,-6.53689,-1.60088,-0.00136,0.64687,0.70312,8.50000
9.79049,0.77187,-6.63675,-1.60093,0.00026,0.64062,0.70937,8.50000
9.89039,0.76886,-6.73661,-1.60093,0.00031,0.64062,0.70937,8.50000
9.99029,0.76585,-6.83646,-1.60098,-0.00169,0.63438,0.71562,8.50000
10.09019,0.76283,-6.93632,-1.60103,0.00060,0.63438,0.71562,8.50000
10.19010,0.75981,-7.03618,-1.60103,-0.00072,0.62813,0.72188,8.50000
10.29000,0.75679,-7.13604,-1.60098,0.00230,0.62813,0.72188,8.50000
10.38990,0.75378,-7.23589,-1.60098,-0.00263,0.62187,0.72813,8.50000
10.48980,0.75076,-7.33575,-1.60098,0.00240,0.62187,0.72813,8.50000
10.58971,0.74775,-7.43561,-1.60093,-0.00097,0.62187,0.73438,8.50000
10.68961,0.74474,-7.53547,-1.60088,0.00147,0.61562,0.73438,8.50000
10.78951,0.74174,-7.63532,-1.60078,0.00092,0.61562,0.74062,8.50000
10.88941,0.73875,-7.73518,-1.60068,0.00103,0.60938,0.74062,8.50000
10.98932,0.73577,-7.83504,-1.60058,0.00096,0.60938,0.74687,8.50000
11.08922,0.73280,-7.93490,-1.60048,0.00113,0.60313,0.74687,8.50000
11.18913,0.72984,-8.03476,-1.60038,0.00051,0.60313,0.74687,8.50000
