# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.77463,3.15647,-1.63470,0.39563,0.64000,0.73000,3.17146
0.09998,0.76825,3.05670,-1.61793,0.34284,0.63000,0.73000,3.27676
0.19997,0.76521,2.95676,-1.58852,0.24774,0.63000,0.73000,3.38201
0.29995,0.76471,2.85678,-1.56683,0.18321,0.63000,0.73000,3.48498
0.39993,0.76601,2.75681,-1.55239,0.10492,0.63000,0.73000,3.58593
0.49991,0.76839,2.65686,-1.54440,0.04541,0.63000,0.73000,3.68339
0.59990,0.77128,2.55692,-1.54050,0.02382,0.64000,0.73000,3.77757
0.69988,0.77445,2.45698,-1.53829,0.01758,0.64000,0.73000,3.86873
0.79986,0.77778,2.35706,-1.53677,0.01263,0.64000,0.72000,3.95713
0.89984,0.78125,2.25713,-1.53575,0.00770,0.65000,0.72000,4.04295
0.99983,0.78479,2.15722,-1.53523,0.00277,0.65000,0.71000,4.12639
1.09981,0.78836,2.05730,-1.53520,-0.00215,0.65000,0.71000,4.20761
1.19979,0.79191,1.95738,-1.53566,-0.00708,0.66000,0.71000,4.28675
1.29977,0.79539,1.85745,-1.53661,-0.01201,0.66000,0.70000,4.36395
1.39976,0.79874,1.75753,-1.53798,-0.01609,0.64000,0.70000,4.43930
1.49974,0.80195,1.65760,-1.53959,-0.01684,0.64000,0.70000,4.51293
1.59972,0.80498,1.55766,-1.54128,-0.01713,0.65000,0.69000,4.58493
1.69970,0.80785,1.45772,-1.54299,-0.01705,0.65000,0.69000,4.65537
1.79969,0.81054,1.35777,-1.54468,-0.01684,0.65000,0.69000,4.72435
1.89967,0.81307,1.25782,-1.54635,-0.01664,0.65000,0.69000,4.79194
1.99965,0.81543,1.15787,-1.54801,-0.01643,0.66000,0.68000,4.85819
2.09963,0.81763,1.05791,-1.54964,-0.01623,0.66000,0.66000,4.92319
2.19962,0.81966,0.95795,-1.55125,-0.01603,0.66000,0.65000,4.98697
2.29960,0.82153,0.85798,-1.55284,-0.01583,0.69000,0.65000,5.04959
2.39958,0.82325,0.75801,-1.55442,-0.01563,0.69000,0.65000,5.11111
2.49956,0.82481,0.65804,-1.55597,-0.01543,0.69000,0.65000,5.17157
2.59955,0.82622,0.55807,-1.55750,-0.01523,0.69000,0.65000,5.23101
2.69953,0.82747,0.45810,-1.55901,-0.01502,0.69000,0.65000,5.28947
2.79951,0.82857,0.35812,-1.56051,-0.01481,0.69000,0.65000,5.34698
2.89949,0.82953,0.25814,-1.56198,-0.01461,0.70000,0.64000,5.40360
2.99948,0.83033,0.15816,-1.56343,-0.01440,0.70000,0.64000,5.45934
3.09946,0.83100,0.05818,-1.56486,-0.01419,0.70000,0.64000,5.51423
3.19944,0.83152,-0.04180,-1.56626,-0.01398,0.70000,0.64000,5.56832
3.29942,0.83191,-0.14178,-1.56765,-0.01377,0.70000,0.64000,5.62162
3.39941,0.83215,-0.24176,-1.56902,-0.01356,0.70000,0.64000,5.67416
3.49939,0.83226,-0.34174,-1.57036,-0.01335,0.70000,0.64000,5.72596
3.59937,0.83224,-0.44173,-1.57169,-0.01314,0.70000,0.64000,5.77706
3.69935,0.83208,-0.54171,-1.57299,-0.01294,0.70000,0.64000,5.82746
3.79934,0.83180,-0.64169,-1.57428,-0.01273,0.70000,0.64000,5.87720
3.89932,0.83139,-0.74167,-1.57554,-0.01252,0.70000,0.64000,5.92629
3.99930,0.83085,-0.84165,-1.57678,-0.01232,0.70000,0.64000,5.97475
4.09928,0.83019,-0.94163,-1.57800,-0.01211,0.70000,0.64000,6.02260
4.19927,0.82941,-1.04161,-1.57920,-0.01190,0.70000,0.64000,6.06985
4.29925,0.82851,-1.14159,-1.58038,-0.01170,0.69000,0.65000,6.11653
4.39923,0.82749,-1.24157,-1.58154,-0.01149,0.69000,0.65000,6.16265
