# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
# profile.py from raceline/iros2026/kb/raceline_kb11_sp_c2r_c3r.csv: a_lat 7.0 zones [] acc 5.0 brake 5.5 v_max 8.5 v_zones [] hairpin [0.9:5.0:1.2] -> 10.004 s
0.00000,0.54150,3.16556,-1.78803,0.49232,0.42000,0.98000,2.95412
0.09997,0.51996,3.06794,-1.76649,0.43029,0.39000,1.00000,3.02584
0.19995,0.50263,2.96949,-1.72592,0.37585,0.37000,1.01000,3.10961
0.29992,0.48907,2.87044,-1.68954,0.34998,0.36000,1.02000,3.19995
0.39990,0.47895,2.77099,-1.65677,0.30734,0.35000,1.02000,3.28863
0.49987,0.47190,2.67127,-1.62790,0.27056,0.34000,1.03000,3.39660
0.59985,0.46754,2.57139,-1.60307,0.22613,0.33000,1.03000,3.50226
0.69982,0.46545,2.47144,-1.58217,0.19016,0.33000,1.03000,3.60668
0.79979,0.46527,2.37147,-1.56483,0.15636,0.33000,1.03000,3.70934
0.89977,0.46664,2.27150,-1.55086,0.12297,0.33000,1.03000,3.81024
0.99974,0.46925,2.17156,-1.54014,0.09068,0.34000,1.03000,3.90941
1.09972,0.47277,2.07165,-1.53237,0.06209,0.34000,1.03000,4.00678
1.19969,0.47694,1.97176,-1.52685,0.04575,0.34000,1.02000,4.10211
1.29967,0.48156,1.87190,-1.52292,0.03243,0.35000,1.02000,4.19506
1.39964,0.48650,1.77204,-1.52035,0.01913,0.35000,1.01000,4.28563
1.49961,0.49164,1.67220,-1.51918,0.00479,0.33000,1.01000,4.37395
1.59959,0.49682,1.57236,-1.51939,-0.01087,0.34000,1.00000,4.46009
1.69956,0.50191,1.47252,-1.52051,-0.01420,0.34000,1.00000,4.54404
1.79954,0.50687,1.37267,-1.52190,-0.01407,0.35000,0.99000,4.62595
1.89951,0.51169,1.27281,-1.52329,-0.01392,0.35000,0.99000,4.70594
1.99949,0.51637,1.17294,-1.52468,-0.01378,0.36000,0.98000,4.78415
2.09946,0.52091,1.07307,-1.52605,-0.01365,0.36000,0.95000,4.86065
2.19943,0.52531,0.97319,-1.52741,-0.01351,0.37000,0.95000,4.93554
2.29941,0.52958,0.87331,-1.52875,-0.01337,0.40000,0.95000,5.00890
2.39938,0.53371,0.77342,-1.53008,-0.01323,0.40000,0.94000,5.08080
2.49936,0.53772,0.67353,-1.53140,-0.01309,0.40000,0.94000,5.15132
2.59933,0.54159,0.57363,-1.53270,-0.01295,0.41000,0.93000,5.22051
2.69931,0.54533,0.47372,-1.53399,-0.01281,0.41000,0.93000,5.28845
2.79928,0.54895,0.37382,-1.53526,-0.01266,0.41000,0.93000,5.35516
2.89925,0.55244,0.27390,-1.53652,-0.01252,0.42000,0.92000,5.42072
2.99923,0.55580,0.17398,-1.53776,-0.01237,0.42000,0.92000,5.48517
3.09920,0.55904,0.07406,-1.53899,-0.01223,0.42000,0.92000,5.54855
3.19918,0.56216,-0.02586,-1.54021,-0.01208,0.43000,0.91000,5.61091
3.29915,0.56516,-0.12579,-1.54141,-0.01193,0.43000,0.91000,5.67228
3.39913,0.56803,-0.22573,-1.54259,-0.01179,0.43000,0.91000,5.73270
3.49910,0.57079,-0.32566,-1.54376,-0.01164,0.44000,0.90000,5.79220
3.59907,0.57344,-0.42560,-1.54492,-0.01150,0.44000,0.90000,5.85082
3.69905,0.57597,-0.52554,-1.54606,-0.01135,0.44000,0.90000,5.90859
3.79902,0.57838,-0.62549,-1.54719,-0.01121,0.44000,0.90000,5.96553
3.89900,0.58069,-0.72544,-1.54830,-0.01106,0.45000,0.89000,6.02167
3.99897,0.58288,-0.82539,-1.54940,-0.01092,0.45000,0.89000,6.07705
4.09895,0.58496,-0.92534,-1.55049,-0.01077,0.45000,0.89000,6.13167
4.19892,0.58694,-1.02529,-1.55156,-0.01063,0.45000,0.89000,6.18557
4.29889,0.58881,-1.12525,-1.55261,-0.01049,0.45000,0.89000,6.23877
4.39887,0.59058,-1.22521,-1.55365,-0.01034,0.46000,0.88000,6.29129
4.49884,0.59224,-1.32517,-1.55468,-0.01020,0.46000,0.88000,6.34315
4.59882,0.59380,-1.42513,-1.55569,-0.01006,0.46000,0.88000,6.39437
4.69879,0.59526,-1.52509,-1.55669,-0.00991,0.46000,0.88000,6.44496
4.79877,0.59662,-1.62506,-1.55768,-0.00977,0.46000,0.88000,6.49495
4.89874,0.59788,-1.72503,-1.55864,-0.00962,0.46000,0.88000,6.54434
4.99871,0.59905,-1.82499,-1.55960,-0.00948,0.46000,0.88000,6.59316
5.09869,0.60012,-1.92496,-1.56054,-0.00934,0.47000,0.87000,6.64143
5.19866,0.60110,-2.02493,-1.56147,-0.00919,0.47000,0.87000,6.68915
5.29864,0.60199,-2.12490,-1.56238,-0.00905,0.47000,0.87000,6.73634
5.39861,0.60278,-2.22487,-1.56328,-0.00891,0.47000,0.87000,6.78300
5.49859,0.60349,-2.32484,-1.56416,-0.00876,0.47000,0.87000,6.82917
5.59856,0.60411,-2.42482,-1.56503,-0.00862,0.47000,0.87000,6.87484
5.69853,0.60464,-2.52479,-1.56588,-0.00848,0.47000,0.87000,6.92003
5.79851,0.60509,-2.62476,-1.56672,-0.00833,0.47000,0.87000,6.96476
5.89848,0.60546,-2.72474,-1.56755,-0.00819,0.47000,0.87000,7.00902
5.99846,0.60574,-2.82471,-1.56836,-0.00805,0.47000,0.87000,7.05284
6.09843,0.60595,-2.92468,-1.56916,-0.00791,0.47000,0.87000,7.09621
6.19841,0.60607,-3.02466,-1.56994,-0.00776,0.47000,0.87000,7.13916
6.29838,0.60612,-3.12463,-1.57071,-0.00762,0.47000,0.87000,7.18169
6.39835,0.60609,-3.22461,-1.57146,-0.00748,0.47000,0.87000,7.22381
6.49833,0.60598,-3.32458,-1.57220,-0.00733,0.47000,0.87000,7.26553
6.59830,0.60581,-3.42456,-1.57293,-0.00719,0.47000,0.87000,7.30686
6.69828,0.60556,-3.52453,-1.57364,-0.00704,0.47000,0.87000,7.34780
6.79825,0.60524,-3.62450,-1.57434,-0.00690,0.47000,0.87000,7.38836
6.89823,0.60485,-3.72448,-1.57502,-0.00675,0.47000,0.87000,7.42856
6.99820,0.60439,-3.82445,-1.57569,-0.00661,0.47000,0.87000,7.46839
7.09817,0.60387,-3.92442,-1.57634,-0.00646,0.47000,0.87000,7.50787
7.19815,0.60328,-4.02440,-1.57698,-0.00632,0.47000,0.87000,7.54701
7.29812,0.60263,-4.12437,-1.57761,-0.00618,0.47000,0.87000,7.58579
7.39810,0.60192,-4.22434,-1.57822,-0.00603,0.47000,0.87000,7.62425
7.49807,0.60115,-4.32431,-1.57881,-0.00589,0.47000,0.87000,7.66238
7.59805,0.60032,-4.42428,-1.57939,-0.00575,0.47000,0.87000,7.70018
7.69802,0.59943,-4.52425,-1.57996,-0.00560,0.47000,0.87000,7.73767
7.79799,0.59849,-4.62422,-1.58051,-0.00546,0.46000,0.88000,7.77485
7.89797,0.59749,-4.72419,-1.58105,-0.00532,0.46000,0.88000,7.81172
7.99794,0.59644,-4.82416,-1.58158,-0.00517,0.46000,0.88000,7.84829
8.09792,0.59533,-4.92413,-1.58209,-0.00503,0.46000,0.88000,7.88457
8.19789,0.59418,-5.02410,-1.58258,-0.00488,0.46000,0.88000,7.92056
8.29787,0.59298,-5.12406,-1.58306,-0.00474,0.46000,0.88000,7.95626
8.39784,0.59173,-5.22403,-1.58353,-0.00459,0.46000,0.88000,7.99168
8.49781,0.59043,-5.32400,-1.58398,-0.00445,0.46000,0.88000,8.02683
8.59779,0.58909,-5.42396,-1.58442,-0.00431,0.45000,0.89000,8.06171
8.69776,0.58771,-5.52393,-1.58484,-0.00416,0.45000,0.89000,8.09632
8.79774,0.58628,-5.62389,-1.58525,-0.00402,0.45000,0.89000,8.13067
8.89771,0.58482,-5.72385,-1.58565,-0.00388,0.45000,0.89000,8.16476
8.99769,0.58331,-5.82382,-1.58603,-0.00373,0.45000,0.89000,8.19859
9.09766,0.58177,-5.92378,-1.58639,-0.00359,0.45000,0.89000,8.23218
9.19763,0.58019,-6.02374,-1.58675,-0.00345,0.45000,0.89000,8.26552
9.29761,0.57858,-6.12370,-1.58708,-0.00331,0.44000,0.90000,8.29862
9.39758,0.57694,-6.22366,-1.58741,-0.00316,0.44000,0.90000,8.33148
9.49756,0.57526,-6.32362,-1.58772,-0.00302,0.44000,0.90000,8.36411
9.59753,0.57355,-6.42358,-1.58801,-0.00288,0.44000,0.90000,8.39650
9.69751,0.57182,-6.52354,-1.58829,-0.00273,0.44000,0.90000,8.42866
9.79748,0.57006,-6.62350,-1.58856,-0.00259,0.44000,0.90000,8.46060
9.89745,0.56827,-6.72346,-1.58881,-0.00244,0.43000,0.91000,8.49232
9.99743,0.56646,-6.82342,-1.58904,-0.00230,0.43000,0.91000,8.50000
10.09740,0.56462,-6.92337,-1.58927,-0.00216,0.43000,0.91000,8.50000
10.19738,0.56276,-7.02333,-1.58948,-0.00201,0.43000,0.91000,8.50000
10.29735,0.56089,-7.12329,-1.58967,-0.00187,0.43000,0.91000,8.50000
10.39733,0.55899,-7.22324,-1.58985,-0.00172,0.42000,0.92000,8.50000
10.49730,0.55708,-7.32320,-1.59001,-0.00158,0.42000,0.92000,8.50000
10.59727,0.55515,-7.42316,-1.59017,-0.00144,0.42000,0.92000,8.50000
10.69725,0.55320,-7.52311,-1.59030,-0.00130,0.42000,0.92000,8.50000
10.79722,0.55125,-7.62307,-1.59042,-0.00115,0.42000,0.92000,8.50000
10.89720,0.54928,-7.72302,-1.59053,-0.00101,0.42000,0.93000,8.50000
10.99717,0.54730,-7.82298,-1.59063,-0.00087,0.41000,0.93000,8.50000
11.09715,0.54531,-7.92293,-1.59071,-0.00072,0.41000,0.93000,8.50000
11.19712,0.54332,-8.02288,-1.59077,-0.00058,0.41000,0.93000,8.50000
11.29709,0.54132,-8.12284,-1.59082,-0.00043,0.41000,0.93000,8.50000
11.39707,0.53932,-8.22279,-1.59086,-0.00029,0.41000,0.94000,8.50000
11.49704,0.53731,-8.32275,-1.59088,-0.00015,0.40000,0.94000,8.47562
11.59702,0.53530,-8.42270,-1.59089,-0.00000,0.40000,0.94000,8.41049
11.69699,0.53329,-8.52266,-1.59088,0.00014,0.40000,0.94000,8.34486
11.79697,0.53129,-8.62261,-1.59086,0.00029,0.40000,0.94000,8.27870
11.89694,0.52928,-8.72256,-1.59082,0.00043,0.40000,0.95000,8.21202
11.99691,0.52728,-8.82252,-1.59077,0.00057,0.39000,0.95000,8.14479
12.09689,0.52529,-8.92247,-1.59071,0.00072,0.39000,0.95000,8.07700
12.19686,0.52330,-9.02243,-1.59063,0.00086,0.39000,0.95000,8.00863
12.29684,0.52132,-9.12238,-1.59054,0.00101,0.39000,0.95000,7.93968
12.39681,0.51935,-9.22234,-1.59043,0.00115,0.39000,0.96000,7.87013
12.49679,0.51740,-9.32229,-1.59031,0.00130,0.38000,0.96000,7.79995
12.59676,0.51545,-9.42225,-1.59017,0.00144,0.38000,0.96000,7.72914
12.69673,0.51352,-9.52220,-1.59002,0.00158,0.38000,0.96000,7.65768
12.79671,0.51161,-9.62216,-1.58985,0.00173,0.38000,0.96000,7.58553
12.89668,0.50971,-9.72212,-1.58967,0.00187,0.38000,0.96000,7.51271
12.99666,0.50784,-9.82207,-1.58948,0.00201,0.37000,0.97000,7.43916
13.09663,0.50598,-9.92203,-1.58927,0.00216,0.37000,0.97000,7.36489
13.19661,0.50414,-10.02199,-1.58905,0.00230,0.37000,0.97000,7.28986
13.29658,0.50233,-10.12194,-1.58881,0.00244,0.37000,0.97000,7.21405
13.39655,0.50054,-10.22190,-1.58856,0.00258,0.37000,0.97000,7.13744
13.49653,0.49878,-10.32186,-1.58829,0.00273,0.36000,0.98000,7.05999
13.59650,0.49704,-10.42182,-1.58801,0.00287,0.36000,0.98000,6.98169
13.69648,0.49534,-10.52178,-1.58772,0.00301,0.36000,0.98000,6.90250
13.79645,0.49366,-10.62174,-1.58741,0.00316,0.36000,0.98000,6.82239
13.89643,0.49201,-10.72170,-1.58709,0.00330,0.36000,0.98000,6.74133
13.99640,0.49040,-10.82166,-1.58675,0.00344,0.36000,0.98000,6.65929
14.09637,0.48882,-10.92162,-1.58640,0.00359,0.35000,0.99000,6.57622
14.19635,0.48728,-11.02159,-1.58603,0.00373,0.35000,0.99000,6.49209
14.29632,0.48578,-11.12155,-1.58565,0.00387,0.35000,0.99000,6.40686
14.39630,0.48431,-11.22151,-1.58526,0.00402,0.35000,0.99000,6.32047
14.49627,0.48289,-11.32148,-1.58485,0.00416,0.35000,0.99000,6.23289
14.59625,0.48150,-11.42144,-1.58443,0.00430,0.35000,0.99000,6.14406
14.69622,0.48016,-11.52141,-1.58399,0.00445,0.35000,0.99000,6.05393
14.79619,0.47886,-11.62137,-1.58354,0.00459,0.34000,1.00000,5.96244
14.89617,0.47761,-11.72134,-1.58307,0.00474,0.34000,1.00000,5.86952
14.99614,0.47641,-11.82131,-1.58259,0.00488,0.34000,1.00000,5.77511
15.09612,0.47525,-11.92127,-1.58210,0.00502,0.34000,1.00000,5.67912
15.19609,0.47415,-12.02124,-1.58159,0.00517,0.34000,1.00000,5.58149
15.29607,0.47310,-12.12121,-1.58106,0.00531,0.34000,1.00000,5.48211
15.39604,0.47210,-12.22118,-1.58053,0.00545,0.34000,1.00000,5.38090
15.49601,0.47115,-12.32115,-1.57997,0.00560,0.34000,1.00000,5.27776
15.59599,0.47026,-12.42112,-1.57941,0.00574,0.34000,1.00000,5.17254
15.69596,0.46943,-12.52109,-1.57883,0.00588,0.34000,1.00000,5.06516
15.79594,0.46866,-12.62106,-1.57823,0.00602,0.33000,1.01000,4.95543
15.89591,0.46794,-12.72103,-1.57762,0.00617,0.33000,1.01000,4.84323
15.99589,0.46729,-12.82101,-1.57700,0.00631,0.33000,1.01000,4.72835
16.09586,0.46670,-12.92098,-1.57634,0.00644,0.33000,1.01000,4.61062
16.19583,0.46618,-13.02095,-1.57541,0.00925,0.33000,1.01000,4.48983
16.29581,0.46578,-13.12093,-1.57338,0.02684,0.33000,1.01000,4.36597
16.39578,0.46567,-13.22090,-1.56901,0.05793,0.33000,1.01000,4.23961
16.49576,0.46614,-13.32087,-1.56148,0.09191,0.33000,1.01000,4.11119
16.59573,0.46753,-13.42084,-1.55042,0.12791,0.33000,1.01000,3.98113
