0.000000,0.662178,3.164639,-1.830960,0.154411,0.535218,0.846042,3.547362
0.105989,0.634913,3.062216,-1.814524,0.228558,0.508346,0.872904,3.665837
0.211121,0.611236,2.959785,-1.782460,0.298504,0.482261,0.892739,3.778788
0.315030,0.591002,2.857865,-1.752107,0.286706,0.463975,0.911025,3.886379
0.417858,0.573962,2.756459,-1.723278,0.275210,0.447750,0.927250,3.989237
0.520008,0.559870,2.655286,-1.695782,0.264426,0.433710,0.941290,4.088154
0.621655,0.548559,2.554270,-1.669430,0.254858,0.421842,0.953158,4.183609
0.722907,0.539892,2.453390,-1.644095,0.246201,0.412144,0.962856,4.275956
0.823818,0.533755,2.352665,-1.619674,0.238299,0.404575,0.970425,4.365469
0.924451,0.530045,2.252101,-1.596085,0.230903,0.399122,0.975878,4.452390
1.024886,0.528671,2.151675,-1.573260,0.223974,0.401995,0.973005,4.536955
1.125158,0.529551,2.051407,-1.551137,0.214732,0.400654,0.974346,4.619338
1.225279,0.532610,1.951333,-1.530235,0.165453,0.401336,0.973664,4.699677
1.325281,0.537665,1.851459,-1.518039,0.038425,0.406918,0.964822,4.778113
1.425144,0.543149,1.751746,-1.522579,-0.104825,0.388141,0.961859,4.854737
1.524790,0.547281,1.652186,-1.538979,-0.176632,0.396018,0.960222,4.929583
1.624238,0.549483,1.552762,-1.557731,-0.158768,0.395837,0.954153,5.002758
1.723669,0.549880,1.453332,-1.570534,-0.085348,0.394012,0.955978,5.074475
1.823134,0.549535,1.353868,-1.574708,-0.023079,0.397834,0.952156,5.144837
1.922573,0.549102,1.254430,-1.575124,-0.001800,0.395458,0.954532,5.213866
2.022018,0.548674,1.154986,-1.575065,0.000434,0.393246,0.944724,5.281642
2.121467,0.548253,1.055538,-1.575038,0.000073,0.391170,0.933820,5.348218
2.220895,0.547830,0.956111,-1.575051,-0.000150,0.395494,0.929506,5.413628
2.320339,0.547406,0.856668,-1.575068,-0.000151,0.406184,0.931296,5.477942
2.419776,0.546981,0.757232,-1.575081,-0.000121,0.417043,0.932957,5.541191
2.519220,0.546554,0.657788,-1.575092,-0.000106,0.415530,0.934470,5.603424
2.618670,0.546127,0.558340,-1.575102,-0.000100,0.414136,0.935864,5.664679
2.718090,0.545698,0.458920,-1.575112,-0.000094,0.419130,0.930870,5.724970
2.817534,0.545268,0.359478,-1.575121,-0.000091,0.418013,0.931987,5.784364
2.916997,0.544838,0.260015,-1.575130,-0.000089,0.417014,0.932986,5.842889
3.016434,0.544406,0.160579,-1.575139,-0.000089,0.416134,0.933866,5.900550
3.115878,0.543974,0.061136,-1.575148,-0.000088,0.415393,0.934607,5.957394
3.215351,0.543541,-0.038336,-1.575156,-0.000087,0.414771,0.935229,6.013459
3.314805,0.543107,-0.137790,-1.575165,-0.000087,0.414257,0.935743,6.068746
3.414258,0.542672,-0.237241,-1.575174,-0.000087,0.413872,0.936128,6.123288
3.513714,0.542236,-0.336696,-1.575182,-0.000086,0.413605,0.936395,6.177110
3.613197,0.541799,-0.436178,-1.575191,-0.000086,0.413458,0.936542,6.230247
3.712673,0.541362,-0.535653,-1.575199,-0.000086,0.413409,0.936591,6.282701
3.812143,0.540923,-0.635122,-1.575208,-0.000087,0.413489,0.936511,6.334493
3.911641,0.540484,-0.734619,-1.575217,-0.000089,0.413668,0.936332,6.385659
4.011126,0.540044,-0.834104,-1.575226,-0.000093,0.407706,0.942294,6.436196
4.110624,0.539603,-0.933600,-1.575235,-0.000094,0.408102,0.941898,6.486134
4.210127,0.539161,-1.033102,-1.575244,-0.000094,0.408597,0.941403,6.535484
4.309631,0.538718,-1.132606,-1.575254,-0.000093,0.409201,0.940799,6.584263
4.409152,0.538274,-1.232125,-1.575263,-0.000093,0.409904,0.940096,6.632490
4.508678,0.537829,-1.331651,-1.575272,-0.000094,0.410706,0.939294,6.680176
4.608202,0.537383,-1.431173,-1.575282,-0.000097,0.405357,0.944643,6.727330
4.707735,0.536936,-1.530705,-1.575291,-0.000098,0.406356,0.943644,6.773971
4.807284,0.536488,-1.630253,-1.575301,-0.000097,0.407435,0.942565,6.820115
4.906810,0.536039,-1.729778,-1.575311,-0.000098,0.408612,0.941388,6.865755
5.006364,0.535589,-1.829332,-1.575321,-0.000100,0.403638,0.946362,6.910927
5.105951,0.535138,-1.928917,-1.575331,-0.000100,0.404993,0.945007,6.955644
5.205515,0.534686,-2.028480,-1.575341,-0.000099,0.406427,0.943573,6.999892
5.305087,0.534233,-2.128051,-1.575350,-0.000099,0.407960,0.948300,7.043694
5.404676,0.533779,-2.227639,-1.575360,-0.000101,0.403312,0.946698,7.087064
5.504254,0.533324,-2.327216,-1.575370,-0.000101,0.405003,0.945007,7.130001
5.603852,0.532868,-2.426813,-1.575380,-0.000101,0.406773,0.949487,7.172527
5.703467,0.532411,-2.526427,-1.575391,-0.000103,0.402362,0.947638,7.214648
5.803086,0.531953,-2.626045,-1.575401,-0.000104,0.404279,0.945721,7.256369
5.902701,0.531493,-2.725659,-1.575411,-0.000104,0.400026,0.863054,7.297694
6.002332,0.531033,-2.825289,-1.575422,-0.000100,0.402092,0.763838,7.338640
6.101966,0.530572,-2.924922,-1.575431,-0.000094,0.404227,0.665783,7.379209
6.201619,0.530109,-3.024574,-1.575440,-0.000090,0.400181,0.569999,7.419415
6.301276,0.529646,-3.124230,-1.575449,-0.000088,0.402445,0.479215,7.459259
6.400917,0.529182,-3.223870,-1.575458,-0.000089,0.398537,0.401743,7.498741
6.500575,0.528717,-3.323526,-1.575467,-0.000090,0.400939,0.349071,7.537879
6.600260,0.528251,-3.423211,-1.575476,-0.000091,0.397150,0.379830,7.576686
6.699936,0.527784,-3.522886,-1.575485,-0.000092,0.399660,0.443830,7.615152
6.799620,0.527316,-3.622568,-1.575494,-0.000095,0.395979,0.526781,7.653292
