# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.61803,3.16828,-1.85630,0.33421,0.50129,0.89876,3.51201
0.10759,0.58960,3.06452,-1.82143,0.31574,0.47283,0.92717,3.63106
0.21391,0.56499,2.96109,-1.78863,0.30128,0.44688,0.95179,3.74337
0.31863,0.54400,2.85850,-1.75770,0.28789,0.42188,0.97278,3.84893
0.42199,0.52633,2.75666,-1.72844,0.27635,0.40313,0.99046,3.94885
0.52454,0.51168,2.65517,-1.70059,0.26577,0.38438,1.00313,4.04408
0.62651,0.49986,2.55389,-1.67393,0.25630,0.37188,1.00937,4.13527
0.72803,0.49073,2.45279,-1.64834,0.24769,0.36563,1.01562,4.22283
0.82915,0.48416,2.35188,-1.62369,0.23913,0.35313,1.02188,4.30710
0.92995,0.48005,2.25117,-1.59990,0.23294,0.35313,1.02188,4.38854
1.03052,0.47830,2.15062,-1.57688,0.22324,0.34688,1.02812,4.46695
1.13089,0.47883,2.05024,-1.55458,0.22571,0.34688,1.02812,4.54370
1.23108,0.48156,1.95009,-1.53294,0.18859,0.35313,1.02188,4.61543
1.33112,0.48641,1.85018,-1.51272,0.29715,0.35938,1.02188,4.69393
1.43104,0.49316,1.75049,-1.50906,-0.23017,0.34063,1.01562,4.71655
1.53069,0.49872,1.65100,-1.52158,-0.08721,0.34688,1.00937,4.77661
1.63009,0.50295,1.55168,-1.53771,-0.21907,0.34688,1.00313,4.85291
1.72943,0.50530,1.45237,-1.55633,-0.18445,0.35313,0.99687,4.92224
1.82882,0.50583,1.35298,-1.57161,-0.14358,0.35313,0.99687,4.98772
1.92820,0.50513,1.25361,-1.57856,0.01398,0.35313,0.99668,5.05970
2.02759,0.50428,1.15422,-1.57943,-0.00708,0.35313,0.98837,5.13029
2.12699,0.50342,1.05483,-1.57945,0.00404,0.34688,0.97813,5.19956
2.22636,0.50256,0.95546,-1.57937,-0.00069,0.34688,0.97813,5.26754
2.32575,0.50171,0.85607,-1.57936,0.00004,0.36131,0.97813,5.33433
2.42513,0.50086,0.75669,-1.57937,-0.00014,0.37188,0.97813,5.39995
2.52452,0.50001,0.65731,-1.57938,-0.00007,0.37188,0.97813,5.46446
2.62392,0.49915,0.55792,-1.57939,-0.00017,0.37188,0.97813,5.52790
2.72328,0.49830,0.45856,-1.57941,-0.00004,0.37188,0.97813,5.59029
