#{"t_start": 1789494789.018607, "env_id": "None"}
r,l,t
73.378699,91,12518.097756
72.474286,87,12523.414047
73.563484,77,12528.365119
71.375666,76,12533.417687
74.492875,86,12539.013979
71.79427,99,12545.099407
73.308731,73,12549.817331
74.189205,91,12555.565564
72.747588,103,12561.991906
73.097375,98,12568.048638
72.739647,96,12573.979769
73.715229,97,12580.049739
72.912882,95,12586.046005
74.856705,90,12591.716027
71.252662,92,12597.39842
71.226508,91,12603.030956
73.395696,90,12608.583285
73.785399,87,12614.117913
73.760596,83,12619.26861
74.6753,88,12624.83536
73.918635,90,12630.419933
73.322218,95,12636.337952
76.278797,76,12641.216
74.137789,79,12646.218305
72.933151,98,12652.28394
72.605073,92,12657.984938
73.65523,81,12663.266679
73.324819,85,12668.567363
74.066796,82,12673.869421
73.62828,94,12679.800268
71.663288,93,12685.668972
74.56987,86,12691.083895
74.219644,82,12696.467574
69.481017,93,12702.536368
72.800205,92,12708.417606
74.375365,87,12713.884485
74.481124,75,12718.636487
71.524118,91,12724.404274
72.419418,97,12730.587746
74.707083,88,12736.021955
69.945424,94,12742.021214
73.357431,75,12746.768415
72.954027,85,12752.118461
72.648771,82,12757.341333
70.482886,92,12763.185513
72.74294,99,12769.337584
73.592456,86,12774.904452
71.443466,80,12779.954355
72.822477,93,12785.836876
74.673205,66,12790.238472
74.258316,85,12795.638792
72.541902,83,12800.808213
73.522943,89,12806.457914
72.258144,88,12811.907706
72.151819,83,12817.156
73.798267,93,12822.942401
73.373639,83,12828.23924
72.218334,103,12834.556054
72.336308,91,12840.240817
75.054913,96,12846.157294
71.641159,95,12852.012053
73.518312,86,12857.391129
70.760998,99,12863.60717
74.29122,84,12868.89249
71.500415,101,12875.288276
75.661301,86,12880.788487
73.803161,88,12886.406385
67.164539,98,12892.690306
72.8803,100,12898.830182
72.454395,90,12904.589841
75.241789,79,12909.604435
73.160152,92,12915.37641
73.837202,78,12920.309424
73.424256,84,12925.556468
72.355144,78,12930.480456
71.993165,98,12936.560903
74.683716,90,12942.159724
72.822707,105,12948.441823
73.434432,97,12954.342038
73.258723,96,12960.257796
73.807697,91,12965.843492
73.60074,84,12971.209527
71.02666,97,12977.059308
72.998745,85,12982.30735
73.156135,103,12988.611526
67.324168,100,12994.758542
73.126036,96,13000.728287
73.541012,88,13006.177871
71.578883,103,13012.377723
74.499191,88,13017.826904
73.771202,102,13024.095529
72.801139,100,13030.211274
71.803551,92,13035.813111
74.050806,92,13041.632713
74.778904,81,13046.811317
74.253484,85,13052.213967
72.449083,94,13058.131805
74.333636,82,13063.501064
72.001358,90,13069.128886
71.566411,86,13074.464814
72.825956,97,13080.47982
71.558438,111,13087.476502
74.271802,91,13093.298796
73.618603,90,13099.030245
71.111528,102,13105.530745
73.480579,74,13110.395679
74.195894,93,13116.231215
71.920384,89,13121.961373
74.14865,87,13127.484323
66.855589,90,13133.071096
72.520677,83,13138.38291
73.949777,86,13143.797049
73.770395,101,13149.929374
70.181272,94,13155.880562
73.761947,90,13161.44593
72.030208,88,13167.082889
72.295392,95,13172.946178
75.7223,77,13177.846732
69.215672,112,13184.681537
73.918351,82,13189.900373
71.582528,86,13195.329939
75.328596,85,13200.731265
73.903998,94,13206.583657
70.663258,90,13212.199911
70.692597,103,13218.683676
67.964324,78,13223.650847
69.948969,113,13230.481091
74.036793,92,13236.183994
71.070708,90,13241.883244
72.815552,94,13247.986938
71.934645,106,13254.549869
73.200073,96,13260.500322
73.392261,89,13266.100288
71.580392,87,13271.683126
73.094873,87,13277.252182
73.74433,78,13282.283812
72.191228,96,13288.16718
71.530899,96,13294.136788
73.749354,89,13299.735248
74.874283,84,13305.016988
73.90541,87,13310.45335
73.806598,90,13316.052256
75.778513,75,13320.917859
75.105091,85,13326.235295
73.231757,89,13331.804436
72.876248,94,13337.703136
66.289887,87,13343.223133
73.45589,98,13349.252591
69.515397,93,13355.055567
74.583356,86,13360.371718
73.234256,95,13366.273466
73.824712,85,13371.653406
68.546085,90,13378.273105
72.164283,93,13384.003828
72.72309,87,13389.419827
74.878853,87,13394.870606
73.829283,88,13400.352084
73.075226,85,13405.669292
71.539401,79,13410.672665
74.439356,96,13416.521951
71.892797,110,13423.255221
72.815053,117,13430.30646
75.780933,81,13435.622458
70.776761,89,13441.261051
73.492844,89,13446.90328
71.26997,99,13453.00465
74.355273,93,13458.840184
67.680289,81,13464.107142
72.658188,96,13470.205114
70.163571,101,13476.473358
73.456206,89,13482.271018
73.639818,86,13487.790493
74.313759,88,13493.371161
71.530148,92,13499.107162
71.418631,90,13504.872476
72.702354,98,13511.026893
73.6528,97,13516.973172
75.086353,89,13522.559423
65.210819,86,13527.827838
72.321129,84,13532.925302
74.543877,91,13538.507884
70.425288,101,13544.67399
72.479938,93,13550.426387
74.040287,89,13555.843838
71.31927,91,13561.525843
73.564999,99,13567.593891
70.599749,97,13573.574714
75.347291,83,13578.775414
73.169384,91,13584.409394
72.255985,94,13590.276573
72.007602,99,13596.342544
74.34152,89,13601.775191
73.056989,93,13607.494646
74.105267,90,13613.095376
71.388312,97,13619.141729
72.923277,80,13624.09222
70.13738,96,13630.161021
71.812678,101,13636.362815
73.567215,91,13642.096008
73.246801,94,13648.028422
73.237059,87,13653.480525
73.610006,96,13659.541902
73.729681,92,13665.346001
73.026313,89,13670.943191
72.873653,99,13677.096699
73.360872,85,13682.496259
72.797208,100,13688.683115
74.296447,93,13694.346982
72.359938,75,13699.147658
73.447718,85,13704.531072
73.093445,85,13709.843874
72.659683,97,13715.895872
73.426783,89,13721.496574
72.387168,99,13727.596108
72.295207,106,13733.944486
72.162419,102,13740.164762
72.476433,90,13745.698165
65.511086,95,13751.614235
74.426008,87,13757.030266
74.339289,88,13762.595389
72.792307,89,13768.100046
75.066373,77,13773.064313
72.244158,94,13778.965217
69.795895,92,13784.79776
73.050287,76,13789.730968
72.658922,101,13796.019257
73.231532,94,13801.817912
71.324258,106,13808.314898
74.414955,94,13814.296497
75.622468,81,13819.4979
73.95478,89,13825.096775
72.185884,99,13831.297561
75.490272,86,13836.804596
71.682402,98,13842.797896
69.504813,79,13847.9474
64.350604,80,13853.167001
71.856169,94,13859.014832
74.012877,91,13864.982859
69.814866,104,13871.514198
70.035959,100,13877.78244
71.983871,94,13883.633685
74.971297,82,13888.750633
72.516464,87,13894.216482
69.387263,101,13900.500006
74.119056,101,13906.720627
72.916537,111,13913.519063
72.468354,85,13918.816893
74.423573,95,13924.766631
73.852796,89,13930.283747
71.735932,96,13936.188517
72.44719,101,13942.369846
66.828749,97,13948.272997
75.031678,79,13953.368182
74.774369,87,13958.767786
68.441113,102,13964.918527
71.886796,106,13971.520908
73.962946,89,13976.972362
71.988828,102,13983.287842
72.526412,94,13989.070716
73.500639,95,13994.869582
74.472463,89,14000.436517
74.076899,95,14006.371358
75.252708,85,14011.722036
74.086805,95,14017.687714
73.003296,85,14023.17165
73.555496,95,14029.119752
72.915426,92,14034.78854
73.025284,96,14040.86961
74.901723,83,14046.037425
72.502724,105,14052.723219
73.81165,77,14057.741798
72.33441,91,14063.536438
73.52157,94,14069.393527
71.019964,99,14075.437911
73.286055,92,14081.174715
73.642631,95,14087.120159
72.585969,103,14093.440292
72.605212,85,14098.757602
72.703312,95,14104.639895
71.204567,96,14110.590409
73.284528,100,14116.741608
70.193082,105,14123.289104
72.729098,98,14129.241089
73.569497,90,14134.789363
71.658731,98,14140.73939
69.875768,98,14146.840541
74.567594,92,14152.641251
73.613727,97,14158.60885
72.321119,97,14164.674536
72.536634,90,14170.289407
74.715962,81,14175.428995
73.764223,91,14180.89106
72.354869,97,14186.859875
72.981005,100,14192.939938
71.114742,103,14199.190874
72.067253,97,14205.391205
72.651037,91,14211.044121
72.403934,96,14216.859391
73.096354,103,14223.291803
71.952852,99,14229.374717
74.166895,92,14234.958504
72.984126,96,14240.876121
73.874502,90,14246.562327
71.423199,105,14253.328158
72.844787,96,14259.376219
74.43786,86,14264.86096
70.80868,100,14271.111048
74.072611,93,14276.826923
72.323357,88,14282.366511
71.257382,96,14288.408973
73.0781,102,14294.762378
71.600255,104,14301.065176
71.859251,103,14307.412536
73.818105,92,14313.079014
66.351567,93,14318.864094
74.241181,89,14324.327849
74.126513,94,14330.142788
72.867043,97,14336.164052
73.137083,95,14342.093781
74.879838,96,14347.980616
71.896365,99,14354.013353
74.666253,88,14359.629767
72.50494,95,14365.4318
71.649337,104,14371.763598
74.407872,85,14377.21738
73.340061,77,14382.128904
74.436262,88,14387.662737
73.582054,90,14393.312913
74.20193,95,14399.215613
75.710641,77,14404.081275
72.448981,89,14409.682864
71.229056,106,14416.365407
64.286741,92,14422.215639
73.472087,93,14428.165281
73.892799,92,14434.007622
72.790001,91,14439.682494
71.584686,96,14445.734651
71.70254,82,14451.180862
71.78785,91,14456.997712
69.790382,111,14463.900108
70.776992,92,14469.587682
73.896543,89,14475.181539
75.563828,80,14480.333294
73.915095,89,14485.884361
73.140997,91,14491.615446
71.325123,76,14496.469404
72.841747,91,14502.182676
72.953679,90,14507.867854
71.297853,96,14513.799467
71.57016,84,14519.033032
74.111114,95,14524.853412
72.899442,99,14530.949879
72.791513,97,14536.899185
71.823229,93,14542.616257
74.210548,90,14548.334284
72.55688,100,14554.404366
74.016574,93,14560.187249
72.235925,98,14566.237563
74.292818,72,14570.887066
74.305279,91,14576.585793
69.616228,98,14582.654927
72.986767,96,14588.788004
73.208605,89,14594.284596
75.244799,78,14599.28901
70.905983,86,14604.690264
74.687904,91,14610.350551
72.962021,87,14615.986481
72.939783,98,14622.023486
73.472305,97,14628.236932
73.894037,92,14633.938137
72.944516,99,14640.102669
73.300957,80,14645.208549
74.686191,80,14650.38593
72.532427,89,14655.83779
73.568361,85,14661.189284
73.973542,102,14667.320961
73.238139,90,14672.987058
71.285703,88,14678.706862
73.958976,103,14685.10567
74.739721,97,14691.104253
73.041427,86,14696.423375
73.578575,88,14701.925558
74.112977,89,14707.503868
75.367922,91,14713.088164
74.164721,96,14719.02114
72.367134,90,14724.555625
72.755786,102,14730.904756
75.371179,80,14735.907704
74.690444,92,14741.623912
71.901506,94,14747.273025
73.823695,101,14753.507017
70.834247,84,14758.807728
73.992059,99,14764.827205
73.812845,97,14770.907861
75.032951,93,14776.709075
71.273324,106,14783.255974
69.311388,108,14789.809453
73.728321,87,14795.257392
72.419885,106,14801.875112
71.273406,99,14808.076608
75.718157,83,14813.392542
74.443688,95,14819.323672
73.175399,87,14824.727484
74.342347,95,14830.676398
72.786523,102,14837.124964
72.902864,93,14842.777013
74.817319,79,14847.776623
73.471449,100,14853.992738
72.125319,102,14860.408273
70.686556,101,14866.71021
70.20922,109,14873.410993
72.171678,104,14879.861681
72.477114,99,14885.911906
73.765395,91,14891.460016
74.800459,89,14897.161975
60.554181,87,14902.547522
71.442985,94,14908.327534
73.448971,86,14913.693586
74.865026,79,14918.69781
71.856571,94,14924.427841
66.267958,91,14930.082483
75.650339,80,14935.076285
72.180229,94,14941.032374
74.673995,84,14946.298494
72.359462,90,14951.896302
73.239635,89,14957.613211
75.417659,88,14963.126665
67.868941,76,14967.934673
75.113661,87,14973.298154
72.450132,84,14978.700163
71.141473,95,14984.515594
73.65552,81,14989.67982
74.303751,89,14995.248718
71.161065,94,15001.181008
74.573258,89,15006.949376
71.422195,123,15014.496616
71.510732,97,15020.549046
74.951165,84,15025.983631
74.533441,89,15031.448675
74.823171,92,15037.314827
70.265084,97,15043.630871
73.904864,87,15049.100125
74.33375,85,15054.451033
72.523304,82,15059.828971
71.897152,99,15065.91625
73.720766,90,15071.597839
75.584487,85,15076.963429
71.882469,79,15081.980271
73.630032,94,15087.951583
74.301605,91,15093.784037
73.40144,89,15099.251588
73.482866,94,15105.168084
74.61453,92,15111.051501
74.036902,84,15116.349534
71.797534,94,15122.249297
74.406333,85,15127.698318
72.088725,106,15134.252288
73.191923,93,15139.949469
73.539635,82,15145.101027
71.336555,85,15150.51624
73.17985,82,15155.75526
73.233964,91,15161.468774
74.11619,89,15167.168696
73.316958,92,15172.902686
71.612945,96,15178.949325
74.607392,81,15184.220134
72.884776,92,15190.002089
73.782232,88,15195.551209
72.52653,92,15201.220248
75.277396,88,15206.684233
74.068059,90,15212.320863
72.099772,96,15218.252753
73.621566,87,15223.906852
72.179393,87,15229.468218
74.36479,84,15234.818861
73.11094,104,15241.367869
70.05295,104,15247.586122
71.951575,98,15253.619095
72.77537,94,15259.471755
74.094798,93,15265.269246
74.606672,88,15270.768935
75.066693,79,15275.78988
72.827075,93,15281.469838
73.660593,90,15287.120668
70.785228,115,15294.021932
72.841565,88,15299.371942
74.775205,78,15304.322669
71.063595,93,15310.071336
71.642317,110,15316.655241
73.116355,95,15322.471292
73.223917,89,15327.994627
72.64407,97,15333.987516
72.364477,106,15340.619859
72.455962,105,15347.143588
73.091233,97,15353.039385
70.963746,100,15359.140697
73.854205,91,15364.854968
75.107451,91,15370.572603
71.052024,95,15376.456577
73.378741,92,15382.158082
72.404274,105,15388.724499
71.257925,114,15395.642233
70.830298,106,15402.055942
68.748603,93,15407.905815
72.821523,98,15413.92406
72.052282,91,15419.741935
71.960109,87,15425.159313
73.980074,92,15430.890174
72.511386,92,15436.541319
73.089856,88,15442.061579
74.420838,96,15447.988613
72.925458,86,15453.443564
73.512891,108,15460.060323
74.08744,100,15466.19106
73.10639,97,15472.093594
70.441692,112,15478.791526
74.065692,93,15484.610022
73.950872,99,15490.741378
73.445623,84,15495.992972
75.912141,80,15500.892633
74.241848,93,15506.593544
71.360642,95,15512.394622
74.463062,85,15517.613657
73.909748,90,15523.178093
74.734751,85,15528.443457
71.998776,99,15534.392888
71.981113,92,15540.093858
73.540552,93,15545.892591
72.251118,91,15551.459884
72.709155,93,15557.313714
71.905194,102,15563.54606
74.603995,86,15568.897765
71.381466,110,15575.593796
74.204211,94,15581.493958
72.724447,96,15587.612482
72.458045,96,15593.611471
72.135978,86,15599.111331
74.808213,88,15604.765301
75.006806,81,15609.946192
73.343184,95,15615.946107
73.803386,93,15621.747752
72.474268,84,15627.062327
72.116931,93,15633.012786
73.38264,84,15638.263705
71.844693,93,15643.964044
73.955853,89,15649.432323
73.789147,88,15654.915754
74.519683,92,15660.63047
73.228065,98,15666.614173
74.435657,92,15672.464652
73.914368,94,15678.263272
72.952894,98,15684.215734
73.587902,99,15690.382231
65.088064,99,15696.53243
71.829927,95,15702.414023
71.034639,93,15708.180515
72.948154,97,15714.217075
75.167063,92,15720.01487
74.665772,92,15725.730608
72.524481,95,15731.73454
73.788221,91,15737.316987
65.064298,80,15742.422086
73.006158,100,15748.466133
72.576619,89,15754.097463
22.227829,43,15757.135738
71.859924,92,15762.981841
72.96193,93,15769.018818
73.753861,85,15774.486998
74.290025,95,15780.432275
72.28059,90,15786.23612
75.355952,74,15790.970243
66.005763,95,15797.021781
75.236556,88,15802.584809
73.671209,91,15808.367373
70.825741,91,15814.216978
74.887379,89,15820.032921
72.803196,94,15825.993019
74.070291,105,15832.500473
72.012966,102,15838.852316
72.729113,94,15844.786399
73.362047,85,15850.069009
73.837385,99,15856.167259
64.464912,97,15862.238147
62.828872,103,15868.671367
73.576974,94,15874.587111
72.616895,98,15880.686165
71.721641,113,15887.486215
71.984469,107,15894.036824
74.984032,85,15899.386098
72.031693,96,15905.470823
72.351714,103,15911.801833
73.837253,89,15917.402125
74.638175,86,15922.837374
72.67706,93,15928.555284
72.564022,98,15934.606827
74.402996,94,15940.638657
71.712173,95,15946.536082
73.822191,108,15953.10465
73.382291,85,15958.558572
74.739877,88,15964.058884
73.755794,95,15970.055993
74.734103,87,15975.503852
69.09465,82,15980.760539
73.930354,94,15986.639164
73.982511,86,15992.072449
74.195836,95,15997.887484
72.785764,96,16004.008948
72.365641,95,16009.99021
71.969564,102,16016.455081
70.659285,88,16022.008883
75.079126,92,16027.623902
73.267767,93,16033.358333
74.637666,87,16038.756668
71.689684,97,16044.575861
66.78949,89,16050.260198
72.184837,90,16055.807846
73.359267,100,16061.925302
70.240617,124,16069.309546
72.17184,105,16075.730932
71.830472,109,16082.378865
74.762932,87,16087.741363
73.675984,90,16093.442164
74.084056,93,16099.008969
72.738661,96,16104.842624
73.557115,93,16110.609576
72.371853,100,16116.778966
74.410183,102,16122.931788
73.688191,82,16128.211177
71.081793,113,16135.02896
74.545048,81,16140.359254
73.560222,91,16145.975519
74.572385,96,16151.858209
73.943951,88,16157.462902
72.890202,89,16163.159786
73.984285,89,16168.610229
72.553848,96,16174.661402
73.161383,109,16181.431766
75.031752,91,16187.124638
73.405203,86,16192.616387
74.874123,85,16197.943154
71.758731,104,16204.28228
72.836361,91,16209.964653
73.827916,91,16215.678622
72.159822,110,16222.478703
72.732526,90,16228.197178
74.54985,92,16234.061375
73.033218,94,16239.844925
74.733428,95,16245.780914
73.863343,86,16251.130555
73.156399,99,16257.199149
72.833975,98,16263.230193
70.072247,90,16268.780194
71.916454,101,16275.083936
74.947198,90,16280.697571
72.549225,95,16286.630938
73.265921,97,16292.799924
73.082233,95,16298.779937
72.348994,90,16304.33294
74.113744,91,16310.02969
74.166165,86,16315.447817
74.916321,86,16320.831924
74.236009,92,16326.534802
75.416467,80,16331.583284
72.638506,91,16337.304428
76.112259,86,16342.733069
73.584633,97,16348.8488
72.296975,99,16355.100024
66.024213,88,16360.854374
72.327315,100,16367.232981
75.184986,88,16372.783636
73.563955,80,16377.999802
74.903902,90,16383.734577
74.631249,92,16389.502621
72.672832,95,16395.517309
73.272739,92,16401.270744
72.601279,95,16407.101181
74.002633,98,16413.286186
72.351204,96,16419.299328
73.432915,82,16424.421556
72.056171,103,16430.749101
72.966885,106,16437.234538
64.964376,88,16442.984788
73.2525,103,16449.400685
74.452624,95,16455.150102
74.316858,84,16460.503251
72.809215,101,16466.800164
20.986336,44,16469.904255
72.796255,102,16476.202277
73.989716,100,16482.267479
70.110501,101,16488.519784
73.890477,93,16494.28304
73.822392,91,16499.869934
74.516874,91,16505.406886
74.266076,95,16511.354135
74.576775,72,16516.017162
73.693308,85,16521.402744
72.296355,100,16527.724102
73.390532,85,16533.074803
72.570336,98,16539.008957
73.776242,99,16544.955255
70.80817,78,16550.054686
73.396044,93,16555.936143
73.631425,88,16561.603054
75.731813,91,16567.254954
66.31563,86,16572.824915
73.398667,101,16579.172219
74.368081,94,16584.973572
73.17486,100,16591.170669
72.434507,89,16596.805904
74.183129,90,16602.619288
74.513889,81,16607.7899
71.541436,90,16613.369963
72.587112,105,16619.873168
71.051123,96,16625.840429
73.647579,91,16631.537872
73.395341,95,16637.307288
71.322094,109,16643.92382
75.057021,96,16649.825526
72.15299,96,16655.590047
72.517323,104,16661.973373
74.503884,87,16667.35601
73.796972,93,16673.092703
67.521537,88,16678.525944
71.93753,95,16684.409853
74.960172,86,16689.846086
74.674626,90,16695.376752
73.861432,93,16701.174747
74.550072,88,16706.626779
75.318984,91,16712.356008
73.182553,93,16718.125591
73.080835,90,16723.790214
74.80308,92,16729.592255
74.467134,94,16735.424766
72.745915,96,16741.525503
73.232856,92,16747.425765
73.273838,82,16752.674429
74.387168,87,16758.126065
74.585547,87,16763.844542
71.585039,90,16769.657328
72.535365,81,16775.090056
73.163872,97,16781.163265
74.15905,91,16786.908038
67.090526,90,16792.600167
75.325224,85,16797.895133
74.140203,94,16803.759281
72.214287,113,16810.680103
74.592282,88,16816.093276
74.397397,90,16821.845402
72.527205,98,16827.913139
74.250979,88,16833.443925
72.574778,100,16839.692866
74.060643,88,16845.193806
74.87339,89,16850.646279
72.586533,76,16855.295749
72.985416,94,16861.245002
75.006484,91,16866.794627
72.938444,88,16872.195314
75.173319,83,16877.362008
71.305078,100,16883.546162
74.659306,84,16888.844429
74.670911,92,16894.445209
73.453151,90,16900.094344
75.041729,83,16905.39842
73.418821,88,16910.811823
75.631033,91,16916.49955
72.544065,95,16922.346621
72.864677,86,16927.766516
73.032609,86,16933.231056
73.607573,98,16939.362541
73.186852,95,16945.36427
74.462525,86,16950.764434
74.033473,84,16956.200181
73.501502,100,16962.41726
72.422391,97,16968.566075
74.360486,83,16973.884238
72.609557,84,16979.314078
74.354233,90,16985.015875
75.892417,89,16990.582393
73.99572,86,16996.131145
75.547842,86,17001.566729
74.469446,93,17007.417014
73.931009,90,17013.115518
72.348512,102,17019.417126
74.63272,86,17024.934568
71.703028,92,17030.733561
74.991269,90,17036.366358
74.060571,86,17041.870018
73.468152,91,17047.600507
74.331225,92,17053.29881
73.076836,96,17059.299021
71.491259,107,17065.765843
72.363652,80,17070.967716
75.762357,77,17075.768087
75.663032,74,17080.518243
73.251801,89,17086.049946
75.222006,85,17091.485764
73.383627,81,17096.617142
73.740454,82,17101.933791
74.998713,82,17107.067144
72.919074,89,17112.719066
75.193927,92,17118.433849
72.618257,93,17124.26791
71.932999,86,17129.68934
72.768285,109,17136.519298
73.711565,86,17142.020727
74.515189,85,17147.537323
74.518663,87,17153.188504
73.275303,99,17159.53368
73.853825,96,17165.521986
75.430316,93,17171.287627
74.256026,85,17176.576087
73.350611,82,17181.884775
74.889804,81,17187.08533
74.650791,90,17192.786127
74.237622,102,17199.120106
74.332969,92,17204.89092
72.739329,86,17210.237059
74.035604,96,17216.2372
73.495197,86,17221.686223
71.856146,83,17227.070442
74.809591,85,17232.393492
76.798135,87,17237.888068
73.576511,93,17243.587187
73.349215,94,17249.386971
73.562097,97,17255.443126
75.424099,95,17261.23897
74.774063,84,17266.507062
73.805467,100,17272.590271
72.655812,97,17278.643298
73.445996,95,17284.6932
75.318367,86,17290.209635
74.011968,84,17295.558502
72.218288,91,17301.205845
75.059,92,17306.789876
74.419334,92,17312.510877
71.591116,95,17318.542318
74.208664,84,17323.890489
74.808824,89,17329.561815
74.144669,99,17335.740678
75.690254,82,17340.908866
74.345052,88,17346.390354
72.834026,93,17352.191604
73.638488,94,17358.145379
74.293884,88,17363.760826
66.256175,86,17369.211341
73.711485,88,17374.708566
74.240188,99,17380.691145
74.918841,86,17386.110275
75.301318,85,17391.491045
70.769654,95,17397.357503
75.160155,87,17402.859352
72.162708,91,17408.560212
75.011941,76,17413.441873
75.628452,86,17418.728573
70.78172,86,17423.978571
72.158971,106,17430.359308
72.376252,94,17436.093343
75.310441,88,17441.559411
75.418767,94,17447.212082
73.124665,105,17453.680891
74.126776,84,17459.012402
74.958113,94,17464.810612
75.730119,81,17469.813535
74.259196,89,17475.412868
74.016147,94,17481.180197
74.826333,85,17486.530635
75.076171,98,17492.530704
75.0278,82,17497.827993
74.232959,96,17503.779883
73.348997,91,17509.565068
73.908834,97,17515.629557
72.336187,88,17521.031719
73.131751,88,17526.817327
71.700596,93,17532.664884
74.779908,85,17538.212195
74.105163,101,17544.564584
74.204367,87,17550.063683
72.574417,96,17556.033175
74.978659,88,17561.581575
72.027473,98,17567.678892
73.010563,99,17573.765455
73.400413,73,17578.517335
74.425853,93,17584.231476
74.384826,86,17589.630322
74.530893,86,17595.029781
73.617123,97,17601.166404
73.698787,94,17607.132002
73.933084,99,17613.136292
72.466211,88,17618.583663
72.085671,95,17624.651867
74.220058,92,17630.481824
70.662384,98,17636.449662
72.583842,90,17642.085766
74.258637,94,17647.849689
70.961243,83,17653.152171
74.272416,81,17658.330622
73.340196,84,17663.632396
74.063207,82,17668.848518
71.691299,87,17674.251722
66.069644,92,17679.985025
73.734934,75,17684.96523
74.393926,81,17690.103526
73.677926,96,17696.083957
72.99142,95,17702.035262
72.946136,92,17707.853558
75.85556,77,17712.832941
75.100237,85,17718.300444
73.273712,71,17722.786387
74.943469,84,17728.200437
74.476,86,17733.666803
71.736713,93,17739.619253
74.138035,93,17745.489148
71.63729,95,17751.454633
71.478164,98,17757.59091
74.295965,101,17763.837536
75.121203,80,17768.935434
66.304734,80,17774.107073
75.669734,79,17779.235329
73.641088,84,17784.555066
72.167035,82,17789.653552
74.479894,94,17795.503899
71.69245,100,17801.570077
72.414709,93,17807.383974
73.199283,86,17812.756209
73.320515,94,17818.587971
73.230055,79,17823.652254
73.836063,82,17828.772623
74.325565,93,17834.589948
73.878272,89,17840.135838
74.261063,92,17845.754977
73.076662,95,17851.554175
72.842342,100,17857.672343
74.388054,83,17862.854448
73.384071,99,17869.006361
72.657667,80,17873.976044
73.455788,101,17880.138607
70.023033,94,17885.953824
73.602988,88,17891.523251
74.568109,88,17897.054617
75.190103,83,17902.356249
74.824981,92,17908.105593
75.062901,93,17913.924715
75.615679,84,17919.223616
74.340358,84,17924.456985
73.81011,84,17929.759768
73.24635,88,17935.222136
74.764634,86,17940.655596
73.520294,90,17946.409313
74.162371,86,17951.939851
74.34235,82,17957.140851
75.074572,96,17963.191103
75.146719,84,17968.52305
73.758237,93,17974.322546
73.714102,88,17979.724922
74.193688,90,17985.376288
74.610929,92,17991.058184
70.995513,111,17997.5934
72.782918,103,18003.89476
72.850397,105,18010.37573
74.867512,91,18015.990958
72.242437,86,18021.376683
74.086855,92,18027.074756
73.76374,88,18032.557678
73.050505,85,18037.930612
72.498871,77,18042.840597
75.43082,85,18048.196309
74.766361,89,18053.725584
75.188717,87,18059.275341
75.057793,86,18064.675502
74.000438,91,18070.375903
74.011727,90,18075.97641
72.541656,80,18080.997065
71.099997,96,18087.059781
74.011913,86,18092.52707
74.606771,91,18098.326106
66.12565,87,18103.832189
74.867212,89,18109.595445
74.663234,79,18114.67742
74.321144,89,18120.395422
74.727452,95,18126.445171
74.21138,93,18132.344694
73.403516,83,18137.611696
75.077635,87,18143.130074
74.580496,88,18148.793792
74.250513,91,18154.433752
70.715089,107,18161.163818
74.809226,89,18166.745927
72.700738,78,18171.64789
75.366246,89,18177.144878
74.676034,76,18181.99457
73.129688,83,18187.212244
76.278681,78,18192.079017
74.533564,80,18197.099865
72.772879,85,18202.516164
74.924356,92,18208.16358
74.714524,90,18213.748615
72.870437,91,18219.399439
66.992204,92,18225.150414
76.475114,80,18230.199524
73.663186,90,18235.749294
74.436325,91,18241.515893
74.24085,95,18247.367701
74.595683,85,18252.899155
65.664879,88,18258.601871
71.649269,96,18264.58583
74.343456,87,18270.100777
73.097252,87,18275.54971
73.556383,94,18281.467206
74.023543,85,18286.83091
73.668981,74,18291.565041
71.697281,89,18297.116857
72.95052,93,18302.988638
72.109266,87,18308.515399
74.202669,88,18314.249809
74.212144,95,18320.218682
72.849797,92,18325.96704
74.984442,87,18331.451802
72.53084,92,18337.353644
74.546433,93,18343.414906
73.454934,86,18348.866814
72.015466,95,18354.820587
73.606829,96,18360.801495
73.046918,95,18366.670881
74.443149,78,18371.692401
72.304532,97,18377.818035
74.337358,90,18383.472008
74.548036,86,18388.769027
71.951764,77,18393.686394
75.14014,78,18398.670252
72.990713,90,18404.218755
73.905389,82,18409.568691
74.58591,99,18415.572012
72.099005,85,18420.886176
74.35097,83,18426.085946
75.276627,90,18431.670212
72.03889,100,18437.837368
62.00609,97,18443.791965
74.118206,87,18449.323445
73.104494,97,18455.274611
75.246726,77,18460.086971
74.946895,89,18465.570464
74.645055,80,18470.66979
72.254991,86,18476.12389
74.473951,93,18481.922213
75.471643,85,18487.22132
75.595598,97,18493.087824
73.850963,89,18498.758042
72.352769,91,18504.422797
72.455823,99,18510.62149
73.038473,86,18516.137168
73.197505,94,18522.053931
74.69198,85,18527.4092
72.19498,129,18535.307242
74.856233,102,18541.639084
74.622627,89,18547.038038
74.920894,83,18552.292261
72.44891,89,18557.824151
75.982819,80,18562.892606
74.558334,93,18568.675335
72.84339,95,18574.592459
72.773249,97,18580.524288
72.448852,79,18585.39442
72.223168,90,18590.990937
74.430581,84,18596.192504
73.725407,99,18602.310679
74.530159,80,18607.391441
71.25572,93,18613.007753
73.276976,94,18618.795148
73.791328,93,18624.592633
73.37698,96,18630.395151
70.888986,103,18636.641312
71.765264,111,18643.291492
73.819307,84,18648.642578
73.991305,88,18654.212072
